"Rank","Player","Year","Pos","Team","BaseSalary","Payroll Salary","Adj Salary",""
"","Lucas Gilbreath","2021","SP","COL","$570,500","$570,500","$450,849",""
"","Phil Bickford","2021","RP","LAD","$570,500","$570,500","$407,911",""
"","Dylan Lee","2021","P","ATL","$570,500","$570,500","$15,335",""
"","Ashton Goudeau","2021","SP","COL","$570,500","$570,500","$159,484",""
"","Justin Bruihl","2021","RP","LAD","$570,500","$570,500","$171,752",""
"","Connor Overton","2021","RP","PIT","$570,500","$570,500","$67,474",""
"","Connor Joe","2021","1B","COL","$570,500","$570,500","$355,772",""
"","Garrett Cleavinger","2021","SP","LAD","$570,500","$570,500","$472,318",""
"","Andrew Velazquez","2021","3B","NYY","$570,500","$570,500","$113,479",""
"","Luis Oviedo","2021","RP","PIT","$570,500","$570,500","$570,500",""
"","Edgar Santana","2021","RP","ATL","$570,500","$570,500","$447,782",""
"","Justin Lawrence","2021","RP","COL","$570,500","$570,500","$196,288",""
"","Andres Machado","2021","RP","WSH","$570,500","$570,500","$260,695",""
"","Spencer Strider","2021","P","ATL","$570,500","$570,500","$6,134",""
"","Andre Jackson","2021","RP","LAD","$570,500","$570,500","$12,268",""
"","Hoy Jun Park","2021","2B","PIT","$570,500","$570,500","$193,221",""
"","Jacob Webb","2021","RP","ATL","$570,500","$570,500","$263,762",""
"","Dillon Peters","2021","SP","PIT","$570,500","$570,500","$150,283",""
"","Kyle McGowin","2021","RP","WSH","$570,500","$570,500","$460,050",""
"","Antonio Santos","2021","SP","COL","$570,500","$570,500","$82,809",""
"","Jose Soriano","2021","RP","PIT","$570,500","$570,500","$570,500",""
"","Sean Nolin","2021","RP","WSH","$570,500","$570,500","$162,551",""
"","Jordan Sheffield","2021","RP","COL","$570,500","$570,500","$570,500",""
"","Yoshitomo Tsutsugo","2021","OF","PIT","$570,500","$570,500","$144,149",""
"","Evan Phillips","2021","RP","LAD","$570,500","$570,500","$144,149",""
"","Cole Tucker","2021","SS","PIT","$570,500","$570,500","$193,221",""
"","Albert Pujols","2021","DH","LAD","$570,500","$570,500","$426,313",""
"","Bryse Wilson","2021","SP","PIT","$570,500","$570,500","$199,355",""
"","Colton Welker","2021","3B","COL","$570,500","$570,500","$76,675",""
"","Miguel Yajure","2021","SP","PIT","$570,500","$570,500","$30,670",""
"","Josh Rogers","2021","SP","WSH","$570,500","$570,500","$92,010",""
"","Jhon Romero","2021","SP","WSH","$570,500","$570,500","$30,670",""
"","Jimmie Sherfy","2021","RP","LAD","$570,500","$570,500","$242,293",""
"","Keibert Ruiz","2021","C","WSH","$570,500","$570,500","$104,278",""
"","Alex Vesia","2021","RP","LAD","$570,500","$570,500","$368,040",""
"","Lane Thomas","2021","CF","WSH","$570,500","$570,500","$159,484",""
"","Matt Brash","2021","P","SEA","$570,500","$570,500","$15,335",""
"","Mason Thompson","2021","RP","WSH","$570,500","$570,500","$202,422",""
"","A.J. Ramos","2021","RP","LAA","$57,500","$57,500","$30,670",""
