"Rank","Player","Year","Pos","Team","BaseSalary","Payroll Salary","Adj Salary",""
"","Zac Grotz","2019","P","SEA","$555,000","$555,000","$155,168",""
"","Taylor Guilbeau","2019","P","SEA","$555,000","$555,000","$137,264",""
"","Josh Rojas","2019","2B","ARI","$555,000","$555,000","$146,216",""
"","Jake Newberry","2019","RP","KC","$555,000","$555,000","$313,320",""
"","Kyle Lewis","2019","OF","SEA","$555,000","$555,000","$59,680",""
"","Sandy Alcantara","2019","SP","MIA","$555,000","$555,000","$555,000",""
"","Shed Long","2019","INF","SEA","$555,000","$555,000","$167,104",""
"","Robby Scott","2019","RP","ARI","$555,000","$555,000","$104,440",""
"","Yency Almonte","2019","RP","COL","$555,000","$555,000","$250,656",""
"","Brett Phillips","2019","RF","KC","$555,000","$555,000","$134,280",""
"","Timmy Lopes","2019","2B","SEA","$555,000","$555,000","$205,896",""
"","Jon Berti","2019","2B","MIA","$555,000","$555,000","$486,392",""
"","Reggie McClain","2019","P","SEA","$555,000","$555,000","$176,056",""
"","Jimmie Sherfy","2019","RP","ARI","$555,000","$555,000","$119,360",""
"","Yonder Alonso","2019","1B","COL","$555,000","$555,000","$205,896",""
"","Glenn Sparkman","2019","SP","KC","$555,000","$555,000","$480,424",""
"","Tom Milone","2019","SP","SEA","$555,000","$555,000","$393,888",""
"","Austin Brice","2019","RP","MIA","$555,000","$555,000","$555,000",""
"","Jake Barrett","2019","RP","NYY","$555,000","$555,000","$411,792",""
"","Drew Butera","2019","C","COL","$555,000","$555,000","$134,280",""
"","Gabe Speier","2019","P","KC","$555,000","$555,000","$80,568",""
"","Austin Nola","2019","C","SEA","$555,000","$555,000","$316,304",""
"","Jeff Brigham","2019","RP","MIA","$555,000","$555,000","$292,432",""
"","Nestor Cortes","2019","RP","NYY","$555,000","$555,000","$364,048",""
"","Ildemaro Vargas","2019","2B","ARI","$555,000","$555,000","$420,744",""
"","Bubba Starling","2019","CF","KC","$555,000","$555,000","$238,720",""
"","Thairo Estrada","2019","2B","NYY","$555,000","$555,000","$292,432",""
"","Justus Sheffield","2019","SP","SEA","$555,000","$555,000","$113,392",""
"","Erik Swanson","2019","RP","SEA","$555,000","$555,000","$331,224",""
"","Alex Young","2019","SP","ARI","$555,000","$555,000","$283,480",""
"","Josh Staumont","2019","RP","KC","$555,000","$555,000","$214,848",""
"","Mike Ford","2019","1B","NYY","$555,000","$555,000","$238,720",""
"","Donnie Walton","2019","SS","SEA","$555,000","$555,000","$59,680",""
"","Yonathan Daza","2019","RF","COL","$555,000","$555,000","$134,280",""
"","Meibrys Viloria","2019","C","KC","$555,000","$555,000","$226,784",""
"","Garrett Cooper","2019","RF","MIA","$555,000","$555,000","$555,000",""
"","Art Warren","2019","RP","SEA","$555,000","$555,000","$59,680",""
"","Jairo Diaz","2019","RP","COL","$555,000","$555,000","$390,904",""
"","Kyle Zimmer","2019","RP","KC","$555,000","$555,000","$185,008",""
"","Austin Dean","2019","LF","MIA","$555,000","$555,000","$226,784",""
"","Ben Heller","2019","RP","NYY","$555,000","$555,000","$555,000",""
"","Phillip Diehl","2019","P","COL","$555,000","$555,000","$83,552",""
"","Isan Diaz","2019","SS","MIA","$555,000","$555,000","$167,104",""
"","Michael King","2019","P","NYY","$555,000","$555,000","$32,824",""
"","Carlos Estevez","2019","RP/CL","COL","$555,000","$555,000","$540,104",""
"","Robert Dugger","2019","P","MIA","$555,000","$555,000","$101,456",""
"","Julian Fernández","2019","RP","COL","$555,000","$555,000","$555,000",""
"","Tyler Lyons","2019","RP","NYY","$555,000","$555,000","$86,536",""
"","Josh Fuentes","2019","1B","COL","$555,000","$555,000","$116,376",""
"","Rico Garcia","2019","P","COL","$555,000","$555,000","$71,616",""
"","Jarlin Garcia","2019","RP","MIA","$555,000","$555,000","$462,520",""
"","Chi Chi Gonzalez","2019","SP","COL","$555,000","$555,000","$205,896",""
"","Cameron Maybin","2019","RF","NYY","$555,000","$555,000","$471,472",""
"","Robel Garcia","2019","2B","CHC","$555,000","$555,000","$173,072",""
"","Giovanny Urshela","2019","3B","NYY","$555,000","$555,000","$528,168",""
"","Cristhian Adames","2019","SS","SF","$555,000","$555,000","$47,744",""
"","Nico Hoerner","2019","SS","CHC","$555,000","$555,000","$62,664",""
"","Joe Harvey","2019","RP","COL","$555,000","$555,000","$74,600",""
"","Melvin Adon","2019","P","SF","$555,000","$555,000","$555,000",""
"","Danny Hultzen","2019","RP","CHC","$555,000","$555,000","$68,632",""
"","Sam Hilliard","2019","RF","COL","$555,000","$555,000","$101,456",""
"","Tres Barrera","2019","C","WSH","$555,000","$555,000","$65,648",""
"","Elieser Hernandez","2019","SP","MIA","$555,000","$555,000","$355,096",""
"","Shaun Anderson","2019","RP","SF","$555,000","$555,000","$414,776",""
"","Aaron Barrett","2019","RP","WSH","$555,000","$555,000","$77,584",""
"","Jonathan Lucroy","2019","C","CHC","$555,000","$555,000","$158,152",""
"","Jeff Hoffman","2019","SP","COL","$555,000","$555,000","$199,928",""
"","James Bourque","2019","P","WSH","$555,000","$555,000","$11,936",""
"","Sam Howard","2019","RP","COL","$555,000","$555,000","$158,152",""
"","Asdrubal Cabrera","2019","2B","WSH","$555,000","$555,000","$164,120",""
"","Dillon Maples","2019","RP","CHC","$555,000","$555,000","$134,280",""
"","Abiatal Avelino","2019","SS","SF","$555,000","$555,000","$26,856",""
"","Erick Fedde","2019","RP","WSH","$555,000","$555,000","$355,096",""
"","Peter Lambert","2019","SP","COL","$555,000","$555,000","$346,144",""
"","Kyle Keller","2019","P","MIA","$555,000","$555,000","$125,328",""
"","Alec Mills","2019","RP","CHC","$555,000","$555,000","$134,280",""
"","Tyler Beede","2019","SP","SF","$555,000","$555,000","$358,080",""
"","Tyler Kinley","2019","RP","MIA","$555,000","$555,000","$367,032",""
"","James Norwood","2019","RP","CHC","$555,000","$555,000","$77,584",""
"","Sam Coonrod","2019","RP","SF","$555,000","$555,000","$229,768",""
"","Tim Melville","2019","SP","COL","$555,000","$555,000","$119,360",""
"","Pablo Lopez","2019","SP","MIA","$555,000","$555,000","$555,000",""
"","Kyle McGowin","2019","SP","WSH","$555,000","$555,000","$116,376",""
"","Kyle Ryan","2019","RP","CHC","$555,000","$555,000","$528,168",""
"","Jaylin Davis","2019","RF","SF","$555,000","$555,000","$77,584",""
"","Jake Noll","2019","2B","WSH","$555,000","$555,000","$47,744",""
"","Dom Nunez","2019","C","COL","$555,000","$555,000","$143,232",""
"","Gerardo Parra","2019","RF","WSH","$555,000","$555,000","$429,696",""
"","Alex Dickerson","2019","LF","SF","$555,000","$555,000","$301,384",""
"","Tanner Rainey","2019","P","WSH","$555,000","$555,000","$402,840",""
"","James Pazos","2019","RP","COL","$555,000","$555,000","$86,536",""
"","Brian Moran","2019","RP","MIA","$555,000","$555,000","$80,568",""
"","Duane Underwood","2019","RP","CHC","$555,000","$555,000","$125,328",""
"","Brendan Rodgers","2019","SS","COL","$555,000","$555,000","$390,904",""
"","Mauricio Dubon","2019","SS","SF","$555,000","$555,000","$101,456",""
"","Enderson Franco","2019","P","SF","$555,000","$555,000","$56,696",""
"","Rowan Wick","2019","RP/CL","CHC","$555,000","$555,000","$256,624",""
"","Jesus Tinoco","2019","RP","COL","$555,000","$555,000","$253,640",""
"","Cesar Puello","2019","RF","MIA","$555,000","$555,000","$307,352",""
"","Aramis Garcia","2019","C","SF","$555,000","$555,000","$143,232",""
"","Pat Valaika","2019","SS","COL","$555,000","$555,000","$238,720",""
"","Jose Quijada","2019","RP","MIA","$555,000","$555,000","$295,416",""
"","Brad Wieck","2019","RP","CHC","$555,000","$555,000","$86,536",""
"","Mike Gerber","2019","OF","SF","$555,000","$555,000","$59,680",""
"","Harold Ramirez","2019","RF","MIA","$555,000","$555,000","$423,728",""
"","Zach Green","2019","1B","SF","$555,000","$555,000","$110,408",""
"","Jandel Gustave","2019","RP","SF","$555,000","$555,000","$185,008",""
"","Magneuris Sierra","2019","CF","MIA","$555,000","$555,000","$80,568",""
"","Josh D. Smith","2019","RP","MIA","$555,000","$555,000","$41,776",""
"","Joe McCarthy","2019","RF","SF","$555,000","$555,000","$555,000",""
"","Chad Wallach","2019","C","MIA","$555,000","$555,000","$555,000",""
"","Conner Menez","2019","P","SF","$555,000","$555,000","$107,424",""
"","Kolby Allard","2019","SP","TEX","$555,000","$555,000","$155,168",""
"","Jordan Yamamoto","2019","P","MIA","$555,000","$555,000","$328,240",""
"","Ricardo Pinto","2019","RP","SF","$555,000","$555,000","$555,000",""
"","Brock Burke","2019","SP","TEX","$555,000","$555,000","$122,344",""
"","Willie Calhoun","2019","LF","TEX","$555,000","$555,000","$384,936",""
"","Pete Alonso","2019","1B","NYM","$555,000","$555,000","$555,000",""
"","Tyler Rogers","2019","P","SF","$555,000","$555,000","$101,456",""
"","Emmanuel Clase","2019","P","TEX","$555,000","$555,000","$176,056",""
"","Tyler Bashlor","2019","RP","NYM","$555,000","$555,000","$220,816",""
"","Pablo Sandoval","2019","3B","SF","$555,000","$555,000","$555,000",""
"","Luke Farrell","2019","RP","TEX","$555,000","$555,000","$555,000",""
"","Sam Selman","2019","P","SF","$555,000","$555,000","$89,520",""
"","Tim Federowicz","2019","C","TEX","$555,000","$555,000","$196,944",""
"","Brad Brach","2019","RP","NYM","$555,000","$555,000","$158,152",""
"","Bryan Abreu","2019","RP","HOU","$555,000","$555,000","$77,584",""
"","Chris Shaw","2019","1B","SF","$555,000","$555,000","$86,536",""
"","Ian Gibaut","2019","RP","TEX","$555,000","$555,000","$98,472",""
"","Yordan Alvarez","2019","1B","HOU","$555,000","$555,000","$337,192",""
"","Chris Flexen","2019","SP","NYM","$555,000","$555,000","$62,664",""
"","Drew Gagnon","2019","RP","NYM","$555,000","$555,000","$238,720",""
"","Austin Slater","2019","LF","SF","$555,000","$555,000","$271,544",""
"","Taylor Guerrieri","2019","RP","TEX","$555,000","$555,000","$226,784",""
"","Taylor Hearn","2019","P","TEX","$555,000","$555,000","$471,472",""
"","Sam Haggerty","2019","2B","NYM","$555,000","$555,000","$86,536",""
"","Burch Smith","2019","RP","SF","$555,000","$555,000","$95,488",""
"","Donovan Solano","2019","2B","SF","$555,000","$555,000","$429,696",""
"","Jonathan Hernandez","2019","P","TEX","$555,000","$555,000","$122,344",""
"","Donnie Hart","2019","RP","NYM","$555,000","$555,000","$59,680",""
"","Andrew Suarez","2019","RP","SF","$555,000","$555,000","$182,024",""
"","Ariel Jurado","2019","SP","TEX","$555,000","$555,000","$468,488",""
"","Franklyn Kilome","2019","P","NYM","$555,000","$555,000","$555,000",""
"","Brett Martin","2019","P","TEX","$555,000","$555,000","$444,616",""
"","Francis Martes","2019","RP","HOU","$555,000","$555,000","$555,000",""
"","Austin Allen","2019","C","SD","$555,000","$555,000","$298,400",""
"","Stephen Vogt","2019","C","SF","$555,000","$555,000","$453,568",""
"","Rafael Montero","2019","RP","TEX","$555,000","$555,000","$208,880",""
"","Jack Mayfield","2019","2B","HOU","$555,000","$555,000","$122,344",""
"","Walker Lockett","2019","RP","NYM","$555,000","$555,000","$50,728",""
"","Joe Palumbo","2019","RP","TEX","$555,000","$555,000","$56,696",""
