"Rank","Player","Year","Pos","Team","BaseSalary","Payroll Salary","Adj Salary",""
"","Jake Newberry","2020","RP","KC","$571,500","$571,500","$195,858",""
"","Elieser Hernandez","2020","SP","MIA","$571,500","$571,500","$211,667",""
"","Rowan Wick","2020","RP/CL","CHC","$571,500","$571,500","$211,667",""
"","Brad Wieck","2020","RP","CHC","$571,500","$571,500","$211,667",""
"","Seranthony Dominguez","2020","RP","PHI","$571,500","$571,500","$211,667",""
"","Trey Wingenter","2020","RP","SD","$571,300","$571,300","$211,593",""
"","Myles Straw","2020","CF","HOU","$571,300","$571,300","$211,593",""
"","Nicholas Lopez","2020","2B","KC","$571,250","$571,250","$211,574",""
"","Jose Cisnero","2020","RP","DET","$571,200","$571,200","$211,556",""
"","Andrew Kittredge","2020","RP/CL","TB","$571,200","$571,200","$211,556",""
"","Franchy Cordero","2020","CF","KC","$571,100","$571,100","$211,519",""
"","Paul Fry","2020","RP","BAL","$571,000","$571,000","$211,481",""
"","Chance Sisco","2020","C","BAL","$571,000","$571,000","$211,481",""
"","Kyle Farmer","2020","C","CIN","$571,000","$571,000","$211,481",""
"","Devin Smeltzer","2020","RP","MIN","$571,000","$571,000","$151,488",""
"","Cody Stashak","2020","RP","MIN","$571,000","$571,000","$211,481",""
"","Michael Chavis","2020","2B","BOS","$571,000","$571,000","$211,481",""
"","Austin Adams","2020","RP","SD","$570,900","$570,900","$91,524",""
"","Elvis Luciano","2020","RP","TOR","$570,800","$570,800","$211,385",""
"","Austin Nola","2020","C","SD","$570,800","$570,800","$91,495",""
"","Harold Castro","2020","3B","DET","$570,700","$570,700","$211,370",""
"","Kevin Kramer","2020","SS","PIT","$570,500","$570,500","$211,296",""
"","Griffin Canning","2020","SP","LAA","$570,500","$570,500","$211,296",""
"","Brett Martin","2020","RP","TEX","$570,500","$570,500","$211,296",""
"","Dylan Moore","2020","SS","SEA","$570,100","$570,100","$211,148",""
"","Bo Bichette","2020","SS","TOR","$570,000","$570,000","$211,111",""
"","Austin Gomber","2020","SP","STL","$570,000","$570,000","$211,111",""
"","Corbin Burnes","2020","SP","MIL","$570,000","$570,000","$211,111",""
"","Nick Senzel","2020","3B","CIN","$570,000","$570,000","$211,111",""
"","Luis Rengifo","2020","SS","LAA","$570,000","$570,000","$198,513",""
"","Tzu-Wei Lin","2020","SS","BOS","$570,000","$570,000","$211,111",""
"","Ranger Suarez","2020","RP","PHI","$570,000","$570,000","$182,758",""
"","Jose Castillo","2020","RP","SD","$569,800","$569,800","$211,037",""
"","Tyler Beede","2020","SP","SF","$569,750","$569,750","$211,019",""
"","Mike Yastrzemski","2020","RF","SF","$569,750","$569,750","$211,019",""
"","Alec Mills","2020","SP","CHC","$569,500","$569,500","$210,926",""
"","Colten Brewer","2020","RP","BOS","$569,500","$569,500","$210,926",""
"","Adam Haseley","2020","CF","PHI","$569,500","$569,500","$210,926",""
"","Rogelio Armenteros","2020","SP","HOU","$569,100","$569,100","$210,778",""
"","Jonathan Davis","2020","CF","TOR","$569,000","$569,000","$66,045",""
"","Ryan Helsley","2020","RP","STL","$569,000","$569,000","$210,741",""
"","Roman Quinn","2020","CF","PHI","$569,000","$569,000","$210,741",""
"","Austin Voth","2020","SP","WSH","$568,900","$568,900","$210,704",""
"","Luis Torrens","2020","C","SEA","$568,800","$568,800","$88,032",""
"","Josh Rojas","2020","2B","ARI","$568,800","$568,800","$116,328",""
"","Luis Urias","2020","2B","MIL","$568,800","$568,800","$210,667",""
"","Nestor Cortes","2020","RP","SEA","$568,700","$568,700","$210,630",""
"","Kyle Tucker","2020","LF","HOU","$568,700","$568,700","$210,630",""
"","Josh VanMeter","2020","2B","ARI","$568,500","$568,500","$59,717",""
"","Tanner Scott","2020","RP","BAL","$568,500","$568,500","$210,556",""
"","Garrett Hampson","2020","2B","COL","$568,500","$568,500","$210,556",""
"","Jeff Hoffman","2020","RP","COL","$568,500","$568,500","$210,556",""
"","Tyler Kinley","2020","RP","COL","$568,500","$568,500","$210,556",""
"","Franklin Barreto","2020","SS","LAA","$568,500","$568,500","$97,433",""
"","Ramon Laureano","2020","OF","OAK","$568,500","$568,500","$210,556",""
"","Lou Trivino","2020","RP/CL","OAK","$568,500","$568,500","$210,556",""
"","J.B. Wendelken","2020","RP/CL","OAK","$568,500","$568,500","$210,556",""
"","Austin Riley","2020","3B","ATL","$568,500","$568,500","$210,556",""
"","Colin Poche","2020","RP","TB","$568,400","$568,400","$210,519",""
"","Cy Sneed","2020","RP","HOU","$568,300","$568,300","$210,481",""
"","Bubba Starling","2020","CF","KC","$568,250","$568,250","$210,463",""
"","Richie Martin","2020","SS","BAL","$568,000","$568,000","$210,370",""
"","Breyvic Valera","2020","2B","TOR","$568,000","$568,000","$210,370",""
"","Gregory Soto","2020","RP/CL","DET","$567,800","$567,800","$210,296",""
"","Jordan Romano","2020","RP/CL","TOR","$567,800","$567,800","$210,296",""
"","Shed Long","2020","2B","SEA","$567,600","$567,600","$210,222",""
"","Erik Swanson","2020","RP","SEA","$567,600","$567,600","$210,222",""
"","Austin Hays","2020","CF","BAL","$567,500","$567,500","$210,185",""
"","D.J. Stewart","2020","RF","BAL","$567,500","$567,500","$128,617",""
"","Richard Lovelady","2020","RP","KC","$567,100","$567,100","$28,215",""
"","Ty France","2020","3B","SEA","$567,100","$567,100","$90,915",""
"","Anthony Alford","2020","OF","PIT","$566,800","$566,800","$84,591",""
"","Trent Grisham","2020","CF","SD","$566,800","$566,800","$209,926",""
"","Timmy Lopes","2020","2B","SEA","$566,700","$566,700","$175,448",""
"","Sam Coonrod","2020","RP","SF","$566,625","$566,625","$209,861",""
"","Mauricio Dubon","2020","2B","SF","$566,625","$566,625","$209,861",""
"","Aramis Garcia","2020","C","SF","$566,625","$566,625","$209,861",""
"","Logan Webb","2020","SP","SF","$566,625","$566,625","$209,861",""
"","Tyler Alexander","2020","RP","DET","$566,600","$566,600","$209,852",""
"","Michael Perez","2020","C","TB","$566,600","$566,600","$209,852",""
"","Evan Phillips","2020","RP","BAL","$566,500","$566,500","$109,620",""
"","Taylor Ward","2020","3B","LAA","$566,500","$566,500","$159,732",""
"","Andres Munoz","2020","RP","SEA","$566,300","$566,300","$90,770",""
"","Justus Sheffield","2020","SP","SEA","$566,300","$566,300","$209,741",""
"","Devin Williams","2020","RP","MIL","$566,300","$566,300","$209,741",""
"","Ray Black","2020","RP","MIL","$566,200","$566,200","$209,704",""
"","Luis Guillorme","2020","SS","NYM","$566,054","$566,054","$190,869",""
"","Walker Lockett","2020","RP","SEA","$566,025","$566,025","$84,483",""
"","Travis Lakins","2020","RP","BAL","$566,000","$566,000","$209,630",""
"","Rangel Ravelo","2020","1B","STL","$566,000","$566,000","$209,630",""
"","Darwinzon Hernandez","2020","RP","BOS","$566,000","$566,000","$209,630",""
"","Chris Mazza","2020","RP","BOS","$566,000","$566,000","$122,031",""
"","Anthony Gonsolin","2020","SP","LAD","$566,000","$566,000","$115,773",""
"","Brusdar Graterol","2020","SP","LAD","$566,000","$566,000","$209,630",""
"","Gavin Lux","2020","2B","LAD","$566,000","$566,000","$96,999",""
"","Edwin Rios","2020","1B","LAD","$566,000","$566,000","$209,630",""
"","Josh Staumont","2020","RP","KC","$565,950","$565,950","$209,611",""
"","Chance Adams","2020","RP","KC","$565,750","$565,750","$150,096",""
"","Patrick Sandoval","2020","RP","LAA","$565,750","$565,750","$121,953",""
"","Corbin Martin","2020","SP","ARI","$565,700","$565,700","$209,519",""
"","Taylor Guilbeau","2020","RP","SEA","$565,500","$565,500","$168,804",""
"","Yency Almonte","2020","RP","COL","$565,500","$565,500","$209,444",""
"","Josh Fuentes","2020","1B","COL","$565,500","$565,500","$168,804",""
"","Sam Hilliard","2020","CF","COL","$565,500","$565,500","$196,938",""
"","Brendan Rodgers","2020","SS","COL","$565,500","$565,500","$125,040",""
"","Christian Arroyo","2020","SS","BOS","$565,500","$565,500","$146,922",""
"","Nick Solak","2020","2B","TEX","$565,500","$565,500","$209,444",""
"","Jose Trevino","2020","C","TEX","$565,500","$565,500","$187,560",""
"","Eric Haase","2020","C","DET","$565,400","$565,400","$40,625",""
"","Tyrone Taylor","2020","CF","MIL","$565,300","$565,300","$81,250",""
"","Kyle Lewis","2020","LF","SEA","$565,000","$565,000","$209,259",""
"","Hunter Harvey","2020","RP","BAL","$565,000","$565,000","$209,259",""
"","Cole Sulser","2020","RP/CL","BAL","$565,000","$565,000","$209,259",""
"","Dillon Tate","2020","RP","BAL","$565,000","$565,000","$209,259",""
"","Nico Hoerner","2020","SS","CHC","$565,000","$565,000","$209,259",""
"","Duane Underwood","2020","RP","CHC","$565,000","$565,000","$209,259",""
"","Javier Guerra","2020","RP","SD","$564,800","$564,800","$209,185",""
"","Tyler Rogers","2020","RP","SF","$564,750","$564,750","$209,167",""
"","Carter Kieboom","2020","3B","WSH","$564,700","$564,700","$177,954",""
"","Pete Fairbanks","2020","RP","TB","$564,700","$564,700","$209,148",""
"","Jonathan Hernandez","2020","RP","TEX","$564,500","$564,500","$209,074",""
"","Justin Dunn","2020","SP","SEA","$564,500","$564,500","$209,074",""
"","Kyle Garlick","2020","RF","PHI","$564,500","$564,500","$127,941",""
"","Brock Burke","2020","SP","TEX","$564,500","$564,500","$209,074",""
"","Bryan Garcia","2020","RP","DET","$564,400","$564,400","$209,037",""
"","Gerson Bautista","2020","SP","SEA","$564,100","$564,100","$208,926",""
"","Yennsy Diaz","2020","SP","TOR","$564,000","$564,000","$208,889",""
"","Jake Fraley","2020","RF","SEA","$563,800","$563,800","$62,340",""
"","Sam Haggerty","2020","2B","SEA","$563,800","$563,800","$124,680",""
"","Phillips Valdez","2020","RP","BOS","$563,500","$563,500","$208,704",""
"","Andrew Toles","2020","RF","LAD","$563,500","$563,500","$208,704",""
"","Dane Dunning","2020","SP","CHW","$563,500","$563,500","$93,450",""
"","Kolby Allard","2020","RP","TEX","$563,500","$563,500","$208,704",""
"","Blake Parker","2020","RP","PHI","$563,500","$563,500","$149,520",""
"","Sherten Apostel","2020","3B","TEX","$563,500","$563,500","$49,840",""
"","JoJo Romero","2020","RP","PHI","$563,500","$563,500","$130,830",""
"","Wes Benjamin","2020","SP","TEX","$563,500","$563,500","$149,520",""
"","Kyle Cody","2020","SP","TEX","$563,500","$563,500","$121,485",""
"","Matt Foster","2020","RP","CHW","$563,500","$563,500","$190,015",""
"","Demarcus Evans","2020","RP","TEX","$563,500","$563,500","$40,495",""
"","Taylor Hearn","2020","RP","TEX","$563,500","$563,500","$152,635",""
"","Jimmy Herget","2020","RP","TEX","$563,500","$563,500","$183,785",""
"","Sam Huff","2020","C","TEX","$563,500","$563,500","$56,070",""
"","Codi Heuer","2020","RP","CHW","$563,500","$563,500","$208,704",""
"","John King","2020","RP","TEX","$563,500","$563,500","$74,760",""
"","Joe Palumbo","2020","RP","TEX","$563,500","$563,500","$208,704",""
"","Michael Kopech","2020","RP","CHW","$563,500","$563,500","$208,704",""
"","Jimmy Lambert","2020","RP","CHW","$563,500","$563,500","$208,704",""
"","Nick Madrigal","2020","SS","CHW","$563,500","$563,500","$183,784",""
"","Leodys Taveras","2020","OF","TEX","$563,500","$563,500","$127,715",""
"","Anderson Tejeda","2020","SS","TEX","$563,500","$563,500","$109,025",""
"","Eli White","2020","SS","TEX","$563,500","$563,500","$84,105",""
"","Dario Agrazal","2020","SP","DET","$563,500","$563,500","$208,704",""
"","Sergio Alcantara","2020","2B","DET","$563,500","$563,500","$56,070",""
"","Jose Ruiz","2020","RP","CHW","$563,500","$563,500","$118,370",""
"","Jorge Bonifacio","2020","RF","DET","$563,500","$563,500","$124,600",""
"","Daz Cameron","2020","OF","DET","$563,500","$563,500","$59,185",""
"","Kris Bubic","2020","SP","KC","$563,500","$563,500","$183,784",""
"","Willi Castro","2020","SS","DET","$563,500","$563,500","$149,520",""
"","Foster Griffin","2020","RP","KC","$563,500","$563,500","$208,704",""
"","Rony Garcia","2020","RP","DET","$563,500","$563,500","$208,704",""
"","Andres Gimenez","2020","SS","NYM","$563,500","$563,500","$208,704",""
"","Derek Hill","2020","OF","DET","$563,500","$563,500","$80,990",""
"","Casey Mize","2020","SP","DET","$563,500","$563,500","$130,830",""
"","Nick Heath","2020","OF","KC","$563,500","$563,500","$161,980",""
"","Corey Oswalt","2020","SP","NYM","$563,500","$563,500","$130,830",""
"","David Peterson","2020","SP","NYM","$563,500","$563,500","$193,129",""
"","Braden Bishop","2020","CF","SEA","$563,500","$563,500","$56,070",""
"","Isaac Paredes","2020","INF","DET","$563,500","$563,500","$130,830",""
"","Carlos Hernandez","2020","SP","KC","$563,500","$563,500","$90,335",""
"","Erasmo Ramirez","2020","RP","NYM","$563,500","$563,500","$74,760",""
"","Joey Gerber","2020","RP","SEA","$563,500","$563,500","$171,325",""
"","Nick Ramirez","2020","RP","DET","$563,500","$563,500","$56,070",""
"","Joe Hudson","2020","C","SEA","$563,500","$563,500","$80,990",""
"","Edward Olivares","2020","OF","KC","$563,500","$563,500","$77,875",""
"","Brady Lail","2020","RP","SEA","$563,500","$563,500","$152,635",""
"","Nick Margevicius","2020","SP","SEA","$563,500","$563,500","$208,705",""
"","Jose Marmolejos","2020","1B","SEA","$563,500","$563,500","$146,405",""
"","Brady Singer","2020","SP","KC","$563,500","$563,500","$202,474",""
"","Anthony Misiewicz","2020","RP","SEA","$563,500","$563,500","$208,704",""
"","Ljay Newsome","2020","SP","SEA","$563,500","$563,500","$137,060",""
"","Tarik Skubal","2020","SP","DET","$563,500","$563,500","$130,830",""
"","Joseph Odom","2020","C","SEA","$563,500","$563,500","$155,750",""
"","Yohan Ramirez","2020","RP","SEA","$563,500","$563,500","$208,704",""
"","Jeff Brigham","2020","RP","MIA","$563,500","$563,500","$208,704",""
"","Daniel Castano","2020","SP","MIA","$563,500","$563,500","$96,565",""
"","Jazz Chisholm","2020","SS","MIA","$563,500","$563,500","$84,105",""
"","Kyle Zimmer","2020","RP","KC","$563,500","$563,500","$208,704",""
"","Isan Diaz","2020","2B","MIA","$563,500","$563,500","$56,070",""
"","Tyler Zuber","2020","RP","KC","$563,500","$563,500","$208,704",""
"","Jeremy Beasley","2020","SP","ARI","$563,500","$563,500","$152,635",""
"","Tyler Bashlor","2020","RP","PIT","$563,500","$563,500","$127,715",""
"","JT Brubaker","2020","SP","PIT","$563,500","$563,500","$208,704",""
"","Monte Harrison","2020","CF","MIA","$563,500","$563,500","$118,370",""
"","Blake Cederlind","2020","RP","PIT","$563,500","$563,500","$40,495",""
"","Taylor Clarke","2020","RP","ARI","$563,500","$563,500","$208,704",""
"","Jordan Holloway","2020","RP","MIA","$563,500","$563,500","$208,704",""
"","Brandon Leibrandt","2020","RP","MIA","$563,500","$563,500","$121,485",""
"","Brian Moran","2020","RP","MIA","$563,500","$563,500","$171,325",""
"","Austin Davis","2020","RP","PIT","$563,500","$563,500","$52,955",""
"","Phillip Evans","2020","3B","PIT","$563,500","$563,500","$208,704",""
"","Geoff Hartlieb","2020","RP","PIT","$563,500","$563,500","$193,130",""
"","A.J. Cole","2020","RP","TOR","$563,500","$563,500","$208,704",""
"","Domingo Leyba","2020","SS","ARI","$563,500","$563,500","$208,704",""
"","Trevor Rogers","2020","SP","MIA","$563,500","$563,500","$105,910",""
"","Ke'Bryan Hayes","2020","3B","PIT","$563,500","$563,500","$84,105",""
"","Sam Howard","2020","RP","PIT","$563,500","$563,500","$177,555",""
"","Thomas Hatch","2020","RP","TOR","$563,500","$563,500","$208,704",""
"","Sixto Sanchez","2020","SP","MIA","$563,500","$563,500","$121,485",""
"","Jason Martin","2020","OF","PIT","$563,500","$563,500","$74,760",""
"","Magneuris Sierra","2020","CF","MIA","$563,500","$563,500","$208,704",""
"","Alejandro Kirk","2020","C","TOR","$563,500","$563,500","$49,840",""
"","Wyatt Mathisen","2020","3B","ARI","$563,500","$563,500","$68,530",""
"","Jared Oliva","2020","CF","PIT","$563,500","$563,500","$21,805",""
"","Julian Merryweather","2020","RP","TOR","$563,500","$563,500","$127,715",""
"","Stephen Tarpley","2020","RP","MIA","$563,500","$563,500","$208,704",""
"","Patrick Murphy","2020","P","TOR","$563,500","$563,500","$31,150",""
"","Cole Tucker","2020","SS","PIT","$563,500","$563,500","$208,704",""
"","Nate Pearson","2020","SP","TOR","$563,500","$563,500","$193,892",""
"","Keury Mella","2020","RP","ARI","$563,500","$563,500","$84,105",""
"","Chad Wallach","2020","C","MIA","$563,500","$563,500","$208,704",""
"","Nik Turley","2020","RP","PIT","$563,500","$563,500","$208,704",""
"","Jacob Waguespack","2020","RP","TOR","$563,500","$563,500","$155,750",""
"","T.J. Zeuch","2020","SP","TOR","$563,500","$563,500","$34,265",""
"","Riley Smith","2020","RP","ARI","$563,500","$563,500","$109,025",""
"","Keegan Akin","2020","SP","BAL","$563,500","$563,500","$118,370",""
"","Pavin Smith","2020","1B","ARI","$563,500","$563,500","$56,070",""
"","Thomas Eshelman","2020","RP","BAL","$563,500","$563,500","$183,785",""
"","David Hess","2020","RP","BAL","$563,500","$563,500","$87,220",""
"","Daulton Varsho","2020","C","ARI","$563,500","$563,500","$183,784",""
"","Branden Kline","2020","RP","BAL","$563,500","$563,500","$31,150",""
"","Taylor Widener","2020","RP","ARI","$563,500","$563,500","$208,704",""
"","Ryan Mountcastle","2020","SS","BAL","$563,500","$563,500","$118,370",""
"","Cedric Mullins","2020","CF","BAL","$563,500","$563,500","$190,015",""
"","Pat Valaika","2020","SS","BAL","$563,500","$563,500","$208,704",""
"","Cesar Valdez","2020","RP","BAL","$563,500","$563,500","$99,680",""
"","Bruce Zimmermann","2020","SP","BAL","$563,500","$563,500","$34,265",""
"","Deivi Garcia","2020","SP","NYY","$563,500","$563,500","$65,415",""
"","Ben Heller","2020","RP","NYY","$563,500","$563,500","$105,910",""
"","Nick Nelson","2020","RP","NYY","$563,500","$563,500","$165,095",""
"","Clarke Schmidt","2020","SP","NYY","$563,500","$563,500","$34,265",""
"","Genesis Cabrera","2020","RP","STL","$563,500","$563,500","$168,210",""
"","Dylan Carlson","2020","OF","STL","$563,500","$563,500","$140,175",""
"","Jason Adam","2020","RP","CHC","$563,500","$563,500","$109,025",""
"","Adbert Alzolay","2020","SP","CHC","$563,500","$563,500","$37,380",""
"","Austin Dean","2020","LF","STL","$563,500","$563,500","$208,704",""
"","Seth Elledge","2020","RP","STL","$563,500","$563,500","$121,485",""
"","Brailyn Marquez","2020","RP","CHC","$563,500","$563,500","$3,115",""
"","Johan Oviedo","2020","RP","STL","$563,500","$563,500","$102,795",""
"","Ricardo Sanchez","2020","SP","STL","$563,500","$563,500","$137,060",""
"","Jacob Nottingham","2020","C","MIL","$563,500","$563,500","$115,255",""
"","Kodi Whitley","2020","RP","STL","$563,500","$563,500","$208,704",""
"","Dakota Bacus","2020","RP","WSH","$563,500","$563,500","$140,175",""
"","Jace Peterson","2020","3B","MIL","$563,500","$563,500","$115,255",""
"","Aaron Barrett","2020","RP","WSH","$563,500","$563,500","$40,495",""
"","Drew Rasmussen","2020","RP","MIL","$563,500","$563,500","$143,290",""
"","Jake Woodford","2020","RP","STL","$563,500","$563,500","$186,900",""
"","James Bourque","2020","RP","WSH","$563,500","$563,500","$112,140",""
"","James Norwood","2020","RP","CHC","$563,500","$563,500","$208,741",""
"","Tejay Antone","2020","RP","CIN","$563,500","$563,500","$196,245",""
"","Ben Braymer","2020","RP","WSH","$563,500","$563,500","$65,415",""
"","Wil Crowe","2020","RP","WSH","$563,500","$563,500","$28,035",""
"","Aristides Aquino","2020","RF","CIN","$563,500","$563,500","$124,600",""
"","Justin Topa","2020","RP","MIL","$563,500","$563,500","$56,070",""
"","Paolo Espino","2020","RP","WSH","$563,500","$563,500","$21,805",""
"","Manuel Rodriguez","2020","P","CHC","$563,500","$563,500","$9,345",""
"","Luis Campusano","2020","C","SD","$563,500","$563,500","$74,760",""
"","Erick Fedde","2020","SP","WSH","$563,500","$563,500","$208,704",""
"","Jose De Leon","2020","RP","CIN","$563,500","$563,500","$87,220",""
"","Eric Yardley","2020","RP","MIL","$563,500","$563,500","$563,500",""
"","Jake Cronenworth","2020","SS","SD","$563,500","$563,500","$208,704",""
"","Kyle Finnegan","2020","RP/CL","WSH","$563,500","$563,500","$208,704",""
"","Anderson Espinoza","2020","SP","SD","$563,500","$563,500","$208,704",""
"","Luis Garcia","2020","SS","WSH","$563,500","$563,500","$140,175",""
"","Jorge Mateo","2020","SS","SD","$563,500","$563,500","$208,704",""
"","Yadiel Hernandez","2020","OF","WSH","$563,500","$563,500","$49,840",""
"","Adrian Morejon","2020","RP","SD","$563,500","$563,500","$127,715",""
"","Brock Holt","2020","2B","WSH","$563,500","$563,500","$93,450",""
"","Kyle McGowin","2020","RP","WSH","$563,500","$563,500","$80,990",""
"","Jake Noll","2020","2B","WSH","$563,500","$563,500","$43,610",""
"","Seth Romero","2020","RP","WSH","$563,500","$563,500","$143,290",""
"","Cristian Javier","2020","SP","HOU","$563,500","$563,500","$208,704",""
"","Daniel Bard","2020","RP","COL","$563,500","$563,500","$208,704",""
"","Andrew Stevenson","2020","OF","WSH","$563,500","$563,500","$71,645",""
"","Ryan Castellani","2020","SP","COL","$563,500","$563,500","$161,980",""
"","Jack Mayfield","2020","2B","HOU","$563,500","$563,500","$180,670",""
"","Jordon Adell","2020","OF","LAA","$563,500","$563,500","$174,440",""
"","Enoli Paredes","2020","RP","HOU","$563,500","$563,500","$208,704",""
"","Tommy Doyle","2020","RP","COL","$563,500","$563,500","$15,575",""
"","Luke Bard","2020","RP","LAA","$563,500","$563,500","$90,335",""
"","Ashton Goudeau","2020","RP","COL","$563,500","$563,500","$143,290",""
"","Brooks Raley","2020","RP","HOU","$563,500","$563,500","$152,635",""
"","Jacob Barnes","2020","RP","LAA","$563,500","$563,500","$208,704",""
"","Joe Harvey","2020","RP","COL","$563,500","$563,500","$177,555",""
"","Nivaldo Rodriguez","2020","RP","HOU","$563,500","$563,500","$62,300",""
"","Jose Mujica","2020","RP","COL","$563,500","$563,500","$24,920",""
"","Anthony Bemboom","2020","C","LAA","$563,500","$563,500","$137,060",""
"","Chris Owings","2020","2B","COL","$563,500","$563,500","$208,704",""
"","Andre Scrubb","2020","RP","HOU","$563,500","$563,500","$193,129",""
"","Blake Taylor","2020","RP","HOU","$563,500","$563,500","$208,704",""
"","Jonah Heim","2020","C","OAK","$563,500","$563,500","$109,025",""
"","Jahmai Jones","2020","OF","LAA","$563,500","$563,500","$15,575",""
"","Jake Lamb","2020","1B","OAK","$563,500","$563,500","$43,610",""
"","Hoby Milner","2020","RP","LAA","$563,500","$563,500","$208,704",""
"","Jesus Luzardo","2020","SP","OAK","$563,500","$563,500","$208,704",""
"","Vimael Machin","2020","2B","OAK","$563,500","$563,500","$208,704",""
"","Sean Murphy","2020","C","OAK","$563,500","$563,500","$208,704",""
"","Nate Orf","2020","2B","OAK","$563,500","$563,500","$46,725",""
"","A.J. Puk","2020","SP","OAK","$563,500","$563,500","$208,704",""
"","Jordan Weems","2020","RP","OAK","$563,500","$563,500","$180,670",""
"","Randy Arozarena","2020","OF","TB","$563,500","$563,500","$90,335",""
"","Elliot Soto","2020","SS","LAA","$563,500","$563,500","$18,690",""
"","Michael Brosseau","2020","3B","TB","$563,500","$563,500","$205,589",""
"","Jared Walsh","2020","1B","LAA","$563,500","$563,500","$133,945",""
"","John Curtiss","2020","RP","TB","$563,500","$563,500","$155,750",""
"","Josh Fleming","2020","SP","TB","$563,500","$563,500","$115,255",""
"","Aaron Slegers","2020","RP","TB","$563,500","$563,500","$130,830",""
"","Ryan Thompson","2020","RP","TB","$563,500","$563,500","$202,475",""
"","Jorge Alcala","2020","RP","MIN","$563,500","$563,500","$180,670",""
"","Ian Anderson","2020","SP","ATL","$563,500","$563,500","$105,910",""
"","Nick Gordon","2020","SS","MIN","$563,500","$563,500","$208,705",""
"","Ryan Jeffers","2020","C","MIN","$563,500","$563,500","$121,485",""
"","Shaun Anderson","2020","RP","SF","$563,500","$563,500","$137,060",""
"","Caleb Baragar","2020","RP","SF","$563,500","$563,500","$208,704",""
"","Brent Rooker","2020","OF","MIN","$563,500","$563,500","$74,760",""
"","Joey Bart","2020","C","SF","$563,500","$563,500","$121,485",""
"","Tyler Matzek","2020","RP","ATL","$563,500","$563,500","$208,704",""
"","Caleb Thielbar","2020","RP","MIN","$563,500","$563,500","$174,440",""
"","Luis Alexander Basabe","2020","OF","SF","$563,500","$563,500","$65,415",""
"","Steven Duggar","2020","CF","SF","$563,500","$563,500","$87,220",""
"","Rico Garcia","2020","RP","SF","$563,500","$563,500","$84,105",""
"","Pablo Sandoval","2020","3B","ATL","$563,500","$563,500","$3,115",""
"","Tyler Heineman","2020","C","SF","$563,500","$563,500","$105,910",""
"","Jacob Webb","2020","RP","ATL","$563,500","$563,500","$62,300",""
"","Joey Rickard","2020","LF","SF","$563,500","$563,500","$102,795",""
"","Darin Ruf","2020","1B","SF","$563,500","$563,500","$296,296",""
"","Sam Selman","2020","RP","SF","$563,500","$563,500","$183,785",""
"","Jonathan Arauz","2020","SS","BOS","$563,500","$563,500","$208,704",""
"","Chadwick Tromp","2020","C","SF","$563,500","$563,500","$193,129",""
"","Bobby Dalbec","2020","3B","BOS","$563,500","$563,500","$90,335",""
"","Kyle Hart","2020","RP","BOS","$563,500","$563,500","$143,290",""
"","Tanner Houck","2020","SP","BOS","$563,500","$563,500","$40,495",""
"","Mike Kickham","2020","SP","BOS","$563,500","$563,500","$87,220",""
"","Alec Bohm","2020","3B","PHI","$563,500","$563,500","$143,290",""
"","Victor Gonzalez","2020","RP","LAD","$563,500","$563,500","$143,290",""
"","Connor Brogdon","2020","RP","PHI","$563,500","$563,500","$93,450",""
"","Cesar Puello","2020","RF","BOS","$563,500","$563,500","$28,035",""
"","Jake McGee","2020","RP","LAD","$563,500","$563,500","$208,704",""
"","Domingo Tapia","2020","RP","BOS","$563,500","$563,500","$49,840",""
"","Spencer Howard","2020","SP","PHI","$563,500","$563,500","$155,750",""
"","Garrett Crochet","2020","P","CHW","$563,500","$563,500","$31,150",""
"","Andrew Triggs","2020","RP","BOS","$563,500","$563,500","$80,990",""
"","Rafael Marchan","2020","C","PHI","$563,500","$563,500","$46,725",""
"","Luis Garcia","2020","RP","HOU","$18,690","$18,690","$93,450",""
