Acronimo,Agente libre,Altura,Anio,At-bats,At-bats_2,Bateos,Bateos_2,Cantidad de equipos,Cantidad_agentes_libres,Edad,Equipo,Estado,Home-runs,Home-runs_2,Juegos,Juegos totales,Juegos_2,Jugador,OPS,OPS_2,Pennants won,Peso,Playoffs,Porcentaje_bateo,Porcentaje_bateo_2,Porcetnaje_juegos,Porcetnaje_juegos_2,Posicion,Promedio_victorias,RBI,RBI_2,Sueldo,Sueldo_base,Sueldo_regular,TVS,TVS_2,Valor_contrato_total,Victorias,WAR,WAR_2,WS ganadas,ln_Sueldo,ln_Sueldo_base,ln_Sueldo_regular
WSH,Si,6.0,9,52,2704,6,36,1,7,35,Washington Nationals,Washington DC,0,0,30,162,900,Anibal Sanchez,0.231,0.053361000000000006,1,205,6,0.115,0.013225,0.185,0.034225,SP,0.5740740740740741,1,1,10000000,8000000,6000000,70.67,4994.2489000000005,184550000,93,3.66,13.395600000000002,1,16.11809565095832,15.89495209964411,15.60727002719233
WSH,Si,6.4,9,65,4225,6,36,1,7,29,Washington Nationals,Washington DC,0,0,33,162,1089,Patrick Corbin,0.24,0.0576,1,220,6,0.092,0.008464,0.204,0.04161599999999999,SP,0.5740740740740741,4,16,12916666,12500000,12916666,80.28,6444.8784000000005,184550000,93,5.66,32.0356,1,16.374028973482616,16.34123920227253,16.374028973482616
WSH,No,6.4,9,19,361,2,4,1,7,26,Washington Nationals,Washington DC,0,0,28,162,784,Joe Ross,0.255,0.065025,1,220,6,0.105,0.011024999999999998,0.173,0.029928999999999997,SP,0.5740740740740741,0,0,1000000,1000000,704256,15.13,228.91690000000003,184550000,93,0.12,0.0144,1,13.815510557964274,13.815510557964274,13.464897205404137
WSH,No,6.4,9,15,225,2,4,1,7,26,Washington Nationals,Washington DC,0,0,21,162,441,Erick Fedde,0.267,0.071289,1,200,6,0.133,0.017689000000000003,0.13,0.016900000000000002,RP,0.5740740740740741,0,0,555000,555000,355096,0.0,0.0,184550000,93,1.08,1.1664,1,13.226723392728571,13.226723392728571,12.780143454435182
WSH,No,6.2,9,12,144,2,4,1,7,25,Washington Nationals,Washington DC,0,0,8,162,64,Jake Noll,0.481,0.23136099999999998,1,215,6,0.167,0.027889000000000004,0.049,0.0024010000000000004,2B,0.5740740740740741,2,4,555000,555000,47744,0.0,0.0,184550000,93,-0.21,0.04409999999999999,1,13.226723392728571,13.226723392728571,10.773608683563433
WSH,Si,6.1,9,9,81,1,1,1,7,32,Washington Nationals,Washington DC,0,0,9,162,81,Jeremy Hellickson,0.384,0.147456,1,190,6,0.111,0.012321,0.056,0.0031360000000000003,RP,0.5740740740740741,0,0,1900000,1300000,1900000,0.0,0.0,184550000,93,-0.36,0.1296,1,14.457364444136669,14.077874822431765,14.457364444136669
WSH,No,6.2,9,9,81,1,1,1,7,27,Washington Nationals,Washington DC,0,0,9,162,81,Austin Voth,0.222,0.049284,1,201,6,0.111,0.012321,0.056,0.0031360000000000003,SP,0.5740740740740741,1,1,556000,556000,338323,0.0,0.0,184550000,93,1.2,1.44,1,13.228523573232719,13.228523573232719,12.731756339451582
WSH,No,6.0,9,11,121,1,1,1,7,25,Washington Nationals,Washington DC,0,0,6,162,36,Raudy Read,0.182,0.033124,1,170,6,0.091,0.008281,0.037,0.0013689999999999998,C,0.5740740740740741,0,0,556000,556000,89670,0.0,0.0,184550000,93,-0.22,0.0484,1,13.228523573232719,13.228523573232719,11.403891543946093
WSH,No,6.3,9,3,9,1,1,1,7,27,Washington Nationals,Washington DC,0,0,7,162,49,Kyle McGowin,0.667,0.44488900000000003,1,195,6,0.333,0.11088900000000002,0.043,0.0018489999999999997,SP,0.5740740740740741,0,0,555000,555000,116376,0.0,0.0,184550000,93,-0.5,0.25,1,13.226723392728571,13.226723392728571,11.664581607453298
WSH,No,6.2,9,3,9,0,0,1,7,32,Washington Nationals,Washington DC,0,0,63,162,3969,Sean Doolittle,0.0,0.0,1,204,6,0.0,0.0,0.389,0.151321,RP,0.5740740740740741,0,0,6000000,6000000,6000000,69.53,4834.4209,184550000,93,0.99,0.9801,1,15.60727002719233,15.60727002719233,15.60727002719233
WSH,No,6.1,9,3,9,0,0,1,7,33,Washington Nationals,Washington DC,0,0,51,162,2601,Javy Guerra,0.0,0.0,1,216,6,0.0,0.0,0.315,0.09922500000000001,RP,0.5740740740740741,0,0,800000,800000,554829,42.79,1830.9841,184550000,93,0.18,0.0324,1,13.592367006650065,13.592367006650065,13.226415237145408
WSH,No,6.1,9,1,1,0,0,1,7,30,Washington Nationals,Washington DC,0,0,48,162,2304,Roenis Elias,0.0,0.0,1,205,6,0.0,0.0,0.296,0.08761599999999999,RP,0.5740740740740741,0,0,910000,910000,303902,0.0,0.0,184550000,93,-0.11,0.0121,1,13.721199878493033,13.721199878493033,12.624460559995438
WSH,No,6.0,9,2,4,0,0,1,7,24,Washington Nationals,Washington DC,0,0,2,162,4,Tres Barrera,0.0,0.0,1,206,6,0.0,0.0,0.012,0.000144,C,0.5740740740740741,0,0,555000,555000,65648,0.0,0.0,184550000,93,-0.05,0.0025000000000000005,1,13.226723392728571,13.226723392728571,11.092062414681967
WSH,No,6.2,9,1,1,0,0,1,7,26,Washington Nationals,Washington DC,0,0,52,162,2704,Tanner Rainey,0.0,0.0,1,235,6,0.0,0.0,0.321,0.10304100000000001,P,0.5740740740740741,0,0,555000,555000,402840,0.0,0.0,184550000,93,0.58,0.3364,1,13.226723392728571,13.226723392728571,12.906294739762082
WSH,No,6.4,9,1,1,0,0,1,7,27,Washington Nationals,Washington DC,0,0,78,162,6084,Wander Suero,0.0,0.0,1,211,6,0.0,0.0,0.482,0.23232399999999997,RP,0.5740740740740741,0,0,562500,562500,562500,57.54,3310.8516,184550000,93,0.65,0.42250000000000004,1,13.240146413060712,13.240146413060712,13.240146413060712
NYY,Si,6.4,9,602,362404,197,38809,2,5,30,New York Yankees,New York,26,676,145,162,21025,D.J. LeMahieu,0.893,0.7974490000000001,40,220,55,0.327,0.10692900000000001,0.895,0.801025,2B,0.6358024691358025,102,10404,12000000,12000000,12000000,88.79,7883.664100000001,124555000,103,6.03,36.3609,27,16.300417207752275,16.300417207752275,16.300417207752275
NYY,No,6.1,9,546,298116,152,23104,2,5,22,New York Yankees,New York,38,1444,144,162,20736,Gleyber Torres,0.871,0.758641,40,205,55,0.278,0.07728400000000002,0.889,0.790321,SS,0.6358024691358025,90,8100,605200,605200,605200,89.08,7935.2464,124555000,103,3.93,15.4449,27,13.313314260896338,13.313314260896338,13.313314260896338
NYY,No,6.0,9,442,195364,139,19321,2,5,27,New York Yankees,New York,21,441,132,162,17424,Giovanny Urshela,0.89,0.7921,40,215,55,0.315,0.09922500000000001,0.815,0.664225,3B,0.6358024691358025,74,5476,555000,555000,528168,80.38,6460.944399999999,124555000,103,3.4,11.559999999999999,27,13.226723392728571,13.226723392728571,13.177169693897481
NYY,No,6.3,9,429,184041,113,12769,2,5,28,New York Yankees,New York,21,441,118,162,13924,Luke Voit,0.842,0.7089639999999999,40,255,55,0.263,0.06916900000000001,0.728,0.529984,1B,0.6358024691358025,62,3844,573200,573200,573200,77.36,5984.5696,124555000,103,1.9,3.61,27,13.258989974936155,13.258989974936155,13.258989974936155
NYY,No,6.7,9,378,142884,103,10609,2,5,27,New York Yankees,New York,27,729,102,162,10404,Aaron Judge,0.921,0.848241,40,282,55,0.273,0.07452900000000001,0.63,0.39690000000000003,RF,0.6358024691358025,55,3025,684300,684300,684300,97.16,9440.0656,124555000,103,5.38,28.944399999999998,27,13.43615169694059,13.43615169694059,13.43615169694059
NYY,No,0.0,9,418,174724,102,10404,2,5,36,New York Yankees,New York,34,1156,111,162,12321,Edwin Encarnacion,0.875,0.765625,40,230,55,0.244,0.059536,0.685,0.46922500000000006,DH,0.6358024691358025,86,7396,21666668,20000000,8000000,56.24,3162.9376,124555000,103,2.05,4.2025,27,16.89128560073026,16.811242831518264,15.89495209964411
NYY,No,6.2,9,396,156816,92,8464,2,5,26,New York Yankees,New York,34,1156,106,162,11236,Gary Sanchez,0.841,0.7072809999999999,40,230,55,0.232,0.053824000000000004,0.654,0.42771600000000004,C,0.6358024691358025,77,5929,669800,669800,669800,83.55,6980.6025,124555000,103,3.1,9.610000000000001,27,13.414734439342242,13.414734439342242,13.414734439342242
NYY,No,6.3,9,324,104976,77,5929,2,5,29,New York Yankees,New York,16,256,82,162,6724,Didi Gregorius,0.718,0.515524,40,205,55,0.238,0.05664399999999999,0.506,0.256036,SS,0.6358024691358025,61,3721,11750000,11750000,11750000,0.0,0.0,124555000,103,0.64,0.4096,27,16.279363798554442,16.279363798554442,16.279363798554442
NYY,No,6.2,9,260,67600,72,5184,2,5,28,New York Yankees,New York,13,169,87,162,7569,Mike Tauchman,0.865,0.748225,40,220,55,0.277,0.07672900000000002,0.537,0.28836900000000004,CF,0.6358024691358025,47,2209,557000,557000,443260,0.0,0.0,124555000,103,3.63,13.1769,27,13.230320518909421,13.230320518909421,13.001911784313664
NYY,No,6.3,9,239,57121,68,4624,2,5,32,New York Yankees,New York,11,121,83,162,6889,Cameron Maybin,0.858,0.7361639999999999,40,215,55,0.285,0.08122499999999999,0.512,0.262144,RF,0.6358024691358025,32,1024,555000,555000,471472,0.0,0.0,124555000,103,1.46,2.1315999999999997,27,13.226723392728571,13.226723392728571,13.063614994350619
NYY,No,6.1,9,228,51984,64,4096,2,5,30,New York Yankees,New York,8,64,73,162,5329,Austin Romine,0.748,0.559504,40,220,55,0.281,0.07896100000000002,0.451,0.203401,C,0.6358024691358025,35,1225,1800000,1800000,1800000,0.0,0.0,124555000,103,0.89,0.7921,27,14.403297222866392,14.403297222866392,14.403297222866392
NYY,No,6.1,9,221,48841,52,2704,2,5,29,New York Yankees,New York,12,144,59,162,3481,Aaron Hicks,0.769,0.591361,40,205,55,0.235,0.055224999999999996,0.364,0.132496,CF,0.6358024691358025,36,1296,6285714,6000000,6285714,0.0,0.0,124555000,103,1.26,1.5876000000000001,27,15.653789997372675,15.60727002719233,15.653789997372675
NYY,No,6.0,9,143,20449,37,1369,2,5,26,New York Yankees,New York,12,144,50,162,2500,Mike Ford,0.909,0.826281,40,225,55,0.259,0.067081,0.309,0.095481,1B,0.6358024691358025,25,625,555000,555000,238720,0.0,0.0,124555000,103,0.98,0.9603999999999999,27,13.226723392728571,13.226723392728571,12.383046595997532
NYY,No,6.1,9,94,8836,23,529,2,5,24,New York Yankees,New York,2,4,43,162,1849,Tyler Wade,0.692,0.47886399999999996,40,188,55,0.245,0.060024999999999995,0.265,0.07022500000000001,2B,0.6358024691358025,11,121,572000,572000,261375,0.0,0.0,124555000,103,0.35,0.12249999999999998,27,13.256894270361935,13.256894270361935,12.473711436730934
NYY,No,6.6,9,59,3481,17,289,2,5,29,New York Yankees,New York,3,9,18,162,324,Giancarlo Stanton,0.894,0.7992360000000001,40,245,55,0.288,0.08294399999999999,0.111,0.012321,DH,0.6358024691358025,13,169,26000000,26000000,26000000,0.0,0.0,124555000,103,0.37,0.1369,27,17.073607095985757,17.073607095985757,17.073607095985757
NYY,No,6.1,9,56,3136,12,144,2,5,29,New York Yankees,New York,3,9,18,162,324,Kyle Higashioka,0.675,0.45562500000000006,40,202,55,0.214,0.045795999999999996,0.111,0.012321,C,0.6358024691358025,11,121,562900,562900,154326,0.0,0.0,124555000,103,0.04,0.0016,27,13.240857271452118,13.240857271452118,11.946822527072626
NYY,No,6.4,9,35,1225,6,36,2,5,26,New York Yankees,New York,1,1,10,162,100,Greg Bird,0.55,0.30250000000000005,40,220,55,0.171,0.029241000000000003,0.062,0.0038439999999999998,1B,0.6358024691358025,1,1,1200000,1200000,1200000,0.0,0.0,124555000,103,-0.27,0.0729,27,13.997832114758229,13.997832114758229,13.997832114758229
NYY,No,6.0,9,47,2209,6,36,2,5,24,New York Yankees,New York,0,0,12,162,144,Miguel Andujar,0.271,0.073441,40,211,55,0.128,0.016384,0.074,0.005475999999999999,3B,0.6358024691358025,1,1,617600,617600,617600,0.0,0.0,124555000,103,-1.17,1.3688999999999998,27,13.333596277692703,13.333596277692703,13.333596277692703
NYY,No,6.6,9,3,9,0,0,2,5,38,New York Yankees,New York,0,0,24,162,576,C.C. Sabathia,0.0,0.0,40,300,55,0.0,0.0,0.148,0.021903999999999996,SP,0.6358024691358025,0,0,8000000,8000000,8000000,14.98,224.40040000000002,124555000,103,0.37,0.1369,27,15.89495209964411,15.89495209964411,15.89495209964411
NYY,Si,6.5,9,3,9,0,0,2,5,36,New York Yankees,New York,0,0,32,162,1024,J.A. Happ,0.0,0.0,40,205,55,0.0,0.0,0.198,0.039204,SP,0.6358024691358025,0,0,17000000,17000000,17000000,23.16,536.3856,124555000,103,1.21,1.4641,27,16.64872390202049,16.64872390202049,16.64872390202049
NYY,No,0.0,9,1,1,0,0,2,5,30,New York Yankees,New York,0,0,32,162,1024,Masahiro Tanaka,0.0,0.0,40,215,55,0.0,0.0,0.198,0.039204,SP,0.6358024691358025,0,0,22000000,22000000,22000000,27.51,756.8001,124555000,103,1.71,2.9240999999999997,27,16.90655301132259,16.90655301132259,16.90655301132259
NYY,No,6.4,9,5,25,0,0,2,5,30,New York Yankees,New York,0,0,29,162,841,James Paxton,0.0,0.0,40,235,55,0.0,0.0,0.179,0.032041,SP,0.6358024691358025,1,1,8575000,8575000,8575000,63.27,4003.0929000000006,124555000,103,2.24,5.017600000000001,27,15.964361551016278,15.964361551016278,15.964361551016278
NYY,No,6.4,9,1,1,0,0,2,5,31,New York Yankees,New York,0,0,14,162,196,Tyler Lyons,0.0,0.0,40,205,55,0.0,0.0,0.086,0.007395999999999999,RP,0.6358024691358025,0,0,555000,555000,86536,0.0,0.0,124555000,103,-0.4,0.16000000000000003,27,13.226723392728571,13.226723392728571,11.368315791310126
NYY,No,6.2,9,8,64,0,0,2,5,26,New York Yankees,New York,0,0,27,162,729,Domingo German,0.0,0.0,40,181,55,0.0,0.0,0.167,0.027889000000000004,SP,0.6358024691358025,0,0,577500,577500,577500,76.94,5919.763599999999,124555000,103,1.93,3.7249,27,13.266463721378086,13.266463721378086,13.266463721378086
NYY,No,6.0,9,1,1,0,0,2,5,27,New York Yankees,New York,0,0,43,162,1849,Luis Cessa,0.0,0.0,40,208,55,0.0,0.0,0.265,0.07022500000000001,RP,0.6358024691358025,0,0,578975,578975,578975,0.0,0.0,124555000,103,0.38,0.1444,27,13.26901457773002,13.26901457773002,13.26901457773002
NYY,No,6.3,9,1,1,0,0,2,5,28,New York Yankees,New York,0,0,54,162,2916,Chad Green,0.0,0.0,40,215,55,0.0,0.0,0.333,0.11088900000000002,RP,0.6358024691358025,0,0,598650,598650,540792,47.47,2253.4009,124555000,103,0.36,0.1296,27,13.30243239914499,13.30243239914499,13.200790010702066
LAD,No,6.4,9,558,311364,170,28900,5,3,23,Los Angeles Dodgers,California,47,2209,156,161,24336,Cody Bellinger,1.035,1.0712249999999999,25,203,33,0.305,0.093025,0.963,0.9273689999999999,RF,0.6521739130434783,115,13225,605000,605000,605000,99.96,9992.0016,85000000,105,8.63,74.47690000000001,6,13.312983737012978,13.312983737012978,13.312983737012978
LAD,No,6.4,9,489,239121,133,17689,5,3,25,Los Angeles Dodgers,California,19,361,135,161,18225,Corey Seager,0.817,0.6674889999999999,25,215,33,0.272,0.07398400000000001,0.833,0.693889,SS,0.6521739130434783,87,7569,4000000,4000000,4000000,74.92,5613.0064,85000000,105,4.01,16.080099999999998,6,15.201804919084164,15.201804919084164,15.201804919084164
LAD,No,6.0,9,487,237169,122,14884,5,3,28,Los Angeles Dodgers,California,35,1225,142,161,20164,Max Muncy,0.889,0.790321,25,215,33,0.251,0.063001,0.877,0.769129,1B,0.6521739130434783,98,9604,575000,575000,575000,96.74,9358.6276,85000000,105,5.72,32.718399999999995,6,13.262125319779487,13.262125319779487,13.262125319779487
LAD,No,6.1,9,450,202500,112,12544,5,3,27,Los Angeles Dodgers,California,36,1296,149,161,22201,Joc Pederson,0.876,0.767376,25,220,33,0.249,0.062001,0.92,0.8464,LF,0.6521739130434783,74,5476,5000000,5000000,5000000,73.8,5446.44,85000000,105,3.27,10.6929,6,15.424948470398375,15.424948470398375,15.424948470398375
LAD,No,6.0,9,343,117649,101,10201,5,3,23,Los Angeles Dodgers,California,12,144,108,161,11664,Alex Verdugo,0.817,0.6674889999999999,25,192,33,0.295,0.08702499999999999,0.667,0.44488900000000003,LF,0.6521739130434783,44,1936,560000,560000,560000,63.74,4062.7876,85000000,105,3.11,9.672099999999999,6,13.235692062711331,13.235692062711331,13.235692062711331
LAD,No,6.1,9,366,133956,96,9216,5,3,28,Los Angeles Dodgers,California,12,144,124,161,15376,Chris Taylor,0.794,0.6304360000000001,25,196,33,0.262,0.06864400000000001,0.765,0.585225,2B,0.6521739130434783,52,2704,3500000,3500000,3500000,51.23,2624.5128999999997,85000000,105,2.37,5.6169,6,15.068273526459642,15.068273526459642,15.068273526459642
LAD,Si,6.1,9,308,94864,82,6724,5,3,31,Los Angeles Dodgers,California,15,225,86,161,7396,A.J. Pollock,0.795,0.6320250000000001,25,210,33,0.266,0.07075600000000001,0.531,0.281961,CF,0.6521739130434783,47,2209,4000000,1000000,4000000,0.0,0.0,85000000,105,0.21,0.04409999999999999,6,15.201804919084164,13.815510557964274,15.201804919084164
LAD,No,6.0,9,249,62001,66,4356,5,3,26,Los Angeles Dodgers,California,9,81,99,161,9801,Matt Beaty,0.775,0.6006250000000001,25,215,33,0.265,0.07022500000000001,0.611,0.37332099999999996,3B,0.6521739130434783,46,2116,555000,555000,405824,32.43,1051.7049,85000000,105,0.3,0.09,6,13.226723392728571,13.226723392728571,12.913674847059703
LAD,No,6.2,9,162,26244,51,2601,5,3,36,Los Angeles Dodgers,California,11,121,80,161,6400,David Freese,1.002,1.004004,25,213,33,0.315,0.09922500000000001,0.494,0.244036,1B,0.6521739130434783,29,841,4500000,4500000,4500000,0.0,0.0,85000000,105,1.56,2.4336,6,15.319587954740548,15.319587954740548,15.319587954740548
LAD,No,6.0,9,77,5929,19,361,5,3,33,Los Angeles Dodgers,California,2,4,40,161,1600,Kris Negron,0.63,0.39690000000000003,25,195,33,0.247,0.061009,0.247,0.061009,2B,0.6521739130434783,8,64,555000,555000,187992,0.0,0.0,85000000,105,0.1,0.010000000000000002,6,13.226723392728571,13.226723392728571,12.144154687715185
LAD,No,6.2,9,75,5625,18,324,5,3,21,Los Angeles Dodgers,California,2,4,23,161,529,Gavin Lux,0.705,0.49702499999999994,25,190,33,0.24,0.0576,0.142,0.020163999999999998,SS,0.6521739130434783,9,81,555000,555000,83552,0.0,0.0,85000000,105,0.31,0.0961,6,13.226723392728571,13.226723392728571,11.333224471498855
LAD,No,6.3,9,47,2209,13,169,5,3,25,Los Angeles Dodgers,California,4,16,28,161,784,Edwin Rios,1.01,1.0201,25,220,33,0.277,0.07672900000000002,0.173,0.029928999999999997,1B,0.6521739130434783,8,64,555000,555000,128312,0.0,0.0,85000000,105,0.35,0.12249999999999998,6,13.226723392728571,13.226723392728571,11.762220077017213
LAD,No,6.1,9,48,2304,12,144,5,3,31,Los Angeles Dodgers,California,0,0,41,161,1681,Kenta Maeda,0.542,0.293764,25,184,33,0.25,0.0625,0.253,0.064009,RP,0.6521739130434783,6,36,8525000,3000000,8525000,0.0,0.0,85000000,105,1.33,1.7689000000000001,6,15.958513581133854,14.914122846632385,15.958513581133854
LAD,No,6.3,9,51,2601,8,64,5,3,32,Los Angeles Dodgers,California,1,1,30,161,900,Hyun-Jin Ryu,0.453,0.205209,25,255,33,0.157,0.024649,0.185,0.034225,SP,0.6521739130434783,3,9,17900000,17900000,17900000,93.5,8742.25,85000000,105,5.07,25.704900000000002,6,16.70031127081098,16.70031127081098,16.70031127081098
LAD,No,6.4,9,49,2401,5,25,5,3,31,Los Angeles Dodgers,California,0,0,29,161,841,Clayton Kershaw,0.242,0.058564,25,225,33,0.102,0.010403999999999998,0.179,0.032041,SP,0.6521739130434783,1,1,31000000,23333334,31000000,62.92,3958.9264000000003,85000000,105,3.54,12.531600000000001,6,17.24949776244942,16.965393539916953,17.24949776244942
LAD,No,6.2,9,59,3481,5,25,5,3,24,Los Angeles Dodgers,California,1,1,30,161,900,Walker Buehler,0.278,0.07728400000000002,25,185,33,0.085,0.007225000000000001,0.185,0.034225,SP,0.6521739130434783,2,4,570000,570000,570000,92.07,8476.8849,85000000,105,2.18,4.752400000000001,6,13.253391639810733,13.253391639810733,13.253391639810733
LAD,No,6.3,9,13,169,4,16,5,3,25,Los Angeles Dodgers,California,0,0,11,161,121,Anthony Gonsolin,0.615,0.378225,25,205,33,0.308,0.094864,0.068,0.0046240000000000005,P,0.6521739130434783,1,1,555000,555000,146216,0.0,0.0,85000000,105,0.77,0.5929,6,13.226723392728571,13.226723392728571,11.892840259434278
LAD,Si,6.5,9,18,324,3,9,5,3,39,Los Angeles Dodgers,California,0,0,13,161,169,Rich Hill,0.433,0.187489,25,221,33,0.167,0.027889000000000004,0.08,0.0064,SP,0.6521739130434783,1,1,18666668,18000000,18666668,0.0,0.0,85000000,105,1.25,1.5625,6,16.742250031459882,16.70588231586044,16.742250031459882
LAD,No,6.3,9,20,400,3,9,5,3,29,Los Angeles Dodgers,California,0,0,32,161,1024,Ross Stripling,0.377,0.142129,25,220,33,0.15,0.0225,0.198,0.039204,SP,0.6521739130434783,1,1,595000,595000,595000,48.98,2399.0404,85000000,105,0.89,0.7921,6,13.296316684527767,13.296316684527767,13.296316684527767
LAD,No,6.0,9,12,144,3,9,5,3,22,Los Angeles Dodgers,California,0,0,37,161,1369,Julio Urias,0.558,0.3113640000000001,25,225,33,0.25,0.0625,0.228,0.051984,RP,0.6521739130434783,2,4,565000,565000,565000,0.0,0.0,85000000,105,1.32,1.7424000000000002,6,13.244581010128577,13.244581010128577,13.244581010128577
LAD,No,6.5,9,1,1,1,1,5,3,29,Los Angeles Dodgers,California,0,0,63,161,3969,Will Smith,2.0,4.0,25,255,33,1.0,1.0,0.389,0.151321,RP,0.6521739130434783,2,4,555000,555000,241704,95.46,9112.611599999998,85000000,105,2.06,4.2436,6,13.226723392728571,13.226723392728571,12.39546911599609
LAD,No,6.6,9,11,121,1,1,5,3,21,Los Angeles Dodgers,California,0,0,14,161,196,Dustin May,0.182,0.033124,25,180,33,0.091,0.008281,0.086,0.007395999999999999,RP,0.6521739130434783,0,0,555000,555000,176056,0.0,0.0,85000000,105,0.05,0.0025000000000000005,6,13.226723392728571,13.226723392728571,12.07855740522937
LAD,No,6.3,9,2,4,1,1,5,3,22,Los Angeles Dodgers,California,0,0,46,161,2116,Caleb Ferguson,1.5,2.25,25,226,33,0.5,0.25,0.284,0.08065599999999999,RP,0.6521739130434783,0,0,560000,560000,436595,0.0,0.0,85000000,105,-0.23,0.0529,6,13.235692062711331,13.235692062711331,12.986761270902308
LAD,Si,6.5,9,1,1,0,0,5,3,31,Los Angeles Dodgers,California,0,0,62,161,3844,Kenley Jansen,0.0,0.0,25,265,33,0.0,0.0,0.383,0.146689,RP/CL,0.6521739130434783,0,0,19333334,18000000,19333334,26.3,691.69,85000000,105,0.17,0.028900000000000006,6,16.77734131432534,16.70588231586044,16.77734131432534
LAD,Si,6.1,9,2,4,0,0,5,3,31,Los Angeles Dodgers,California,0,0,55,161,3025,Joe Kelly,0.0,0.0,25,174,33,0.0,0.0,0.34,0.11560000000000002,RP,0.6521739130434783,0,0,3000000,3000000,3000000,8.68,75.3424,85000000,105,-0.53,0.28090000000000004,6,14.914122846632385,14.914122846632385,14.914122846632385
LAD,No,6.3,9,3,9,0,0,5,3,28,Los Angeles Dodgers,California,0,0,33,161,1089,Casey Sadler,0.0,0.0,25,205,33,0.0,0.0,0.204,0.04161599999999999,RP,0.6521739130434783,0,0,555000,555000,205896,0.0,0.0,85000000,105,0.46,0.2116,6,13.226723392728571,13.226723392728571,12.23512646592091
LAD,No,6.2,9,2,4,0,0,5,3,28,Los Angeles Dodgers,California,0,0,64,161,4096,Yimi Garcia,0.0,0.0,25,228,33,0.0,0.0,0.395,0.15602500000000002,RP,0.6521739130434783,0,0,710000,710000,710000,39.87,1589.6168999999998,85000000,105,0.3,0.09,6,13.473020249017498,13.473020249017498,13.473020249017498
LAD,No,6.2,9,2,4,0,0,5,3,28,Los Angeles Dodgers,California,0,0,50,161,2500,Dylan Floro,0.0,0.0,25,203,33,0.0,0.0,0.309,0.095481,RP,0.6521739130434783,0,0,565000,565000,510384,39.11,1529.5920999999998,85000000,105,-0.36,0.1296,6,13.244581010128577,13.244581010128577,13.142918662558976
