"Rank","Player","Pos","Team","GP","GP%","GS","GS%","AB","H","2B","3B","HR","RBI","AVG","OBP","SLG","OPS","TVS","Cash2023",""
"","Byron Buxton","CF","MIN","10.00","0.38","9.67","0.36","38.52","11.80","3.77","0.00","3.11","5.25","0.306","0.358","0.647","1.005","0.00","$15,000,000",""
"","Matt Wisler","RP","TB","10.00","0.30","0.00","0.00","0.21","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Alex Bregman","3B","HOU","10.00","0.56","9.89","0.56","38.24","10.33","1.87","0.00","1.32","6.04","0.270","0.355","0.422","0.777","0.00","$28,500,000",""
"","Richie Martin","SS","BAL","10.00","0.23","7.84","0.18","26.49","6.22","0.54","0.00","0.27","2.16","0.235","0.269","0.286","0.555","0.00","$0",""
"","Taylor Ward","3B","LAA","10.00","0.40","9.08","0.36","32.00","8.00","2.31","0.00","1.23","5.08","0.250","0.332","0.438","0.769","0.00","$2,750,000",""
"","Ke'Bryan Hayes","3B","PIT","10.00","0.59","9.27","0.55","37.71","9.69","2.08","0.21","0.63","3.96","0.257","0.316","0.373","0.689","0.00","$10,000,000",""
"","Thomas Eshelman","SP","BAL","10.00","0.06","6.67","0.04","1.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Cody Ponce","RP","PIT","10.00","0.09","1.33","0.01","4.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jahmai Jones","2B","BAL","10.00","0.16","7.31","0.12","25.77","3.85","1.15","0.00","0.00","1.15","0.149","0.208","0.194","0.402","0.00","$0",""
"","Nick Gordon","SS","MIN","10.00","0.45","7.12","0.32","27.40","6.58","1.23","0.14","0.55","3.15","0.240","0.292","0.355","0.647","0.00","$0",""
"","Alex Jackson","C","MIA","10.00","0.32","6.92","0.22","25.19","3.46","0.77","0.00","0.58","2.31","0.137","0.252","0.237","0.488","0.00","$0",""
"","Derek Hill","OF","DET","10.00","0.30","8.37","0.25","28.37","7.35","0.61","0.61","0.61","2.86","0.259","0.313","0.388","0.702","0.00","$0",""
"","Cole Tucker","SS","PIT","10.00","0.27","6.51","0.17","27.21","6.05","0.93","0.47","0.47","2.79","0.222","0.298","0.342","0.640","0.00","$0",""
"","Michael Chavis","2B","PIT","10.00","0.27","6.74","0.18","28.14","6.98","1.63","0.23","0.70","2.56","0.248","0.258","0.397","0.655","0.00","$0",""
"","Luke Weaver","SP","ARI","10.00","0.08","10.00","0.08","14.62","1.54","0.00","0.00","0.00","0.77","0.105","0.150","0.105","0.255","0.00","$2,000,000",""
"","Michael Kopech","RP","CHW","10.00","0.27","0.91","0.02","0.23","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$2,050,000",""
"","Drew Smith","RP","NYM","10.00","0.19","0.32","0.01","0.32","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,300,000",""
"","Cody Poteet","SP","MIA","10.00","0.05","8.75","0.04","12.50","1.25","0.00","0.00","0.00","1.25","0.100","0.100","0.100","0.200","0.00","$0",""
"","Skye Bolt","CF","OAK","10.00","0.21","3.53","0.07","16.76","1.47","0.29","0.00","0.29","1.18","0.088","0.103","0.158","0.261","0.00","$0",""
"","Willie Calhoun","DH","TEX","10.00","0.46","8.93","0.41","34.67","8.67","1.33","0.40","0.80","3.33","0.250","0.310","0.381","0.691","0.00","$0",""
"","Ryan McKenna","CF","BAL","10.00","0.56","5.44","0.30","18.78","3.44","0.67","0.11","0.22","1.56","0.183","0.292","0.266","0.559","0.00","$0",""
"","Bailey Falter","RP","PHI","10.00","0.14","0.45","0.01","2.27","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Thomas Szapucki","RP","NYM","10.00","0.01","0.00","0.00","10.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Matt Boyd","SP","DET","10.00","0.09","10.00","0.09","2.00","0.67","0.00","0.00","0.00","0.00","0.333","0.500","0.333","0.833","0.00","$10,000,000",""
"","Rob Refsnyder","RF","MIN","10.00","0.31","7.25","0.23","27.25","6.67","1.37","0.00","0.39","2.35","0.245","0.325","0.338","0.663","0.00","$1,200,000",""
"","Stephen Piscotty","RF","OAK","10.00","0.44","6.94","0.31","24.03","5.28","1.11","0.00","0.69","2.22","0.220","0.282","0.353","0.635","0.00","$0",""
"","Colin Rea","SP","MIL","10.00","0.01","0.00","0.00","20.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Travis Jankowski","RF","PHI","10.00","0.47","3.95","0.19","17.24","4.34","0.79","0.26","0.13","1.32","0.252","0.364","0.351","0.715","0.00","$0",""
"","Corey Seager","SS","LAD","10.00","0.59","9.47","0.56","37.16","11.37","2.32","0.32","1.68","6.00","0.306","0.394","0.521","0.915","0.00","$35,000,000",""
"","Jay Jackson","RP","SF","10.00","0.14","0.43","0.01","0.43","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","John Gant","RP","MIN","10.00","0.24","5.38","0.13","3.33","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jose Rondon","2B","STL","10.00","0.39","1.43","0.06","12.70","3.33","0.48","0.00","0.48","1.43","0.263","0.322","0.413","0.735","0.00","$0",""
"","Adalberto Mondesi","SS","KC","10.00","0.22","9.71","0.21","36.00","8.29","2.29","0.29","1.71","4.86","0.230","0.271","0.452","0.723","0.00","$3,045,000",""
"","Steven Okert","RP","MIA","10.00","0.21","0.00","0.00","0.59","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Roman Quinn","CF","PHI","10.00","0.17","5.00","0.09","18.57","3.21","0.71","0.71","0.00","0.71","0.173","0.307","0.288","0.595","0.00","$0",""
"","Tyler Glasnow","SP","TB","10.00","0.09","10.00","0.09","1.43","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$5,350,000",""
"","Max Moroff","2B","STL","10.00","0.04","5.00","0.02","26.67","1.67","0.00","0.00","0.00","1.67","0.063","0.063","0.063","0.125","0.00","$0",""
"","Dan Vogelbach","1B","MIL","10.00","0.57","5.91","0.34","23.12","5.05","0.86","0.00","0.97","2.58","0.219","0.349","0.381","0.730","0.00","$1,500,000",""
"","Brandon Nimmo","CF","NYM","10.00","0.57","9.24","0.52","35.33","10.33","1.85","0.33","0.87","3.04","0.292","0.401","0.437","0.838","0.00","$20,250,000",""
"","Seth Lugo","RP","NYM","10.00","0.28","0.00","0.00","0.22","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$7,500,000",""
"","Robert Gsellman","RP","NYM","10.00","0.11","0.56","0.01","2.78","0.00","0.00","0.00","0.00","0.00","0.000","0.167","0.000","0.167","0.00","$0",""
"","Orlando Arcia","SS","ATL","10.00","0.22","5.28","0.12","22.50","4.44","0.83","0.00","0.56","3.89","0.198","0.258","0.309","0.567","0.00","$1,300,000",""
"","Willians Astudillo","C","MIN","10.00","0.45","6.99","0.31","28.49","6.71","1.10","0.00","0.96","2.88","0.236","0.259","0.375","0.634","0.00","$0",""
"","Jake Cave","LF","MIN","10.00","0.47","5.26","0.25","21.58","4.08","0.79","0.13","0.39","1.71","0.189","0.249","0.293","0.541","0.00","$950,000",""
"","Jorge Mateo","SS","BAL","10.00","0.55","4.27","0.23","21.80","5.39","1.24","0.11","0.45","1.57","0.247","0.293","0.376","0.670","0.00","$2,000,000",""
"","Miguel Andujar","3B","NYY","10.00","0.28","9.33","0.26","34.22","8.67","0.44","0.00","1.33","2.67","0.253","0.284","0.383","0.667","0.00","$0",""
"","Nick Ciuffo","C","BAL","10.00","0.01","10.00","0.01","25.00","5.00","5.00","0.00","0.00","0.00","0.200","0.333","0.400","0.733","0.00","$0",""
"","Junior Guerra","RP","LAA","10.00","0.25","0.24","0.01","0.49","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Nick Senzel","3B","CIN","10.00","0.22","8.06","0.18","30.83","8.06","1.11","0.28","0.28","2.22","0.261","0.331","0.342","0.673","0.00","$1,950,000",""
"","D.J. Peters","OF","TEX","10.00","0.43","8.14","0.35","31.86","6.29","1.29","0.14","1.86","5.43","0.197","0.242","0.422","0.663","0.00","$0",""
"","Jake Rogers","C","DET","10.00","0.23","9.21","0.22","29.74","7.11","1.32","0.79","1.58","4.47","0.239","0.307","0.496","0.802","0.00","$0",""
"","Abraham Toro","3B","SEA","10.00","0.59","9.37","0.55","35.26","8.42","1.26","0.00","1.16","4.84","0.239","0.315","0.373","0.688","0.00","$1,250,000",""
"","Cavan Biggio","2B","TOR","10.00","0.49","8.99","0.44","31.65","7.09","1.27","0.13","0.89","3.42","0.224","0.322","0.356","0.678","0.00","$2,800,000",""
"","Kyle Lewis","CF","SEA","10.00","0.22","10.00","0.22","36.11","8.89","1.11","0.00","1.39","3.06","0.246","0.333","0.392","0.726","0.00","$1,610,000",""
"","Dustin May","SP","LAD","10.00","0.03","10.00","0.03","6.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,675,000",""
"","Colton Welker","3B","COL","10.00","0.12","3.68","0.04","19.47","3.68","0.53","0.00","0.00","1.05","0.189","0.250","0.216","0.466","0.00","$0",""
"","Matt Thaiss","1B","LAA","10.00","0.02","6.67","0.01","23.33","3.33","0.00","0.00","0.00","0.00","0.143","0.250","0.143","0.393","0.00","$0",""
"","Joey Lucchesi","SP","NYM","10.00","0.07","7.27","0.05","9.09","0.00","0.00","0.00","0.00","0.00","0.000","0.091","0.000","0.091","0.00","$1,150,000",""
"","Payton Henry","C","MIA","10.00","0.03","10.00","0.03","30.00","8.00","2.00","0.00","0.00","0.00","0.267","0.313","0.333","0.646","0.00","$0",""
"","Bryse Wilson","SP","PIT","10.00","0.10","10.00","0.10","13.13","0.63","0.00","0.00","0.00","0.63","0.048","0.091","0.048","0.139","0.00","$0",""
"","Adrian Sampson","RP","CHC","10.00","0.07","4.55","0.03","6.36","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,900,000",""
"","Carter Kieboom","3B","WSH","10.00","0.38","9.52","0.36","35.00","7.26","0.97","0.00","0.97","3.23","0.207","0.301","0.318","0.619","0.00","$0",""
"","Dakota Hudson","SP","STL","10.00","0.01","5.00","0.01","15.00","5.00","0.00","0.00","0.00","0.00","0.333","0.500","0.333","0.833","0.00","$2,650,000",""
"","Zack Collins","C","CHW","10.00","0.48","7.44","0.36","25.00","5.26","1.67","0.00","0.51","3.33","0.210","0.330","0.338","0.669","0.00","$0",""
"","Justin Dunn","SP","SEA","10.00","0.07","10.00","0.07","2.73","0.91","0.91","0.00","0.00","0.91","0.333","0.333","0.667","1.000","0.00","$900,000",""
"","Alex Kirilloff","DH","MIN","10.00","0.36","9.32","0.34","36.44","9.15","1.86","0.17","1.36","5.76","0.251","0.299","0.423","0.722","0.00","$0",""
"","Jake Fraley","OF","SEA","10.00","0.48","7.82","0.38","27.44","5.77","0.90","0.00","1.15","4.62","0.210","0.352","0.369","0.721","0.00","$0",""
"","Andrew Knizner","C","STL","10.00","0.39","6.83","0.27","25.56","4.44","1.11","0.00","0.16","1.43","0.174","0.281","0.236","0.517","0.00","$1,100,000",""
"","Anthony Gonsolin","RP","LAD","10.00","0.10","7.65","0.08","10.00","1.76","0.59","0.00","0.00","0.00","0.177","0.222","0.235","0.458","0.00","$3,250,000",""
"","Chad Kuhl","RP","PIT","10.00","0.17","5.00","0.09","7.50","0.36","0.00","0.00","0.00","0.00","0.048","0.091","0.048","0.139","0.00","$0",""
"","Daz Cameron","OF","DET","10.00","0.22","7.71","0.17","29.43","5.71","1.43","0.00","1.14","3.71","0.194","0.278","0.359","0.637","0.00","$0",""
"","Tyler Nevin","1B","BAL","10.00","0.04","8.33","0.03","23.33","6.67","3.33","0.00","1.67","5.00","0.286","0.444","0.643","1.087","0.00","$0",""
"","Jake Woodford","RP","STL","10.00","0.16","3.08","0.05","6.92","0.77","0.00","0.00","0.00","0.00","0.111","0.111","0.111","0.222","0.00","$0",""
"","Max Kranick","SP","PIT","10.00","0.06","10.00","0.06","13.33","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Luis Garcia","SS","WSH","10.00","0.43","8.86","0.38","33.71","8.14","2.57","0.29","0.86","3.14","0.242","0.278","0.411","0.689","0.00","$0",""
"","Jose Devers","SS","MIA","10.00","0.13","4.76","0.06","19.52","4.76","1.43","0.00","0.00","2.38","0.244","0.304","0.317","0.621","0.00","$0",""
"","Steven Brault","SP","PIT","10.00","0.04","10.00","0.04","8.57","1.43","1.43","0.00","0.00","0.00","0.167","0.167","0.333","0.500","0.00","$0",""
"","Joan Adon","P","WSH","10.00","0.01","10.00","0.01","20.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Adrian Morejon","SP","SD","10.00","0.01","10.00","0.01","5.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$800,000",""
"","Santiago Espinal","SS","TOR","10.00","0.57","6.74","0.38","24.13","7.50","1.41","0.11","0.22","1.85","0.311","0.376","0.405","0.781","0.00","$2,100,000",""
"","Brandon Marsh","OF","LAA","10.00","0.43","9.00","0.39","33.71","8.57","1.71","0.43","0.29","2.71","0.254","0.317","0.356","0.673","0.00","$0",""
"","Donnie Walton","SS","SEA","10.00","0.15","7.50","0.11","26.25","5.42","0.83","0.42","0.83","2.92","0.206","0.254","0.365","0.619","0.00","$0",""
"","Michael Rucker","RP","CHC","10.00","0.12","0.00","0.00","0.50","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Eli White","OF","TEX","10.00","0.40","8.75","0.35","30.94","5.47","0.94","0.16","0.94","2.34","0.177","0.259","0.308","0.567","0.00","$0",""
"","Chad Pinder","SS","OAK","10.00","0.46","7.73","0.36","28.53","6.93","2.13","0.13","0.80","3.60","0.243","0.300","0.411","0.712","0.00","$0",""
"","Pat Valaika","SS","BAL","10.00","0.56","7.91","0.44","28.46","5.71","0.88","0.00","0.55","2.75","0.201","0.250","0.290","0.540","0.00","$0",""
"","Niko Goodrum","2B","DET","10.00","0.56","8.78","0.49","32.22","6.89","1.22","0.22","1.00","3.67","0.214","0.292","0.359","0.651","0.00","$0",""
"","Anthony Banda","RP","PIT","10.00","0.19","0.00","0.00","0.33","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jimmie Sherfy","RP","LAD","10.00","0.09","0.00","0.00","0.71","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Lucas Sims","RP","CIN","10.00","0.29","0.00","0.00","0.43","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,267,500",""
"","Duane Underwood","RP","PIT","10.00","0.27","0.00","0.00","0.93","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,025,000",""
"","Aristides Aquino","RF","CIN","10.00","0.52","4.88","0.25","20.71","3.93","0.71","0.12","1.19","2.74","0.190","0.299","0.408","0.707","0.00","$0",""
"","Anthony Alford","CF","PIT","10.00","0.30","6.94","0.21","27.14","6.33","1.22","0.20","1.02","2.24","0.233","0.311","0.406","0.717","0.00","$0",""
"","Chase De Jong","SP","PIT","10.00","0.06","9.00","0.06","12.00","1.00","1.00","0.00","0.00","0.00","0.083","0.083","0.167","0.250","0.00","$0",""
"","Ildemaro Vargas","2B","ARI","10.00","0.21","5.59","0.12","22.65","3.53","0.88","0.29","0.00","2.06","0.156","0.217","0.221","0.438","0.00","$975,000",""
"","Jake Junis","RP","KC","10.00","0.10","3.75","0.04","0.63","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$2,800,000",""
"","Cam Gallagher","C","KC","10.00","0.30","6.88","0.20","23.33","5.83","1.25","0.00","0.21","1.46","0.250","0.298","0.330","0.628","0.00","$0",""
"","Francisco Mejia","C","TB","10.00","0.52","8.10","0.42","29.76","7.74","1.79","0.36","0.71","4.17","0.260","0.323","0.416","0.738","0.00","$2,155,000",""
"","Mitch Garver","C","MIN","10.00","0.42","8.24","0.35","30.44","7.79","2.21","0.00","1.91","5.00","0.256","0.358","0.517","0.875","0.00","$3,900,000",""
"","Andrew Knapp","C","PHI","10.00","0.38","5.97","0.23","23.39","3.55","0.48","0.00","0.32","1.77","0.152","0.215","0.214","0.429","0.00","$0",""
"","Adam Engel","LF","CHW","10.00","0.24","8.72","0.21","31.54","7.95","2.31","0.00","1.79","4.62","0.252","0.336","0.496","0.832","0.00","$0",""
"","Yairo Munoz","SS","BOS","10.00","0.03","4.00","0.01","22.00","2.00","0.00","0.00","0.00","0.00","0.091","0.091","0.091","0.182","0.00","$0",""
"","Lewis Brinson","CF","MIA","10.00","0.55","7.75","0.43","30.79","6.97","1.57","0.00","1.01","3.71","0.226","0.263","0.376","0.639","0.00","$0",""
"","Ronald Guzman","1B","TEX","10.00","0.04","7.14","0.03","22.86","1.43","0.00","0.00","1.43","1.43","0.063","0.118","0.250","0.368","0.00","$0",""
"","Tomas Nido","C","NYM","10.00","0.36","7.76","0.28","26.38","5.86","0.86","0.17","0.52","2.24","0.222","0.261","0.327","0.588","0.00","$1,600,000",""
"","Austin Nola","C","SD","10.00","0.35","8.39","0.29","30.89","8.39","2.14","0.00","0.36","5.18","0.272","0.340","0.376","0.716","0.00","$2,350,000",""
"","Yency Almonte","RP","COL","10.00","0.30","0.00","0.00","0.63","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,500,000",""
"","Henry Ramos","OF","ARI","10.00","0.11","6.11","0.07","27.78","5.56","1.11","0.00","0.56","4.44","0.200","0.255","0.300","0.555","0.00","$0",""
"","Kyle McGowin","RP","WSH","10.00","0.17","0.00","0.00","0.37","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Reese McGuire","C","TOR","10.00","0.48","7.82","0.38","25.38","6.41","1.92","0.00","0.13","1.28","0.253","0.310","0.343","0.654","0.00","$1,225,000",""
"","Leodys Taveras","CF","TEX","10.00","0.30","9.39","0.28","35.51","5.71","1.22","0.41","0.61","1.84","0.161","0.207","0.270","0.477","0.00","$0",""
"","Andy Ibanez","2B","TEX","10.00","0.47","8.55","0.40","33.29","9.21","1.97","0.26","0.92","3.29","0.277","0.321","0.435","0.756","0.00","$0",""
"","Webster Rivas","C","SD","10.00","0.15","8.33","0.12","28.33","6.25","0.83","0.00","0.83","1.67","0.221","0.303","0.338","0.641","0.00","$0",""
"","Kyle Higashioka","C","NYY","10.00","0.41","8.66","0.36","28.81","5.22","1.49","0.00","1.49","4.33","0.181","0.246","0.389","0.635","0.00","$1,462,500",""
"","Breyvic Valera","2B","TOR","10.00","0.24","5.38","0.13","22.31","5.64","1.54","0.00","0.26","3.85","0.253","0.313","0.356","0.669","0.00","$0",""
"","Christian Arroyo","SS","BOS","10.00","0.35","7.89","0.28","28.77","7.72","2.28","0.00","1.05","4.39","0.268","0.330","0.457","0.787","0.00","$2,000,000",""
"","Cody Bellinger","CF","LAD","10.00","0.59","8.32","0.49","33.16","5.47","0.95","0.21","1.05","3.79","0.165","0.240","0.302","0.542","0.00","$12,000,000",""
"","Luis Robert","CF","CHW","10.00","0.42","10.00","0.42","40.44","13.68","3.24","0.15","1.91","6.32","0.338","0.378","0.567","0.946","0.00","$9,500,000",""
"","Ryne Harper","RP","WSH","10.00","0.21","0.00","0.00","0.29","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Edgar Santana","RP","ATL","10.00","0.25","0.00","0.00","0.24","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jo Adell","OF","LAA","10.00","0.22","10.00","0.22","37.14","9.14","1.43","0.57","1.14","7.43","0.246","0.295","0.408","0.703","0.00","$0",""
"","Evan White","1B","SEA","10.00","0.19","9.33","0.17","32.33","4.67","1.00","0.00","0.67","3.00","0.144","0.202","0.237","0.439","0.00","$3,000,000",""
"","David Peterson","SP","NYM","10.00","0.10","9.38","0.09","10.00","0.63","0.63","0.00","0.00","0.00","0.063","0.118","0.125","0.243","0.00","$0",""
"","Brent Rooker","OF","MIN","10.00","0.36","8.97","0.32","32.59","6.55","1.72","0.00","1.55","2.76","0.201","0.291","0.397","0.688","0.00","$0",""
"","Brian Miller","OF","MIA","10.00","0.03","6.00","0.02","22.00","6.00","0.00","0.00","0.00","0.00","0.273","0.273","0.273","0.545","0.00","$0",""
"","Greg Deichmann","OF","CHC","10.00","0.09","4.29","0.04","21.43","2.86","0.00","0.00","0.00","0.71","0.133","0.161","0.133","0.295","0.00","$0",""
"","Gavin Sheets","1B","CHW","10.00","0.33","8.33","0.28","29.63","7.41","1.48","0.00","2.04","6.30","0.250","0.324","0.506","0.830","0.00","$0",""
"","Hans Crouse","P","PHI","10.00","0.01","10.00","0.01","5.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Cory Abbott","SP","CHC","10.00","0.05","1.25","0.01","3.75","1.25","0.00","0.00","0.00","0.00","0.333","0.333","0.333","0.667","0.00","$0",""
"","Daulton Varsho","CF","ARI","10.00","0.59","7.68","0.45","29.89","7.37","1.79","0.21","1.16","4.00","0.247","0.319","0.437","0.755","0.00","$3,050,000",""
"","Luis Gonzalez","CF","SF","10.00","0.04","5.00","0.02","13.33","3.33","3.33","0.00","0.00","0.00","0.250","0.455","0.500","0.955","0.00","$0",""
"","Riley Adams","C","WSH","10.00","0.29","5.74","0.17","21.06","4.68","1.70","0.21","0.43","2.13","0.222","0.353","0.384","0.737","0.00","$0",""
"","Keegan Thompson","RP","CHC","10.00","0.20","1.88","0.04","1.88","0.31","0.00","0.00","0.00","0.00","0.167","0.167","0.167","0.333","0.00","$0",""
"","Charlie Barnes","SP","MIN","10.00","0.06","8.89","0.05","1.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Bruce Zimmermann","SP","BAL","10.00","0.09","9.29","0.08","2.86","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","John King","RP","TEX","10.00","0.17","0.00","0.00","0.37","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Andre Jackson","RP","LAD","10.00","0.02","0.00","0.00","13.33","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Luke Voit","1B","NYY","10.00","0.42","8.09","0.34","31.32","7.50","1.03","0.15","1.62","5.15","0.239","0.328","0.437","0.764","0.00","$0",""
"","Jackson Frazier","OF","NYY","10.00","0.41","8.48","0.35","27.73","5.15","1.36","0.00","0.76","2.27","0.186","0.317","0.317","0.633","0.00","$0",""
"","Wander Franco","SS","TB","10.00","0.43","10.00","0.43","40.14","11.57","2.57","0.71","1.00","5.57","0.288","0.347","0.463","0.810","0.00","$2,000,000",""
"","Paul Campbell","RP","MIA","10.00","0.10","0.63","0.01","3.13","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Garrett Cooper","RF","MIA","10.00","0.44","7.75","0.34","30.28","8.59","1.41","0.14","1.27","4.65","0.284","0.380","0.465","0.845","0.00","$4,200,000",""
"","Garrett Whitlock","RP","BOS","10.00","0.28","0.00","0.00","0.43","0.22","0.00","0.00","0.00","0.00","0.500","0.500","0.500","1.000","0.00","$1,000,000",""
"","J.D. Davis","3B","NYM","10.00","0.45","6.71","0.30","24.52","6.99","1.64","0.00","0.68","3.15","0.285","0.384","0.436","0.820","0.00","$4,210,000",""
"","John Curtiss","RP","MIL","10.00","0.27","0.68","0.02","1.14","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$775,000",""
"","Dillon Peters","SP","PIT","10.00","0.04","10.00","0.04","8.33","0.00","0.00","0.00","0.00","0.00","0.000","0.167","0.000","0.167","0.00","$0",""
"","Brian Anderson","3B","MIA","10.00","0.41","9.40","0.39","34.78","8.66","1.34","0.00","1.04","4.18","0.249","0.337","0.378","0.715","0.00","$3,500,000",""
"","Greg Allen","OF","NYY","10.00","0.09","7.33","0.07","24.67","6.67","2.67","0.67","0.00","1.33","0.270","0.417","0.432","0.849","0.00","$0",""
"","Tim Locastro","OF","NYY","10.00","0.40","5.31","0.21","21.72","3.91","0.63","0.00","0.31","1.09","0.180","0.263","0.252","0.515","0.00","$0",""
"","Kelvin Gutierrez","3B","BAL","10.00","0.52","8.71","0.46","32.00","7.41","0.94","0.35","0.35","2.35","0.232","0.292","0.316","0.608","0.00","$0",""
"","Austin Wynns","C","BAL","10.00","0.28","8.67","0.24","28.89","5.33","0.89","0.00","0.89","3.11","0.185","0.232","0.308","0.540","0.00","$0",""
"","Jose Trevino","C","TEX","10.00","0.55","9.10","0.50","32.02","7.64","1.57","0.00","0.56","3.37","0.239","0.267","0.340","0.607","0.00","$2,360,000",""
"","Shed Long","2B","SEA","10.00","0.21","9.12","0.19","32.65","6.47","1.18","0.29","1.18","5.00","0.198","0.258","0.360","0.619","0.00","$0",""
"","Jose Siri","CF","HOU","10.00","0.13","5.24","0.07","21.90","6.67","0.00","0.48","1.90","4.29","0.304","0.347","0.609","0.956","0.00","$0",""
"","Danny Jansen","C","TOR","10.00","0.43","7.71","0.33","26.29","5.86","1.86","0.00","1.57","4.00","0.223","0.299","0.473","0.772","0.00","$3,500,000",""
"","David Bote","2B","CHC","10.00","0.60","8.04","0.48","30.00","5.98","1.03","0.21","0.82","3.61","0.199","0.276","0.330","0.606","0.00","$0",""
"","Luis Guillorme","SS","NYM","10.00","0.43","5.22","0.22","19.13","5.07","0.43","0.00","0.14","0.72","0.265","0.374","0.311","0.685","0.00","$1,600,000",""
"","Eloy Jimenez","DH","CHW","10.00","0.34","10.00","0.34","38.73","9.64","1.82","0.00","1.82","6.73","0.249","0.303","0.437","0.740","0.00","$9,500,000",""
"","Sergio Alcantara","2B","CHC","10.00","0.55","7.30","0.40","24.72","5.06","0.67","0.34","0.56","1.91","0.205","0.303","0.327","0.630","0.00","$0",""
"","Michael Hermosillo","CF","CHC","10.00","0.10","4.38","0.04","22.50","4.38","1.25","0.00","1.88","4.38","0.194","0.237","0.500","0.737","0.00","$0",""
"","Jaime Barria","SP","LAA","10.00","0.08","8.46","0.07","2.31","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,050,000",""
"","Ramon Laureano","CF","OAK","10.00","0.54","9.89","0.54","38.75","9.55","2.39","0.23","1.59","4.43","0.246","0.318","0.443","0.760","0.00","$3,550,000",""
"","Robert Stock","RP","NYM","10.00","0.02","10.00","0.02","13.33","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Victor Reyes","RF","DET","10.00","0.47","7.50","0.35","27.50","7.11","1.32","0.53","0.66","2.89","0.258","0.284","0.416","0.701","0.00","$0",""
"","Elieser Hernandez","SP","MIA","10.00","0.07","9.09","0.06","12.73","0.91","0.00","0.00","0.00","0.00","0.071","0.071","0.071","0.143","0.00","$1,600,000",""
"","Ronald Acuna Jr.","RF","ATL","10.00","0.51","9.88","0.50","36.22","10.24","2.32","0.12","2.93","6.34","0.283","0.394","0.596","0.990","0.00","$17,000,000",""
