Acronimo_t,Altura_t,Anio_de_agente_libre_t,Anio_t,Anios_de_contrato,Anios_de_contrato_t,Antiguedad_t,At-bats_2_t,At-bats_t,Bateos_2_t,Bateos_promedio_2_t,Bateos_promedio_t,Bateos_t,Bono_por_firma_t,Cantidad de equipos_t,Cantidad_agentes_libres_t,Dobles_2_t,Dobles_t,Edad_al_firmar_t,Edad_t,Equipo_anterior,Equipo_t,Estado_t,Ganancias_t,Home-runs_2_t,Home-runs_t,Juegos totales_t,Juegos_iniciados_2_t,Juegos_iniciados_t,Juegos_t,Jugador,Pago_efectivo_t,Pennants won_t,Peso_t,Playoffs_t,Porcentaje_On-base-plus-slugging_2_t,Porcentaje_On-base-plus-slugging_t,Porcentaje_juegos_iniciados_2_t,Porcentaje_juegos_iniciados_t,Porcentaje_juegos_t,Porcentaje_on-base_2_t,Porcentaje_on-base_t,Porcentaje_slugging_2_t,Porcentaje_slugging_t,Posicion_t,Promedio_victorias_t,Runs-batted-in_2_t,Runs-batted-in_t,Status_agente_libre,Sueldo_ajustado_t,Sueldo_base_t,Sueldo_porcentual_t,Sueldo_regular_t,TVS_2_t,TVS_t,Triples_2_t,Triples_t,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_total_t,Valor_del_contrato_t,Valor_promedio_contrato,Victorias_t,WAR_2_t,WAR_t,WS ganadas_t,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t,Acronimo_t_1,Altura_t_1,Anio_de_agente_libre_t_1,Anios_de_contrato_t_1,Antiguedad_t_1,At_bats_2_t,At_bats_2_t_1,At_bats_t,At_bats_t_1,Bateos_2_t_1,Bateos_promedio_2_t_1,Bateos_promedio_t_1,Bateos_t_1,Bono_por_firma_t_1,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Dobles_2_t_1,Dobles_t_1,Edad_al_firmar_t_1,Equipo_t_1,Ganancias_t_1,Home_runs_2_t,Home_runs_2_t_1,Home_runs_t,Home_runs_t_1,Juegos_iniciados_2_t_1,Juegos_iniciados_t_1,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t_1,Playoffs_t_1,Porcentaje_On_base_plus_slugging_2_t,Porcentaje_On_base_plus_slugging_2_t_1,Porcentaje_On_base_plus_slugging_t,Porcentaje_On_base_plus_slugging_t_1,Porcentaje_juegos_iniciados_2_t_1,Porcentaje_juegos_iniciados_t_1,Porcentaje_juegos_t_1,Porcentaje_on_base_2_t,Porcentaje_on_base_2_t_1,Porcentaje_on_base_t,Porcentaje_on_base_t_1,Porcentaje_slugging_2_t_1,Porcentaje_slugging_t_1,Posicion_t_1,Promedio_victorias_t_1,Runs_batted_in_2_t,Runs_batted_in_2_t_1,Runs_batted_in_t,Runs_batted_in_t_1,Sueldo_ajustado_t_1,Sueldo_base_t_1,Sueldo_porcentual_t_1,Sueldo_regular_t_1,TVS_2_t_1,TVS_t_1,Triples_2_t_1,Triples_t_1,Valor_contrato_promedio_t_1,Valor_contrato_total_t_1,Valor_del_contrato_t_1,Victorias_t_1,WAR_2_t_1,WAR_t_1,WS_ganadas_t,WS_ganadas_t_1
TOR,5.567013527575443,2019,2014,6,6,3,,,30625,0.08236899999999998,0.287,175,0,,2,1089,33,28,31,NYM,Toronto Blue Jays,Toronto,71213000,,,,20164,142,143,Jose Reyes,16000000,,195.0,5,,,0.769129,0.877,0.883,,,0.15840400000000002,0.398,3B,0.5123456790123457,,,UFA,16000000,16000000,0.113,16000000,1987.3763999999999,44.58,16,4,106000000,17666667,8000000,106000000,17666667,83,11.424399999999999,3.38,,16.588099280204055,16.588099280204055,16.588099280204055,TOR,6.23328929986789,2019.0,6.0,2.0,372100.0,145161.0,610.0,381.0,12769.0,0.088209,0.297,113.0,0.0,7.0,1.0,1.0,400.0,20.0,28.0,Toronto Blue Jays,55213000.0,81.0,100.0,9.0,10.0,8464.0,92.0,93.0,162.0,162.0,10000000.0,2.0,2.0,195.0,5.0,0.527076,0.6115240000000001,0.726,0.782,0.32262399999999997,0.568,0.574,0.10758400000000001,0.12531599999999998,0.328,0.354,0.18318399999999999,0.428,3B,0.4567901234567901,2601.0,1369.0,51.0,37.0,10000000.0,10000000.0,0.076,10000000.0,0.0,0.0,0.0,0.0,17666667.0,36750000.0,106000000.0,74.0,6.708099999999999,2.59,2.0,2.0
LAA,6.1,2017,2014,5,5,2,,,0,0.0,0.0,0,500000,,8,0,0,31,33,TEX,Los Angeles Angels,California,52789503,,,,961,31,32,C.J. Wilson,16000000,,210.0,10,,,0.036481,0.191,0.198,,,0.0,0.0,SP,0.6086956521739131,,,UFA,16500000,16000000,0.1,16500000,25.200399999999995,5.02,0,0,77500000,15500000,22100000,77500000,15500000,98,3.778791104643598,1.94391129032258,,16.61887093887081,16.588099280204055,16.61887093887081,LAA,6.1,2017.0,5.0,1.0,4.0,64.0,2.0,8.0,1.0,0.015625,0.125,1.0,500000.0,8.0,5.0,5.0,0.0,0.0,31.0,Los Angeles Angels,36789503.0,0.0,0.0,0.0,0.0,1089.0,33.0,33.0,161.0,162.0,11000000.0,1.0,1.0,210.0,10.0,0.11088900000000002,0.12040899999999999,0.333,0.347,0.04161599999999999,0.204,0.204,0.11088900000000002,0.049284,0.333,0.222,0.015625,0.125,SP,0.4814814814814814,0.0,0.0,0.0,0.0,11500000.0,11000000.0,0.081,11500000.0,2417.6889,49.17,0.0,0.0,15500000.0,153500000.0,77500000.0,78.0,12.25,3.5,1.0,1.0
MIL,6.1,2016,2014,3,3,3,,,19881,0.08122499999999999,0.285,141,0,,7,529,23,33,36,CHC,Milwaukee Brewers,Wisconsin,126700000,,,,17161,131,133,Aramis Ramirez,10050000,,215.0,4,,,0.6544810000000001,0.809,0.821,,,0.182329,0.427,3B,0.5061728395061729,,,UFA,16050000,16000000,0.145,16050000,862.0096,29.36,1,1,36000000,12000000,57600000,36000000,12000000,82,0.9409,0.97,,16.591219407540297,16.588099280204055,16.591219407540297,MIL,6.1,2016.0,3.0,2.0,244036.0,92416.0,494.0,304.0,7396.0,0.08008899999999998,0.283,86.0,0.0,7.0,1.0,1.0,324.0,18.0,33.0,Milwaukee Brewers,116650000.0,225.0,144.0,15.0,12.0,7225.0,85.0,92.0,162.0,162.0,10000000.0,1.0,1.0,215.0,4.0,0.573049,0.690561,0.757,0.831,0.275625,0.525,0.568,0.10890000000000001,0.1369,0.33,0.37,0.21252100000000002,0.461,3B,0.4567901234567901,4356.0,2401.0,66.0,49.0,10000000.0,10000000.0,0.113,10000000.0,0.0,0.0,0.0,0.0,12000000.0,43300000.0,36000000.0,74.0,0.6400000000000001,0.8,0.0,0.0
COL,6.2,2015,2014,3,3,3,,,3969,0.11022400000000002,0.332,63,0,,6,225,15,32,35,MIN,Colorado Rockies,Colorado,71857500,,,,2304,48,49,Michael Cuddyer,11500000,,228.0,3,,,0.08761599999999999,0.296,0.303,,,0.33524099999999996,0.579,LF,0.4099378881987577,,,UFA,11500000,11500000,0.119,11500000,0.0,0.0,1,1,31500000,10500000,31250000,31500000,10500000,66,2.6244000000000005,1.62,,16.25785759333348,16.25785759333348,16.25785759333348,COL,6.2,2015.0,3.0,2.0,36100.0,239121.0,190.0,489.0,26244.0,0.109561,0.331,162.0,0.0,7.0,1.0,1.0,961.0,31.0,32.0,Colorado Rockies,60357500.0,100.0,400.0,10.0,20.0,16129.0,127.0,130.0,161.0,162.0,10500000.0,1.0,1.0,228.0,3.0,0.912025,0.8445610000000001,0.955,0.919,0.6146560000000001,0.784,0.803,0.141376,0.151321,0.376,0.389,0.28090000000000004,0.53,LF,0.4567901234567901,961.0,7056.0,31.0,84.0,10500000.0,10500000.0,0.133,10500000.0,6310.7136,79.44,9.0,3.0,10500000.0,5800000.0,31500000.0,74.0,4.368099999999999,2.09,0.0,0.0
KC,5.567013527575443,2015,2014,3,3,3,,,4096,0.046655999999999996,0.216,64,0,,4,100,10,32,35,OAK,Kansas City Royals,Missouri,35977999,,,,7056,84,92,Josh Willingham,1797814,,214.4792576419214,8,,,0.269361,0.519,0.568,,,0.15760900000000003,0.397,LF,0.5493827160493827,,,UFA,1797814,1797814,0.018,1797814,0.0,0.0,1,1,21000000,7000000,66500000,21000000,7000000,89,0.0324,0.18,,14.402082040386698,14.402082040386698,14.402082040386698,MIN,6.23328929986789,2015.0,3.0,2.0,88209.0,151321.0,297.0,389.0,6561.0,0.043264,0.208,81.0,0.0,7.0,2.0,1.0,400.0,20.0,32.0,Minnesota Twins,28978000.0,196.0,196.0,14.0,14.0,11236.0,106.0,111.0,162.0,162.0,7000000.0,3.0,6.0,214.120987654321,14.0,0.552049,0.5026809999999999,0.743,0.709,0.42771600000000004,0.654,0.685,0.11971599999999999,0.11696400000000001,0.346,0.342,0.135424,0.368,LF,0.4074074074074074,1600.0,2304.0,40.0,48.0,7000000.0,7000000.0,0.086,7000000.0,1096.2721,33.11,0.0,0.0,7000000.0,15515000.0,21000000.0,66.0,0.30250000000000005,0.55,1.0,3.0
LAD,6.2,2016,2014,6,6,1,,,144,0.04000000000000001,0.2,12,2000000,,11,36,6,29,30,LAA,Los Angeles Dodgers,California,96397172,,,,1024,32,32,Zack Greinke,24000000,,200.0,28,,,0.039204,0.198,0.198,,,0.12249999999999998,0.35,SP,0.577639751552795,,,UFA,26000000,24000000,0.107,26000000,3483.3604000000005,59.02,0,0,147000000,24500000,61150000,147000000,24500000,93,20.3401,4.51,,17.073607095985757,16.99356438831222,17.073607095985757,LAD,6.2,2016.0,6.0,0.0,3600.0,3364.0,60.0,58.0,361.0,0.10758400000000001,0.328,19.0,2000000.0,7.0,5.0,5.0,9.0,3.0,29.0,Los Angeles Dodgers,72397172.0,1.0,0.0,1.0,0.0,784.0,28.0,29.0,161.0,162.0,29000000.0,25.0,25.0,200.0,27.0,0.374544,0.620944,0.612,0.788,0.029928999999999997,0.173,0.179,0.06864400000000001,0.16728099999999999,0.262,0.409,0.143641,0.379,SP,0.5679012345679012,9.0,16.0,3.0,4.0,19000000.0,17000000.0,0.08,19000000.0,3580.8256000000006,59.84,0.0,0.0,24500000.0,150850000.0,147000000.0,92.0,18.576099999999997,4.31,6.0,6.0
LAA,6.4,2018,2014,5,5,2,,,7921,0.06916900000000001,0.263,89,2400000,,8,441,21,31,33,TEX,Los Angeles Angels,California,72561830,,,,7744,88,89,Josh Hamilton,15000000,,240.0,10,,,0.294849,0.543,0.549,,,0.171396,0.414,LF,0.6086956521739131,,,UFA,17400000,15000000,0.105,17400000,0.0,0.0,0,0,125000000,25000000,22100000,125000000,25000000,98,1.9880999999999998,1.41,,16.671980764184756,16.523560759066484,16.671980764184756,LAA,6.4,2018.0,5.0,1.0,114244.0,331776.0,338.0,576.0,20736.0,0.0625,0.25,144.0,2400000.0,8.0,5.0,5.0,1024.0,32.0,31.0,Los Angeles Angels,57561830.0,100.0,441.0,10.0,21.0,20164.0,142.0,151.0,161.0,162.0,25000000.0,1.0,1.0,240.0,10.0,0.555025,0.546121,0.745,0.739,0.769129,0.877,0.932,0.109561,0.094249,0.331,0.307,0.18662399999999998,0.432,LF,0.4814814814814814,1936.0,6241.0,44.0,79.0,17400000.0,15000000.0,0.123,17400000.0,50.5521,7.11,25.0,5.0,25000000.0,153500000.0,125000000.0,78.0,1.5625,1.25,1.0,1.0
DET,6.0,2018,2014,5,5,2,,,1,0.04000000000000001,0.2,1,800000,,5,1,1,28,30,DET,Detroit Tigers,Michigan,40987701,,,,441,21,22,Anibal Sanchez,15000000,,205.0,16,,,0.016900000000000002,0.13,0.136,,,0.16000000000000003,0.4,RP,0.5555555555555556,,,UFA,15800000,15000000,0.092,15800000,3382.5855999999994,58.16,0,0,80000000,16000000,33500000,80000000,16000000,90,5.289999999999999,2.3,,16.575520497997196,16.523560759066484,16.575520497997196,DET,6.0,2018.0,5.0,1.0,25.0,16.0,5.0,4.0,0.0,0.0,0.0,0.0,800000.0,4.0,1.0,1.0,0.0,0.0,28.0,Detroit Tigers,25987701.0,0.0,0.0,0.0,0.0,841.0,29.0,29.0,162.0,162.0,12000000.0,11.0,11.0,205.0,15.0,0.36,0.04000000000000001,0.6,0.2,0.032041,0.179,0.179,0.04000000000000001,0.04000000000000001,0.2,0.2,0.0,0.0,RP,0.5740740740740741,1.0,0.0,1.0,0.0,8800000.0,8000000.0,0.057,8800000.0,6528.639999999999,80.8,0.0,0.0,16000000.0,107775000.0,80000000.0,93.0,37.209999999999994,6.1,4.0,4.0
ATL,6.3,2018,2014,5,5,1,,,11664,0.043264,0.208,108,600000,,5,361,19,28,29,TB,Atlanta Braves,Georgia,49559000,,,,18225,135,141,Melvin Upton,13450000,,185.0,23,,,0.693889,0.833,0.87,,,0.11088900000000002,0.333,LF,0.4876543209876543,,,UFA,14050000,13450000,0.12,14050000,66.09690000000002,8.13,25,5,72500000,14500000,47350000,72500000,14500000,79,3.778791104643598,1.94391129032258,,16.45813295374403,16.414489664012123,16.45813295374403,ATL,6.3,2018.0,5.0,0.0,269361.0,152881.0,519.0,391.0,5184.0,0.033856,0.184,72.0,600000.0,3.0,1.0,1.0,196.0,14.0,28.0,Atlanta Braves,36109000.0,144.0,81.0,12.0,9.0,12321.0,111.0,126.0,162.0,162.0,15450000.0,18.0,18.0,185.0,23.0,0.3844,0.31024900000000005,0.62,0.557,0.46922500000000006,0.685,0.778,0.08236899999999998,0.07182400000000001,0.287,0.268,0.08352099999999998,0.289,LF,0.5925925925925926,1225.0,676.0,35.0,26.0,13050000.0,12450000.0,0.137,13050000.0,0.5041,0.71,0.0,0.0,14500000.0,77250000.0,72500000.0,96.0,3.8599097976128247,1.9646653144016222,3.0,3.0
CHC,5.567013527575443,2017,2014,4,4,1,,,49,0.030624999999999996,0.175,7,2000000,,13,4,2,29,30,WSH,Chicago Cubs,Illinois,58247999,,,,729,27,29,Edwin Jackson,11000000,,210.0,16,,,0.027889000000000004,0.167,0.179,,,0.050625,0.225,SP,0.4506172839506173,,,UFA,13000000,11000000,0.145,13000000,0.27040000000000003,0.52,0,0,52000000,13000000,9650000,52000000,13000000,73,3.778791104643598,1.94391129032258,,16.38045991542581,16.213405830762646,16.38045991542581,CHC,6.23328929986789,2017.0,4.0,0.0,1600.0,2704.0,40.0,52.0,16.0,0.005929,0.077,4.0,2000000.0,10.0,2.0,2.0,1.0,1.0,29.0,Chicago Cubs,47247999.0,0.0,1.0,0.0,1.0,961.0,31.0,31.0,162.0,162.0,19000000.0,17.0,17.0,210.0,16.0,0.16000000000000003,0.07022500000000001,0.4,0.265,0.036481,0.191,0.191,0.030624999999999996,0.012321,0.175,0.111,0.023716,0.154,SP,0.4074074074074074,0.0,16.0,0.0,4.0,13000000.0,11000000.0,0.13,13000000.0,110.67039999999999,10.52,0.0,0.0,13000000.0,73850000.0,52000000.0,66.0,3.8599097976128247,1.9646653144016222,2.0,2.0
SF,6.2,2017,2014,4,4,1,,,13225,0.09,0.3,115,1250000,,7,441,21,31,32,SF,San Francisco Giants,California,32633500,,,,8281,91,96,Angel Pagan,9000000,,202.0,25,,,0.31584400000000007,0.562,0.593,,,0.151321,0.389,LF,0.5403726708074534,,,UFA,10250000,9000000,0.064,10250000,0.0,0.0,4,2,40000000,10000000,25850000,40000000,10000000,87,1.9043999999999996,1.38,,16.14278826354869,16.012735135300492,16.14278826354869,SF,6.2,2017.0,4.0,0.0,146689.0,78400.0,383.0,280.0,6241.0,0.07952399999999998,0.282,79.0,1250000.0,6.0,5.0,5.0,256.0,16.0,31.0,San Francisco Giants,23633500.0,9.0,25.0,3.0,5.0,4356.0,66.0,71.0,161.0,162.0,12000000.0,23.0,23.0,202.0,23.0,0.534361,0.561001,0.731,0.749,0.165649,0.407,0.438,0.11696400000000001,0.11155600000000002,0.342,0.334,0.171396,0.414,LF,0.4691358024691358,729.0,900.0,27.0,30.0,8250000.0,7000000.0,0.059,8250000.0,0.0,0.0,9.0,3.0,10000000.0,80750000.0,40000000.0,76.0,0.8281000000000001,0.91,8.0,7.0
BOS,5.9,2016,2014,3,3,1,,,1089,0.07182400000000001,0.268,33,0,,9,36,6,32,33,LAD,Boston Red Sox,Massachusetts,52495000,,,,900,30,30,Shane Victorino,13000000,,160.0,21,,,0.034225,0.185,0.185,,,0.145924,0.382,RF,0.4382716049382716,,,UFA,13000000,13000000,0.076,13000000,0.0,0.0,1,1,39000000,13000000,56433443,39000000,13000000,71,0.25,0.5,,16.38045991542581,16.38045991542581,16.38045991542581,BOS,5.9,2016.0,3.0,0.0,15129.0,227529.0,123.0,477.0,19321.0,0.08468099999999999,0.291,139.0,0.0,10.0,1.0,1.0,625.0,25.0,32.0,Boston Red Sox,39495000.0,4.0,225.0,2.0,15.0,13689.0,117.0,122.0,162.0,162.0,13000000.0,13.0,13.0,160.0,21.0,0.46922500000000006,0.6320250000000001,0.685,0.795,0.521284,0.722,0.753,0.091809,0.12180099999999998,0.303,0.349,0.19980900000000001,0.447,RF,0.5987654320987654,144.0,3721.0,12.0,61.0,13000000.0,13000000.0,0.076,13000000.0,6530.2561000000005,80.81,4.0,2.0,13000000.0,130700000.0,39000000.0,97.0,36.240399999999994,6.02,8.0,8.0
MIL,6.2,2016,2014,3,3,1,,,49,0.013225,0.115,7,0,,7,0,0,34,35,STL,Milwaukee Brewers,Wisconsin,72940000,,,,961,31,31,Kyle Lohse,11350000,,214.0,4,,,0.036481,0.191,0.191,,,0.013225,0.115,SP,0.5061728395061729,,,UFA,11350000,11000000,0.103,11350000,2510.01,50.1,0,0,33000000,11000000,57600000,33000000,11000000,82,5.107599999999999,2.26,,16.244728301891687,16.213405830762646,16.244728301891687,MIL,6.2,2016.0,3.0,0.0,3721.0,3025.0,61.0,55.0,64.0,0.021315999999999998,0.146,8.0,0.0,7.0,1.0,1.0,0.0,0.0,34.0,Milwaukee Brewers,61590000.0,0.0,0.0,0.0,0.0,1024.0,32.0,33.0,162.0,162.0,4350000.0,1.0,1.0,214.0,4.0,0.07236100000000001,0.093636,0.269,0.306,0.039204,0.198,0.204,0.023716,0.025921000000000003,0.154,0.161,0.021025,0.145,SP,0.4567901234567901,25.0,9.0,5.0,3.0,4350000.0,4000000.0,0.049,4350000.0,2375.5876000000003,48.74,0.0,0.0,11000000.0,43300000.0,33000000.0,74.0,8.940100000000001,2.99,0.0,0.0
BOS,6.3,0,2014,2,2,1,,,18496,0.06916900000000001,0.263,136,500000,,9,729,27,37,38,BOS,Boston Red Sox,Massachusetts,128201000,,,,18496,136,142,David Ortiz,15000000,,230.0,21,,,0.7055999999999999,0.84,0.877,,,0.267289,0.517,DH,0.4382716049382716,,,UFA,15500000,15000000,0.091,15500000,5601.025600000001,74.84,0,0,29000000,14500000,56433443,29000000,14500000,71,6.969600000000001,2.64,,16.556350581889475,16.523560759066484,16.556350581889475,BOS,6.3,0.0,2.0,0.0,268324.0,268324.0,518.0,518.0,25600.0,0.095481,0.309,160.0,500000.0,10.0,1.0,1.0,1444.0,38.0,37.0,Boston Red Sox,113201000.0,1225.0,900.0,35.0,30.0,18225.0,135.0,137.0,162.0,162.0,15050000.0,13.0,13.0,230.0,21.0,0.762129,0.919681,0.873,0.959,0.693889,0.833,0.846,0.126736,0.15602500000000002,0.356,0.395,0.31809599999999993,0.564,DH,0.5987654320987654,10816.0,10609.0,104.0,103.0,14550000.0,14000000.0,0.085,14550000.0,8438.2596,91.86,4.0,2.0,14500000.0,130700000.0,29000000.0,97.0,19.5364,4.42,8.0,8.0
DET,6.2,2015,2014,2,2,1,,,24649,0.08179599999999998,0.286,157,0,,5,1089,33,37,38,LAA,Detroit Tigers,Michigan,161750000,,,,18225,135,142,Torii Hunter,14000000,,205.0,16,,,0.693889,0.833,0.877,,,0.198916,0.446,RF,0.5555555555555556,,,UFA,14000000,14000000,0.081,14000000,924.7681,30.41,4,2,26000000,13000000,33500000,26000000,13000000,90,0.8649000000000001,0.93,,16.454567887579532,16.454567887579532,16.454567887579532,DET,6.2,2015.0,2.0,0.0,301401.0,367236.0,549.0,606.0,33856.0,0.092416,0.304,184.0,0.0,4.0,1.0,1.0,1369.0,37.0,37.0,Detroit Tigers,147750000.0,289.0,289.0,17.0,17.0,19044.0,138.0,144.0,162.0,162.0,12200000.0,11.0,11.0,205.0,15.0,0.585225,0.6400000000000001,0.765,0.8,0.725904,0.852,0.889,0.101761,0.11155600000000002,0.319,0.334,0.21622500000000003,0.465,RF,0.5740740740740741,6889.0,7056.0,83.0,84.0,12000000.0,12000000.0,0.077,12000000.0,2048.4676,45.26,25.0,5.0,13000000.0,107775000.0,26000000.0,93.0,6.760000000000001,2.6,4.0,4.0
KC,6.1,2016,2014,3,3,2,,,0,0.0,0.0,0,0,,4,0,0,33,35,KC,Kansas City Royals,Missouri,36250000,,,,1024,32,33,Jeremy Guthrie,8000000,,205.0,8,,,0.039204,0.198,0.204,,,0.0,0.0,SP,0.5493827160493827,,,UFA,8000000,8000000,0.081,8000000,1178.5488999999998,34.33,0,0,25000000,8333333,66500000,25000000,8333333,89,1.7424000000000002,1.32,,15.89495209964411,15.89495209964411,15.89495209964411,KC,6.1,2016.0,3.0,1.0,25.0,16.0,5.0,4.0,1.0,0.0625,0.25,1.0,0.0,5.0,2.0,2.0,0.0,0.0,33.0,Kansas City Royals,28250000.0,0.0,0.0,0.0,0.0,1089.0,33.0,33.0,162.0,162.0,5000000.0,3.0,2.0,205.0,7.0,0.027889000000000004,0.25,0.167,0.5,0.04161599999999999,0.204,0.204,0.027889000000000004,0.0625,0.167,0.25,0.0625,0.25,SP,0.5308641975308642,0.0,0.0,0.0,0.0,5000000.0,5000000.0,0.059,5000000.0,943.1041,30.71,0.0,0.0,8333333.0,26100000.0,25000000.0,86.0,2.4025000000000003,1.55,1.0,1.0
WSH,6.2,2015,2014,2,2,1,,,16384,0.067081,0.259,128,0,,8,361,19,33,34,WSH,Washington Nationals,Washington DC,59307500,,,,18496,136,140,Adam LaRoche,12000000,,205.0,3,,,0.7055999999999999,0.84,0.864,,,0.20702500000000001,0.455,DH,0.5925925925925926,,,UFA,12000000,12000000,0.084,12000000,4773.4281,69.09,0,0,24000000,12000000,14150000,24000000,12000000,96,5.9049000000000005,2.43,,16.300417207752275,16.300417207752275,16.300417207752275,WSH,6.2,2015.0,2.0,0.0,244036.0,261121.0,494.0,511.0,14641.0,0.056169,0.237,121.0,0.0,11.0,1.0,1.0,361.0,19.0,33.0,Washington Nationals,47307500.0,676.0,400.0,26.0,20.0,20736.0,144.0,152.0,162.0,162.0,10000000.0,1.0,1.0,205.0,2.0,0.6674889999999999,0.540225,0.817,0.735,0.790321,0.889,0.938,0.131044,0.11022400000000002,0.362,0.332,0.16240900000000003,0.403,DH,0.5308641975308642,8464.0,3844.0,92.0,62.0,10000000.0,10000000.0,0.086,10000000.0,523.9521,22.89,9.0,3.0,12000000.0,67000000.0,24000000.0,86.0,0.36,0.6,0.0,0.0
TOR,5.567013527575443,2015,2014,2,2,1,,,29241,0.09060099999999999,0.301,171,0,,2,1225,35,28,29,SF,Toronto Blue Jays,Toronto,28818600,,,,19044,138,139,Melky Cabrera,8000000,,210.0,5,,,0.725904,0.852,0.858,,,0.209764,0.458,LF,0.5123456790123457,,,UFA,8000000,8000000,0.056,8000000,5811.012900000001,76.23,9,3,16000000,8000000,8000000,16000000,8000000,83,12.320099999999998,3.51,,15.89495209964411,15.89495209964411,15.89495209964411,TOR,6.23328929986789,2015.0,2.0,0.0,322624.0,118336.0,568.0,344.0,9216.0,0.07784100000000002,0.279,96.0,0.0,7.0,1.0,1.0,225.0,15.0,28.0,Toronto Blue Jays,20818600.0,256.0,9.0,16.0,3.0,7225.0,85.0,88.0,162.0,162.0,8000000.0,2.0,2.0,210.0,5.0,0.6528640000000001,0.4651240000000001,0.808,0.682,0.275625,0.525,0.543,0.12320099999999999,0.10368400000000001,0.351,0.322,0.1296,0.36,LF,0.4567901234567901,5329.0,900.0,73.0,30.0,8000000.0,8000000.0,0.061,8000000.0,0.0,0.0,4.0,2.0,8000000.0,36750000.0,16000000.0,74.0,0.019600000000000003,0.14,2.0,2.0
NYY,6.7,2015,2014,2,2,1,,,16,0.019044000000000002,0.138,4,1250000,,9,0,0,29,30,OAK,New York Yankees,New York,24213828,,,,1024,32,32,Brandon McCarthy,4180327,,225.0,50,,,0.039204,0.198,0.198,,,0.019044000000000002,0.138,SP,0.5185185185185185,,,UFA,4180327,9000000,0.02,10250000,631.0144,25.12,0,0,15500000,7750000,311500000,15500000,7750000,84,3.778791104643598,1.94391129032258,,15.24590003110623,16.012735135300492,16.14278826354869,ARI,6.7,2015.0,2.0,0.0,841.0,1369.0,29.0,37.0,1.0,0.0007289999999999999,0.027,1.0,1250000.0,7.0,2.0,1.0,0.0,0.0,29.0,Arizona Diamondbacks,15213828.0,0.0,0.0,0.0,0.0,484.0,22.0,22.0,162.0,162.0,6500000.0,40.0,1.0,225.0,5.0,0.07617600000000001,0.016129,0.276,0.127,0.018496000000000002,0.136,0.136,0.019044000000000002,0.010000000000000002,0.138,0.1,0.0007289999999999999,0.027,SP,0.5,9.0,0.0,3.0,0.0,5250000.0,4000000.0,0.059,5250000.0,1177.8624,34.32,0.0,0.0,7750000.0,54650000.0,15500000.0,81.0,3.8599097976128247,1.9646653144016222,27.0,1.0
CIN,6.2,2015,2014,2,2,1,,,7569,0.059536,0.244,87,1000000,,6,400,20,34,35,CIN,Cincinnati Reds,Ohio,23504200,,,,9216,96,112,Ryan Ludwick,0,,214.0,15,,,0.351649,0.593,0.691,,,0.140625,0.375,LF,0.4691358024691358,,,UFA,8500000,7500000,0.075,8500000,132.0201,11.49,0,0,15000000,7500000,15125000,15000000,7500000,76,3.778791104643598,1.94391129032258,,15.955576721460545,15.830413578506539,15.955576721460545,CIN,6.2,2015.0,2.0,0.0,127449.0,16641.0,357.0,129.0,961.0,0.0576,0.24,31.0,1000000.0,12.0,2.0,2.0,25.0,5.0,34.0,Cincinnati Reds,23504200.0,81.0,4.0,9.0,2.0,1156.0,34.0,38.0,162.0,162.0,3000000.0,10.0,10.0,214.0,15.0,0.4664890000000001,0.381924,0.683,0.618,0.04409999999999999,0.21,0.235,0.094864,0.085849,0.308,0.293,0.10627600000000001,0.326,LF,0.5555555555555556,2025.0,144.0,45.0,12.0,2000000.0,1000000.0,0.019,2000000.0,0.0,0.0,0.0,0.0,7500000.0,41800000.0,15000000.0,90.0,3.8599097976128247,1.9646653144016222,5.0,5.0
SEA,6.3,2016,2014,2,2,2,,,0,0.0,0.0,0,0,,8,0,0,31,33,SEA,Seattle Mariners,Washington,14550000,,,,784,28,28,Hisashi Iwakuma,6500000,,210.0,4,,,0.029928999999999997,0.173,0.173,,,0.0,0.0,SP,0.5341614906832298,,,UFA,6500000,6500000,0.056,6500000,4911.2064,70.08,0,0,14000000,7000000,267800000,14000000,7000000,86,5.7121,2.39,,15.687312734865866,15.687312734865866,15.687312734865866,SEA,6.3,2016.0,2.0,1.0,16.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,31.0,Seattle Mariners,8050000.0,0.0,0.0,0.0,0.0,1089.0,33.0,33.0,161.0,162.0,6550000.0,0.0,0.0,210.0,4.0,0.04000000000000001,0.0,0.2,0.0,0.04161599999999999,0.204,0.204,0.04000000000000001,0.0,0.2,0.0,0.0,0.0,SP,0.4382716049382716,0.0,0.0,0.0,0.0,6550000.0,6500000.0,0.079,6550000.0,8183.011599999999,90.46,0.0,0.0,7000000.0,28400000.0,14000000.0,71.0,49.5616,7.04,0.0,0.0
