Acronimo_t,Acronimo_t_1,Agente_libre,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,Bateos_en_contra_2_t,Bateos_en_contra_2_t_1,Bateos_en_contra_t,Bateos_en_contra_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Carreras_en_contra_2_t,Carreras_en_contra_2_t_1,Carreras_en_contra_t,Carreras_en_contra_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pago_efectivo_t,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
WSH,WSH,Si,6.5,6.5,2027,2027,2022,7,7,2,1,64,256,8,16,0,0,5,6,1,1,49,144,7,12,49,121,7,11,6.25,2.25,2.5,1.5,0.0022355235875682524,0.0051386801300086086,0.04728132387706855,0.07168458781362008,0.013972022422301581,0.011562030292519369,0.11820330969267138,0.10752688172043012,182.25,20.884900000000002,13.5,4.57,31,31,33,Washington Nationals,Washington Nationals,Washington DC,172948014,139376586,22.090000000000003,470.89,4.7,21.7,1,5,1,5,162,162,Stephen Strasburg,1,4,1,2,23571428,23571428,1,1,235.0,235.0,6,6,SP,SP,0.3395061728395062,0.4012345679012346,0,0,0,0,25,441,5,21,23571429,23571429,35000000,35000000,0.186,0.163,35000000,35000000,0.0,0.0,0.0,0.0,35000000,35000000,23750000,28000000,245000000,245000000,55,65,1.583696402499998,0.0004,1.2584499999999992,0.02,4.5796,1.9043999999999996,2.14,1.38,1,1,4,196,2,14,0,1,0,1,16.97554590099136,17.37085861945369,17.37085861945369
WSH,LAA,Si,6.6,6.6,2023,2022,2022,1,1,1,1,2916,3721,54,61,0,0,5,6,1,5,1089,1024,33,32,961,676,31,26,7.511659807956105,2.4366448542534207,2.740740740740741,1.5609756097560976,0.002047460125714052,0.004448783662584346,0.04524886877828055,0.0666992028631853,0.015379823934718997,0.010840105819122833,0.1240154181330652,0.10411582885960632,17.7241,11.696399999999999,4.21,3.42,35,34,36,Washington Nationals,Los Angeles Angels,Washington DC,42711359,40711359,4395.69,4664.889999999999,66.3,68.3,0,0,69,74,162,162,Steve Cishek,16,4,4,2,2000000,1000000,1,1,215.0,215.0,6,10,RP,RP,0.3395061728395062,0.4753086419753086,1,0,1,0,5476,4096,74,64,2000000,1000000,1750000,1000000,0.016,0.006,2000000,1000000,306.60010000000005,1237.6324,17.51,35.18,1750000,1000000,23750000,12625000,1750000,1000000,55,77,0.0625,1.3456,0.25,1.16,1.4884,2.2201,1.22,1.49,1,1,729,1681,27,41,1,0,1,0,14.508657738524219,14.375126345899696,14.508657738524219
CHC,PIT,No,6.0,6.0,2024,2024,2022,1,1,1,1,64,1089,8,33,0,0,11,2,2,2,16,324,4,18,9,324,3,18,2.5600000000000005,2.506944444444444,1.6,1.5833333333333333,0.0038103947568968143,0.0023169567931001027,0.06172839506172839,0.048134777376654635,0.009754610577655844,0.005808481960480119,0.09876543209876543,0.0762133975130365,9.0,34.339600000000004,3.0,5.86,29,28,30,Chicago Cubs,Pittsburgh Pirates,Illinois,4248362,3580760,81.0,767.29,9.0,27.7,0,7,9,7,162,161,Steven Brault,0,9,0,3,667602,2050000,17,9,195.0,195.0,21,17,RP,SP,0.4567901234567901,0.3726708074534161,0,0,0,0,64,361,8,19,667602,2050000,1500000,2050000,0.004,0.038,1500000,2050000,0.0,0.0,0.0,0.0,1500000,2050000,109707000,1500000,1500000,2050000,74,60,0.0484,1.5011196963456546,0.22,1.22520190023753,2.0736,2.6569,1.44,1.63,3,5,25,144,5,12,0,0,0,0,13.411447466571202,14.22097566607244,14.22097566607244
STL,TOR,Si,6.2,6.2,2026,2022,2022,4,1,1,1,2500,24964,50,158,500000,0,4,6,2,1,784,4900,28,70,784,4096,28,64,29.160000000000004,11.214710654407789,5.4,3.3488372093023258,0.0005358367626886145,0.001005137295312746,0.023148148148148147,0.031703900317039006,0.015625,0.01127232393488648,0.125,0.10617120106171202,27.5625,14.5924,5.25,3.82,30,29,31,St. Louis Cardinals,Toronto Blue Jays,Missouri,22538438,12538438,2304.0,22710.489999999998,48.0,150.7,10,29,15,29,162,163,Steven Matz,9,49,3,7,10000000,5200000,23,2,201.0,201.0,32,8,RP,SP,0.5740740740740741,0.5644171779141104,0,0,0,0,2916,20736,54,144,8500000,5200000,8000000,5200000,0.054,0.035,8500000,5200000,0.0,4070.4399999999996,0.0,63.8,11000000,5200000,52700000,186250000,44000000,5200000,93,92,1.583696402499998,4.2848999999999995,1.2584499999999992,2.07,1.5625,1.7689000000000001,1.25,1.33,11,2,100,1849,10,43,25,196,5,14,15.955576721460545,15.89495209964411,15.955576721460545
MIA,MIA,No,6.3,6.3,2027,0,2022,1,1,0,0,1156,484,34,22,0,0,2,2,2,2,361,144,19,12,289,121,17,11,5.871301775147928,7.111111111111111,2.423076923076923,2.6666666666666665,0.003171224199030159,0.002143347050754458,0.056313623565085555,0.046296296296296294,0.01861921426915784,0.015241579027587257,0.1364522417153996,0.12345679012345678,8.8804,7.5625,2.98,2.75,30,29,30,Miami Marlins,Miami Marlins,Florida,1767114,1058114,2631.6899999999996,1296.0,51.3,36.0,0,0,60,34,162,162,Steven Okert,25,1,5,1,709000,294432,2,2,210.0,210.0,3,3,RP,RP,0.4259259259259259,0.4135802469135802,0,0,0,0,3969,1600,63,40,709000,294432,709000,570500,0.009,0.005,709000,570500,2042.1360999999997,0.0,45.19,0.0,709000,570500,89000000,10000000,709000,570500,69,67,0.8281000000000001,0.6241000000000001,0.91,0.79,1.3688999999999998,1.0609,1.17,1.03,2,2,676,225,26,15,25,9,5,3,13.471610805514265,13.471610805514265,13.471610805514265
NYM,NYM,Si,6.4,6.4,2024,2024,2022,3,3,1,0,20449,17689,143,133,0,0,6,9,2,2,3969,7056,63,84,3721,6241,61,79,8.604444444444443,7.046611570247935,2.933333333333333,2.6545454545454548,0.0010103749339719981,0.0014772231720400963,0.03178639542275906,0.03843466107617051,0.00869371498742128,0.010409417895936099,0.09324009324009323,0.10202655485674354,12.180100000000001,19.9809,3.49,4.47,28,28,29,New York Mets,New York Mets,New York,35520097,25520097,24743.290000000005,25281.0,157.3,159.0,29,29,29,31,162,162,Taijuan Walker,25,121,5,11,7000000,10000000,5,5,235.0,235.0,10,9,SP,SP,0.6234567901234568,0.4753086419753086,0,0,0,0,17424,21316,132,146,7000000,10000000,7000000,10000000,0.026,0.05,7000000,10000000,4385.0884,1517.1025000000002,66.22,38.95,7666667,7666667,259270000,94150000,23000000,23000000,101,77,5.1529,0.25,2.27,0.5,1.44,1.3923999999999999,1.2,1.18,2,2,2025,3025,45,55,144,49,12,7,15.761420707019587,15.761420707019587,15.761420707019587
BOS,BOS,No,6.5,6.5,2028,2027,2022,1,1,1,1,2401,3249,49,57,0,0,6,6,1,1,484,1024,22,32,441,729,21,27,6.479338842975206,17.16326530612245,2.5454545454545454,4.142857142857143,0.0016598079561042527,0.0011435506079488435,0.040740740740740744,0.033816425120772944,0.01075445816186557,0.019627062475203624,0.1037037037037037,0.14009661835748793,9.9225,12.3904,3.15,3.52,25,24,26,Boston Red Sox,Boston Red Sox,Massachusetts,3563319,2847319,3600.0,4761.0,60.0,69.0,4,13,32,18,162,162,Tanner Houck,16,25,4,5,716000,192324,14,14,230.0,230.0,25,25,RP/CL,SP,0.4814814814814814,0.5679012345679012,64,1,8,1,3136,7569,56,87,716000,192324,716000,577000,0.003,0.001,716000,577000,0.0,4379.792400000001,0.0,66.18,716000,577000,173000000,31850000,716000,577000,78,92,2.6244000000000005,2.5600000000000005,1.62,1.6,1.3923999999999999,1.2768999999999997,1.18,1.13,9,9,484,441,22,21,25,1,5,1,13.481435445942783,13.481435445942783,13.481435445942783
WSH,WSH,No,6.2,6.2,2026,2025,2022,1,1,0,0,676,841,26,29,0,0,5,6,1,1,256,729,16,27,121,676,11,26,7.668639053254437,2.8223999999999996,2.769230769230769,1.68,0.002318244170096022,0.007678501510330531,0.04814814814814815,0.08762705923589204,0.017777777777777778,0.0216718026627569,0.13333333333333333,0.14721345951629863,10.889999999999999,54.6121,3.3,7.39,29,28,29,Washington Nationals,Washington Nationals,Washington DC,2412626,1552626,900.0,1004.89,30.0,31.7,0,0,29,38,162,162,Tanner Rainey,9,9,3,3,860000,443380,1,1,235.0,235.0,6,6,RP,RP,0.3395061728395062,0.4012345679012346,144,9,12,3,1296,1764,36,42,860000,443380,860000,589000,0.007,0.003,860000,589000,0.0,0.0,0.0,0.0,860000,589000,23750000,28000000,860000,589000,55,65,0.0484,1.5011196963456546,0.22,1.22520190023753,1.6900000000000002,2.9240999999999997,1.3,1.71,1,1,169,625,13,25,1,1,1,1,13.664687668229691,13.664687668229691,13.664687668229691
MIA,BAL,No,6.0,6.0,2025,2026,2022,1,1,0,0,3025,2304,55,48,0,0,2,3,2,1,1156,1156,34,34,900,961,30,31,3.827977315689981,3.579254930606282,1.9565217391304348,1.8918918918918919,0.006645008836825431,0.005796033802435266,0.08151692362218677,0.07613168724279835,0.02543694308992722,0.020745482565327104,0.15948963317384368,0.1440329218106996,18.576099999999997,26.7289,4.31,5.17,27,26,27,Miami Marlins,Baltimore Orioles,Florida,3159017,2109017,3931.2900000000004,2916.0,62.7,54.0,0,0,67,62,162,162,Tanner Scott,25,16,5,4,1050000,580000,2,7,235.0,235.0,3,14,RP,RP,0.4259259259259259,0.3209876543209876,400,0,20,0,8100,4900,90,70,1050000,580000,1050000,580000,0.013,0.014,1050000,580000,870.8401000000001,182.52009999999999,29.51,13.51,1050000,580000,89000000,3300000,1050000,580000,69,52,1.583696402499998,1.5011196963456546,1.2584499999999992,1.22520190023753,2.5921000000000003,2.4649,1.61,1.57,2,3,2116,1369,46,37,16,25,4,5,13.864300722133706,13.864300722133706,13.864300722133706
DET,DET,No,6.3,6.3,2027,2027,2022,1,1,0,0,10816,19881,104,141,0,0,4,5,1,1,2809,5776,53,76,2116,5184,46,72,13.3681640625,12.175645088275239,3.65625,3.4893617021276597,0.0009125612261521974,0.0012234636806221666,0.03020862833946946,0.03497804569472352,0.012199268188278743,0.01489645955365043,0.11045029736618522,0.12205105306243953,12.3904,18.8356,3.52,4.34,25,24,25,Detroit Tigers,Detroit Tigers,Michigan,1768730,1055130,13853.29,22290.49,117.7,149.3,20,29,21,31,162,162,Tarik Skubal,64,144,8,12,713600,574300,11,11,215.0,215.0,16,16,SP,SP,0.4074074074074074,0.4753086419753086,0,0,0,0,13689,26896,117,164,713600,574300,713600,574300,0.005,0.007,713600,574300,4975.891600000001,1848.1401,70.54,42.99,713600,574300,235500000,21500000,713600,574300,66,77,1.6641000000000001,3.0276,1.29,1.74,1.3456,1.5876000000000001,1.16,1.26,4,4,1024,2209,32,47,49,64,7,8,13.478077860247936,13.478077860247936,13.478077860247936
TEX,TEX,No,6.5,6.5,2026,2026,2022,1,1,0,0,11449,9216,107,96,0,0,8,4,2,2,3600,3364,60,58,3249,2916,57,54,5.088696592752839,4.7981859410430845,2.255813953488372,2.1904761904761907,0.0022827160493827164,0.002001911825793633,0.04777777777777778,0.0447427293064877,0.01161604938271605,0.009605545177730901,0.10777777777777778,0.09800788324278258,26.3169,21.715600000000002,5.13,4.66,27,26,27,Texas Rangers,Texas Rangers,Texas,2476637,1565135,10000.0,10878.49,100.0,104.3,13,11,31,42,162,162,Taylor Hearn,64,25,8,5,911502,582500,2,2,210.0,210.0,8,8,RP,RP,0.419753086419753,0.3703703703703703,1,0,1,0,9409,8464,97,92,911502,582500,1050000,582500,0.006,0.006,1050000,582500,0.0,0.0,0.0,0.0,1050000,582500,580700000,5865500,1050000,582500,68,60,1.583696402499998,0.0001,1.2584499999999992,0.01,2.25,1.7424000000000002,1.5,1.32,0,0,1849,1764,43,42,36,36,6,6,13.722849067283857,13.864300722133706,13.864300722133706
MIL,MIN,No,6.3,6.3,2023,2023,2022,1,1,0,0,3249,1444,57,38,0,0,5,6,1,1,1444,324,38,18,1156,225,34,15,19.54570637119114,54.390625,4.421052631578948,7.375,0.001077954021767326,0.00048650226082921726,0.03283221012614481,0.022056796250344637,0.02106937279110873,0.026461162030414147,0.1451529289787455,0.1626688723462917,22.6576,11.2225,4.76,3.35,31,30,31,Milwaukee Brewers,Minnesota Twins,Wisconsin,17632733,10782733,4134.49,1624.0899999999997,64.3,40.3,0,0,66,40,162,163,Taylor Rogers,64,16,8,4,250000,6000000,1,6,190.0,190.0,8,17,RP,RP,0.5308641975308642,0.4478527607361963,961,81,31,9,7056,3481,84,59,250000,6000000,7300000,6000000,0.002,0.05,7300000,6000000,551.7801,0.0,23.49,0.0,7300000,6000000,13625000,41750000,7300000,6000000,86,73,1.583696402499998,0.18489999999999998,1.2584499999999992,0.43,1.3923999999999999,1.2995999999999999,1.18,1.14,0,3,361,64,19,8,16,4,4,2,12.429216196844383,15.80338490611862,15.80338490611862
ARI,ARI,No,6.0,6.0,2027,2026,2022,1,1,0,0,484,4225,22,65,0,0,3,5,1,1,64,1444,8,38,49,1156,7,34,7.839999999999999,3.892622352081812,2.8,1.972972972972973,0.0010312472027419622,0.003419855682090216,0.03211303789338471,0.058479532163742694,0.008084978069496986,0.013312206668998367,0.0899165061014772,0.11537853643116802,13.249600000000001,18.922499999999996,3.64,4.35,27,26,27,Arizona Diamondbacks,Arizona Diamondbacks,Arizona,1022347,860815,299.29,4942.089999999999,17.3,70.3,0,13,14,23,162,163,Taylor Widener,1,1,1,1,161532,552112,1,1,195.0,195.0,6,6,RP,SP,0.4567901234567901,0.3251533742331288,0,0,0,0,196,5329,14,73,161532,552112,700000,583400,0.002,0.006,700000,583400,0.0,249.00839999999997,0.0,15.78,700000,583400,23250000,8500000,700000,583400,74,53,0.004900000000000001,0.7055999999999999,0.07,0.84,2.4336,2.1025,1.56,1.45,1,1,25,1369,5,37,0,4,0,2,11.992458544432093,13.458835614025542,13.458835614025542
SF,NYM,No,6.2,6.2,2028,0,2022,1,1,1,1,361,49,19,7,0,0,7,9,5,2,144,36,12,6,144,36,12,6,6.612244897959185,1.7777777777777777,2.5714285714285716,1.3333333333333333,0.0026886145404663923,0.008116224332440546,0.05185185185185185,0.09009009009009007,0.017777777777777778,0.014428843257672084,0.13333333333333333,0.1201201201201201,51.84,216.9729,7.2,14.73,25,24,26,San Francisco Giants,New York Mets,California,482639,390335,225.0,13.690000000000001,15.0,3.7,1,0,11,1,162,162,Thomas Szapucki,1,0,1,0,84612,15335,23,5,181.0,181.0,27,9,RP,RP,0.5,0.4753086419753086,0,0,0,0,324,16,18,4,84612,15335,700000,570500,0.001,0.0,700000,570500,0.0,0.0,0.0,0.0,700000,570500,140700000,94150000,700000,570500,81,77,1.583696402499998,1.5011196963456546,1.2584499999999992,1.22520190023753,2.9929,7.4529,1.73,2.73,8,2,49,9,7,3,0,0,0,0,11.345831379507041,13.458835614025542,13.458835614025542
SD,SD,No,6.4,6.4,2025,2025,2022,1,1,1,1,2025,2601,45,51,0,0,3,4,5,5,400,1156,20,34,361,576,19,24,3.188775510204082,5.928166351606806,1.7857142857142858,2.4347826086956523,0.0010502400548696843,0.00183240720563478,0.032407407407407406,0.04280662572119858,0.003348979766803841,0.010862814738885954,0.05787037037037037,0.10422482784291828,12.6736,13.1044,3.56,3.62,31,30,32,San Diego Padres,San Diego Padres,California,3021964,1696964,2304.0,3564.09,48.0,59.7,0,0,55,78,162,162,Tim Hill,0,36,0,6,1325000,596000,2,2,200.0,200.0,7,6,RP,RP,0.5493827160493827,0.4876543209876543,0,1,0,1,625,3136,25,56,1325000,596000,1325000,596000,0.006,0.003,1325000,596000,3193.3801,463.97159999999997,56.51,21.54,1325000,596000,32500000,25200000,1325000,596000,89,79,0.0841,1.5011196963456546,0.29,1.22520190023753,1.5129,1.5376,1.23,1.24,0,0,196,529,14,23,9,36,3,6,14.09692301740246,14.09692301740246,14.09692301740246
TOR,TOR,No,6.3,6.3,2026,0,2022,1,1,1,1,1764,1600,42,40,0,0,6,6,1,1,361,441,19,21,289,400,17,20,13.444444444444443,22.5625,3.6666666666666665,4.75,0.0007495826932599866,0.0006328863573434595,0.02737850787132101,0.025157232704402517,0.01007772287605093,0.014279498437561806,0.1003878621948437,0.11949685534591195,9.8596,11.559999999999999,3.14,3.4,29,28,30,Toronto Blue Jays,Toronto Blue Jays,Toronto,2975058,1725058,2371.69,2809.0,48.7,53.0,0,0,63,61,162,163,Tim Mayza,1,4,1,2,1250000,600000,2,2,220.0,220.0,9,8,RP,RP,0.5679012345679012,0.5644171779141104,4,1,2,1,1936,3249,44,57,1250000,600000,1250000,600000,0.007,0.004,1250000,600000,1958.9475999999997,4830.25,44.26,69.5,1250000,600000,157000000,186250000,1250000,600000,92,92,0.34809999999999997,0.7744,0.59,0.88,1.2321000000000002,0.9603999999999999,1.11,0.98,2,2,144,144,12,12,64,25,8,5,14.038654109278484,14.038654109278484,14.038654109278484
NYM,TB,No,6.3,6.3,2023,2022,2022,1,1,0,0,441,16,21,4,0,0,6,7,2,2,64,0,8,0,36,0,6,0,13.444444444444443,4.0,3.6666666666666665,2.0,0.0008937329213224565,0.001736111111111111,0.029895366218236172,0.041666666666666664,0.012015742608890802,0.006944444444444444,0.10961634280019929,0.08333333333333333,5.8564,0.0,2.42,0.0,35,34,35,New York Mets,Tampa Bay Rays,New York,35400846,34977786,497.29,64.0,22.3,8.0,0,1,18,4,162,162,Tommy Hunter,1,0,1,0,423060,870984,5,2,250.0,250.0,10,7,RP,RP,0.6234567901234568,0.6172839506172839,0,0,0,0,484,36,22,6,700000,870984,700000,2250000,0.003,0.012,700000,2250000,0.0,0.0,0.0,0.0,700000,2250000,259270000,18725000,700000,2250000,101,100,0.1024,0.16000000000000003,0.32,0.4,1.4641,0.7744,1.21,0.88,2,0,36,9,6,3,0,0,0,0,13.458835614025542,13.458835614025542,13.458835614025542
MIA,CHC,No,6.6,6.6,2028,0,2022,1,1,1,1,2025,625,45,25,0,0,2,10,2,2,484,529,22,23,441,529,21,23,7.367346938775511,5.325443786982247,2.7142857142857144,2.3076923076923075,0.002850957194332297,0.0025330157621027568,0.05339435545385202,0.05032907471931862,0.02100399075824407,0.01348943305261823,0.14492753623188406,0.11614401858304296,18.7489,52.1284,4.33,7.22,30,29,31,Miami Marlins,Chicago Cubs,Florida,723920,208556,1909.6900000000003,823.6899999999999,43.7,28.7,2,0,35,27,162,162,Tommy Nance,9,1,3,1,515364,208556,2,17,235.0,235.0,3,21,RP,RP,0.4259259259259259,0.4382716049382716,0,0,0,0,3249,900,57,30,515364,208556,700000,570500,0.006,0.001,700000,570500,0.0,0.0,0.0,0.0,700000,570500,89000000,24500000,700000,570500,69,71,0.0361,1.5011196963456546,0.19,1.22520190023753,2.2801,1.7689000000000001,1.51,1.33,2,3,441,169,21,13,4,1,2,1,13.152628726099637,13.458835614025542,13.458835614025542
CIN,CIN,No,6.3,6.3,2028,0,2022,1,1,1,1,529,1156,23,34,0,0,4,1,2,2,196,225,14,15,144,196,12,14,3.0625,7.111111111111111,1.75,2.6666666666666665,0.004580838923388334,0.002903874064315477,0.06768189509306262,0.05388760585065435,0.01402881920287677,0.020649771124021173,0.11844331641285957,0.1437002822684116,30.140100000000004,8.468100000000002,5.49,2.91,24,23,25,Cincinnati Reds,Cincinnati Reds,Ohio,2319329,1616829,388.09,1874.8899999999996,19.7,43.3,0,4,21,27,162,163,Tony Santillan,1,9,1,3,702500,266829,10,10,240.0,240.0,16,16,RP,SP,0.382716049382716,0.50920245398773,16,0,4,0,441,3136,21,56,702500,266829,702500,570500,0.006,0.002,702500,570500,0.0,622.5024999999999,0.0,24.95,702500,570500,14825000,1500000,702500,570500,62,83,1.583696402499998,2.2201,1.2584499999999992,1.49,3.1684,1.6129,1.78,1.27,5,5,144,441,12,21,0,1,0,1,13.462400680190038,13.462400680190038,13.462400680190038
NYM,NYM,Si,6.5,6.5,2023,2023,2022,2,2,1,0,729,3025,27,55,0,0,6,9,2,2,196,841,14,29,196,625,14,25,11.111111111111112,11.960069444444445,3.3333333333333335,3.4583333333333335,0.0016,0.0018088492863948245,0.04,0.042530568846358315,0.017777777777777778,0.02163396307981588,0.13333333333333333,0.14708488392698918,25.401600000000002,12.8881,5.04,3.59,31,31,32,New York Mets,New York Mets,New York,20224289,12474289,625.0,3931.2900000000004,25.0,62.7,0,0,26,68,162,162,Trevor May,0,9,0,3,7750000,8000000,5,5,240.0,240.0,10,9,RP,RP,0.6234567901234568,0.4753086419753086,1,16,1,4,900,6889,30,83,7750000,8000000,7750000,7750000,0.029,0.04,7750000,8000000,0.0,161.03609999999998,0.0,12.69,7750000,7750000,259270000,94150000,15500000,15500000,101,77,1.583696402499998,0.2025,1.2584499999999992,0.45,2.0736,1.5876000000000001,1.44,1.26,2,2,81,576,9,24,4,49,2,7,15.86320340132953,15.86320340132953,15.86320340132953
MIN,CHC,No,6.8,6.8,2028,0,2022,1,1,0,0,2500,1296,50,36,0,0,4,10,1,2,841,576,29,24,576,484,24,22,8.30795847750865,14.0625,2.8823529411764706,3.75,0.001761926535589087,0.0014066895561432884,0.04197530864197531,0.03750586029067042,0.014638012498094802,0.019781571883264994,0.12098765432098765,0.1406469760900141,23.04,70.05689999999998,4.8,8.37,28,27,28,Minnesota Twins,Chicago Cubs,Minnesota,908138,381236,2025.0,561.6899999999999,45.0,23.7,0,0,40,28,162,162,Trevor Megill,9,4,3,2,526902,331236,6,17,235.0,235.0,17,21,RP,RP,0.4814814814814814,0.4382716049382716,0,0,0,0,2401,900,49,30,526902,331236,700000,570500,0.004,0.002,700000,570500,0.0,0.0,0.0,0.0,700000,570500,116550000,24500000,700000,570500,78,71,1.583696402499998,1.5011196963456546,1.2584499999999992,1.22520190023753,2.2201,3.4596000000000005,1.49,1.86,3,3,289,64,17,8,16,1,4,1,13.17476985197685,13.458835614025542,13.458835614025542
TOR,TOR,No,6.2,6.2,2025,2025,2022,1,1,1,1,3249,1600,57,40,0,0,6,6,1,1,1681,676,41,26,1444,625,38,25,5.488979591836736,12.570247933884298,2.342857142857143,3.5454545454545454,0.0036922501929012343,0.0014452347549456668,0.06076388888888889,0.03801624330395715,0.020266685956790122,0.01816695919233355,0.1423611111111111,0.1347848626231208,28.5156,12.25,5.34,3.5,28,27,29,Toronto Blue Jays,Toronto Blue Jays,Toronto,2567491,1567491,4096.0,4134.49,64.0,64.3,4,0,62,53,162,163,Trevor Richards,4,4,2,2,1000000,274824,2,2,195.0,195.0,9,8,RP,RP,0.5679012345679012,0.5644171779141104,0,1,0,1,6724,6084,82,78,1000000,274824,1000000,580900,0.006,0.002,1000000,580900,95.2576,3425.7609,9.76,58.53,1000000,580900,157000000,186250000,1000000,580900,92,92,1.583696402499998,1.5011196963456546,1.2584499999999992,1.22520190023753,2.0736,0.9216,1.44,0.96,2,2,1225,484,35,22,9,49,3,7,13.815510557964274,13.815510557964274,13.815510557964274
MIA,MIA,No,6.5,6.5,2027,2027,2022,1,1,0,0,13456,11449,116,107,0,0,2,2,2,2,4761,2116,69,46,4225,1521,65,39,5.548641975308643,11.648865784499055,2.3555555555555556,3.4130434782608696,0.002183596820683029,0.001476819310878142,0.04672897196261682,0.03842940685045948,0.012115996976392353,0.01720326994037586,0.11007268951194185,0.1311612364243943,29.920899999999996,6.969600000000001,5.47,2.64,24,23,24,Miami Marlins,Miami Marlins,Florida,4798410,4076410,11449.0,17689.0,107.0,133.0,23,25,23,26,162,162,Trevor Rogers,121,64,11,8,722000,570500,2,2,217.0,217.0,3,3,SP,SP,0.4259259259259259,0.4135802469135802,0,0,0,0,11236,24649,106,157,722000,570500,722000,570500,0.009,0.01,722000,570500,115.99289999999999,8302.8544,10.77,91.12,722000,570500,89000000,10000000,722000,570500,69,67,1.583696402499998,11.9716,1.2584499999999992,3.46,2.25,1.3224999999999998,1.5,1.15,2,2,2025,2116,45,46,16,49,4,7,13.489780417874963,13.489780417874963,13.489780417874963
NYM,NYM,No,6.3,6.3,2023,2023,2022,1,1,1,1,7569,11025,87,105,0,0,6,9,2,2,1156,2601,34,51,1024,1936,32,44,13.33837429111531,8.428720083246619,3.652173913043478,2.903225806451613,0.0008116817233626348,0.0014327010664006998,0.028490028490028487,0.03785103785103785,0.01082651463146834,0.012075836251660426,0.10405053883314752,0.10989010989010989,10.3041,18.922499999999996,3.21,4.35,29,28,30,New York Mets,New York Mets,New York,10830067,6930067,8046.09,8281.0,89.7,91.0,10,15,30,23,162,162,Trevor Williams,25,4,5,2,3900000,549355,5,5,230.0,230.0,10,9,RP,SP,0.6234567901234568,0.4753086419753086,1,0,1,0,7056,8100,84,90,3900000,199355,3900000,2500000,0.015,0.001,3900000,2850000,0.0,410.0625,0.0,20.25,3900000,2500000,259270000,94150000,3900000,2500000,101,77,1.6900000000000002,1.5011196963456546,1.3,1.22520190023753,1.5129,2.25,1.23,1.5,2,2,529,961,23,31,9,16,3,4,15.176487111099874,15.176487111099874,15.176487111099874
