Acronimo,Altura,Anio,Anio_de_agente_libre,Anio_inicio_de_contrato,Anios_de_contrato,At-bats,At-bats_2,Bateos,Bateos_2,Bono_por_firma,Cantidad de equipos,Cantidad_agentes_libres,Edad,Edad_al_firmar,Equipo,Estado,Ganancias,Home-runs,Home-runs_2,Juegos,Juegos totales,Juegos_2,Jugador,OPS,OPS_2,Pennants won,Peso,Playoffs,Porcentaje_bateo,Porcentaje_bateo_2,Porcetnaje_juegos,Porcetnaje_juegos_2,Posicion,Promedio_victorias,RBI,RBI_2,Sueldo_ajustado,Sueldo_base,Sueldo_regular,TVS,TVS_2,Valor_contrato_total,Valor_del_contrato,Victorias,WAR,WAR_2,WS ganadas,ln_Sueldo_ajustado,ln_Sueldo_base,ln_Sueldo_regular
COL,6.2,2019,0,2019,1,1,1,0,0,0,1,1,29,28,Colorado Rockies,Colorado,3180543,0,0,49,161,2401,Scott Oberg,0.0,0.0,1,203,5,0.0,0.0,0.303,0.091809,RP,0.4347826086956521,0,0,1300000,1300000,1300000,96.06,9227.5236,24000000,1300000,70,2.41,5.8081000000000005,0,14.077874822431765,14.077874822431765,14.077874822431765
COL,6.5,2019,2025,2019,1,5,25,0,0,0,1,1,25,24,Colorado Rockies,Colorado,729196,0,0,28,161,784,Yency Almonte,0.0,0.0,1,223,5,0.0,0.0,0.173,0.029928999999999997,RP,0.4347826086956521,0,0,250656,555000,555000,0.0,0.0,24000000,555000,70,0.2,0.04000000000000001,0,12.431836760166965,13.226723392728571,13.226723392728571
COL,6.4,2019,0,2019,1,1,1,0,0,0,1,1,26,25,Colorado Rockies,Colorado,965032,0,0,20,161,400,Sam Howard,0.0,0.0,1,190,5,0.0,0.0,0.124,0.015375999999999999,RP,0.4347826086956521,0,0,158152,555000,555000,0.0,0.0,24000000,555000,70,-0.24,0.0576,0,11.971311874875774,13.226723392728571,13.226723392728571
COL,6.5,2019,2025,2019,1,2,4,0,0,0,1,1,26,26,Colorado Rockies,Colorado,388324,0,0,32,161,1024,Wes Parsons,0.333,0.11088900000000002,1,204,5,0.0,0.0,0.198,0.039204,RP,0.4347826086956521,0,0,127596,565000,565000,0.0,0.0,24000000,565000,70,0.22,0.0484,0,11.756624301439086,13.244581010128577,13.244581010128577
KC,6.1,2019,2025,2019,4,681,463761,206,42436,0,2,5,30,29,Kansas City Royals,Missouri,2490550,16,256,162,162,26244,Whit Merrifield,0.811,0.6577210000000001,4,195,9,0.303,0.091809,1.0,1.0,2B,0.3580246913580246,74,5476,1000000,1000000,1000000,78.81,6211.016100000001,15700000,16250000,58,4.04,16.3216,2,13.815510557964274,13.815510557964274,13.815510557964274
KC,6.4,2019,2022,2012,9,589,346921,156,24336,666667,2,5,27,19,Kansas City Royals,Missouri,26000000,48,2304,162,162,26244,Jorge Soler,0.922,0.8500840000000001,4,230,9,0.265,0.07022500000000001,1.0,1.0,DH,0.3580246913580246,117,13689,4666667,4000000,4666667,91.44,8361.2736,15700000,30000000,58,3.65,13.3225,2,15.355955670339991,15.201804919084164,15.355955670339991
KC,6.1,2019,2020,2016,4,556,309136,148,21904,0,2,5,35,31,Kansas City Royals,Missouri,119668000,13,169,150,162,22500,Alex Gordon,0.741,0.549081,4,225,9,0.266,0.07075600000000001,0.926,0.8574760000000001,LF,0.3580246913580246,76,5776,20000000,20000000,20000000,18.52,342.99039999999997,15700000,72000000,58,1.35,1.8225000000000002,2,16.811242831518264,16.811242831518264,16.811242831518264
KC,6.4,2019,0,2019,1,523,273529,146,21316,0,2,5,27,27,Kansas City Royals,Missouri,3436258,26,676,139,162,19321,Hunter Dozier,0.87,0.7569,4,220,9,0.279,0.07784100000000002,0.858,0.7361639999999999,3B,0.3580246913580246,84,7056,567225,567225,567225,78.93,6229.944900000001,15700000,567225,58,2.82,7.952399999999999,2,13.24851132939234,13.24851132939234,13.24851132939234
KC,6.1,2019,0,2019,1,415,172225,109,11881,0,2,5,23,23,Kansas City Royals,Missouri,3227653,9,81,102,162,10404,Adalberto Mondesi,0.715,0.5112249999999999,4,190,9,0.263,0.06916900000000001,0.63,0.39690000000000003,SS,0.3580246913580246,62,3844,576000,576000,576000,78.12,6102.7344,15700000,576000,58,2.58,6.6564000000000005,2,13.263862939678027,13.263862939678027,13.263862939678027
KC,6.1,2019,0,2019,1,309,95481,76,5776,0,2,5,26,26,Kansas City Royals,Missouri,3689695,9,81,87,162,7569,Cheslor Cuthbert,0.673,0.4529290000000001,4,210,9,0.246,0.060516,0.537,0.28836900000000004,DH,0.3580246913580246,40,1600,557540,850000,850000,0.0,0.0,15700000,850000,58,-0.94,0.8835999999999999,2,13.231289528621508,13.652991628466498,13.652991628466498
KC,6.3,2019,2025,2019,1,328,107584,64,4096,0,2,5,25,25,Kansas City Royals,Missouri,735374,14,196,105,162,11025,Ryan O'Hearn,0.65,0.42250000000000004,4,200,9,0.195,0.038025,0.648,0.419904,1B,0.3580246913580246,38,1444,428714,557650,557650,11.27,127.01289999999999,15700000,557650,58,-1.48,2.1904,2,12.968545308922451,13.231486804422683,13.231486804422683
KC,6.4,2019,0,2019,1,186,34596,40,1600,0,2,5,26,26,Kansas City Royals,Missouri,7846871,4,16,56,162,3136,Bubba Starling,0.572,0.3271839999999999,4,215,9,0.215,0.046224999999999995,0.346,0.11971599999999999,CF,0.3580246913580246,12,144,238720,555000,555000,0.0,0.0,15700000,555000,58,-0.84,0.7055999999999999,2,12.383046595997532,13.226723392728571,13.226723392728571
KC,6.3,2019,2025,2019,1,126,15876,31,961,0,2,5,26,26,Kansas City Royals,Missouri,1614446,3,9,46,162,2116,Cameron Gallagher,0.692,0.47886399999999996,4,230,9,0.246,0.060516,0.284,0.08065599999999999,C,0.3580246913580246,12,144,557125,557125,557125,0.0,0.0,15700000,557125,58,0.15,0.0225,2,13.230544910248858,13.230544910248858,13.230544910248858
KC,6.1,2019,0,2019,1,122,14884,24,576,0,2,5,25,24,Kansas City Royals,Missouri,259608,0,0,41,162,1681,Humberto Arteaga,0.487,0.237169,4,160,9,0.197,0.038809,0.253,0.064009,SS,0.3580246913580246,4,16,259608,555000,555000,0.0,0.0,15700000,555000,58,-0.69,0.4760999999999999,2,12.466928079978235,13.226723392728571,13.226723392728571
KC,6.3,2019,0,2019,1,75,5625,22,484,0,2,5,27,26,Kansas City Royals,Missouri,80568,0,0,23,162,529,Ryan McBroom,0.721,0.519841,4,220,9,0.293,0.085849,0.142,0.020163999999999998,1B,0.3580246913580246,6,36,80568,555000,555000,0.0,0.0,15700000,555000,58,0.03,0.0009,2,11.29685682732798,13.226723392728571,13.226723392728571
KC,6.2,2019,2025,2019,1,73,5329,19,361,0,2,5,24,24,Kansas City Royals,Missouri,585000,1,1,20,162,400,Kelvin Gutierrez,0.66,0.43560000000000004,4,215,9,0.26,0.06760000000000001,0.124,0.015375999999999999,3B,0.3580246913580246,11,121,140248,555000,555000,0.0,0.0,15700000,555000,58,0.17,0.028900000000000006,2,11.85116756303371,13.226723392728571,13.226723392728571
KC,5.8,2019,0,2019,1,56,3136,11,121,0,2,5,25,25,Kansas City Royals,Missouri,158152,2,4,20,162,400,Nick Dini,0.627,0.393129,4,180,9,0.196,0.038416000000000006,0.124,0.015375999999999999,C,0.3580246913580246,6,36,158152,555000,555000,0.0,0.0,15700000,555000,58,0.08,0.0064,2,11.971311874875774,13.226723392728571,13.226723392728571
KC,6.0,2019,2025,2019,1,65,4225,9,81,0,2,5,25,24,Kansas City Royals,Missouri,754799,2,4,30,162,900,Brett Phillips,0.512,0.262144,4,195,9,0.139,0.019321000000000005,0.185,0.034225,RF,0.3580246913580246,6,36,134280,555000,555000,0.0,0.0,15700000,555000,58,0.2,0.04000000000000001,2,11.80768245109397,13.226723392728571,13.226723392728571
KC,6.3,2019,2022,2017,5,4,16,1,1,0,2,5,30,28,Kansas City Royals,Missouri,43046781,0,0,23,162,529,Danny Duffy,0.5,0.25,4,205,9,0.25,0.0625,0.142,0.020163999999999998,SP,0.3580246913580246,0,0,15250000,15250000,15250000,38.58,1488.4163999999998,15700000,65000000,58,1.76,3.0976,2,16.540090061017693,16.540090061017693,16.540090061017693
KC,6.5,2019,0,2019,1,6,36,1,1,0,2,5,29,29,Kansas City Royals,Missouri,5371566,0,0,34,162,1156,Mike Montgomery,0.333,0.11088900000000002,4,215,9,0.167,0.027889000000000004,0.21,0.04409999999999999,SP,0.3580246913580246,0,0,996989,2440000,2440000,8.56,73.2736,15700000,2440000,58,-0.28,0.07840000000000001,2,13.812495015783812,14.707508597269385,14.707508597269385
KC,6.5,2019,2024,2019,1,8,64,1,1,0,2,5,23,23,Kansas City Royals,Missouri,1248175,0,0,28,162,784,Brad Keller,0.347,0.12040899999999999,4,255,9,0.125,0.015625,0.173,0.029928999999999997,SP,0.3580246913580246,1,1,578175,578175,578175,73.65,5424.322500000001,15700000,578175,58,2.63,6.916899999999999,2,13.267631869995572,13.267631869995572,13.267631869995572
KC,6.3,2019,2025,2019,1,1,1,0,0,0,2,5,26,25,Kansas City Royals,Missouri,1537501,0,0,39,162,1521,Jorge Lopez,0.0,0.0,4,200,9,0.0,0.0,0.241,0.058080999999999994,SP,0.3580246913580246,0,0,562250,562250,562250,7.41,54.908100000000005,15700000,562250,58,-1.34,1.7956000000000003,2,13.239701869821562,13.239701869821562,13.239701869821562
KC,6.1,2019,0,2019,1,1,1,0,0,0,2,5,25,24,Kansas City Royals,Missouri,1279267,0,0,19,162,361,Randy Rosario,0.0,0.0,4,200,9,0.0,0.0,0.117,0.013689000000000002,RP,0.3580246913580246,0,0,54576,564000,564000,0.0,0.0,15700000,564000,58,-0.11,0.0121,2,10.907349504658427,13.242809530480196,13.242809530480196
KC,6.3,2019,0,2019,1,2,4,0,0,0,2,5,26,26,Kansas City Royals,Missouri,2050109,0,0,31,162,961,Jake Junis,0.0,0.0,4,220,9,0.0,0.0,0.191,0.036481,SP,0.3580246913580246,0,0,578250,578250,578250,39.04,1524.1216,15700000,578250,58,0.82,0.6723999999999999,2,13.267761580093685,13.267761580093685,13.267761580093685
KC,6.2,2019,2024,2019,1,2,4,0,0,0,2,5,27,26,Kansas City Royals,Missouri,1060307,0,0,31,162,961,Glenn Sparkman,0.0,0.0,4,210,9,0.0,0.0,0.191,0.036481,SP,0.3580246913580246,0,0,480424,555000,555000,12.84,164.8656,15700000,555000,58,-0.2,0.04000000000000001,2,13.082424326308114,13.226723392728571,13.226723392728571
DET,6.4,2019,2024,2016,8,492,242064,139,19321,0,1,4,36,32,Detroit Tigers,Michigan,280077573,12,144,137,161,18769,Miguel Cabrera,0.745,0.555025,11,249,16,0.283,0.08008899999999998,0.851,0.724201,1B,0.2919254658385093,59,3481,30000000,30000000,30000000,1.92,3.6864,15500000,248000000,47,0.0,0.0,4,17.216707939626428,17.216707939626428,17.216707939626428
DET,6.3,2019,0,2019,1,423,178929,105,11025,0,1,4,27,26,Detroit Tigers,Michigan,1820913,12,144,115,161,13225,Niko Goodrum,0.743,0.552049,11,198,16,0.248,0.061503999999999996,0.714,0.5097959999999999,LF,0.2919254658385093,45,2025,670500,670500,670500,54.2,2937.6400000000003,15500000,670500,47,1.55,2.4025000000000003,4,13.41577898170387,13.41577898170387,13.41577898170387
DET,0.0,2019,2025,2019,1,391,152881,97,9409,0,1,4,27,26,Detroit Tigers,Michigan,1395810,15,225,118,161,13924,Brandon Dixon,0.725,0.525625,11,215,16,0.248,0.061503999999999996,0.733,0.537289,1B,0.2919254658385093,52,2704,492360,555000,555000,25.97,674.4408999999999,15500000,555000,47,-0.52,0.27040000000000003,4,13.106965435224232,13.226723392728571,13.226723392728571
DET,6.0,2019,2025,2019,1,368,135424,86,7396,0,1,4,25,25,Detroit Tigers,Michigan,2382985,10,100,104,161,10816,Christin Stewart,0.695,0.4830249999999999,11,205,16,0.234,0.054756000000000006,0.646,0.417316,LF,0.2919254658385093,40,1600,523425,556400,556400,22.02,484.8804,15500000,556400,47,-0.37,0.1369,4,13.168149032553462,13.229242739031426,13.229242739031426
DET,6.5,2019,2024,2019,1,275,75625,84,7056,0,1,4,24,24,Detroit Tigers,Michigan,1160656,3,9,68,161,4624,Victor Reyes,0.769,0.591361,11,194,16,0.306,0.093636,0.422,0.178084,LF,0.2919254658385093,25,625,250656,555000,555000,0.0,0.0,15500000,555000,47,1.31,1.7161000000000002,4,12.431836760166965,13.226723392728571,13.226723392728571
DET,6.2,2019,0,2019,1,298,88804,70,4900,0,1,4,27,26,Detroit Tigers,Michigan,2080465,11,121,89,161,7921,Jacoby Jones,0.74,0.5476,11,201,16,0.235,0.055224999999999996,0.553,0.30580900000000005,CF,0.2919254658385093,26,676,567100,567100,567100,0.0,0.0,15500000,567100,47,-0.19,0.0361,4,13.248290934002119,13.248290934002119,13.248290934002119
DET,6.1,2019,0,2019,1,334,111556,68,4624,0,1,4,25,25,Detroit Tigers,Michigan,1760242,8,64,94,161,8836,Jeimer Candelario,0.645,0.41602500000000003,11,221,16,0.204,0.04161599999999999,0.584,0.34105599999999997,3B,0.2919254658385093,32,1024,459536,555000,555000,0.0,0.0,15500000,555000,47,0.21,0.04409999999999999,4,13.03797256373728,13.226723392728571,13.226723392728571
DET,6.0,2019,0,2019,1,272,73984,66,4356,0,1,4,24,24,Detroit Tigers,Michigan,1683100,6,36,77,161,5929,Dawel Lugo,0.643,0.413449,11,220,16,0.243,0.059049,0.478,0.228484,SS,0.2919254658385093,26,676,283480,555000,555000,0.0,0.0,15500000,555000,47,-0.62,0.3844,4,12.554896852924193,13.226723392728571,13.226723392728571
DET,6.0,2019,2025,2019,1,275,75625,61,3721,0,1,4,27,26,Detroit Tigers,Michigan,692478,14,196,85,161,7225,Ronny Rodriguez,0.693,0.4802489999999999,11,200,16,0.222,0.049284,0.528,0.27878400000000003,2B,0.2919254658385093,43,1849,378968,555000,555000,0.0,0.0,15500000,555000,47,-0.16,0.0256,4,12.845207047782242,13.226723392728571,13.226723392728571
DET,0.0,2019,2020,2019,1,223,49729,48,2304,0,1,4,32,32,Detroit Tigers,Michigan,15600076,6,36,83,161,6889,Gordon Beckham,0.643,0.413449,11,190,16,0.215,0.046224999999999995,0.516,0.266256,2B,0.2919254658385093,15,225,700000,700000,700000,0.0,0.0,15500000,700000,47,-1.15,1.3224999999999998,4,13.458835614025542,13.458835614025542,13.458835614025542
DET,6.6,2019,2025,2019,1,207,42849,42,1764,0,1,4,26,26,Detroit Tigers,Michigan,1353858,5,25,58,161,3364,Grayson Greiner,0.561,0.3147210000000001,11,239,16,0.203,0.041209,0.36,0.1296,C,0.2919254658385093,19,361,528528,558600,558600,0.0,0.0,15500000,558600,47,-0.65,0.42250000000000004,4,13.177851063021482,13.233188932493213,13.233188932493213
DET,6.0,2019,0,2019,1,169,28561,38,1444,0,1,4,24,24,Detroit Tigers,Michigan,2079040,3,9,48,161,2304,Travis Demeritte,0.63,0.39690000000000003,11,180,16,0.225,0.050625,0.298,0.088804,LF,0.2919254658385093,10,100,179040,555000,555000,0.0,0.0,15500000,555000,47,-1.17,1.3688999999999998,4,12.095364523545753,13.226723392728571,13.226723392728571
DET,6.1,2019,0,2019,1,100,10000,23,529,0,1,4,22,21,Detroit Tigers,Michigan,110408,1,1,30,161,900,Willi Castro,0.624,0.389376,11,170,16,0.23,0.0529,0.186,0.034596,SS,0.2919254658385093,8,64,110408,555000,555000,0.0,0.0,15500000,555000,47,-0.47,0.22089999999999999,4,11.611937873967875,13.226723392728571,13.226723392728571
DET,6.1,2019,0,2019,1,112,12544,14,196,0,1,4,24,23,Detroit Tigers,Michigan,799008,4,16,35,161,1225,Jake Rogers,0.481,0.23136099999999998,11,205,16,0.125,0.015625,0.217,0.047089,C,0.2919254658385093,8,64,185008,555000,555000,0.0,0.0,15500000,555000,47,-0.55,0.30250000000000005,4,12.128154346368744,13.226723392728571,13.226723392728571
DET,6.1,2019,0,2019,1,2,4,2,4,0,1,4,24,23,Detroit Tigers,Michigan,313320,0,0,34,161,1156,Gregory Soto,2.0,4.0,11,236,16,1.0,1.0,0.211,0.044521,RP/CL,0.2919254658385093,0,0,313320,555000,555000,0.0,0.0,15500000,555000,47,0.24,0.0576,4,12.654980311481175,13.226723392728571,13.226723392728571
DET,6.2,2019,0,2019,1,6,36,1,1,0,1,4,26,25,Detroit Tigers,Michigan,4974990,0,0,33,161,1089,Daniel Norris,0.333,0.11088900000000002,11,185,16,0.167,0.027889000000000004,0.205,0.04202499999999999,SP,0.2919254658385093,0,0,1275000,1275000,1275000,50.09,2509.0081000000005,15500000,1275000,47,2.89,8.3521,4,14.058456736574664,14.058456736574664,14.058456736574664
DET,6.3,2019,2023,2019,1,2,4,1,1,0,1,4,28,27,Detroit Tigers,Michigan,4241532,0,0,33,161,1089,Matt Boyd,1.0,1.0,11,234,16,0.5,0.25,0.205,0.04202499999999999,SP,0.2919254658385093,0,0,2600000,2600000,2600000,64.82,4201.6323999999995,15500000,2600000,47,3.48,12.1104,4,14.77102200299171,14.77102200299171,14.77102200299171
DET,0.0,2019,2020,2019,1,3,9,0,0,0,1,4,35,35,Detroit Tigers,Michigan,85257855,0,0,18,161,324,Edwin Jackson,0.0,0.0,11,210,16,0.0,0.0,0.112,0.012544000000000001,SP,0.2919254658385093,0,0,158152,555000,555000,0.14,0.019600000000000003,15500000,555000,47,-1.54,2.3716,4,11.971311874875774,13.226723392728571,13.226723392728571
DET,6.2,2019,2021,2016,5,2,4,0,0,0,1,4,33,29,Detroit Tigers,Michigan,118361000,0,0,23,161,529,Jordan Zimmermann,0.0,0.0,11,225,16,0.0,0.0,0.143,0.020448999999999995,SP,0.2919254658385093,0,0,25000000,25000000,25000000,1.2,1.44,15500000,110000000,47,-0.34,0.11560000000000002,4,17.034386382832476,17.034386382832476,17.034386382832476
DET,6.3,2019,2025,2019,1,8,64,0,0,0,1,4,26,26,Detroit Tigers,Michigan,1514700,0,0,30,161,900,Spencer Turnbull,0.0,0.0,11,215,16,0.0,0.0,0.186,0.034596,SP,0.2919254658385093,0,0,556100,556100,556100,49.68,2468.1023999999998,15500000,556100,47,2.27,5.1529,4,13.228703413175655,13.228703413175655,13.228703413175655
DET,6.3,2019,0,2019,1,1,1,0,0,0,1,4,29,29,Detroit Tigers,Michigan,426712,0,0,46,161,2116,Nick Ramirez,0.0,0.0,11,240,16,0.0,0.0,0.286,0.08179599999999998,RP,0.2919254658385093,0,0,426712,555000,555000,0.0,0.0,15500000,555000,47,0.84,0.7055999999999999,4,12.963864591583558,13.226723392728571,13.226723392728571
TOR,6.2,2019,2024,2019,5,586,343396,136,18496,1000000,1,5,27,27,Toronto Blue Jays,Toronto,17778214,31,961,151,161,22801,Randal Grichuk,0.738,0.544644,2,216,7,0.232,0.053824000000000004,0.932,0.8686240000000001,CF,0.4099378881987577,80,6400,8000000,7000000,8000000,23.52,553.1904,15500000,52000000,66,0.3,0.09,2,15.89495209964411,15.761420707019587,15.89495209964411
TOR,6.2,2019,2025,2019,1,464,215296,126,15876,0,1,5,20,19,Toronto Blue Jays,Toronto,4368488,15,225,124,161,15376,Vladimir Guerrero Jr.,0.772,0.5959840000000001,2,250,7,0.272,0.07398400000000001,0.765,0.585225,3B,0.4099378881987577,69,4761,468488,555000,555000,55.74,3106.9476000000004,15500000,555000,66,2.06,4.2436,2,13.057265766671959,13.226723392728571,13.226723392728571
TOR,6.2,2019,2024,2019,1,417,173889,96,9216,0,1,5,26,26,Toronto Blue Jays,Toronto,1324879,26,676,125,161,15625,Teoscar Hernandez,0.778,0.605284,2,205,7,0.23,0.0529,0.772,0.5959840000000001,LF,0.4099378881987577,65,4225,516426,578600,578600,50.94,2594.8835999999997,15500000,578600,66,1.25,1.5625,2,13.15468728525418,13.268366671524172,13.268366671524172
TOR,6.2,2019,2023,2019,1,418,174724,91,8281,0,1,5,26,26,Toronto Blue Jays,Toronto,2689946,15,225,121,161,14641,Brandon Drury,0.642,0.41216400000000003,2,215,7,0.218,0.047524,0.747,0.558009,3B,0.4099378881987577,41,1681,1300000,1300000,1300000,13.02,169.5204,15500000,1300000,66,-0.59,0.34809999999999997,2,14.077874822431765,14.077874822431765,14.077874822431765
TOR,6.4,2019,2025,2017,7,314,98596,87,7569,428571,1,5,25,23,Toronto Blue Jays,Toronto,2500000,20,400,85,161,7225,Lourdes Gurriel Jr.,0.869,0.755161,2,215,7,0.277,0.07672900000000002,0.525,0.275625,2B,0.4099378881987577,50,2500,1928571,1500000,1928571,0.0,0.0,15500000,22000000,66,1.65,2.7224999999999997,2,14.472289872131098,14.22097566607244,14.472289872131098
TOR,0.0,2019,2020,2016,2,414,171396,86,7396,0,1,5,32,29,Toronto Blue Jays,Toronto,29265600,22,484,124,161,15376,Justin Smoak,0.748,0.559504,2,220,7,0.208,0.043264,0.765,0.585225,1B,0.4099378881987577,61,3721,8000000,8000000,8000000,39.99,1599.2001000000002,15500000,8500000,66,0.61,0.3721,2,15.89495209964411,15.89495209964411,15.89495209964411
TOR,6.4,2019,2025,2019,1,370,136900,84,7056,0,1,5,24,23,Toronto Blue Jays,Toronto,1397598,21,441,111,161,12321,Rowdy Tellez,0.742,0.5505639999999999,2,255,7,0.227,0.051529000000000005,0.685,0.46922500000000006,1B,0.4099378881987577,54,2916,468488,555000,555000,34.49,1189.5601000000001,15500000,555000,66,0.04,0.0016,2,13.057265766671959,13.226723392728571,13.226723392728571
TOR,6.2,2019,0,2019,1,354,125316,83,6889,0,1,5,24,23,Toronto Blue Jays,Toronto,684936,16,256,100,161,10000,Cavan Biggio,0.793,0.6288490000000001,2,200,7,0.235,0.055224999999999996,0.617,0.380689,2B,0.4099378881987577,48,2304,384936,555000,555000,84.53,7145.320900000001,15500000,555000,66,3.01,9.060099999999998,2,12.860832365685324,13.226723392728571,13.226723392728571
TOR,6.2,2019,2025,2019,1,347,120409,72,5184,0,1,5,24,23,Toronto Blue Jays,Toronto,805200,13,169,107,161,11449,Danny Jansen,0.64,0.4096,2,225,7,0.208,0.043264,0.661,0.43692100000000006,C,0.4099378881987577,43,1849,558700,558700,558700,21.54,463.97159999999997,15500000,558700,66,1.04,1.0816000000000001,2,13.23336793544724,13.23336793544724,13.23336793544724
TOR,6.0,2019,0,2019,1,196,38416,61,3721,0,1,5,21,20,Toronto Blue Jays,Toronto,1287992,11,121,46,161,2116,Bo Bichette,0.93,0.8649000000000001,2,185,7,0.311,0.096721,0.284,0.08065599999999999,SS,0.4099378881987577,21,441,187992,555000,555000,0.0,0.0,15500000,555000,66,2.35,5.522500000000001,2,12.144154687715185,13.226723392728571,13.226723392728571
TOR,6.1,2019,2025,2019,1,251,63001,54,2916,0,1,5,24,24,Toronto Blue Jays,Toronto,2496072,12,144,84,161,7056,Billy McKinney,0.696,0.48441599999999996,2,205,7,0.215,0.046224999999999995,0.519,0.269361,OF,0.4099378881987577,28,784,403072,559400,559400,0.0,0.0,15500000,559400,66,0.18,0.0324,2,12.906870485020642,13.234620059749997,13.234620059749997
TOR,6.0,2019,2025,2019,1,97,9409,29,841,0,1,5,24,23,Toronto Blue Jays,Toronto,2636210,5,25,30,161,900,Reese McGuire,0.872,0.760384,2,215,7,0.299,0.089401,0.185,0.034225,C,0.4099378881987577,11,121,193960,555000,555000,0.0,0.0,15500000,555000,66,0.98,0.9603999999999999,2,12.175407231219289,13.226723392728571,13.226723392728571
TOR,6.3,2019,2025,2019,1,146,21316,27,729,0,1,5,25,25,Toronto Blue Jays,Toronto,2220606,7,49,58,161,3364,Derek Fisher,0.657,0.43164900000000006,2,215,7,0.185,0.034225,0.358,0.128164,RF,0.4099378881987577,17,289,180480,559400,559400,0.0,0.0,15500000,559400,66,0.19,0.0361,2,12.103375247291831,13.234620059749997,13.234620059749997
TOR,6.3,2019,2023,2019,1,119,14161,18,324,0,1,5,28,27,Toronto Blue Jays,Toronto,2404616,2,4,46,161,2116,Luke Maile,0.44,0.1936,2,225,7,0.151,0.022801,0.284,0.08065599999999999,C,0.4099378881987577,9,81,579000,579000,579000,0.0,0.0,15500000,579000,66,-0.53,0.28090000000000004,2,13.269057756555132,13.269057756555132,13.269057756555132
TOR,6.0,2019,2025,2019,1,74,5476,18,324,0,1,5,23,22,Toronto Blue Jays,Toronto,453593,0,0,30,161,900,Richard Urena,0.597,0.356409,2,195,7,0.243,0.059049,0.185,0.034225,SS,0.4099378881987577,4,16,181320,562000,562000,0.0,0.0,15500000,562000,66,-0.06,0.0036,2,12.108018705054786,13.239257128875828,13.239257128875828
TOR,5.8,2019,2025,2019,1,83,6889,15,225,0,1,5,27,26,Toronto Blue Jays,Toronto,323798,2,4,37,161,1369,Jonathan Davis,0.531,0.281961,2,190,7,0.181,0.032761,0.228,0.051984,CF,0.4099378881987577,6,36,244688,555000,555000,0.0,0.0,15500000,555000,66,-0.25,0.0625,2,12.407739208587905,13.226723392728571,13.226723392728571
