"Rank","Player","Pos","Team","GP","GP%","GS","GS%","AB","H","2B","3B","HR","RBI","AVG","OBP","SLG","OPS","TVS","Cash2023",""
"","Chad Kuhl","RP","PIT","1.00","0.17","0.50","0.09","0.75","0.04","0.00","0.00","0.00","0.00","0.048","0.091","0.048","0.139","0.00","$0",""
"","Daz Cameron","OF","DET","1.00","0.22","0.77","0.17","2.94","0.57","0.14","0.00","0.11","0.37","0.194","0.278","0.359","0.637","0.00","$0",""
"","Tyler Nevin","1B","BAL","1.00","0.04","0.83","0.03","2.33","0.67","0.33","0.00","0.17","0.50","0.286","0.444","0.643","1.087","0.00","$0",""
"","Jake Woodford","RP","STL","1.00","0.16","0.31","0.05","0.69","0.08","0.00","0.00","0.00","0.00","0.111","0.111","0.111","0.222","0.00","$0",""
"","Max Kranick","SP","PIT","1.00","0.06","1.00","0.06","1.33","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jose Devers","SS","MIA","1.00","0.13","0.48","0.06","1.95","0.48","0.14","0.00","0.00","0.24","0.244","0.304","0.317","0.621","0.00","$0",""
"","Steven Brault","SP","PIT","1.00","0.04","1.00","0.04","0.86","0.14","0.14","0.00","0.00","0.00","0.167","0.167","0.333","0.500","0.00","$0",""
"","Joan Adon","P","WSH","1.00","0.01","1.00","0.01","2.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Adrian Morejon","SP","SD","1.00","0.01","1.00","0.01","0.50","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$800,000",""
"","Michael Rucker","RP","CHC","1.00","0.12","0.00","0.00","0.05","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Pat Valaika","SS","BAL","1.00","0.56","0.79","0.44","2.85","0.57","0.09","0.00","0.05","0.27","0.201","0.250","0.290","0.540","0.00","$0",""
"","Anthony Banda","RP","PIT","1.00","0.19","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jimmie Sherfy","RP","LAD","1.00","0.09","0.00","0.00","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Lucas Sims","RP","CIN","1.00","0.29","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,267,500",""
"","Duane Underwood","RP","PIT","1.00","0.27","0.00","0.00","0.09","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,025,000",""
"","Chase De Jong","SP","PIT","1.00","0.06","0.90","0.06","1.20","0.10","0.10","0.00","0.00","0.00","0.083","0.083","0.167","0.250","0.00","$0",""
"","Jake Junis","RP","KC","1.00","0.10","0.38","0.04","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$2,800,000",""
"","Cam Gallagher","C","KC","1.00","0.30","0.69","0.20","2.33","0.58","0.13","0.00","0.02","0.15","0.250","0.298","0.330","0.628","0.00","$0",""
"","Mitch Garver","C","MIN","1.00","0.42","0.82","0.35","3.04","0.78","0.22","0.00","0.19","0.50","0.256","0.358","0.517","0.875","0.00","$3,900,000",""
"","Andrew Knapp","C","PHI","1.00","0.38","0.60","0.23","2.34","0.35","0.05","0.00","0.03","0.18","0.152","0.215","0.214","0.429","0.00","$0",""
"","Adam Engel","LF","CHW","1.00","0.24","0.87","0.21","3.15","0.79","0.23","0.00","0.18","0.46","0.252","0.336","0.496","0.832","0.00","$0",""
"","Yairo Munoz","SS","BOS","1.00","0.03","0.40","0.01","2.20","0.20","0.00","0.00","0.00","0.00","0.091","0.091","0.091","0.182","0.00","$0",""
"","Lewis Brinson","CF","MIA","1.00","0.55","0.78","0.43","3.08","0.70","0.16","0.00","0.10","0.37","0.226","0.263","0.376","0.639","0.00","$0",""
"","Ronald Guzman","1B","TEX","1.00","0.04","0.71","0.03","2.29","0.14","0.00","0.00","0.14","0.14","0.063","0.118","0.250","0.368","0.00","$0",""
"","Austin Nola","C","SD","1.00","0.35","0.84","0.29","3.09","0.84","0.21","0.00","0.04","0.52","0.272","0.340","0.376","0.716","0.00","$2,350,000",""
"","Yency Almonte","RP","COL","1.00","0.30","0.00","0.00","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,500,000",""
"","Henry Ramos","OF","ARI","1.00","0.11","0.61","0.07","2.78","0.56","0.11","0.00","0.06","0.44","0.200","0.255","0.300","0.555","0.00","$0",""
"","Kyle McGowin","RP","WSH","1.00","0.17","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Reese McGuire","C","TOR","1.00","0.48","0.78","0.38","2.54","0.64","0.19","0.00","0.01","0.13","0.253","0.310","0.343","0.654","0.00","$1,225,000",""
"","Webster Rivas","C","SD","1.00","0.15","0.83","0.12","2.83","0.63","0.08","0.00","0.08","0.17","0.221","0.303","0.338","0.641","0.00","$0",""
"","Kyle Higashioka","C","NYY","1.00","0.41","0.87","0.36","2.88","0.52","0.15","0.00","0.15","0.43","0.181","0.246","0.389","0.635","0.00","$1,462,500",""
"","Breyvic Valera","2B","TOR","1.00","0.24","0.54","0.13","2.23","0.56","0.15","0.00","0.03","0.38","0.253","0.313","0.356","0.669","0.00","$0",""
"","Christian Arroyo","SS","BOS","1.00","0.35","0.79","0.28","2.88","0.77","0.23","0.00","0.11","0.44","0.268","0.330","0.457","0.787","0.00","$2,000,000",""
"","Ryne Harper","RP","WSH","1.00","0.21","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Edgar Santana","RP","ATL","1.00","0.25","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Evan White","1B","SEA","1.00","0.19","0.93","0.17","3.23","0.47","0.10","0.00","0.07","0.30","0.144","0.202","0.237","0.439","0.00","$3,000,000",""
"","David Peterson","SP","NYM","1.00","0.10","0.94","0.09","1.00","0.06","0.06","0.00","0.00","0.00","0.063","0.118","0.125","0.243","0.00","$0",""
"","Brent Rooker","OF","MIN","1.00","0.36","0.90","0.32","3.26","0.66","0.17","0.00","0.16","0.28","0.201","0.291","0.397","0.688","0.00","$0",""
"","Brian Miller","OF","MIA","1.00","0.03","0.60","0.02","2.20","0.60","0.00","0.00","0.00","0.00","0.273","0.273","0.273","0.545","0.00","$0",""
"","Greg Deichmann","OF","CHC","1.00","0.09","0.43","0.04","2.14","0.29","0.00","0.00","0.00","0.07","0.133","0.161","0.133","0.295","0.00","$0",""
"","Gavin Sheets","1B","CHW","1.00","0.33","0.83","0.28","2.96","0.74","0.15","0.00","0.20","0.63","0.250","0.324","0.506","0.830","0.00","$0",""
"","Hans Crouse","P","PHI","1.00","0.01","1.00","0.01","0.50","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Cory Abbott","SP","CHC","1.00","0.05","0.13","0.01","0.38","0.13","0.00","0.00","0.00","0.00","0.333","0.333","0.333","0.667","0.00","$0",""
"","Luis Gonzalez","CF","SF","1.00","0.04","0.50","0.02","1.33","0.33","0.33","0.00","0.00","0.00","0.250","0.455","0.500","0.955","0.00","$0",""
"","Keegan Thompson","RP","CHC","1.00","0.20","0.19","0.04","0.19","0.03","0.00","0.00","0.00","0.00","0.167","0.167","0.167","0.333","0.00","$0",""
"","Charlie Barnes","SP","MIN","1.00","0.06","0.89","0.05","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Bruce Zimmermann","SP","BAL","1.00","0.09","0.93","0.08","0.29","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","John King","RP","TEX","1.00","0.17","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Andre Jackson","RP","LAD","1.00","0.02","0.00","0.00","1.33","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jackson Frazier","OF","NYY","1.00","0.41","0.85","0.35","2.77","0.52","0.14","0.00","0.08","0.23","0.186","0.317","0.317","0.633","0.00","$0",""
"","Paul Campbell","RP","MIA","1.00","0.10","0.06","0.01","0.31","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Garrett Whitlock","RP","BOS","1.00","0.28","0.00","0.00","0.04","0.02","0.00","0.00","0.00","0.00","0.500","0.500","0.500","1.000","0.00","$1,000,000",""
"","J.D. Davis","3B","NYM","1.00","0.45","0.67","0.30","2.45","0.70","0.16","0.00","0.07","0.32","0.285","0.384","0.436","0.820","0.00","$4,210,000",""
"","John Curtiss","RP","MIL","1.00","0.27","0.07","0.02","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$775,000",""
"","Dillon Peters","SP","PIT","1.00","0.04","1.00","0.04","0.83","0.00","0.00","0.00","0.00","0.00","0.000","0.167","0.000","0.167","0.00","$0",""
"","Brian Anderson","3B","MIA","1.00","0.41","0.94","0.39","3.48","0.87","0.13","0.00","0.10","0.42","0.249","0.337","0.378","0.715","0.00","$3,500,000",""
"","Tim Locastro","OF","NYY","1.00","0.40","0.53","0.21","2.17","0.39","0.06","0.00","0.03","0.11","0.180","0.263","0.252","0.515","0.00","$0",""
"","Austin Wynns","C","BAL","1.00","0.28","0.87","0.24","2.89","0.53","0.09","0.00","0.09","0.31","0.185","0.232","0.308","0.540","0.00","$0",""
"","Jose Trevino","C","TEX","1.00","0.55","0.91","0.50","3.20","0.76","0.16","0.00","0.06","0.34","0.239","0.267","0.340","0.607","0.00","$2,360,000",""
"","Danny Jansen","C","TOR","1.00","0.43","0.77","0.33","2.63","0.59","0.19","0.00","0.16","0.40","0.223","0.299","0.473","0.772","0.00","$3,500,000",""
"","Luis Guillorme","SS","NYM","1.00","0.43","0.52","0.22","1.91","0.51","0.04","0.00","0.01","0.07","0.265","0.374","0.311","0.685","0.00","$1,600,000",""
"","Eloy Jimenez","DH","CHW","1.00","0.34","1.00","0.34","3.87","0.96","0.18","0.00","0.18","0.67","0.249","0.303","0.437","0.740","0.00","$9,500,000",""
"","Michael Hermosillo","CF","CHC","1.00","0.10","0.44","0.04","2.25","0.44","0.13","0.00","0.19","0.44","0.194","0.237","0.500","0.737","0.00","$0",""
"","Jaime Barria","SP","LAA","1.00","0.08","0.85","0.07","0.23","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,050,000",""
"","Robert Stock","RP","NYM","1.00","0.02","1.00","0.02","1.33","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Elieser Hernandez","SP","MIA","1.00","0.07","0.91","0.06","1.27","0.09","0.00","0.00","0.00","0.00","0.071","0.071","0.071","0.143","0.00","$1,600,000",""
"","Nico Hoerner","2B","CHC","1.00","0.27","0.98","0.27","3.39","1.02","0.23","0.00","0.00","0.36","0.302","0.382","0.369","0.751","0.00","$2,525,000",""
"","Seth Beer","OF","ARI","1.00","0.03","0.60","0.02","1.80","0.80","0.20","0.00","0.20","0.60","0.444","0.500","0.889","1.389","0.00","$0",""
"","Jake McCarthy","OF","ARI","1.00","0.15","0.75","0.11","2.46","0.54","0.13","0.00","0.08","0.17","0.220","0.333","0.373","0.706","0.00","$0",""
"","Josiah Gray","SP","WSH","1.00","0.09","0.93","0.08","1.57","0.07","0.00","0.00","0.00","0.00","0.046","0.087","0.045","0.132","0.00","$0",""
"","Nick Martini","RF","CHC","1.00","0.15","0.24","0.04","1.48","0.40","0.04","0.00","0.00","0.16","0.270","0.356","0.297","0.653","0.00","$0",""
"","Cal Raleigh","C","SEA","1.00","0.29","0.77","0.22","2.96","0.53","0.28","0.00","0.04","0.28","0.180","0.227","0.317","0.543","0.00","$0",""
"","Alfonso Rivas","1B","CHC","1.00","0.11","0.61","0.07","2.44","0.78","0.06","0.00","0.06","0.17","0.318","0.388","0.409","0.797","0.00","$0",""
"","Nick Fortes","C","MIA","1.00","0.09","0.50","0.04","2.21","0.64","0.00","0.00","0.29","0.50","0.290","0.353","0.677","1.030","0.00","$0",""
"","Aaron Ashby","P","MIL","1.00","0.09","0.29","0.02","0.14","0.00","0.00","0.00","0.00","0.00","0.000","0.333","0.000","0.333","0.00","$2,000,000",""
"","Drew Rasmussen","RP","TB","1.00","0.22","0.29","0.06","0.11","0.03","0.00","0.00","0.00","0.00","0.250","0.250","0.250","0.500","0.00","$0",""
"","Joe Ryan","P","MIN","1.00","0.03","1.00","0.03","0.40","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Justin Topa","RP","MIL","1.00","0.02","0.00","0.00","0.25","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Alex Vesia","RP","LAD","1.00","0.25","0.00","0.00","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.250","0.000","0.250","0.00","$0",""
"","Reiss Knehr","P","SD","1.00","0.07","0.42","0.03","0.67","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Evan Phillips","RP","LAD","1.00","0.05","0.00","0.00","0.38","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,300,000",""
"","Tanner Anderson","RP","PIT","1.00","0.01","0.00","0.00","2.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Josh Rogers","SP","WSH","1.00","0.04","1.00","0.04","2.00","0.00","0.00","0.00","0.00","0.00","0.000","0.077","0.000","0.077","0.00","$0",""
"","Kohl Stewart","SP","CHC","1.00","0.02","0.75","0.02","0.75","0.25","0.00","0.00","0.00","0.00","0.333","0.333","0.333","0.667","0.00","$0",""
"","Jacob Webb","RP","ATL","1.00","0.21","0.00","0.00","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Huascar Ynoa","RP","ATL","1.00","0.11","0.94","0.11","1.78","0.39","0.06","0.00","0.11","0.33","0.219","0.219","0.438","0.656","0.00","$0",""
"","Keibert Ruiz","C","WSH","1.00","0.18","0.69","0.12","3.03","0.83","0.10","0.00","0.10","0.52","0.273","0.333","0.409","0.742","0.00","$0",""
"","Edwin Rios","3B","LAD","1.00","0.15","0.44","0.07","2.04","0.16","0.00","0.00","0.04","0.04","0.078","0.217","0.137","0.354","0.00","$1,000,000",""
"","Luis Barrera","OF","OAK","1.00","0.04","0.33","0.01","1.33","0.33","0.00","0.00","0.00","0.00","0.250","0.250","0.250","0.500","0.00","$0",""
"","Luis Rengifo","SS","LAA","1.00","0.33","0.85","0.28","3.22","0.65","0.02","0.00","0.11","0.33","0.201","0.246","0.310","0.556","0.00","$2,300,000",""
"","Ramon Urias","2B","BAL","1.00","0.52","0.86","0.45","3.08","0.86","0.16","0.00","0.08","0.45","0.279","0.362","0.412","0.774","0.00","$0",""
"","Sam Coonrod","RP","PHI","1.00","0.26","0.05","0.01","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$775,000",""
"","Adonis Medina","SP","PHI","1.00","0.02","0.25","0.01","0.25","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Connor Joe","1B","COL","1.00","0.39","0.68","0.27","2.84","0.81","0.14","0.00","0.13","0.56","0.285","0.379","0.469","0.848","0.00","$0",""
"","Nabil Crismatt","RP","SD","1.00","0.28","0.00","0.00","0.22","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Erick Castillo","C","CHC","1.00","0.02","0.50","0.01","2.00","0.50","0.00","0.00","0.00","0.00","0.250","0.333","0.250","0.583","0.00","$0",""
"","Jack Mayfield","2B","LAA","1.00","0.54","0.89","0.48","3.06","0.67","0.18","0.00","0.11","0.45","0.218","0.272","0.391","0.663","0.00","$0",""
"","Jose Rojas","3B","LAA","1.00","0.38","0.69","0.26","2.75","0.57","0.23","0.00","0.10","0.25","0.208","0.277","0.399","0.676","0.00","$0",""
"","Kyle Garlick","RF","MIN","1.00","0.22","0.67","0.15","2.75","0.64","0.22","0.00","0.14","0.28","0.232","0.280","0.465","0.745","0.00","$0",""
"","Sean Poppen","RP","ARI","1.00","0.15","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Tyler Gilbert","RP","ARI","1.00","0.06","0.67","0.04","1.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Brusdar Graterol","RP","LAD","1.00","0.21","0.03","0.01","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,225,000",""
"","Oneil Cruz","SS","PIT","1.00","0.01","1.00","0.01","4.50","1.50","0.00","0.00","0.50","1.50","0.333","0.333","0.667","1.000","0.00","$0",""
"","Sam Selman","RP","LAA","1.00","0.15","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Junior Fernandez","RP","STL","1.00","0.11","0.00","0.00","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Sam Haggerty","2B","SEA","1.00","0.22","0.66","0.14","2.46","0.46","0.09","0.00","0.06","0.14","0.186","0.247","0.291","0.538","0.00","$0",""
"","Jonah Heim","C","TEX","1.00","0.51","0.91","0.46","3.23","0.63","0.16","0.00","0.12","0.39","0.196","0.239","0.358","0.598","0.00","$0",""
"","Tucker Davidson","SP","ATL","1.00","0.02","1.00","0.02","1.50","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Miguel Yajure","SP","PIT","1.00","0.02","0.75","0.02","0.75","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Humberto Mejia","SP","ARI","1.00","0.03","1.00","0.03","1.40","0.20","0.20","0.00","0.00","0.00","0.143","0.143","0.286","0.429","0.00","$0",""
"","Edward Cabrera","P","MIA","1.00","0.04","1.00","0.04","1.00","0.14","0.14","0.00","0.00","0.14","0.143","0.143","0.286","0.429","0.00","$0",""
"","Ashton Goudeau","SP","COL","1.00","0.10","0.06","0.01","0.38","0.06","0.00","0.00","0.00","0.00","0.167","0.167","0.167","0.333","0.00","$0",""
"","Zack Short","2B","DET","1.00","0.38","0.77","0.29","2.56","0.36","0.07","0.00","0.10","0.33","0.141","0.239","0.282","0.521","0.00","$0",""
"","Manuel Rodriguez","RP","CHC","1.00","0.12","0.00","0.00","0.05","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Tejay Antone","RP","CIN","1.00","0.14","0.00","0.00","0.13","0.00","0.00","0.00","0.00","0.00","0.000","0.250","0.000","0.250","0.00","$770,000",""
"","Rony Garcia","RP","DET","1.00","0.01","0.00","0.00","0.50","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$830,000",""
"","Vimael Machin","2B","OAK","1.00","0.09","0.73","0.07","2.13","0.27","0.00","0.00","0.00","0.07","0.125","0.200","0.125","0.325","0.00","$0",""
"","Shogo Akiyama","CF","CIN","1.00","0.54","0.36","0.20","1.84","0.38","0.09","0.00","0.00","0.14","0.204","0.282","0.253","0.535","0.00","$0",""
"","Reid Detmers","SP","LAA","1.00","0.03","1.00","0.03","0.20","0.00","0.00","0.00","0.00","0.00","0.000","0.500","0.000","0.500","0.00","$0",""
"","Spencer Strider","P","ATL","1.00","0.01","0.00","0.00","0.50","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,000,000",""
"","Luis Garcia","RP","HOU","1.00","0.19","0.93","0.17","0.20","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jake Meyers","OF","HOU","1.00","0.30","0.76","0.23","2.98","0.78","0.16","0.00","0.12","0.57","0.260","0.323","0.438","0.761","0.00","$0",""
"","Sebastian Rivero","C","KC","1.00","0.10","0.53","0.06","2.35","0.41","0.12","0.00","0.00","0.18","0.175","0.250","0.225","0.475","0.00","$0",""
"","Patrick Mazeika","C","NYM","1.00","0.23","0.51","0.12","2.14","0.41","0.08","0.00","0.03","0.16","0.190","0.253","0.266","0.519","0.00","$0",""
"","Nick Mears","RP","PIT","1.00","0.19","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Paolo Espino","RP","WSH","1.00","0.22","0.54","0.12","0.86","0.14","0.00","0.00","0.00","0.00","0.167","0.167","0.167","0.333","0.00","$0",""
"","Alejandro Kirk","C","TOR","1.00","0.37","0.80","0.30","2.75","0.67","0.13","0.00","0.13","0.40","0.242","0.328","0.436","0.764","0.00","$0",""
"","P.J. Higgins","C","CHC","1.00","0.06","0.56","0.03","2.56","0.11","0.00","0.00","0.00","0.00","0.044","0.120","0.043","0.163","0.00","$0",""
"","Humberto Castellanos","RP","ARI","1.00","0.09","0.50","0.04","0.43","0.21","0.00","0.00","0.07","0.36","0.500","0.429","1.000","1.429","0.00","$0",""
"","T.J. Friedl","OF","CIN","1.00","0.09","0.57","0.05","2.21","0.64","0.07","0.00","0.07","0.14","0.290","0.361","0.419","0.780","0.00","$0",""
"","Tommy Nance","RP","CHC","1.00","0.17","0.00","0.00","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Yonny Hernandez","SS","TEX","1.00","0.27","0.95","0.25","3.33","0.72","0.12","0.00","0.00","0.14","0.217","0.315","0.252","0.567","0.00","$0",""
"","Connor Overton","RP","PIT","1.00","0.06","0.33","0.02","0.11","0.11","0.00","0.00","0.00","0.22","1.000","1.000","1.000","2.000","0.00","$0",""
"","Reiver Sanmartin","SP","CIN","1.00","0.01","1.00","0.01","3.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Trent Giambrone","2B","CHC","1.00","0.03","0.60","0.02","2.60","0.40","0.00","0.00","0.00","0.00","0.154","0.154","0.154","0.308","0.00","$0",""
"","Tyler Payne","C","CHC","1.00","0.01","0.00","0.00","2.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
