Jugador,Posicion,Juegos,Porcetnaje_juegos,At-bats,Bateos,Home-runs,RBI,Porcentaje_bateo,OPS,Equipo,Sueldo_base,Sueldo,Sueldo_regular,Juegos_2,Porcetnaje_juegos_2,At-bats_2,Bateos_2,Home-runs_2,RBI_2,Porcentaje_bateo_2,OPS_2,Agente libre
Madison Bumgarner,SP,37,0.228,63,8,2,4,0.127,0.458,SF,12000000,12000000,12000000,1369,0.051984,3969,64,4,16,0.016129,0.209764,No
Miles Mikolas,SP,32,0.198,59,8,0,2,0.136,0.288,STL,7750000,8750000,8750000,1024,0.039204,3481,64,0,4,0.018496000000000002,0.08294399999999999,No
Hyun-Jin Ryu,SP,30,0.185,51,8,1,3,0.157,0.453,LAD,17900000,17900000,17900000,900,0.034225,2601,64,1,9,0.024649,0.205209,No
Caleb Joseph,C,20,0.124,38,8,0,3,0.211,0.513,ARI,1100000,1100000,473120,400,0.015375999999999999,1444,64,0,9,0.044521,0.263169,Si
Kyle Hendricks,SP,31,0.191,54,8,0,5,0.148,0.36,CHC,7405000,7405000,7405000,961,0.036481,2916,64,0,25,0.021903999999999996,0.1296,No
Mason Williams,LF,11,0.068,30,8,0,2,0.267,0.624,BAL,555000,555000,80568,121,0.0046240000000000005,900,64,0,4,0.071289,0.389376,No
Tyler Saladino,SS,28,0.173,65,8,2,8,0.123,0.413,MIL,887500,887500,176564,784,0.029928999999999997,4225,64,4,64,0.015129,0.17056899999999997,No
Rangel Ravelo,1B,29,0.179,39,8,2,7,0.205,0.666,STL,555000,555000,158152,841,0.032041,1521,64,4,49,0.04202499999999999,0.44355600000000006,No
Taylor Ward,3B,20,0.124,42,8,1,2,0.191,0.625,LAA,555000,555000,128312,400,0.015375999999999999,1764,64,1,4,0.036481,0.390625,No
Zach Davies,SP,35,0.216,52,8,0,3,0.154,0.362,MIL,2600000,2600000,2600000,1225,0.046655999999999996,2704,64,0,9,0.023716,0.131044,No
Joe Musgrove,SP,46,0.284,51,8,0,3,0.157,0.424,PIT,582500,582500,582500,2116,0.08065599999999999,2601,64,0,9,0.024649,0.179776,No
Zach Eflin,SP,32,0.198,50,8,0,2,0.16,0.34,PHI,590000,590000,590000,1024,0.039204,2500,64,0,4,0.0256,0.11560000000000002,No
Brian O'Grady,LF,28,0.173,42,8,2,3,0.191,0.72,CIN,555000,555000,122344,784,0.029928999999999997,1764,64,4,9,0.036481,0.5184,No
Jake Arrieta,SP,24,0.148,45,7,0,4,0.156,0.352,PHI,25000000,25000000,25000000,576,0.021903999999999996,2025,49,0,16,0.024336,0.12390399999999999,No
Logan Morrison,DH,29,0.179,35,7,2,3,0.2,0.663,PHI,1000000,1000000,252672,841,0.032041,1225,49,4,9,0.04000000000000001,0.43956900000000004,No
Drew Butera,C,16,0.099,43,7,0,3,0.163,0.462,COL,555000,555000,134280,256,0.009801,1849,49,0,9,0.026569000000000002,0.21344400000000002,No
Gorkys Hernandez,LF,21,0.13,49,7,0,2,0.143,0.463,BOS,1000000,1000000,155914,441,0.016900000000000002,2401,49,0,4,0.020448999999999995,0.21436900000000003,No
Cristhian Adames,SS,10,0.062,22,7,0,2,0.318,0.739,SF,555000,555000,47744,100,0.0038439999999999998,484,49,0,4,0.101124,0.546121,No
Sonny Gray,SP,34,0.21,46,7,0,3,0.152,0.383,CIN,7500000,7500000,7500000,1156,0.04409999999999999,2116,49,0,9,0.023104,0.146689,No
Vincent Velasquez,SP,35,0.216,30,7,1,3,0.233,0.615,PHI,2249000,2249000,2249000,1225,0.046655999999999996,900,49,1,9,0.054289000000000004,0.378225,No
Kevin Kramer,SS,22,0.136,42,7,0,5,0.167,0.45,PIT,555000,555000,95488,484,0.018496000000000002,1764,49,0,25,0.027889000000000004,0.2025,No
Aaron Nola,SP,34,0.21,59,7,0,2,0.119,0.353,PHI,4000000,4500000,4500000,1156,0.04409999999999999,3481,49,0,4,0.014160999999999998,0.12460899999999998,No
Domingo Leyba,SS,21,0.13,25,7,0,5,0.28,0.807,ARI,555000,555000,125328,441,0.016900000000000002,625,49,0,25,0.07840000000000001,0.6512490000000001,No
Franklin Barreto,SS,23,0.142,57,7,2,5,0.123,0.401,OAK,557500,557500,188811,529,0.020163999999999998,3249,49,4,25,0.015129,0.16080100000000003,No
Adrian Sanchez,2B,29,0.179,31,7,0,1,0.226,0.476,WSH,560000,560000,255935,841,0.032041,961,49,0,1,0.051076,0.22657599999999997,No
Garrett Stubbs,C,19,0.117,35,7,0,2,0.2,0.568,HOU,555000,555000,179040,361,0.013689000000000002,1225,49,0,4,0.04000000000000001,0.32262399999999997,No
Anthony Bemboom,C,25,0.154,54,7,1,4,0.13,0.349,LAA,555000,555000,119360,625,0.023716,2916,49,1,16,0.016900000000000002,0.12180099999999998,No
Seth Mejias-Brean,3B,14,0.086,30,7,2,5,0.233,0.803,SD,555000,555000,80568,196,0.007395999999999999,900,49,4,25,0.054289000000000004,0.6448090000000001,No
Dom Nunez,C,16,0.099,39,7,2,4,0.18,0.643,COL,555000,555000,143232,256,0.009801,1521,49,4,16,0.0324,0.413449,No
Jaylin Davis,RF,17,0.105,42,7,1,3,0.167,0.493,SF,555000,555000,77584,289,0.011024999999999998,1764,49,1,9,0.027889000000000004,0.243049,No
Anibal Sanchez,SP,30,0.185,52,6,0,1,0.115,0.231,WSH,8000000,10000000,6000000,900,0.034225,2704,36,0,1,0.013225,0.053361000000000006,Si
Cole Hamels,SP,27,0.167,42,6,0,4,0.143,0.344,CHC,20000000,20000000,20000000,729,0.027889000000000004,1764,36,0,16,0.020448999999999995,0.11833599999999998,No
Jeff Samardzija,SP,32,0.198,50,6,0,1,0.12,0.28,SF,18000000,19800000,19800000,1024,0.039204,2500,36,0,1,0.0144,0.07840000000000001,No
Julio Teheran,SP,35,0.216,55,6,0,4,0.109,0.234,ATL,11000000,11166668,11166668,1225,0.046655999999999996,3025,36,0,16,0.011881,0.054756000000000006,No
Patrick Corbin,SP,33,0.204,65,6,0,4,0.092,0.24,WSH,12500000,12916666,12916666,1089,0.04161599999999999,4225,36,0,16,0.008464,0.0576,Si
Michael Wacha,SP,29,0.179,36,6,0,3,0.167,0.361,STL,6350000,6350000,6350000,841,0.032041,1296,36,0,9,0.027889000000000004,0.130321,No
Anthony DeSclafani,SP,31,0.191,55,6,0,1,0.109,0.218,CIN,2125000,2125000,2125000,961,0.036481,3025,36,0,1,0.011881,0.047524,No
Noah Syndergaard,SP,32,0.198,65,6,2,2,0.092,0.332,NYM,6000000,6000000,6000000,1024,0.039204,4225,36,4,4,0.008464,0.11022400000000002,No
Aramis Garcia,C,18,0.111,42,6,2,5,0.143,0.527,SF,555000,555000,143232,324,0.012321,1764,36,4,25,0.020448999999999995,0.277729,No
Taylor Clarke,RP,23,0.142,24,6,1,2,0.25,0.625,ARI,555000,555000,355096,529,0.020163999999999998,576,36,1,4,0.0625,0.390625,No
Braden Bishop,CF,27,0.167,56,6,0,4,0.107,0.26,SEA,555000,555000,393888,729,0.027889000000000004,3136,36,0,16,0.011448999999999999,0.06760000000000001,No
Greg Bird,1B,10,0.062,35,6,1,1,0.171,0.55,NYY,1200000,1200000,1200000,100,0.0038439999999999998,1225,36,1,1,0.029241000000000003,0.30250000000000005,No
Matthew Strahm,SP,48,0.296,21,6,0,1,0.286,0.729,SD,581700,581700,581700,2304,0.08761599999999999,441,36,0,1,0.08179599999999998,0.5314409999999999,No
Miguel Andujar,3B,12,0.074,47,6,0,1,0.128,0.271,NYY,617600,617600,617600,144,0.005475999999999999,2209,36,0,1,0.016384,0.073441,No
Jake Fraley,OF,13,0.08,40,6,0,1,0.15,0.371,SEA,555000,555000,122344,169,0.0064,1600,36,0,1,0.0225,0.13764099999999999,No
Trevor Williams,SP,26,0.161,36,6,0,4,0.167,0.377,PIT,584000,584000,584000,676,0.025921000000000003,1296,36,0,16,0.027889000000000004,0.142129,No
Luis Castillo,SP,32,0.198,62,6,0,0,0.097,0.21,CIN,557500,557500,557500,1024,0.039204,3844,36,0,0,0.009409,0.04409999999999999,No
Pablo Lopez,SP,22,0.136,35,6,0,3,0.171,0.4,MIA,555000,555000,555000,484,0.018496000000000002,1225,36,0,9,0.029241000000000003,0.16000000000000003,No
Randy Arozarena,OF,19,0.117,20,6,1,2,0.3,0.891,STL,555000,555000,104440,361,0.013689000000000002,400,36,1,4,0.09,0.7938810000000001,No
Rajai Davis,CF,30,0.185,25,5,1,8,0.2,0.631,NYM,555000,655000,154968,900,0.034225,625,25,1,64,0.04000000000000001,0.398161,No
Clayton Kershaw,SP,29,0.179,49,5,0,1,0.102,0.242,LAD,23333334,31000000,31000000,841,0.032041,2401,25,0,1,0.010403999999999998,0.058564,No
Mark Trumbo,DH,13,0.08,29,5,0,3,0.172,0.502,BAL,13500000,13500000,11000000,169,0.0064,841,25,0,9,0.029583999999999996,0.252004,No
Yu Darvish,SP,31,0.191,56,5,0,3,0.089,0.208,CHC,20000000,20000000,20000000,961,0.036481,3136,25,0,9,0.007921,0.043264,No
Jose Quintana,SP,32,0.198,54,5,0,3,0.093,0.204,CHC,10500000,10500000,10500000,1024,0.039204,2916,25,0,9,0.008649,0.04161599999999999,No
Dallas Keuchel,SP,19,0.117,38,5,0,2,0.132,0.312,ATL,21210000,21210000,13000000,361,0.013689000000000002,1444,25,0,4,0.017424000000000002,0.097344,Si
Ryan LaMarre,LF,14,0.086,23,5,2,3,0.217,0.786,MIN,555000,555000,65648,196,0.007395999999999999,529,25,4,9,0.047089,0.617796,No
Tanner Roark,SP,31,0.191,33,5,1,2,0.152,0.424,OAK,10000000,10000000,1179543,961,0.036481,1089,25,1,4,0.023104,0.179776,No
Walker Buehler,SP,30,0.185,59,5,1,2,0.085,0.278,LAD,570000,570000,570000,900,0.034225,3481,25,1,4,0.007225000000000001,0.07728400000000002,No
Jeff Hoffman,SP,18,0.111,21,5,0,1,0.238,0.476,COL,555000,555000,199928,324,0.012321,441,25,0,1,0.05664399999999999,0.22657599999999997,No
Anthony Alford,OF,16,0.099,28,5,1,1,0.179,0.519,TOR,555000,555000,86536,256,0.009801,784,25,1,1,0.032041,0.269361,No
Franchy Cordero,OF,9,0.056,15,5,0,1,0.333,0.85,SD,560100,560100,560100,81,0.0031360000000000003,225,25,0,1,0.11088900000000002,0.7224999999999999,No
Sandy Alcantara,SP,33,0.204,58,5,0,4,0.086,0.22,MIA,555000,555000,555000,1089,0.04161599999999999,3364,25,0,16,0.007395999999999999,0.0484,No
Michael Hermosillo,CF,18,0.111,36,5,0,3,0.139,0.527,LAA,556500,556500,293216,324,0.012321,1296,25,0,9,0.019321000000000005,0.277729,No
Dereck Rodriguez,SP,29,0.179,29,5,0,0,0.172,0.345,SF,561250,561250,392210,841,0.032041,841,25,0,0,0.029583999999999996,0.11902499999999998,No
Chris Paddack,SP,26,0.161,42,5,0,2,0.119,0.238,SD,555000,555000,525184,676,0.025921000000000003,1764,25,0,4,0.014160999999999998,0.05664399999999999,No
Erick Mejia,2B,9,0.056,22,5,0,4,0.227,0.606,KC,555000,555000,80568,81,0.0031360000000000003,484,25,0,16,0.051529000000000005,0.367236,No
Brett Anderson,SP,32,0.198,8,4,0,0,0.5,1.0,OAK,1500000,1500000,1500000,1024,0.039204,64,16,0,0,0.25,1.0,Si
Chris Archer,SP,24,0.148,35,4,0,2,0.114,0.298,PIT,7500000,7666668,7666668,576,0.021903999999999996,1225,16,0,4,0.012996,0.088804,No
Jordan Lyles,SP,28,0.173,45,4,0,4,0.089,0.217,MIL,2050000,2050000,694386,784,0.029928999999999997,2025,16,0,16,0.007921,0.047089,Si
Chase Anderson,RP,34,0.21,40,4,0,1,0.1,0.268,MIL,6000000,6500000,6500000,1156,0.04409999999999999,1600,16,0,1,0.010000000000000002,0.07182400000000001,No
Robbie Ray,SP,34,0.21,55,4,0,3,0.073,0.145,ARI,6050000,6050000,6050000,1156,0.04409999999999999,3025,16,0,9,0.0053289999999999995,0.021025,No
Kaleb Cowart,3B,9,0.056,25,4,0,1,0.16,0.472,LAA,555000,555000,35808,81,0.0031360000000000003,625,16,0,1,0.0256,0.22278399999999998,No
Rene Rivera,C,9,0.056,17,4,1,3,0.235,0.762,NYM,555000,555000,110408,81,0.0031360000000000003,289,16,1,9,0.055224999999999996,0.580644,No
Jose Pirela,2B,14,0.086,22,4,1,2,0.182,0.614,PHI,575500,575500,83538,196,0.007395999999999999,484,16,1,4,0.033124,0.376996,No
Michael Soroka,SP,29,0.179,52,4,0,3,0.077,0.22,ATL,555000,555000,492360,841,0.032041,2704,16,0,9,0.005929,0.0484,No
Tyler Beede,SP,25,0.154,38,4,0,1,0.105,0.276,SF,555000,555000,358080,625,0.023716,1444,16,0,1,0.011024999999999998,0.07617600000000001,No
Travis Jankowski,RF,25,0.154,22,4,0,0,0.182,0.432,SD,1165000,1165000,1165000,625,0.023716,484,16,0,0,0.033124,0.18662399999999998,No
Eric Lauer,SP,30,0.185,40,4,0,0,0.1,0.272,SD,562500,562500,562500,900,0.034225,1600,16,0,0,0.010000000000000002,0.07398400000000001,No
Dakota Hudson,SP,33,0.204,51,4,0,2,0.078,0.175,STL,559100,559100,559100,1089,0.04161599999999999,2601,16,0,4,0.006084,0.030624999999999996,No
Anthony Gonsolin,P,11,0.068,13,4,0,1,0.308,0.615,LAD,555000,555000,146216,121,0.0046240000000000005,169,16,0,1,0.094864,0.378225,No
Tyrone Taylor,CF,15,0.093,10,4,0,1,0.4,1.1,MIL,555000,555000,68632,225,0.008649,100,16,0,1,0.16000000000000003,1.2100000000000002,No
Rich Hill,SP,13,0.08,18,3,0,1,0.167,0.433,LAD,18000000,18666668,18666668,169,0.0064,324,9,0,1,0.027889000000000004,0.187489,No
Jason Vargas,SP,30,0.185,40,3,0,0,0.075,0.15,PHI,8000000,8000000,8000000,900,0.034225,1600,9,0,0,0.005625,0.0225,No
Jhoulys Chacin,SP,25,0.154,24,3,1,1,0.125,0.41,BOS,555000,555000,86536,625,0.023716,576,9,1,1,0.015625,0.16809999999999997,No
Trevor Bauer,SP,34,0.21,19,3,0,0,0.158,0.396,CIN,13000000,13000000,4193548,1156,0.04409999999999999,361,9,0,0,0.024964,0.156816,No
Tyler Chatwood,RP,41,0.253,18,3,0,1,0.167,0.488,CHC,12500000,12500000,12500000,1681,0.064009,324,9,0,1,0.027889000000000004,0.238144,No
Jon Gray,SP,27,0.167,47,3,0,1,0.064,0.184,COL,2925000,2925000,2925000,729,0.027889000000000004,2209,9,0,1,0.004096,0.033856,No
Ronald Torreyes,2B,7,0.043,16,3,0,1,0.188,0.423,MIN,800000,800000,800000,49,0.0018489999999999997,256,9,0,1,0.035344,0.17892899999999998,No
Christian Colon,2B,8,0.049,6,3,0,1,0.5,1.125,CIN,555000,555000,41776,64,0.0024010000000000004,36,9,0,1,0.25,1.265625,No
Ross Stripling,SP,32,0.198,20,3,0,1,0.15,0.377,LAD,595000,595000,595000,1024,0.039204,400,9,0,1,0.0225,0.142129,No
Luis Torrens,C,7,0.043,14,3,0,0,0.214,0.598,SD,555000,555000,41776,49,0.0018489999999999997,196,9,0,0,0.045795999999999996,0.357604,No
Julio Urias,RP,37,0.228,12,3,0,2,0.25,0.558,LAD,565000,565000,565000,1369,0.051984,144,9,0,4,0.0625,0.3113640000000001,No
Joey Lucchesi,SP,30,0.185,48,3,0,1,0.063,0.144,SD,565100,565100,565100,900,0.034225,2304,9,0,1,0.003969,0.020735999999999997,No
Trevor Richards,SP,31,0.191,30,3,0,0,0.1,0.256,TB,570000,570000,131795,961,0.036481,900,9,0,0,0.010000000000000002,0.065536,No
Donnie Walton,SS,7,0.043,16,3,0,2,0.188,0.503,SEA,555000,555000,59680,49,0.0018489999999999997,256,9,0,4,0.035344,0.253009,No
Dinelson Lamet,SP,14,0.086,21,3,0,0,0.143,0.286,SD,566700,566700,566700,196,0.007395999999999999,441,9,0,0,0.020448999999999995,0.08179599999999998,No
Nick Margevicius,P,17,0.105,15,3,0,0,0.2,0.4,SD,555000,555000,304368,289,0.011024999999999998,225,9,0,0,0.04000000000000001,0.16000000000000003,No
Tyler Mahle,SP,27,0.167,34,3,0,0,0.088,0.232,CIN,570000,570000,453620,729,0.027889000000000004,1156,9,0,0,0.007743999999999999,0.053824000000000004,No
Ian Miller,CF,12,0.074,17,3,0,1,0.177,0.412,MIN,555000,555000,86536,144,0.005475999999999999,289,9,0,1,0.031328999999999996,0.16974399999999998,No
Kean Wong,2B,7,0.043,18,3,0,0,0.167,0.333,LAA,555000,555000,17904,49,0.0018489999999999997,324,9,0,0,0.027889000000000004,0.11088900000000002,No
Dustin Pedroia,2B,6,0.037,20,2,0,1,0.1,0.243,BOS,15000000,15125000,15125000,36,0.0013689999999999998,400,4,0,1,0.010000000000000002,0.059049,No
Homer Bailey,SP,33,0.204,5,2,0,1,0.4,0.8,OAK,555000,555000,232752,1089,0.04161599999999999,25,4,0,1,0.16000000000000003,0.6400000000000001,No
Alex Wood,SP,7,0.043,9,2,0,0,0.222,0.444,CIN,9650000,9650000,9650000,49,0.0018489999999999997,81,4,0,0,0.049284,0.197136,No
Mike Foltynewicz,SP,21,0.13,35,2,0,1,0.057,0.114,ATL,5475000,5475000,5475000,441,0.016900000000000002,1225,4,0,1,0.003249,0.012996,No
Juan Centeno,C,7,0.043,15,2,0,2,0.133,0.411,BOS,555000,555000,88091,49,0.0018489999999999997,225,4,0,4,0.017689000000000003,0.168921,No
Jameson Taillon,SP,7,0.043,8,2,0,0,0.25,0.5,PIT,587500,587500,587500,49,0.0018489999999999997,64,4,0,0,0.0625,0.25,No
Joe Ross,SP,28,0.173,19,2,0,0,0.105,0.255,WSH,1000000,1000000,704256,784,0.029928999999999997,361,4,0,0,0.011024999999999998,0.065025,No
Kyle Freeland,SP,22,0.136,23,2,0,0,0.087,0.279,COL,565000,565000,434434,484,0.018496000000000002,529,4,0,0,0.007568999999999999,0.07784100000000002,No
Erick Fedde,RP,21,0.13,15,2,0,0,0.133,0.267,WSH,555000,555000,355096,441,0.016900000000000002,225,4,0,0,0.017689000000000003,0.071289,No
Luke Weaver,SP,13,0.08,19,2,1,4,0.105,0.363,ARI,581300,581300,581300,169,0.0064,361,4,1,16,0.011024999999999998,0.131769,No
Trent Thornton,SP,32,0.198,3,2,0,0,0.667,1.333,TOR,555000,555000,555000,1024,0.039204,9,4,0,0,0.44488900000000003,1.776889,No
Steve Baron,C,7,0.043,10,2,0,1,0.2,0.5,PIT,555000,555000,80568,49,0.0018489999999999997,100,4,0,1,0.04000000000000001,0.25,No
Tim Melville,SP,7,0.043,8,2,0,2,0.25,0.5,COL,555000,555000,119360,49,0.0018489999999999997,64,4,0,4,0.0625,0.25,No
Cal Quantrill,SP,23,0.142,25,2,0,1,0.08,0.195,SD,555000,555000,390904,529,0.020163999999999998,625,4,0,1,0.0064,0.038025,No
Corbin Burnes,RP,32,0.198,7,2,0,0,0.286,0.571,MIL,562800,562800,408510,1024,0.039204,49,4,0,0,0.08179599999999998,0.32604099999999997,No
Bryse Wilson,SP,6,0.037,9,2,0,0,0.222,0.444,ATL,565000,565000,133672,36,0.0013689999999999998,81,4,0,0,0.049284,0.197136,No
Zac Gallen,SP,15,0.093,19,2,0,1,0.105,0.211,ARI,555000,555000,173072,225,0.008649,361,4,0,1,0.011024999999999998,0.044521,No
Jake Noll,2B,8,0.049,12,2,0,2,0.167,0.481,WSH,555000,555000,47744,64,0.0024010000000000004,144,4,0,4,0.027889000000000004,0.23136099999999998,No
Shaun Anderson,RP,28,0.173,25,2,0,0,0.08,0.235,SF,555000,555000,414776,784,0.029928999999999997,625,4,0,0,0.0064,0.055224999999999996,No
Edmundo Sosa,SS,8,0.049,8,2,0,0,0.25,0.65,STL,555000,555000,95488,64,0.0024010000000000004,64,4,0,0,0.0625,0.42250000000000004,No
Nick Pivetta,RP,30,0.185,25,2,0,0,0.08,0.195,PHI,598000,598000,440455,900,0.034225,625,4,0,0,0.0064,0.038025,No
Brendan McKay,SP,18,0.111,10,2,1,1,0.2,0.773,TB,555000,555000,173072,324,0.012321,100,4,1,1,0.04000000000000001,0.597529,No
Dario Agrazal,SP,15,0.093,22,2,0,2,0.091,0.178,PIT,555000,555000,217832,225,0.008649,484,4,0,4,0.008281,0.031684,No
Jacob Nottingham,C,9,0.056,6,2,1,4,0.333,1.262,MIL,555000,555000,122344,81,0.0031360000000000003,36,4,1,16,0.11088900000000002,1.592644,No
Freddy Peralta,RP,40,0.247,15,2,0,1,0.133,0.267,MIL,564600,564600,522020,1600,0.061009,225,4,0,1,0.017689000000000003,0.071289,No
Gregory Soto,RP/CL,34,0.211,2,2,0,0,1.0,2.0,DET,555000,555000,313320,1156,0.044521,4,4,0,0,1.0,4.0,No
Alex McRae,P,11,0.068,6,2,0,0,0.333,0.667,PIT,555000,555000,134280,121,0.0046240000000000005,36,4,0,0,0.11088900000000002,0.44488900000000003,No
Abiatal Avelino,SS,4,0.025,7,2,0,1,0.286,0.661,SF,555000,555000,26856,16,0.0006250000000000001,49,4,0,1,0.08179599999999998,0.43692100000000006,No
Zach Green,1B,8,0.049,14,2,0,1,0.143,0.464,SF,555000,555000,110408,64,0.0024010000000000004,196,4,0,1,0.020448999999999995,0.21529600000000002,No
Francisco Liriano,RP,69,0.426,1,1,0,0,1.0,2.0,PIT,1800000,1800000,1800000,4761,0.181476,1,1,0,0,1.0,4.0,No
Trevor Cahill,RP,39,0.241,3,1,0,0,0.333,0.667,LAA,9000000,9000000,9000000,1521,0.058080999999999994,9,1,0,0,0.11088900000000002,0.44488900000000003,Si
Jesse Chavez,RP,48,0.296,2,1,0,0,0.5,1.0,TEX,4000000,4000000,4000000,2304,0.08761599999999999,4,1,0,0,0.25,1.0,Si
Luis Perdomo,RP,47,0.29,7,1,0,1,0.143,0.286,SD,555000,555000,435664,2209,0.0841,49,1,0,1,0.020448999999999995,0.08179599999999998,No
Derek Holland,RP,53,0.327,14,1,0,0,0.071,0.205,CHC,6500000,6500000,475000,2809,0.10692900000000001,196,1,0,0,0.0050409999999999995,0.04202499999999999,Si
Mike Leake,SP,32,0.198,21,1,0,1,0.048,0.139,ARI,16000000,16000000,3000000,1024,0.039204,441,1,0,1,0.002304,0.019321000000000005,No
Gio Gonzalez,SP,19,0.117,25,1,0,0,0.04,0.117,MIL,2000000,2000000,1709677,361,0.013689000000000002,625,1,0,0,0.0016,0.013689000000000002,Si
Jeremy Hellickson,RP,9,0.056,9,1,0,0,0.111,0.384,WSH,1300000,1900000,1900000,81,0.0031360000000000003,81,1,0,0,0.012321,0.147456,Si
David Price,SP,22,0.136,2,1,0,1,0.5,1.0,BOS,31000000,31000000,31000000,484,0.018496000000000002,4,1,0,1,0.25,1.0,No
Danny Duffy,SP,23,0.142,4,1,0,0,0.25,0.5,KC,15250000,15250000,15250000,529,0.020163999999999998,16,1,0,0,0.0625,0.25,No
Wilmer Font,RP,48,0.296,3,1,0,0,0.333,0.667,TOR,560400,560400,219949,2304,0.08761599999999999,9,1,0,0,0.11088900000000002,0.44488900000000003,No
Brad Brach,RP,59,0.364,4,1,0,1,0.25,0.5,NYM,555000,555000,158152,3481,0.132496,16,1,0,1,0.0625,0.25,Si
Oliver Drake,RP,50,0.309,1,1,0,1,1.0,2.0,TB,566100,566100,386588,2500,0.095481,1,1,0,1,1.0,4.0,No
Mike Montgomery,SP,34,0.21,6,1,0,0,0.167,0.333,KC,2440000,2440000,996989,1156,0.04409999999999999,36,1,0,0,0.027889000000000004,0.11088900000000002,No
Kevin Gausman,RP,31,0.191,27,1,0,0,0.037,0.074,CIN,9350000,9350000,2815064,961,0.036481,729,1,0,0,0.0013689999999999998,0.005475999999999999,No
Marcus Stroman,SP,32,0.198,23,1,0,0,0.044,0.087,NYM,7400000,7400000,2546240,1024,0.039204,529,1,0,0,0.0019359999999999998,0.007568999999999999,No
Tyler Anderson,SP,5,0.031,7,1,0,0,0.143,0.286,COL,2625000,2625000,2625000,25,0.0009609999999999999,49,1,0,0,0.020448999999999995,0.08179599999999998,No
Daniel Norris,SP,33,0.205,6,1,0,0,0.167,0.333,DET,1275000,1275000,1275000,1089,0.04202499999999999,36,1,0,0,0.027889000000000004,0.11088900000000002,No
Chi Chi Gonzalez,SP,14,0.086,24,1,0,2,0.042,0.083,COL,555000,555000,205896,196,0.007395999999999999,576,1,0,4,0.0017640000000000002,0.006889000000000001,No
Chris Shaw,1B,16,0.099,18,1,0,0,0.056,0.206,SF,555000,555000,86536,256,0.009801,324,1,0,0,0.0031360000000000003,0.042435999999999995,No
Alex Young,SP,17,0.105,25,1,0,0,0.04,0.08,ARI,555000,555000,283480,289,0.011024999999999998,625,1,0,0,0.0016,0.0064,No
Skye Bolt,CF,5,0.031,10,1,0,0,0.1,0.382,OAK,555000,555000,44760,25,0.0009609999999999999,100,1,0,0,0.010000000000000002,0.145924,No
Ryan Helsley,P,24,0.148,3,1,0,0,0.333,0.667,STL,555000,555000,310336,576,0.021903999999999996,9,1,0,0,0.11088900000000002,0.44488900000000003,No
Matt Boyd,SP,33,0.205,2,1,0,0,0.5,1.0,DET,2600000,2600000,2600000,1089,0.04202499999999999,4,1,0,0,0.25,1.0,No
Marco Gonzales,SP,35,0.216,5,1,0,0,0.2,0.6,SEA,900000,900000,900000,1225,0.046655999999999996,25,1,0,0,0.04000000000000001,0.36,No
Adrian Houser,SP,35,0.216,22,1,0,0,0.046,0.216,MIL,555000,555000,450584,1225,0.046655999999999996,484,1,0,0,0.002116,0.046655999999999996,No
Antonio Senzatela,SP,25,0.154,40,1,0,3,0.025,0.074,COL,560000,560000,454661,625,0.023716,1600,1,0,9,0.0006250000000000001,0.005475999999999999,No
Alec Mills,RP,9,0.056,12,1,0,0,0.083,0.167,CHC,555000,555000,134280,81,0.0031360000000000003,144,1,0,0,0.006889000000000001,0.027889000000000004,No
Seth Lugo,RP,61,0.377,1,1,0,1,1.0,2.0,NYM,591875,591875,591875,3721,0.142129,1,1,0,1,1.0,4.0,No
Ruben Alaniz,RP,12,0.074,1,1,0,1,1.0,2.0,CIN,555000,555000,131296,144,0.005475999999999999,1,1,0,1,1.0,4.0,No
Johnny Davis,CF,8,0.049,4,1,0,0,0.25,1.0,TB,555000,555000,56696,64,0.0024010000000000004,16,1,0,0,0.0625,1.0,No
Junior Guerra,RP,72,0.444,3,1,0,0,0.333,0.667,MIL,2225000,2225000,2225000,5184,0.197136,9,1,0,0,0.11088900000000002,0.44488900000000003,No
Dustin May,RP,14,0.086,11,1,0,0,0.091,0.182,LAD,555000,555000,176056,196,0.007395999999999999,121,1,0,0,0.008281,0.033124,No
Jon Duplantier,P,15,0.093,8,1,0,0,0.125,0.25,ARI,555000,555000,283480,225,0.008649,64,1,0,0,0.015625,0.0625,No
Cole Irvin,P,16,0.099,6,1,0,0,0.167,0.542,PHI,555000,555000,176056,256,0.009801,36,1,0,0,0.027889000000000004,0.293764,No
Lucas Giolito,SP,29,0.18,4,1,0,2,0.25,0.5,CHW,573000,573000,573000,841,0.0324,16,1,0,4,0.0625,0.25,No
Brock Stewart,RP,13,0.08,3,1,0,0,0.333,1.0,TOR,565000,565000,97216,169,0.0064,9,1,0,0,0.11088900000000002,1.0,No
David Freitas,C,17,0.105,15,1,0,1,0.067,0.317,MIL,558500,558500,87087,289,0.011024999999999998,225,1,0,1,0.004489000000000001,0.10048900000000001,No
Austin Voth,SP,9,0.056,9,1,0,1,0.111,0.222,WSH,556000,556000,338323,81,0.0031360000000000003,81,1,0,1,0.012321,0.049284,No
Raudy Read,C,6,0.037,11,1,0,0,0.091,0.182,WSH,556000,556000,89670,36,0.0013689999999999998,121,1,0,0,0.008281,0.033124,No
Lucas Sims,RP/CL,24,0.148,8,1,0,0,0.125,0.25,CIN,555000,555000,229768,576,0.021903999999999996,64,1,0,0,0.015625,0.0625,No
