"Rank","Player","Pos","Team","GP","GS","IP","H","R","ER","BB","SO","W","L","SV","WHIP","ERA","WAR","TVS","Cash2023",""
"","Jarlin Garcia","RP","SF","10.00","0.00","11.21","10.34","5.86","4.66","3.10","9.66","0.17","0.69","0.17","0.21","0.64","0.07","5.89","$2,500,000",""
"","Jimmy Lambert","RP","CHW","10.00","0.48","11.19","9.52","4.29","4.05","5.71","10.71","0.24","0.48","0.00","0.32","0.78","0.17","0.00","$0",""
"","Kyle Crick","RP","CHW","10.00","0.00","11.19","7.14","5.00","5.00","7.86","13.57","1.43","0.00","0.00","0.96","2.87","0.11","0.00","$0",""
"","Eric Stout","RP","PIT","10.00","0.00","11.17","12.50","7.50","7.00","8.00","12.50","0.00","0.00","0.50","0.92","2.82","0.01","0.00","$0",""
"","Tyler Rogers","RP","SF","10.00","0.00","11.13","10.74","5.00","4.41","3.38","7.21","0.44","0.59","0.00","0.19","0.53","0.11","6.44","$1,675,000",""
"","Griffin Jax","RP","MIN","10.00","0.00","11.13","8.62","4.46","4.15","3.08","12.00","1.08","0.62","0.15","0.16","0.52","0.13","10.48","$0",""
"","Lucas Sims","RP","CIN","10.00","0.00","11.11","8.33","11.67","11.67","10.00","8.33","1.67","0.00","1.67","2.75","15.75","-0.52","0.00","$1,267,500",""
"","Zack Weiss","RP","LAA","10.00","0.00","11.11","5.83","5.00","4.17","5.83","15.00","0.00","0.83","0.00","0.87","2.82","0.23","0.00","$0",""
"","Bryce Montes de Oca","RP","NYM","10.00","0.00","11.11","23.33","13.33","13.33","6.67","20.00","0.00","0.00","0.00","9.00","36.00","-0.43","0.00","$0",""
"","Tyler Cyr","RP","OAK","10.00","0.00","11.11","9.17","3.33","3.33","4.17","13.33","0.83","0.00","0.00","1.00","2.25","-0.04","0.00","$0",""
"","Jake Cousins","RP","MIL","10.00","0.00","11.11","8.33","3.33","3.33","6.67","17.50","1.67","0.83","0.00","1.13","2.25","0.16","0.00","$0",""
"","Miguel Sanchez","RP","MIL","10.00","0.00","11.11","10.00","5.83","5.00","6.67","7.50","0.83","0.83","0.00","1.25","3.38","0.02","0.00","$0",""
"","J.P. Feyereisen","RP","TB","10.00","0.91","11.06","3.18","0.45","0.00","2.27","11.36","1.82","0.00","0.45","0.22","0.00","0.63","0.00","$0",""
"","Dylan Lee","RP","ATL","10.00","0.00","11.01","8.70","3.48","2.61","2.17","12.83","1.09","0.22","0.00","0.21","0.46","0.29","0.00","$0",""
"","Dillon Tate","RP","BAL","10.00","0.00","11.00","8.51","4.33","3.73","2.39","8.96","0.60","0.60","0.75","0.15","0.46","0.23","10.98","$1,500,000",""
"","Ron Marinaccio","RP","NYY","10.00","0.00","11.00","5.50","3.00","2.50","6.00","14.00","0.25","0.00","0.00","0.26","0.51","0.30","0.00","$0",""
"","David Robertson","RP/CL","PHI","10.00","0.00","10.98","6.72","3.10","2.93","6.03","13.97","0.69","0.52","3.45","0.20","0.41","0.33","14.23","$10,000,000",""
"","Bryan Abreu","RP","HOU","10.00","0.00","10.97","8.18","2.91","2.36","4.73","16.00","0.73","0.00","0.36","0.21","0.35","0.23","13.74","$0",""
"","Joel Kuhnel","RP","CIN","10.00","0.00","10.94","12.64","7.74","7.74","2.64","10.57","0.38","0.57","0.19","0.26","1.20","-0.01","3.07","$0",""
"","C.J. Edwards","RP","WSH","10.00","0.00","10.88","8.95","3.86","3.33","4.39","9.82","1.05","0.53","0.35","0.22","0.48","0.24","12.51","$2,250,000",""
"","Sam Hentges","RP","CLE","10.00","0.00","10.88","7.19","2.98","2.81","3.33","12.63","0.53","0.35","0.18","0.17","0.41","0.22","13.65","$0",""
"","Zach Pop","RP","TOR","10.00","0.00","10.83","11.39","3.61","3.33","1.11","6.94","1.11","0.00","0.00","0.32","0.77","0.05","0.00","$0",""
"","Penn Murfee","RP","SEA","10.00","0.16","10.83","7.50","3.59","3.59","2.81","11.88","0.63","0.00","0.00","0.15","0.47","0.16","12.17","$0",""
"","Brusdar Graterol","RP","LAD","10.00","0.22","10.80","8.48","4.35","3.91","2.17","9.35","0.43","0.87","0.87","0.21","0.71","0.12","0.00","$1,225,000",""
"","Erich Uelmen","RP","CHC","10.00","0.00","10.80","10.00","6.00","5.60","4.80","8.40","0.80","0.40","0.40","0.55","1.87","-0.02","0.00","$0",""
"","Alexis Diaz","RP/CL","CIN","10.00","0.00","10.79","4.75","3.05","2.20","5.59","14.07","1.19","0.51","1.69","0.16","0.31","0.50","16.45","$0",""
"","Scott Barlow","RP/CL","KC","10.00","0.00","10.77","7.54","3.33","2.61","3.19","11.16","1.01","0.58","3.48","0.14","0.32","0.40","13.70","$5,300,000",""
"","Yency Almonte","RP","LAD","10.00","0.00","10.71","5.45","1.21","1.21","3.03","10.00","0.00","0.00","0.30","0.24","0.31","0.42","0.00","$1,500,000",""
"","Reynaldo Lopez","RP","CHW","10.00","0.16","10.71","8.36","3.93","3.28","1.80","10.33","0.98","0.66","0.00","0.16","0.45","0.24","12.45","$3,625,000",""
"","Chad Green","RP","NYY","10.00","0.00","10.71","9.29","4.29","3.57","3.57","11.43","0.71","0.71","0.71","0.86","2.14","0.04","0.00","$2,250,000",""
"","A.J. Puk","RP","OAK","10.00","0.00","10.70","8.55","4.35","3.71","3.71","12.26","0.65","0.48","0.65","0.18","0.50","0.16","8.44","$0",""
"","Emilio Pagan","RP","MIN","10.00","0.00","10.68","10.17","6.10","5.25","4.41","14.24","0.68","1.02","1.53","0.23","0.75","-0.09","2.12","$3,500,000",""
"","Will Vest","RP","DET","10.00","0.17","10.68","10.51","5.08","4.75","3.73","10.68","0.51","0.51","0.17","0.23","0.68","0.03","6.48","$0",""
"","Buck Farmer","RP","CIN","10.00","0.00","10.68","8.18","4.77","4.55","5.68","12.27","0.45","0.45","0.45","0.29","0.87","0.16","0.00","$1,750,000",""
"","Alex Young","RP","SF","10.00","0.40","10.67","11.60","4.40","2.80","4.40","8.40","0.40","0.40","0.00","0.60","0.94","0.00","0.00","$0",""
"","Enyel De Los Santos","RP","CLE","10.00","0.00","10.67","8.00","3.60","3.60","3.40","12.20","1.00","0.00","0.20","0.21","0.61","0.14","12.95","$0",""
"","J.T. Chargois","RP","TB","10.00","1.43","10.63","7.62","3.33","2.86","2.38","8.10","0.95","0.00","0.00","0.45","1.15","0.22","0.00","$850,000",""
"","Jorge Lopez","RP/CL","MIN","10.00","0.00","10.60","7.91","3.88","2.99","4.63","10.75","0.60","1.04","3.43","0.18","0.38","0.28","12.80","$3,525,000",""
"","Steven Wilson","RP","SD","10.00","0.20","10.60","7.20","4.00","3.60","4.00","10.60","0.80","0.40","0.20","0.21","0.61","0.17","12.74","$0",""
"","Ian Gibaut","RP","CIN","10.00","0.00","10.59","11.47","5.29","5.29","5.29","14.12","0.29","0.59","0.29","0.47","1.32","0.01","0.00","$0",""
"","Robert Suarez","RP","SD","10.00","0.00","10.59","6.44","2.89","2.67","4.67","13.56","1.11","0.22","0.22","0.23","0.50","0.30","0.00","$10,000,000",""
"","Daniel Bard","RP/CL","COL","10.00","0.00","10.58","6.14","2.63","2.11","4.39","12.11","1.05","0.70","5.96","0.17","0.31","0.65","17.36","$9,500,000",""
"","Shohei Ohtani","SP","LAA","10.00","9.75","10.57","7.90","2.87","2.74","2.80","13.95","0.96","0.57","0.00","0.06","0.15","0.37","6.32","$30,000,000",""
"","Bryan Baker","RP","BAL","10.00","0.30","10.56","9.09","4.39","4.09","3.94","11.52","0.61","0.45","0.15","0.19","0.53","0.17","8.31","$0",""
"","Chris Stratton","RP","STL","10.00","0.17","10.56","12.00","5.67","5.00","4.17","10.00","1.67","0.67","0.33","0.26","0.71","-0.06","4.02","$2,800,000",""
"","Zack Kelly","RP","BOS","10.00","0.00","10.51","10.77","4.62","4.62","3.08","8.46","0.77","0.00","0.00","1.01","3.04","0.12","0.00","$0",""
"","Fernando Cruz","RP","CIN","10.00","1.43","10.48","6.43","2.14","1.43","6.43","15.00","0.00","0.71","0.00","0.88","0.88","0.58","0.00","$0",""
"","Justin Topa","RP","MIL","10.00","0.00","10.48","12.86","8.57","5.71","5.71","5.71","0.00","0.00","0.00","2.53","7.01","-0.41","0.00","$0",""
"","Seth Lugo","RP","NYM","10.00","0.00","10.48","9.35","4.19","4.19","2.90","11.13","0.65","0.32","0.48","0.19","0.58","0.12","5.84","$7,500,000",""
"","Jonathan Hernandez","RP","TEX","10.00","0.00","10.46","8.97","4.83","3.45","5.86","9.31","0.69","1.03","1.38","0.49","1.02","0.11","0.00","$995,000",""
"","Drew Smith","RP","NYM","10.00","0.00","10.45","8.64","3.86","3.86","3.41","12.05","0.68","0.68","0.00","0.26","0.76","0.15","0.00","$1,300,000",""
"","Taylor Clarke","RP","KC","10.00","0.00","10.43","10.64","5.32","4.68","1.70","10.21","0.64","0.21","0.64","0.25","0.86","0.12","0.00","$1,150,000",""
"","Mychal Givens","RP","NYM","10.00","0.00","10.40","9.49","4.58","3.90","4.24","12.03","1.19","0.51","0.34","0.22","0.57","0.16","5.45","$3,000,000",""
"","Tyler Matzek","RP","ATL","10.00","0.00","10.40","6.19","5.00","4.05","6.90","8.57","0.95","0.48","0.24","0.30","0.83","0.11","0.00","$1,200,000",""
"","Jandel Gustave","RP","MIL","10.00","0.00","10.37","9.26","4.81","4.44","4.07","10.00","0.74","0.00","0.00","0.48","1.43","0.03","0.00","$0",""
"","Hunter Harvey","RP","WSH","10.00","0.00","10.35","8.68","3.16","2.89","3.16","11.84","0.53","0.26","0.00","0.30","0.66","0.24","0.00","$870,000",""
"","Giovanny Gallegos","RP","STL","10.00","0.00","10.35","7.37","4.04","3.51","3.16","12.81","0.53","1.05","2.46","0.18","0.54","0.11","12.26","$4,500,000",""
"","Tanner Rainey","RP","WSH","10.00","0.00","10.34","8.97","5.52","3.79","4.48","12.41","0.34","1.03","4.14","0.45","1.14","0.08","0.00","$1,500,000",""
"","Trevor Richards","RP","TOR","10.00","0.65","10.32","9.19","6.61","6.13","5.65","13.23","0.48","0.32","0.00","0.23","0.86","-0.13","1.57","$1,500,000",""
"","Mason Thompson","RP","WSH","10.00","0.00","10.28","7.92","3.33","3.33","3.75","6.25","0.42","0.42","0.42","0.47","1.22","0.15","0.00","$0",""
"","Clay Holmes","RP/CL","NYY","10.00","0.00","10.27","7.26","3.39","2.90","3.23","10.48","1.13","0.65","3.23","0.16","0.41","0.21","14.63","$3,300,000",""
"","James Karinchak","RP","CLE","10.00","0.00","10.26","5.79","2.37","2.37","5.53","16.32","0.53","0.00","0.79","0.29","0.55","0.35","0.00","$1,500,000",""
"","Scott Alexander","RP","SF","10.00","2.35","10.20","7.06","1.18","1.18","0.59","5.88","0.00","0.00","1.18","0.44","0.61","0.62","0.00","$1,150,000",""
"","Logan Gillaspie","RP","BAL","10.00","0.00","10.20","11.76","4.71","3.53","1.76","5.88","0.59","0.00","0.00","0.78","1.84","0.06","0.00","$0",""
"","Matt Festa","RP","SEA","10.00","0.00","10.19","8.11","4.91","4.72","3.40","12.08","0.38","0.00","0.38","0.21","0.79","0.04","4.93","$0",""
"","Phil Bickford","RP","LAD","10.00","0.00","10.17","8.83","5.50","5.33","2.33","11.17","0.33","0.17","0.00","0.18","0.79","-0.05","3.01","$0",""
"","Andres Munoz","RP","SEA","10.00","0.00","10.16","6.72","3.13","2.81","2.34","15.00","0.31","0.78","0.63","0.14","0.39","0.21","11.71","$1,500,000",""
"","John Schreiber","RP","BOS","10.00","0.00","10.16","7.03","2.97","2.50","2.97","11.56","0.63","0.63","1.25","0.15","0.35","0.40","13.83","$0",""
"","Jordan Romano","RP/CL","TOR","10.00","0.00","10.16","6.98","2.86","2.38","3.33","11.59","0.79","0.63","5.71","0.16","0.33","0.45","15.70","$4,537,500",""
"","Edwin Diaz","RP/CL","NYM","10.00","0.00","10.16","5.57","1.48","1.48","2.95","19.34","0.49","0.16","5.25","0.14","0.21","0.50","15.44","$23,750,000",""
"","Trevor Gott","RP","MIL","10.00","0.00","10.15","7.78","5.56","4.67","2.67","9.78","0.67","0.89","0.00","0.23","0.92","-0.01","0.00","$1,200,000",""
"","Dany Jimenez","RP","OAK","10.00","0.00","10.10","6.76","4.71","3.82","5.29","10.00","0.88","1.18","3.24","0.35","1.00","0.11","0.00","$0",""
"","Kyle Finnegan","RP/CL","WSH","10.00","0.00","10.10","8.18","4.24","3.94","3.33","10.61","0.91","0.45","1.67","0.17","0.53","0.12","9.55","$2,325,000",""
"","Felix Bautista","RP/CL","BAL","10.00","0.00","10.10","5.85","2.77","2.46","3.54","13.54","0.62","0.62","2.31","0.14","0.34","0.40","14.46","$0",""
"","Dinelson Lamet","RP","COL","10.00","0.00","10.10","9.38","7.19","6.88","5.94","14.06","0.31","0.63","0.00","0.47","1.91","-0.19","0.00","$5,000,000",""
"","David Price","RP","LAD","10.00","0.00","10.08","9.50","2.75","2.75","2.25","9.25","0.50","0.00","0.50","0.29","0.62","0.19","0.00","$0",""
"","Jason Foley","RP","DET","10.00","0.00","10.06","12.00","4.50","4.33","1.83","7.17","0.17","0.00","0.00","0.23","0.65","0.04","5.47","$0",""
"","Wandy Peralta","RP","NYY","10.00","0.00","10.06","7.50","3.39","3.04","3.04","8.39","0.54","0.71","0.71","0.19","0.49","0.19","13.02","$3,350,000",""
"","Robert Stephenson","RP","PIT","10.00","0.00","10.00","10.86","6.72","6.03","2.41","9.48","0.34","0.34","0.00","0.23","0.94","-0.08","0.99","$1,750,000",""
"","Blake Treinen","RP","LAD","10.00","0.00","10.00","2.00","2.00","2.00","2.00","12.00","2.00","2.00","0.00","0.80","3.60","0.32","0.00","$8,000,000",""
"","Kendall Graveman","RP","CHW","10.00","0.00","10.00","10.00","4.46","3.54","4.00","10.15","0.46","0.62","0.92","0.22","0.49","0.14","2.96","$8,000,000",""
"","Yimi Garcia","RP","TOR","10.00","0.00","10.00","7.87","4.26","3.44","2.62","9.51","0.66","0.82","0.16","0.17","0.51","0.09","5.04","$5,000,000",""
"","Steven Brault","RP","CHC","10.00","0.00","10.00","8.89","4.44","3.33","5.56","8.89","0.00","0.00","0.00","1.60","3.33","0.24","0.00","$0",""
"","Joe Barlow","RP","TEX","10.00","0.00","10.00","7.71","5.14","4.29","3.71","8.00","0.86","0.29","3.71","0.33","1.10","0.07","0.00","$0",""
"","Javier Guerra","RP","TB","10.00","0.00","10.00","8.89","6.11","5.56","6.11","5.56","1.11","0.56","0.00","0.83","2.78","0.09","0.00","$0",""
"","Rowan Wick","RP","CHC","10.00","0.00","10.00","12.34","5.78","4.69","4.53","10.78","0.63","1.09","1.41","0.26","0.66","-0.01","2.17","$1,550,000",""
"","Jimmy Yacabonis","RP","TB","10.00","0.71","10.00","14.29","10.71","9.29","7.14","15.00","0.71","0.71","0.00","1.53","5.97","-0.19","0.00","$0",""
"","Dylan Coleman","RP","KC","10.00","0.00","10.00","6.91","3.82","3.09","5.44","10.44","0.74","0.29","0.00","0.18","0.41","0.24","9.15","$0",""
"","Noah Davis","RP","COL","10.00","0.00","10.00","30.00","20.00","20.00","10.00","20.00","0.00","0.00","0.00","40.00","180.00","0.00","0.00","$0",""
"","Pete Fairbanks","RP","TB","10.00","0.00","10.00","5.42","1.25","1.25","1.25","15.83","0.00","0.00","3.33","0.28","0.47","0.54","0.00","$3,666,666",""
"","Nick Mears","RP","PIT","10.00","0.00","10.00","5.00","0.00","0.00","5.00","10.00","0.00","0.00","0.00","5.00","0.00","0.20","0.00","$0",""
"","Yerry Rodriguez","SP","TEX","10.00","0.00","10.00","10.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","$0",""
"","Camilo Doval","RP/CL","SF","10.00","0.00","9.95","7.94","3.97","2.79","4.41","11.76","0.88","0.88","3.97","0.18","0.37","0.27","13.09","$0",""
"","Liam Hendriks","RP/CL","CHW","10.00","0.00","9.94","7.59","3.79","3.10","2.76","14.66","0.69","0.69","6.38","0.18","0.48","0.29","6.53","$14,000,000",""
"","Sean Poppen","RP","ARI","10.00","0.00","9.89","9.31","5.17","4.83","4.14","7.59","0.69","0.69","0.00","0.47","1.52","0.00","0.00","$0",""
"","Yerry De Los Santos","RP","PIT","10.00","0.00","9.87","8.46","6.92","5.38","4.23","10.00","0.00","1.15","1.15","0.49","1.89","-0.18","0.00","$0",""
"","Kenley Jansen","RP/CL","ATL","10.00","0.00","9.85","6.92","3.85","3.69","3.38","13.08","0.77","0.31","6.31","0.16","0.52","0.14","4.57","$16,000,000",""
"","Paul Sewald","RP/CL","SEA","10.00","0.00","9.85","4.92","3.23","2.92","2.62","11.08","0.77","0.62","3.08","0.12","0.41","0.23","13.48","$4,100,000",""
"","Evan Phillips","RP","LAD","10.00","0.00","9.84","5.16","1.72","1.25","2.34","12.03","1.09","0.47","0.31","0.12","0.18","0.43","15.23","$1,300,000",""
"","Adam Ottavino","RP","NYM","10.00","0.00","9.80","7.16","2.24","2.24","2.39","11.79","0.75","0.45","0.45","0.15","0.31","0.32","10.51","$3,750,000",""
"","Phil Maton","RP","HOU","10.00","0.00","9.80","8.66","5.07","4.18","3.58","10.90","0.00","0.30","0.00","0.19","0.57","-0.01","2.55","$2,550,000",""
"","David Phelps","RP","TOR","10.00","0.15","9.79","8.00","3.38","3.08","4.77","9.85","0.00","0.31","0.15","0.20","0.44","0.17","6.94","$0",""
"","Kevin Ginkel","RP/CL","ARI","10.00","0.00","9.78","9.00","4.67","3.67","3.67","10.00","0.33","0.33","0.33","0.43","1.13","0.00","0.00","$0",""
"","Victor Arano","RP","WSH","10.00","0.00","9.77","10.93","6.98","4.88","2.79","10.23","0.23","0.23","0.23","0.33","1.05","-0.16","0.00","$925,000",""
"","Manuel Rodriguez","RP","CHC","10.00","0.00","9.76","7.14","4.29","3.57","6.43","5.71","1.43","0.00","2.86","0.99","2.35","0.14","0.00","$0",""
"","Taylor Rogers","RP","MIL","10.00","0.00","9.75","8.64","5.76","5.15","2.88","12.73","0.61","1.21","4.70","0.18","0.72","-0.03","3.56","$9,000,000",""
"","Tommy Kahnle","RP","LAD","10.00","0.00","9.74","3.85","3.08","3.08","2.31","10.77","0.00","0.00","0.77","0.49","2.18","0.24","0.00","$5,750,000",""
"","Daniel Hudson","RP/CL","LAD","10.00","0.00","9.73","6.80","2.80","2.40","2.00","12.00","0.80","1.20","2.00","0.36","0.89","0.24","0.00","$6,500,000",""
"","Ryan Tepera","RP","LAA","10.00","0.00","9.72","7.12","4.58","3.90","3.39","7.97","0.85","0.68","1.02","0.18","0.61","0.09","5.43","$7,000,000",""
"","Corey Knebel","RP","PHI","10.00","0.00","9.71","7.17","4.78","3.70","6.09","8.91","0.65","1.09","2.61","0.30","0.75","0.13","0.00","$0",""
"","Kirby Snead","RP","OAK","10.00","0.00","9.71","12.17","6.74","6.30","4.78","7.61","0.22","0.22","0.22","0.38","1.27","-0.16","0.00","$0",""
"","Jose Quijada","RP","LAA","10.00","0.00","9.68","5.95","4.52","4.29","5.00","12.38","0.00","1.19","0.71","0.27","0.95","0.14","0.00","$0",""
"","Domingo Acevedo","RP","OAK","10.00","0.00","9.67","7.14","3.71","3.57","2.43","8.29","0.57","0.57","0.57","0.14","0.48","0.18","8.37","$0",""
"","Ryan Pressly","RP/CL","HOU","10.00","0.00","9.67","6.00","3.40","3.20","2.60","13.00","0.60","0.60","6.60","0.18","0.60","0.16","11.02","$14,000,000",""
"","Reyes Moronta","RP","ARI","10.00","0.00","9.66","7.69","5.13","4.62","4.62","9.74","0.51","0.51","0.51","0.33","1.10","0.02","0.00","$0",""
"","Trevor Stephan","RP","CLE","10.00","0.00","9.65","8.64","3.64","2.88","2.73","12.42","0.91","0.76","0.45","0.18","0.41","0.15","9.79","$0",""
"","Hoby Milner","RP","MIL","10.00","0.00","9.65","9.10","4.33","4.03","2.24","9.55","0.45","0.45","0.00","0.18","0.56","0.06","6.30","$1,025,000",""
"","Jose Ruiz","RP","CHW","10.00","0.00","9.63","8.41","5.08","4.92","5.24","10.79","0.16","0.00","0.00","0.23","0.73","0.04","2.66","$925,000",""
"","Trevor May","RP","NYM","10.00","0.00","9.62","10.38","5.38","5.38","3.46","11.54","0.77","0.00","0.38","0.55","1.94","-0.07","0.00","$7,000,000",""
"","Rafael Montero","RP","HOU","10.00","0.00","9.62","6.62","3.10","2.54","3.24","10.28","0.70","0.28","1.97","0.14","0.33","0.17","11.11","$11,500,000",""
"","Mauricio Llovera","RP","SF","10.00","0.59","9.61","8.24","4.71","4.71","4.71","11.76","0.00","0.00","0.00","0.79","2.59","0.08","0.00","$0",""
"","Steve Cishek","RP","WSH","10.00","0.00","9.61","7.83","4.78","4.49","3.91","10.72","0.14","0.58","0.14","0.18","0.61","0.04","2.54","$0",""
"","Jonathan Loaisiga","RP","NYY","10.00","0.00","9.60","8.60","5.00","4.40","3.80","7.40","0.40","0.60","0.40","0.26","0.83","-0.11","5.97","$2,262,500",""
"","Tyler Kinley","RP","COL","10.00","0.00","9.60","8.40","2.00","0.80","2.40","10.80","0.40","0.40","0.00","0.45","0.30","0.44","0.00","$1,200,000",""
"","Dylan Floro","RP/CL","MIA","10.00","0.00","9.58","8.57","4.11","3.21","2.68","8.57","0.18","0.54","1.79","0.21","0.54","0.13","9.52","$3,900,000",""
"","Nick Sandlin","RP","CLE","10.00","0.00","9.57","5.87","2.83","2.39","5.22","8.91","1.09","0.43","0.00","0.25","0.49","0.23","0.00","$0",""
"","Pierce Johnson","RP","SD","10.00","0.00","9.56","9.33","5.33","5.33","5.33","14.00","0.67","1.33","0.00","1.02","3.35","-0.02","0.00","$5,000,000",""
"","Anthony Gose","RP","CLE","10.00","0.00","9.55","6.82","5.91","5.00","6.36","12.73","1.36","0.00","0.00","0.63","2.14","-0.10","0.00","$0",""
"","Luis Garcia","RP","SD","10.00","0.00","9.53","8.91","4.38","3.59","2.66","10.63","0.63","0.94","0.47","0.19","0.53","0.06","6.51","$3,500,000",""
"","Darwinzon Hernandez","RP","BOS","10.00","0.00","9.52","20.00","24.29","22.86","11.43","12.86","0.00","1.43","0.00","4.71","30.86","-1.26","0.00","$0",""
"","Craig Kimbrel","RP/CL","LAD","10.00","0.00","9.52","8.10","4.92","3.97","4.44","11.43","0.95","1.11","3.49","0.21","0.60","0.02","1.40","$10,000,000",""
"","Michael Fulmer","RP","MIN","10.00","0.00","9.50","8.81","4.03","3.58","4.18","9.10","0.75","0.90","0.45","0.20","0.51","0.05","3.90","$0",""
"","Anthony Bass","RP","TOR","10.00","0.00","9.50","6.89","2.03","1.62","2.70","9.86","0.54","0.41","0.00","0.14","0.21","0.23","10.04","$3,000,000",""
"","Jason Adam","RP","TB","10.00","0.00","9.45","4.63","1.79","1.64","2.54","11.19","0.30","0.45","1.19","0.11","0.23","0.40","13.92","$1,775,000",""
"","Emmanuel Clase","RP/CL","CLE","10.00","0.00","9.44","5.58","2.34","1.43","1.30","10.00","0.39","0.52","5.45","0.09","0.18","0.38","12.83","$1,500,000",""
"","Hunter Strickland","RP","CIN","10.00","0.00","9.44","9.24","5.61","5.15","5.00","9.09","0.45","0.45","1.06","0.23","0.74","0.00","1.55","$0",""
"","Keynan Middleton","RP","ARI","10.00","0.00","9.44","8.89","7.22","5.56","1.67","8.33","0.56","1.11","0.00","0.62","2.94","-0.32","0.00","$0",""
"","Seranthony Dominguez","RP/CL","PHI","10.00","0.00","9.44","6.67","3.33","3.15","4.07","11.30","1.11","0.93","1.67","0.21","0.56","0.31","15.79","$2,574,569",""
"","Scott Effross","RP","NYY","10.00","0.17","9.44","7.50","3.83","2.67","2.50","10.33","0.17","0.67","0.67","0.18","0.42","0.12","10.22","$0",""
"","Gregory Soto","RP/CL","DET","10.00","0.00","9.43","7.66","5.00","3.44","5.31","9.38","0.31","1.72","4.69","0.22","0.51","0.04","10.12","$3,925,000",""
"","Erik Swanson","RP","SEA","10.00","0.18","9.42","6.84","1.93","1.75","1.75","12.28","0.53","0.35","0.53","0.16","0.29","0.28","14.08","$1,250,000",""
"","Tony Santillan","RP","CIN","10.00","0.00","9.37","10.95","6.67","5.71","5.71","10.00","0.00","0.48","1.90","0.85","2.61","-0.17","0.00","$0",""
"","Caleb Ferguson","RP","LAD","10.00","0.27","9.37","6.22","2.43","1.89","4.59","10.00","0.27","0.00","0.00","0.31","0.49","0.19","0.00","$1,100,000",""
"","Connor Brogdon","RP","PHI","10.00","0.00","9.36","9.36","3.40","3.40","2.34","10.64","0.43","0.43","0.43","0.27","0.70","0.19","0.00","$0",""
"","Tanner Scott","RP","MIA","10.00","0.00","9.35","8.21","5.07","4.48","6.87","13.43","0.60","0.75","2.99","0.24","0.64","-0.02","4.40","$2,825,000",""
"","Chris Martin","RP","LAD","10.00","0.00","9.33","8.33","3.33","3.17","0.83","12.33","0.67","0.17","0.33","0.16","0.51","0.00","6.34","$6,000,000",""
"","A.J. Minter","RP","ATL","10.00","0.00","9.33","6.53","2.80","2.13","2.00","12.53","0.67","0.53","0.67","0.12","0.27","0.25","10.74","$4,287,500",""
"","Devin Williams","RP/CL","MIL","10.00","0.00","9.33","4.77","2.62","2.00","4.62","14.77","0.92","0.62","2.31","0.15","0.30","0.33","14.58","$3,350,000",""
"","Hector Neris","RP","HOU","10.00","0.00","9.33","7.00","4.14","3.86","2.43","11.29","0.86","0.57","0.43","0.14","0.53","0.07","3.79","$8,000,000",""
"","Dennis Santana","RP","TEX","10.00","0.16","9.31","7.94","6.19","5.40","4.44","8.57","0.48","1.27","0.16","0.21","0.83","-0.13","2.73","$1,000,000",""
"","Ryne Stanek","RP","HOU","10.00","0.00","9.27","6.10","1.36","1.19","5.25","10.51","0.34","0.17","0.17","0.21","0.19","0.36","12.51","$3,600,000",""
"","Raisel Iglesias","RP/CL","ATL","10.00","0.00","9.25","6.87","2.99","2.54","2.09","11.64","0.30","0.90","2.54","0.14","0.37","0.02","2.19","$16,000,000",""
"","Art Warren","RP","CIN","10.00","0.00","9.23","9.49","7.44","6.67","5.64","10.26","0.51","0.77","0.77","0.42","1.67","-0.21","0.00","$0",""
"","Andrew Bellatti","RP","PHI","10.00","0.17","9.21","7.97","4.24","3.39","4.24","13.22","0.68","0.68","0.34","0.22","0.56","0.14","7.61","$0",""
"","Diego Castillo","RP","SEA","10.00","0.00","9.21","6.78","4.58","3.73","3.73","8.98","1.19","0.51","1.19","0.19","0.62","-0.02","8.21","$2,950,000",""
"","Richard Bleier","RP","MIA","10.00","0.18","9.21","11.45","4.00","3.64","1.82","5.82","0.36","0.36","0.18","0.26","0.65","0.11","3.22","$3,500,000",""
"","Carlos Estevez","RP","COL","10.00","0.00","9.19","7.10","4.35","3.55","3.71","8.71","0.65","0.65","0.32","0.19","0.56","0.19","6.47","$6,750,000",""
"","Adam Cimber","RP","TOR","10.00","0.00","9.18","8.57","3.64","2.86","1.69","7.53","1.30","0.78","0.52","0.15","0.36","0.11","7.67","$3,150,000",""
"","Matt Bush","RP","MIL","10.00","0.92","9.18","6.62","4.77","3.54","2.77","11.38","0.31","0.62","0.62","0.16","0.53","0.06","5.99","$1,850,000",""
"","Ryan Brasier","RP","BOS","10.00","0.00","9.17","10.00","6.32","5.88","1.91","9.41","0.00","0.44","0.15","0.19","0.85","-0.11","0.86","$2,000,000",""
"","Lucas Gilbreath","RP","COL","10.00","0.00","9.15","7.87","4.68","4.26","5.53","10.43","0.43","0.00","0.00","0.31","0.89","0.13","0.00","$0",""
"","Joely Rodriguez","RP","NYM","10.00","0.00","9.15","7.64","5.09","4.55","4.73","10.36","0.36","0.73","0.00","0.25","0.81","-0.05","3.50","$1,500,000",""
"","Joe Jimenez","RP","DET","10.00","0.00","9.14","7.90","3.87","3.55","2.10","12.42","0.48","0.32","0.32","0.18","0.56","0.07","7.33","$2,765,000",""
