"Rank","Player","Pos","Team","GP","GS","IP","H","R","ER","BB","SO","W","L","SV","WHIP","ERA","WAR","TVS","Cash2023",""
"","Jason Adam","RP","TOR","10.00","0.00","9.42","6.52","3.48","3.04","4.35","7.83","1.30","0.00","0.00","0.50","1.27","0.22","0.00","$1,775,000",""
"","Kyle Crick","RP","PIT","10.00","0.00","9.42","7.88","5.77","5.19","6.73","11.73","0.58","1.35","0.00","0.30","0.95","-0.04","2.42","$0",""
"","Ray Black","RP","MIL","10.00","0.00","9.41","8.24","5.29","5.29","5.29","10.59","0.00","0.59","0.00","0.85","2.98","0.01","0.00","$0",""
"","Tanner Scott","RP","BAL","10.00","0.00","9.40","10.00","6.07","5.00","6.79","13.21","0.36","0.36","0.00","0.64","1.71","0.00","0.00","$2,825,000",""
"","Dovydas Neverauskas","RP","PIT","10.00","0.00","9.33","15.00","11.00","11.00","7.00","10.00","0.00","0.00","0.00","2.36","10.61","-0.37","0.00","$0",""
"","Joe Kelly","RP","LAD","10.00","0.00","9.33","8.91","5.64","4.73","4.00","11.27","0.91","0.73","0.18","0.25","0.83","-0.10","1.58","$9,000,000",""
"","Jesse Biddle","RP","TEX","10.00","0.00","9.33","14.00","11.00","8.67","7.33","8.67","0.00","0.33","0.00","0.76","2.79","-0.10","0.00","$0",""
"","Fernando Romero","RP","MIN","10.00","0.00","9.33","12.67","8.00","7.33","7.33","12.00","0.00","0.67","0.00","1.43","4.71","-0.13","0.00","$0",""
"","Dylan Floro","RP/CL","LAD","10.00","0.00","9.33","9.20","5.00","4.40","2.80","8.40","1.00","0.60","0.00","0.26","0.85","-0.07","7.82","$3,900,000",""
"","Yacksel Rios","RP","PIT","10.00","0.00","9.29","11.43","9.29","7.14","5.71","8.57","0.71","0.00","0.00","1.32","4.94","-0.19","0.00","$0",""
"","Zack Britton","RP","NYY","10.00","0.00","9.29","5.76","1.97","1.97","4.85","8.03","0.45","0.15","0.45","0.17","0.29","0.37","8.51","$0",""
"","Tanner Rainey","P","WSH","10.00","0.00","9.29","6.15","4.23","4.04","7.31","14.23","0.38","0.58","0.00","0.28","0.75","0.10","0.00","$1,500,000",""
"","Shawn Kelley","RP","TEX","10.00","0.00","9.28","10.78","5.29","5.10","2.16","8.43","0.98","0.39","2.16","0.27","0.97","0.17","6.20","$0",""
"","Sergio Romo","RP","MIN","10.00","0.00","9.28","7.69","4.15","3.54","2.62","9.23","0.31","0.15","3.08","0.17","0.53","0.05","9.37","$0",""
"","Buck Farmer","RP","DET","10.00","0.14","9.27","8.49","4.38","3.84","3.29","10.00","0.82","0.82","0.00","0.17","0.51","0.21","8.15","$1,750,000",""
"","Keone Kela","RP","PIT","10.00","0.00","9.27","5.94","2.19","2.19","3.44","10.31","0.63","0.00","0.31","0.32","0.66","0.38","0.00","$0",""
"","Brad Brach","RP","NYM","10.00","0.00","9.21","9.66","5.59","5.59","5.25","10.17","0.85","0.68","0.00","0.27","0.93","-0.07","3.92","$0",""
"","Evan Marshall","RP","CHW","10.00","0.00","9.21","7.64","2.91","2.55","4.36","7.45","0.73","0.36","0.00","0.24","0.45","0.31","14.04","$0",""
"","Jake McGee","RP","COL","10.00","0.00","9.19","10.44","5.56","4.44","2.44","7.78","0.00","0.44","0.00","0.31","0.97","0.05","0.00","$0",""
"","Matt Barnes","RP","BOS","10.00","0.00","9.19","7.29","4.14","3.86","5.43","15.71","0.71","0.57","0.57","0.20","0.54","0.17","8.24","$2,625,000",""
"","Brandon Kintzler","RP","CHC","10.00","0.00","9.19","7.42","2.90","2.74","2.10","7.74","0.48","0.48","0.16","0.17","0.43","0.25","10.08","$0",""
"","Allen Webster","SP","CHC","10.00","0.00","9.17","11.67","5.83","5.00","4.17","7.50","0.00","0.00","0.83","1.44","4.09","-0.07","0.00","$0",""
"","Tyler Bashlor","RP","NYM","10.00","0.00","9.17","8.75","7.08","7.08","7.08","8.33","0.00","1.25","0.00","0.72","2.90","-0.18","0.00","$0",""
"","Hoby Milner","RP","TB","10.00","0.00","9.17","10.00","7.50","7.50","2.50","7.50","0.00","0.00","0.00","3.41","18.40","-0.25","0.00","$1,025,000",""
"","Wander Suero","RP","WSH","10.00","0.00","9.15","8.21","4.62","4.62","3.33","10.38","0.77","1.15","0.13","0.16","0.58","0.06","7.38","$0",""
"","Seranthony Dominguez","RP/CL","PHI","10.00","0.00","9.14","8.89","4.81","4.07","4.44","10.74","1.11","0.00","0.00","0.54","1.49","0.00","0.00","$2,574,569",""
"","Steve Cishek","RP","CHC","10.00","0.00","9.14","6.86","3.14","3.00","4.14","8.14","0.57","0.86","1.00","0.17","0.42","0.24","8.38","$0",""
"","Josh Taylor","RP","BOS","10.00","0.19","9.10","7.69","3.27","3.08","3.08","11.92","0.38","0.38","0.00","0.23","0.58","0.25","13.47","$1,025,000",""
"","Adam Ottavino","RP","NYY","10.00","0.00","9.09","6.44","2.33","1.92","5.48","12.05","0.82","0.68","0.27","0.18","0.26","0.31","7.76","$3,750,000",""
"","Jeurys Familia","RP","NYM","10.00","0.00","9.09","9.39","5.91","5.76","6.36","9.55","0.61","0.30","0.00","0.26","0.86","-0.07","0.22","$0",""
"","Victor Alcantara","RP","DET","10.00","0.00","9.08","9.57","5.32","4.89","3.19","5.11","0.64","0.43","0.00","0.30","1.03","0.10","0.00","$0",""
"","Richard Rodriguez","RP","PIT","10.00","0.00","9.07","9.03","4.17","3.75","3.19","8.75","0.56","0.69","0.14","0.19","0.52","0.12","5.84","$0",""
"","Chad Sobotka","RP","ATL","10.00","0.00","9.06","8.75","6.88","6.25","5.94","11.88","0.00","0.00","0.00","0.51","1.94","-0.12","0.00","$0",""
"","Tyler Lyons","RP","NYY","10.00","0.00","9.05","9.29","6.43","6.43","3.57","12.14","0.71","1.43","0.00","1.02","4.57","-0.29","0.00","$0",""
"","Hunter Harvey","RP","BAL","10.00","0.00","9.05","4.29","1.43","1.43","5.71","15.71","1.43","0.00","0.00","1.58","2.03","0.44","0.00","$870,000",""
"","Anthony Swarzak","RP","ATL","10.00","0.00","9.04","8.81","5.08","4.58","4.58","8.81","0.51","0.68","0.68","0.25","0.77","-0.06","1.16","$0",""
"","Joe Jimenez","RP","DET","10.00","0.00","9.04","8.48","5.00","4.39","3.48","12.42","0.61","1.06","1.36","0.20","0.66","0.10","5.61","$2,765,000",""
"","Jordan Romano","P","TOR","10.00","0.00","9.02","10.00","8.24","7.65","5.29","12.35","0.00","1.18","0.00","1.00","4.49","-0.26","0.00","$4,537,500",""
"","Kelvin Herrera","RP","CHW","10.00","0.00","9.01","10.53","6.32","6.14","4.04","9.30","0.53","0.53","0.18","0.28","1.08","-0.08","0.37","$0",""
"","Pat Neshek","RP","PHI","10.00","0.00","9.00","11.50","5.50","5.00","1.00","4.50","0.00","0.50","1.50","0.69","2.50","-0.06","0.00","$0",""
"","Tony Watson","RP","SF","10.00","0.00","9.00","9.33","4.33","4.17","2.00","6.83","0.33","0.33","0.00","0.21","0.70","0.06","3.55","$0",""
"","Craig Kimbrel","RP/CL","CHC","10.00","0.00","8.99","9.13","6.52","6.52","5.22","13.04","0.00","1.74","5.65","0.69","2.84","-0.26","0.00","$10,000,000",""
"","Ryan Brasier","RP","BOS","10.00","0.00","8.98","8.23","5.32","4.84","3.39","9.84","0.32","0.65","1.13","0.21","0.78","0.00","5.73","$2,000,000",""
"","Jacob Webb","RP","ATL","10.00","0.00","8.98","6.67","2.78","1.39","3.33","7.78","1.11","0.00","0.56","0.31","0.39","0.26","0.00","$0",""
"","Bobby Poyner","RP","BOS","10.00","0.77","8.97","7.69","6.92","6.92","3.85","8.46","0.00","0.77","0.00","0.99","5.34","-0.12","0.00","$0",""
"","Junior Fernandez","P","STL","10.00","0.00","8.97","6.92","5.38","5.38","4.62","12.31","0.00","0.77","0.00","0.99","4.15","-0.12","0.00","$0",""
"","Adalberto Mejia","RP","LAA","10.00","0.00","8.95","9.43","7.14","6.57","6.00","8.57","0.00","0.57","0.00","0.49","1.89","-0.18","0.00","$0",""
"","Joe Smith","RP","HOU","10.00","0.00","8.93","6.79","2.14","1.79","1.79","7.86","0.36","0.00","0.00","0.34","0.64","0.22","0.00","$0",""
"","D.J. Johnson","RP","COL","10.00","0.00","8.93","8.21","5.00","5.00","6.79","8.57","0.00","0.71","0.00","0.60","1.80","0.06","0.00","$0",""
"","Matt Albers","RP","MIL","10.00","0.00","8.91","7.91","5.07","5.07","4.33","8.51","1.19","0.90","0.60","0.21","0.77","-0.01","4.43","$0",""
"","Ryne Harper","RP","MIN","10.00","0.00","8.91","8.85","4.10","3.77","1.64","8.20","0.66","0.33","0.16","0.19","0.62","0.11","0.00","$0",""
"","Art Warren","RP","SEA","10.00","0.00","8.89","3.33","0.00","0.00","3.33","8.33","1.67","0.00","0.00","1.25","0.00","0.43","0.00","$0",""
"","Tayron Guerrero","RP","MIA","10.00","0.00","8.85","8.08","6.54","6.15","6.92","8.27","0.19","0.38","0.00","0.33","1.20","-0.13","1.09","$0",""
"","Will Harris","RP","HOU","10.00","0.00","8.82","6.18","2.06","1.47","2.06","9.12","0.59","0.15","0.59","0.14","0.22","0.28","12.74","$0",""
"","Jose Alvarez","RP","PHI","10.00","0.15","8.81","9.85","3.73","3.28","2.69","7.61","0.45","0.60","0.15","0.21","0.50","0.11","5.92","$0",""
"","Heath Hembree","RP","BOS","10.00","0.00","8.81","7.56","4.44","3.78","4.00","10.22","0.22","0.00","0.44","0.29","0.86","0.08","0.00","$0",""
"","Edwin Diaz","RP/CL","NYM","10.00","0.00","8.79","8.79","5.45","5.45","3.33","15.00","0.30","1.06","3.94","0.21","0.85","-0.08","3.57","$23,750,000",""
"","Jose Quijada","RP","MIA","10.00","0.00","8.73","7.94","5.88","5.59","7.65","12.94","0.59","0.88","0.29","0.53","1.69","-0.10","0.00","$0",""
"","Justin Anderson","RP","LAA","10.00","0.00","8.70","7.78","5.93","5.37","5.93","11.11","0.56","0.00","0.19","0.29","1.03","-0.05","2.09","$0",""
"","Paul Fry","RP","BAL","10.00","0.00","8.69","8.18","5.91","5.15","4.39","8.33","0.15","1.36","0.45","0.22","0.81","-0.04","2.79","$0",""
"","Hunter Strickland","RP","WSH","10.00","0.00","8.69","7.86","5.36","5.36","2.86","6.43","0.71","0.36","0.71","0.44","1.98","-0.06","0.00","$0",""
"","Justin Wilson","RP","NYM","10.00","0.00","8.67","7.33","2.67","2.44","4.22","9.78","0.89","0.44","0.89","0.30","0.56","0.27","0.00","$0",""
"","Yoan Lopez","RP","ARI","10.00","0.00","8.67","7.43","3.86","3.29","2.43","6.00","0.29","1.00","0.14","0.16","0.49","0.09","6.19","$0",""
"","Fernando Rodney","RP","WSH","10.00","0.00","8.67","8.91","5.64","5.45","5.09","8.91","0.00","0.91","0.36","0.29","1.03","-0.09","1.11","$0",""
"","Dan Altavilla","RP","SEA","10.00","0.00","8.63","5.29","5.29","5.29","7.06","10.59","1.18","0.59","0.00","0.84","3.25","-0.01","0.00","$0",""
"","Tim Hill","RP","KC","10.00","0.00","8.62","6.74","3.70","3.48","2.83","8.48","0.43","0.00","0.22","0.24","0.79","0.18","0.00","$1,850,000",""
"","James Pazos","RP","COL","10.00","0.00","8.61","5.83","1.67","1.67","3.33","8.33","0.00","0.00","0.00","0.89","1.45","0.37","0.00","$0",""
"","Williams Jerez","RP","PIT","10.00","0.00","8.61","10.00","4.17","4.17","7.50","7.50","0.83","0.00","0.00","1.69","3.63","0.15","0.00","$0",""
"","Grant Dayton","RP","ATL","10.00","0.00","8.57","8.57","3.57","2.86","2.86","10.00","0.00","0.71","0.00","0.95","2.14","0.14","0.00","$0",""
"","Jose Alvarado","RP","TB","10.00","0.29","8.57","8.29","5.14","4.57","7.71","11.14","0.29","1.71","2.00","0.53","1.37","-0.09","0.00","$3,450,000",""
"","Yoshihisa Hirano","RP/CL","ARI","10.00","0.00","8.55","8.23","5.00","4.52","3.55","9.84","0.81","0.81","0.16","0.22","0.77","-0.06","3.37","$0",""
"","Wade Davis","RP","COL","10.00","0.00","8.53","10.20","8.40","8.20","5.80","8.40","0.20","1.20","3.00","0.38","1.73","-0.31","0.00","$0",""
"","Tommy Kahnle","RP","NYY","10.00","0.00","8.52","6.25","3.75","3.47","2.78","12.22","0.42","0.28","0.00","0.15","0.51","0.11","7.32","$5,750,000",""
"","Tyler Webb","RP","STL","10.00","0.00","8.46","5.08","3.54","3.54","3.54","7.38","0.31","0.15","0.15","0.16","0.58","0.10","8.92","$0",""
"","David Bednar","P","SD","10.00","0.00","8.46","7.69","6.15","6.15","3.85","10.77","0.00","1.54","0.00","1.05","5.04","-0.12","0.00","$0",""
"","Wandy Peralta","RP","SF","10.00","0.00","8.44","8.51","5.32","5.32","3.40","6.81","0.21","0.21","0.00","0.30","1.21","-0.05","0.00","$3,350,000",""
"","Cory Gearrin","RP","NYY","10.00","0.15","8.38","8.33","3.79","3.79","3.79","7.12","0.15","0.45","0.00","0.22","0.62","0.10","5.08","$0",""
"","Sam Coonrod","RP","SF","10.00","0.00","8.38","5.76","3.33","3.33","4.55","6.06","1.52","0.30","0.00","0.37","1.08","0.14","0.00","$775,000",""
"","David Phelps","RP","CHC","10.00","0.24","8.37","7.56","3.41","3.17","4.15","8.78","0.49","0.24","0.24","0.34","0.83","0.07","0.00","$0",""
"","Kyle Ryan","RP","CHC","10.00","0.00","8.36","7.53","3.56","3.29","3.97","7.95","0.55","0.27","0.00","0.19","0.48","0.13","8.30","$0",""
"","Trevor Kelley","P","BOS","10.00","0.00","8.33","9.00","8.00","8.00","5.00","6.00","0.00","3.00","0.00","1.68","8.64","-0.32","0.00","$0",""
"","Aaron Loup","RP","SD","10.00","0.00","8.33","5.00","0.00","0.00","2.50","12.50","0.00","0.00","0.00","2.25","0.00","0.43","0.00","$7,500,000",""
"","Jorge Alcala","P","MIN","10.00","0.00","8.33","5.00","0.00","0.00","5.00","5.00","0.00","0.00","0.00","6.00","0.00","0.25","0.00","$790,000",""
"","Dillon Maples","RP","CHC","10.00","0.00","8.33","4.29","5.00","5.00","7.14","12.86","0.71","0.00","0.00","0.98","3.86","-0.01","0.00","$0",""
"","Pedro Strop","RP","CHC","10.00","0.00","8.33","6.60","4.80","4.60","4.00","9.80","0.40","1.00","2.00","0.25","0.99","-0.01","3.52","$0",""
"","A.J. Minter","RP","ATL","10.00","0.00","8.15","10.00","6.39","6.39","6.39","9.72","0.83","1.11","1.39","0.56","1.96","-0.19","0.00","$4,287,500",""
"","Gabe Speier","P","KC","10.00","0.00","8.15","5.56","6.67","6.67","6.67","11.11","0.00","0.00","0.00","1.67","8.18","-0.17","0.00","$0",""
"","Jake Diekman","RP","OAK","10.00","0.00","8.13","6.40","4.53","4.27","5.20","10.93","0.13","0.93","0.00","0.19","0.63","0.04","2.77","$3,500,000",""
"","Amir Garrett","RP","CIN","10.00","0.00","8.12","6.38","3.19","2.90","5.07","11.30","0.72","0.43","0.00","0.20","0.47","0.20","7.66","$2,650,000",""
"","Jace Fry","RP","CHW","10.00","0.00","8.09","6.47","4.85","4.26","6.32","10.00","0.44","0.59","0.00","0.23","0.70","0.02","3.24","$0",""
"","Joel Kuhnel","P","CIN","10.00","0.00","8.06","6.67","4.17","4.17","4.17","7.50","0.83","0.00","0.00","1.12","3.88","0.07","0.00","$0",""
"","Nate Jones","RP","TEX","10.00","0.00","7.95","7.69","3.08","3.08","5.38","7.69","0.00","0.77","0.77","1.27","2.68","0.15","0.00","$0",""
"","Nick Burdi","RP","PIT","10.00","0.00","7.88","10.00","8.18","8.18","2.73","15.45","1.82","0.91","0.00","1.47","8.50","-0.40","0.00","$0",""
"","Brad Wieck","RP","CHC","10.00","0.00","7.88","6.36","5.23","5.00","2.95","11.14","0.45","0.45","0.00","0.27","1.30","-0.13","0.00","$0",""
"","Michael Lorenzen","RP","CIN","10.00","0.57","7.86","6.42","2.74","2.55","2.64","8.02","0.09","0.38","0.66","0.11","0.28","0.21","7.65","$8,500,000",""
"","Kyle Barraclough","RP","SF","10.00","0.00","7.83","8.84","5.58","4.88","4.88","9.30","0.23","0.47","0.00","0.41","1.30","-0.18","0.00","$0",""
"","Jesse Hahn","RP","KC","10.00","0.00","7.78","11.67","11.67","11.67","10.00","11.67","0.00","1.67","0.00","4.64","22.50","-0.60","0.00","$0",""
"","Aaron Barrett","RP","WSH","10.00","0.00","7.78","16.67","13.33","13.33","13.33","3.33","0.00","0.00","0.00","12.86","51.43","-0.57","0.00","$0",""
"","C.J. Edwards","RP","SD","10.00","0.00","7.73","5.45","7.73","7.27","5.91","8.64","0.45","0.45","0.00","0.67","3.85","-0.11","0.00","$2,250,000",""
"","Tim Mayza","RP","TOR","10.00","0.00","7.55","6.62","4.26","4.12","3.97","8.09","0.15","0.44","0.00","0.21","0.72","0.01","3.10","$2,100,000",""
"","Randy Rosario","RP","KC","10.00","0.00","7.54","7.89","4.74","3.68","2.63","6.84","1.05","0.00","0.00","0.73","2.32","-0.07","0.00","$0",""
"","Edubray Ramos","RP","PHI","10.00","0.00","7.50","9.50","5.00","4.50","3.50","5.50","0.50","0.00","0.00","0.87","2.70","-0.07","0.00","$0",""
"","Alexander Reyes","RP","STL","10.00","0.00","7.50","5.00","12.50","12.50","15.00","2.50","0.00","2.50","0.00","6.67","37.50","-0.95","0.00","$1,100,000",""
"","Andrew Miller","RP","STL","10.00","0.00","7.49","6.16","4.38","3.70","3.70","9.59","0.68","0.82","0.82","0.18","0.61","-0.07","0.39","$0",""
"","Alexander Claudio","RP","MIL","10.00","0.00","7.47","6.87","3.49","3.37","2.89","5.30","0.24","0.24","0.00","0.16","0.49","0.08","3.44","$0",""
"","Adam Morgan","RP","PHI","10.00","0.00","7.42","5.00","3.50","3.25","2.50","7.25","0.75","0.75","0.00","0.25","0.99","0.08","0.00","$0",""
"","Trevor Hildenberger","RP","MIN","10.00","0.00","7.42","13.64","8.64","8.64","3.18","6.82","0.91","0.91","0.45","1.03","4.76","-0.59","0.00","$0",""
"","Phillip Diehl","P","COL","10.00","0.00","7.33","10.00","6.00","6.00","2.00","8.00","0.00","0.00","0.00","1.64","7.36","-0.08","0.00","$0",""
"","Taylor Guilbeau","P","SEA","10.00","0.00","7.25","5.88","3.53","2.94","1.76","4.12","0.00","0.00","0.00","0.62","2.15","0.10","0.00","$0",""
"","Chaz Roe","RP","TB","10.00","0.00","7.18","6.90","3.80","3.24","4.37","9.15","0.14","0.42","0.14","0.22","0.57","0.00","3.61","$0",""
"","Buddy Boshers","RP","TOR","10.00","0.36","7.14","7.14","3.57","3.21","3.57","9.29","0.00","1.07","0.00","0.54","1.45","0.08","0.00","$0",""
"","Luis Avilan","RP","NYM","10.00","0.00","7.11","7.33","4.00","4.00","3.11","6.67","0.89","0.00","0.00","0.33","1.12","0.02","0.00","$0",""
"","Ryan Buchter","RP","OAK","10.00","0.00","7.08","6.56","2.50","2.34","3.59","7.81","0.16","0.16","0.00","0.22","0.47","0.16","4.25","$0",""
"","Jerry Blevins","RP","ATL","10.00","0.00","7.03","5.43","3.26","3.04","3.48","8.04","0.22","0.00","0.22","0.28","0.85","0.09","0.00","$0",""
"","Keynan Middleton","RP","LAA","10.00","0.00","6.97","3.64","0.91","0.91","6.36","5.45","0.00","0.00","0.00","1.30","1.06","0.36","0.00","$0",""
"","Andrew Chafin","RP","ARI","10.00","0.00","6.75","6.67","2.95","2.82","2.31","8.72","0.26","0.26","0.00","0.17","0.48","0.09","5.14","$5,500,000",""
"","Adam Kolarek","RP","LAD","10.00","0.00","6.71","5.85","2.68","2.44","1.95","5.49","0.73","0.37","0.12","0.14","0.40","0.06","6.17","$0",""
"","Jonny Venters","RP","WSH","10.00","0.83","6.67","10.00","13.33","9.17","8.33","10.00","0.00","0.83","0.83","2.29","10.32","-0.70","0.00","$0",""
"","Robby Scott","RP","ARI","10.00","0.00","6.67","7.27","3.64","3.64","6.36","8.18","0.91","0.00","0.00","1.86","4.46","0.02","0.00","$0",""
"","Darren O'Day","RP","ATL","10.00","0.00","6.67","3.75","1.25","1.25","1.25","7.50","0.00","0.00","0.00","0.94","2.11","0.24","0.00","$0",""
"","Dellin Betances","RP","NYY","10.00","0.00","6.67","0.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","0.00","0.00","0.40","0.00","$0",""
"","Jose Castillo","RP","SD","10.00","0.00","6.67","0.00","0.00","0.00","10.00","20.00","0.00","0.00","0.00","15.00","0.00","0.30","0.00","$730,000",""
"","James Bourque","P","WSH","10.00","0.00","6.67","30.00","40.00","40.00","20.00","0.00","0.00","0.00","0.00","75.00","540.00","-1.40","0.00","$0",""
"","Yennsy Diaz","SP","TOR","10.00","0.00","6.67","10.00","20.00","20.00","40.00","0.00","0.00","0.00","0.00","75.00","270.00","-1.10","0.00","$0",""
"","Brian Moran","RP","MIA","10.00","0.00","6.33","6.00","3.00","3.00","2.00","10.00","1.00","0.00","0.00","1.26","4.26","0.07","0.00","$0",""
"","Fernando Abad","RP","SF","10.00","0.00","6.19","4.29","2.86","2.86","1.43","4.29","0.00","0.95","0.00","0.44","1.98","0.08","0.00","$0",""
"","Scott Alexander","RP","LAD","10.00","0.00","6.19","6.07","2.50","2.50","2.50","3.21","1.07","0.71","0.00","0.49","1.30","0.07","0.00","$1,150,000",""
"","Daniel Stumpf","RP","DET","10.00","0.00","6.04","7.29","3.75","2.92","3.13","5.83","0.21","0.21","0.00","0.36","0.91","0.06","0.00","$0",""
"","Danny Hultzen","RP","CHC","10.00","0.00","5.56","6.67","0.00","0.00","3.33","8.33","0.00","0.00","0.00","3.00","0.00","0.32","0.00","$0",""
"","Miguel Del Pozo","RP","LAA","10.00","0.00","5.49","5.88","6.47","6.47","4.71","6.47","0.59","0.59","0.00","1.13","6.24","-0.28","0.00","$0",""
"","Daniel Zamora","RP","NYM","10.00","0.00","5.10","5.88","2.94","2.94","2.94","4.71","0.00","0.59","0.00","1.02","3.05","-0.01","0.00","$0",""
"","Xavier Cedeno","RP","CHC","10.00","0.00","4.00","8.00","0.00","0.00","6.00","2.00","0.00","0.00","0.00","7.00","0.00","0.28","0.00","$0",""
"","Taylor Hearn","P","TEX","10.00","10.00","3.33","30.00","50.00","40.00","40.00","0.00","0.00","10.00","0.00","210.00","1,080.00","-3.10","0.00","$1,462,500",""
"","Austen Williams","RP","WSH","10.00","0.00","1.67","25.00","30.00","30.00","5.00","5.00","0.00","0.00","0.00","90.00","810.00","-1.35","0.00","$0",""
"","Jared Walsh","RP","LAA","10.00","6.00","1.43","0.86","0.29","0.29","1.71","1.43","0.00","0.00","0.00","0.51","0.51","0.03","0.00","$2,650,000",""
"","John Ryan Murphy","C","ATL","10.00","6.54","1.15","3.85","3.46","3.46","1.15","0.00","0.00","0.00","0.00","1.67","10.38","0.08","0.00","$0",""
"","Michael Brosseau","3B","TB","10.00","6.15","0.77","0.96","0.38","0.38","0.00","0.00","0.00","0.00","0.00","0.24","0.87","0.11","0.00","$1,400,000",""
"","Roman Quinn","CF","PHI","10.00","5.23","0.76","1.59","0.68","0.68","0.68","0.23","0.00","0.23","0.00","0.68","1.84","-0.04","0.00","$0",""
"","Caleb Joseph","C","ARI","10.00","5.50","0.67","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.01","0.00","$0",""
"","Russell Martin","C","LAD","10.00","6.27","0.48","0.24","0.00","0.00","0.00","0.24","0.00","0.00","0.00","0.06","0.00","0.07","0.00","$0",""
"","Steve Wilkerson","2B","BAL","10.00","7.31","0.45","0.50","0.34","0.34","0.00","0.08","0.00","0.00","0.08","0.09","0.57","-0.05","1.01","$0",""
"","Luke Maile","C","TOR","10.00","8.91","0.43","0.22","0.00","0.00","0.00","0.65","0.00","0.00","0.00","0.11","0.00","-0.11","0.00","$1,175,000",""
"","Humberto Arteaga","SS","KC","10.00","8.05","0.41","0.49","0.24","0.24","0.24","0.00","0.00","0.00","0.00","0.44","1.32","-0.17","0.00","$0",""
"","Mike Ford","1B","NYY","10.00","7.20","0.40","1.20","1.00","1.00","0.00","0.20","0.00","0.00","0.00","0.60","4.50","0.20","0.00","$0",""
"","Tyler White","1B","LAD","10.00","7.71","0.40","0.84","0.96","0.96","0.60","0.24","0.00","0.00","0.00","0.43","2.60","-0.06","0.00","$0",""
"","Tom Murphy","C","SEA","10.00","9.34","0.39","0.13","0.26","0.26","0.13","0.26","0.00","0.00","0.00","0.09","0.79","0.35","0.00","$1,625,000",""
"","Tim Federowicz","C","TEX","10.00","7.93","0.34","1.03","0.34","0.34","0.00","0.00","0.00","0.00","0.00","1.03","3.10","-0.16","0.00","$0",""
"","Hernan Perez","2B","MIL","10.00","5.38","0.33","0.22","0.11","0.11","0.22","0.11","0.00","0.00","0.00","0.15","0.33","-0.05","0.00","$0",""
"","Richard Urena","SS","TOR","10.00","7.00","0.33","1.33","1.33","1.33","0.33","0.00","0.00","0.00","0.00","1.67","12.00","0.05","0.00","$0",""
"","Alex Avila","C","ARI","10.00","7.78","0.32","0.32","0.16","0.16","0.16","0.16","0.00","0.00","0.00","0.24","0.71","0.23","0.00","$0",""
"","Nick Martini","RF","SD","10.00","7.19","0.31","0.00","0.00","0.00","0.63","0.31","0.00","0.00","0.00","0.63","0.00","-0.02","0.00","$0",""
"","Ty France","3B","SD","10.00","6.52","0.29","0.29","0.14","0.14","0.00","0.00","0.00","0.00","0.00","0.14","0.65","-0.04","0.00","$4,100,000",""
"","Jose Osuna","1B","PIT","10.00","6.11","0.25","0.32","0.11","0.11","0.00","0.00","0.00","0.00","0.00","0.14","0.41","-0.02","0.00","$0",""
"","Chris Owings","2B","BOS","10.00","7.01","0.25","0.90","0.60","0.60","0.15","0.00","0.00","0.00","0.00","0.63","3.22","-0.15","0.00","$0",""
"","Jeff Mathis","C","TEX","10.00","8.64","0.23","0.34","0.23","0.23","0.00","0.11","0.00","0.00","0.00","0.17","1.02","-0.17","0.00","$0",""
"","Ben Zobrist","2B","CHC","10.00","7.92","0.21","0.00","0.00","0.00","0.42","0.21","0.00","0.00","0.00","0.42","0.00","-0.06","0.00","$0",""
"","Victor Caratini","C","CHC","10.00","6.32","0.21","0.21","0.21","0.21","0.11","0.00","0.00","0.00","0.00","0.16","0.95","0.10","0.00","$2,800,000",""
"","Charlie Culberson","2B","ATL","10.00","1.39","0.19","0.19","0.00","0.00","0.19","0.09","0.00","0.00","0.00","0.19","0.00","-0.01","0.69","$0",""
"","Sean Rodriguez","2B","PHI","10.00","3.16","0.18","0.00","0.00","0.00","0.00","0.13","0.00","0.00","0.00","0.00","0.00","0.08","0.00","$0",""
"","Brandon Dixon","1B","DET","10.00","8.22","0.17","0.08","0.17","0.17","0.00","0.08","0.00","0.00","0.00","0.04","0.76","-0.04","2.20","$0",""
"","Alex Gordon","LF","KC","10.00","9.80","0.16","0.53","0.33","0.33","0.13","0.00","0.00","0.00","0.00","0.29","1.29","0.06","1.23","$0",""
"","Daniel Robertson","SS","TB","10.00","7.84","0.14","0.14","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.14","0.00","-0.05","0.00","$0",""
"","Kyle Farmer","C","CIN","10.00","3.57","0.14","0.10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.08","0.00","0.01","1.31","$5,585,000",""
"","Austin Romine","C","NYY","10.00","8.49","0.14","0.55","0.41","0.41","0.00","0.00","0.00","0.00","0.00","0.55","3.70","0.10","0.00","$0",""
"","Jacob Stallings","C","PIT","10.00","7.26","0.14","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.21","0.00","$3,350,000",""
"","Ehire Adrianza","SS","MIN","10.00","6.43","0.12","0.60","0.36","0.36","0.00","0.12","0.00","0.00","0.00","0.60","3.21","0.10","0.00","$0",""
