"Rank","Player","Pos","Team","GP","GS","IP","H","R","ER","BB","SO","W","L","SV","WHIP","ERA","WAR","TVS","Cash2023",""
"","Gabe Speier","P","KC","10.00","0.00","10.95","14.29","4.29","1.43","0.00","7.14","0.00","0.00","0.00","1.86","1.67","0.20","0.00","$0",""
"","Zach Pop","RP","MIA","10.00","0.00","10.93","10.80","5.80","5.00","4.80","10.20","0.20","0.00","0.00","0.29","0.82","0.01","3.75","$0",""
"","Dillon Tate","RP","BAL","10.00","0.00","10.91","9.84","5.65","5.32","3.71","7.90","0.00","0.97","0.48","0.20","0.71","0.15","5.50","$1,500,000",""
"","Drew Steckenrider","RP","SEA","10.00","0.00","10.91","8.39","2.58","2.42","2.74","9.35","0.81","0.32","2.26","0.16","0.32","0.41","15.51","$0",""
"","Caleb Thielbar","RP","MIN","10.00","0.00","10.85","9.32","4.07","3.90","3.39","13.05","1.19","0.00","0.00","0.20","0.55","0.21","10.28","$2,400,000",""
"","Pedro Baez","RP","HOU","10.00","0.00","10.83","5.00","2.50","2.50","2.50","12.50","0.00","0.00","0.00","1.73","5.20","0.20","0.00","$0",""
"","D.J. Johnson","RP","TB","10.00","0.00","10.83","5.00","2.50","2.50","0.00","12.50","0.00","0.00","0.00","1.16","5.20","0.00","0.00","$0",""
"","Isaac Mattson","RP","BAL","10.00","0.00","10.83","12.50","7.50","7.50","12.50","7.50","0.00","0.00","0.00","5.77","15.58","0.00","0.00","$0",""
"","Ryan Burr","RP","CHW","10.00","0.29","10.78","8.24","3.24","2.94","6.18","9.71","0.59","0.29","0.00","0.39","0.72","0.33","0.00","$0",""
"","Raisel Iglesias","RP/CL","LAA","10.00","0.00","10.77","8.15","3.85","3.08","1.85","15.85","1.08","0.77","5.23","0.14","0.40","0.43","14.47","$16,000,000",""
"","Michael Lorenzen","SP","CIN","10.00","0.00","10.74","9.63","6.67","6.67","5.19","7.78","0.37","0.74","1.48","0.51","2.07","-0.02","6.99","$8,500,000",""
"","Enyel De Los Santos","RP","PIT","10.00","0.00","10.71","13.03","9.70","7.58","5.45","14.55","0.61","0.30","0.00","0.52","1.93","-0.22","0.00","$0",""
"","Erik Swanson","RP","SEA","10.00","0.61","10.71","8.48","5.45","3.94","3.03","10.61","0.00","0.91","0.30","0.33","1.00","0.10","0.00","$1,250,000",""
"","Jimmie Sherfy","RP","LAD","10.00","0.00","10.71","8.57","5.71","5.00","2.86","8.57","1.43","0.71","0.00","0.76","3.00","0.04","0.00","$0",""
"","Wade Davis","RP","KC","10.00","0.00","10.67","11.00","8.25","8.00","4.75","9.50","0.00","0.75","0.50","0.37","1.69","-0.15","0.00","$0",""
"","Miguel Del Pozo","RP","DET","10.00","0.00","10.67","16.00","4.00","4.00","4.00","8.00","0.00","0.00","0.00","3.75","6.76","0.18","0.00","$0",""
"","Brett de Geus","RP","ARI","10.00","0.00","10.64","13.19","10.00","8.94","5.32","8.72","0.64","0.43","0.00","0.37","1.61","-0.18","0.00","$0",""
"","Tommy Nance","RP","CHC","10.00","0.00","10.62","9.26","8.52","8.52","4.81","11.11","0.37","0.37","0.00","0.49","2.67","-0.23","0.00","$0",""
"","Steven Okert","RP","MIA","10.00","0.00","10.59","6.47","3.53","3.24","4.41","11.76","0.88","0.29","0.00","0.30","0.81","0.23","0.00","$0",""
"","Kendall Graveman","RP","HOU","10.00","0.00","10.57","6.60","2.83","2.08","3.77","11.51","0.94","0.19","1.89","0.19","0.33","0.32","17.57","$8,000,000",""
"","Cole Sulser","RP","BAL","10.00","0.00","10.56","8.00","3.33","3.17","3.83","12.17","0.83","0.67","1.33","0.19","0.45","0.39","15.35","$825,000",""
"","Conner Greene","RP","BAL","10.00","0.42","10.56","13.33","8.33","8.33","5.00","10.83","0.42","1.25","0.00","0.72","2.96","-0.20","0.00","$0",""
"","Matt Foster","RP","CHW","10.00","0.00","10.54","11.62","7.30","7.03","3.51","10.81","0.54","0.27","0.27","0.39","1.62","-0.12","0.00","$0",""
"","Ryne Harper","RP","WSH","10.00","0.00","10.49","8.24","4.71","4.71","4.12","9.12","0.00","0.59","0.00","0.35","1.19","0.09","0.00","$0",""
"","Scott Effross","P","CHC","10.00","0.00","10.48","9.29","4.29","4.29","0.71","12.86","1.43","0.71","0.00","0.68","2.63","0.14","0.00","$0",""
"","Scott Barlow","RP/CL","KC","10.00","0.00","10.47","8.59","2.82","2.82","3.94","12.82","0.70","0.42","2.25","0.17","0.34","0.40","13.43","$5,300,000",""
"","Rowan Wick","RP","CHC","10.00","0.00","10.45","7.73","5.45","5.00","6.36","13.18","0.00","0.45","2.27","0.61","1.95","0.00","0.00","$1,550,000",""
"","Cody Stashak","RP","MIN","10.00","0.00","10.44","10.67","8.00","8.00","6.67","17.33","0.00","0.00","0.00","1.11","4.59","-0.26","0.00","$0",""
"","Paul Sewald","RP/CL","SEA","10.00","0.00","10.43","6.77","3.87","3.55","3.87","16.77","1.61","0.48","1.77","0.16","0.49","0.26","14.51","$4,100,000",""
"","Kyle Keller","RP","PIT","10.00","0.00","10.42","9.38","8.44","7.50","6.88","11.25","0.31","0.31","0.00","0.49","2.03","-0.17","0.00","$0",""
"","Mike Mayers","RP","LAA","10.00","0.28","10.42","9.86","4.44","4.44","3.61","12.50","0.69","0.69","0.28","0.18","0.53","0.20","6.22","$0",""
"","Edgar Santana","RP","ATL","10.00","0.00","10.41","9.02","4.88","4.15","2.93","8.05","0.73","0.00","0.00","0.28","0.88","0.09","0.00","$0",""
"","Jeffrey Springs","RP","TB","10.00","0.00","10.39","8.14","4.88","3.95","3.26","14.65","1.16","0.23","0.47","0.26","0.80","0.04","0.00","$4,000,000",""
"","Lou Trivino","RP","OAK","10.00","0.00","10.38","8.17","4.51","3.66","4.79","9.44","0.99","1.13","3.10","0.18","0.45","0.16","11.85","$4,100,000",""
"","Kyle Zimmer","RP","KC","10.00","0.38","10.38","8.85","6.15","5.77","5.77","8.85","0.77","0.19","0.38","0.27","0.96","-0.01","4.54","$0",""
"","Ian Krol","RP","DET","10.00","0.00","10.37","12.78","5.56","5.00","4.44","10.00","0.00","0.00","0.00","0.92","2.41","0.04","0.00","$0",""
"","Jimmy Herget","RP","LAA","10.00","0.00","10.37","11.11","6.67","5.56","2.22","11.11","1.11","1.67","0.00","0.71","2.68","-0.18","0.00","$0",""
"","Jimmy Nelson","RP","LAD","10.00","0.36","10.36","5.00","2.86","2.14","4.64","15.71","0.36","0.71","0.00","0.33","0.66","0.33","0.00","$0",""
"","Codi Heuer","RP","CHC","10.00","0.00","10.36","10.00","5.23","4.92","3.54","8.62","1.08","0.62","0.31","0.20","0.66","0.00","5.23","$785,000",""
"","Richard Lovelady","RP","KC","10.00","0.00","10.33","8.00","4.50","4.00","3.00","11.50","1.00","0.00","0.50","0.53","1.74","0.24","0.00","$0",""
"","Eric Hanhold","P","BAL","10.00","0.00","10.33","13.00","9.00","8.00","3.00","6.00","0.00","0.00","0.00","1.55","6.97","-0.23","0.00","$0",""
"","Alexander Reyes","RP","STL","10.00","0.00","10.33","6.57","4.57","3.71","7.43","13.57","1.43","1.14","4.14","0.19","0.46","0.09","11.54","$1,100,000",""
"","Connor Brogdon","RP","PHI","10.00","0.18","10.30","8.39","4.82","3.93","3.21","8.93","0.89","0.71","0.18","0.20","0.61","0.18","11.20","$0",""
"","Liam Hendriks","RP/CL","CHW","10.00","0.00","10.29","6.52","3.33","2.90","1.01","16.38","1.16","0.43","5.51","0.11","0.37","0.38","10.91","$14,000,000",""
"","Hunter Strickland","RP","MIL","10.00","0.00","10.29","8.07","3.68","2.98","3.86","10.18","0.53","0.35","0.00","0.20","0.46","0.05","6.52","$0",""
"","Gregory Soto","RP/CL","DET","10.00","0.00","10.27","7.42","4.84","3.87","6.45","12.26","0.97","0.48","2.90","0.22","0.55","0.22","12.75","$3,925,000",""
"","Phil Maton","RP","HOU","10.00","0.15","10.26","9.85","5.54","5.38","4.92","13.08","0.92","0.00","0.00","0.22","0.73","0.04","2.67","$2,550,000",""
"","Josh Staumont","RP","KC","10.00","0.00","10.26","6.72","3.75","3.28","4.22","11.25","0.63","0.47","0.78","0.17","0.45","0.24","12.70","$1,025,000",""
"","Ian Kennedy","RP","PHI","10.00","0.00","10.24","8.18","3.82","3.64","3.09","11.27","0.55","0.18","4.91","0.20","0.58","0.21","13.57","$0",""
"","Miguel Castro","RP","NYM","10.00","0.29","10.19","6.96","4.35","3.91","6.23","11.16","0.43","0.58","0.00","0.19","0.50","0.08","5.01","$3,500,000",""
"","T.J. McFarland","RP","STL","10.00","0.00","10.18","8.42","2.89","2.89","2.37","5.53","1.05","0.26","0.00","0.28","0.67","0.21","0.00","$0",""
"","Daniel Norris","RP","MIL","10.00","0.00","10.18","9.82","7.32","6.96","5.36","10.36","0.36","0.54","0.18","0.27","1.10","-0.06","0.57","$0",""
"","J.P. Feyereisen","RP","TB","10.00","0.00","10.18","6.55","4.18","3.09","6.00","9.64","0.73","0.73","0.55","0.22","0.50","0.06","9.67","$0",""
"","Jordan Romano","RP/CL","TOR","10.00","0.00","10.16","6.61","2.74","2.42","4.03","13.71","1.13","0.16","3.71","0.17","0.35","0.36","15.74","$4,537,500",""
"","Matt Wisler","RP","TB","10.00","0.00","10.14","8.54","5.00","4.17","2.29","12.92","0.63","1.04","0.21","0.22","0.77","-0.05","0.00","$0",""
"","Clay Holmes","RP/CL","NYY","10.00","0.00","10.14","7.68","4.64","4.06","4.20","11.30","1.16","0.58","0.00","0.17","0.52","0.00","8.00","$3,300,000",""
"","Tyler Rogers","RP","SF","10.00","0.00","10.13","9.25","2.88","2.50","1.63","6.88","0.88","0.13","1.63","0.13","0.28","0.31","11.86","$1,675,000",""
"","Kodi Whitley","RP","STL","10.00","0.00","10.13","6.00","3.20","2.80","4.80","10.80","0.00","0.00","0.00","0.43","1.00","0.16","0.00","$0",""
"","Evan Marshall","RP","CHW","10.00","0.00","10.12","10.37","6.30","6.30","3.33","9.63","0.00","0.74","0.00","0.50","2.07","-0.07","0.00","$0",""
"","Jorge Alcala","RP","MIN","10.00","0.00","10.11","7.63","4.92","4.41","2.20","10.34","0.51","1.02","0.17","0.16","0.66","0.05","7.77","$790,000",""
"","Jacob Webb","RP","ATL","10.00","0.00","10.10","11.18","6.47","4.71","4.12","9.71","1.47","1.18","0.29","0.45","1.23","-0.02","0.00","$0",""
"","Bryan Garcia","RP","DET","10.00","0.00","10.09","12.31","9.74","8.46","6.41","8.21","0.77","0.51","0.51","0.48","1.94","-0.31","0.00","$0",""
"","John Curtiss","RP","MIL","10.00","0.68","10.08","9.55","4.77","3.86","2.73","10.00","0.68","0.23","0.00","0.28","0.78","0.21","0.00","$775,000",""
"","Spencer Patton","RP","TEX","10.00","0.00","10.08","8.57","4.76","4.29","3.57","11.43","0.48","0.48","0.48","0.29","0.91","0.08","0.00","$0",""
"","Sam Coonrod","RP","PHI","10.00","0.48","10.08","9.76","5.00","4.52","3.57","11.43","0.48","0.48","0.48","0.31","0.96","0.10","0.00","$775,000",""
"","Taylor Rogers","RP","MIN","10.00","0.00","10.08","9.50","4.50","3.75","2.00","14.75","0.50","1.00","2.25","0.28","0.84","0.11","0.00","$9,000,000",""
"","Seth Lugo","RP","NYM","10.00","0.00","10.07","8.91","3.91","3.91","4.13","11.96","0.87","0.65","0.22","0.28","0.76","0.15","0.00","$7,500,000",""
"","Garrett Crochet","RP","CHW","10.00","0.00","10.06","7.78","4.07","3.15","5.00","12.04","0.56","0.93","0.00","0.24","0.52","0.23","12.72","$0",""
"","Hector Neris","RP","PHI","10.00","0.00","10.05","7.43","4.59","4.05","4.32","13.24","0.54","0.95","1.62","0.16","0.49","0.16","4.98","$8,000,000",""
"","Blake Treinen","RP","LAD","10.00","0.00","10.05","6.39","2.78","2.22","3.47","11.81","0.83","0.69","0.97","0.14","0.28","0.33","10.66","$8,000,000",""
"","Tyler Kinley","RP","COL","10.00","0.00","10.05","8.43","5.29","5.29","3.71","9.71","0.43","0.29","0.00","0.17","0.68","0.05","3.10","$1,200,000",""
"","Richard Rodriguez","RP","ATL","10.00","0.00","10.05","7.81","3.28","3.28","1.56","6.56","0.78","0.63","2.19","0.15","0.46","0.23","12.70","$0",""
"","Anthony Bender","RP","MIA","10.00","0.16","10.05","7.38","3.61","3.11","3.28","11.64","0.49","0.33","0.49","0.17","0.46","0.20","10.72","$0",""
"","Yusmeiro Petit","RP","OAK","10.00","0.00","10.00","8.85","4.49","4.36","1.54","4.74","1.03","0.38","0.26","0.13","0.50","0.11","6.43","$0",""
"","David Robertson","RP/CL","TB","10.00","0.83","10.00","9.17","5.83","5.00","3.33","13.33","0.00","0.00","0.00","1.04","3.75","-0.09","0.00","$10,000,000",""
"","Kenley Jansen","RP/CL","LAD","10.00","0.00","10.00","5.22","3.04","2.46","5.22","12.46","0.58","0.58","5.51","0.15","0.32","0.33","9.83","$16,000,000",""
"","Dellin Betances","RP","NYM","10.00","0.00","10.00","0.00","10.00","10.00","10.00","10.00","0.00","0.00","0.00","10.00","90.00","-0.20","0.00","$0",""
"","Matt Bush","RP","TEX","10.00","0.00","10.00","10.00","7.50","7.50","2.50","12.50","0.00","0.00","0.00","3.13","16.88","-0.15","0.00","$1,850,000",""
"","Ryan Pressly","RP/CL","HOU","10.00","0.00","10.00","7.66","2.97","2.50","2.03","12.66","0.78","0.47","4.06","0.15","0.35","0.30","13.30","$14,000,000",""
"","Preston Guilmet","RP","MIA","10.00","0.00","10.00","10.00","5.00","5.00","0.00","5.00","0.00","0.00","0.00","5.00","22.50","0.00","0.00","$0",""
"","Grant Dayton","RP","ATL","10.00","0.00","10.00","11.54","7.69","6.92","4.62","10.77","0.00","0.00","0.00","1.24","4.79","-0.25","0.00","$0",""
"","Noah Syndergaard","SP","NYM","10.00","10.00","10.00","15.00","10.00","10.00","0.00","10.00","0.00","5.00","0.00","7.50","45.00","-0.50","0.00","$13,000,000",""
"","Tyler Beede","RP","SF","10.00","0.00","10.00","20.00","30.00","30.00","0.00","20.00","0.00","0.00","0.00","20.00","270.00","-1.00","0.00","$0",""
"","Dylan Lee","P","ATL","10.00","0.00","10.00","15.00","10.00","10.00","0.00","15.00","0.00","0.00","0.00","7.50","45.00","-0.30","0.00","$0",""
"","Jordan Hicks","RP","STL","10.00","0.00","10.00","5.00","6.00","6.00","10.00","10.00","0.00","0.00","0.00","1.50","5.40","-0.09","0.00","$1,837,500",""
"","Lucas Sims","RP","CIN","10.00","0.00","10.00","7.23","5.53","4.89","3.83","16.17","1.06","0.64","1.49","0.24","0.94","0.15","0.00","$1,267,500",""
"","Hunter Wood","RP","TEX","10.00","0.00","10.00","4.00","4.00","4.00","4.00","10.00","0.00","0.00","0.00","1.60","7.20","0.14","0.00","$0",""
"","Yency Almonte","RP","COL","10.00","0.00","10.00","9.79","8.75","8.33","6.04","9.79","0.21","0.63","0.00","0.33","1.56","-0.23","0.00","$1,500,000",""
"","Seranthony Dominguez","RP/CL","PHI","10.00","0.00","10.00","0.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","0.00","0.00","0.40","0.00","$2,574,569",""
"","Julian Merryweather","RP","TOR","10.00","0.77","10.00","10.00","5.38","5.38","3.08","9.23","0.00","0.77","1.54","1.01","3.73","0.09","0.00","$0",""
"","James Norwood","RP","SD","10.00","0.00","10.00","12.00","0.00","0.00","6.00","6.00","0.00","0.00","0.00","3.60","0.00","0.46","0.00","$0",""
"","Nick Anderson","RP","TB","10.00","0.00","10.00","6.67","5.00","5.00","3.33","1.67","0.00","1.67","1.67","1.67","7.50","-0.02","0.00","$875,000",""
"","Sam Selman","RP","LAA","10.00","0.00","10.00","8.00","6.80","6.80","4.80","7.60","0.00","0.40","0.00","0.51","2.45","0.02","0.00","$0",""
"","Kyle Dohy","P","PHI","10.00","0.00","10.00","10.00","0.00","0.00","10.00","10.00","0.00","0.00","0.00","20.00","0.00","0.40","0.00","$0",""
"","Jake Cousins","RP","MIL","10.00","0.00","10.00","5.33","3.00","3.00","6.33","14.67","0.33","0.00","0.00","0.39","0.90","0.25","0.00","$0",""
"","David Bednar","RP/CL","PIT","10.00","0.00","9.95","6.56","2.46","2.46","3.11","12.62","0.49","0.16","0.49","0.16","0.37","0.34","14.13","$0",""
"","Edwin Diaz","RP/CL","NYM","10.00","0.00","9.95","6.83","4.29","3.81","3.65","14.13","0.79","0.95","5.08","0.17","0.55","0.17","11.55","$23,750,000",""
"","Adam Cimber","RP","TOR","10.00","0.00","9.95","8.47","3.33","2.50","2.22","7.08","0.42","0.56","0.14","0.15","0.31","0.08","8.67","$3,150,000",""
"","Dennis Santana","RP","TEX","10.00","0.00","9.94","8.73","5.64","4.73","5.82","8.36","0.36","0.73","0.00","0.27","0.78","-0.05","3.31","$1,000,000",""
"","Alex Lange","RP","DET","10.00","0.00","9.91","10.28","5.00","4.44","4.44","10.83","0.28","0.83","0.28","0.41","1.12","0.08","0.00","$0",""
"","Domingo Tapia","RP","KC","10.00","0.00","9.90","7.35","2.94","2.94","4.41","7.65","1.18","0.29","0.00","0.35","0.79","0.02","0.00","$0",""
"","Jacob Barnes","RP","TOR","10.00","0.00","9.89","10.69","6.90","6.90","3.79","11.38","0.34","0.69","0.69","0.51","2.17","-0.12","0.00","$0",""
"","Chasen Shreve","RP","PIT","10.00","0.00","9.88","7.54","3.51","3.51","4.91","7.89","0.53","0.53","0.00","0.22","0.56","0.21","7.57","$0",""
"","Jose Quijada","RP","LAA","10.00","0.00","9.87","7.69","5.38","5.00","5.77","14.62","0.38","0.77","0.00","0.52","1.75","0.04","0.00","$0",""
"","Ross Detwiler","RP","SD","10.00","0.94","9.87","8.30","5.28","5.09","3.77","11.70","0.57","0.19","0.00","0.23","0.88","-0.01","1.96","$0",""
"","Genesis Cabrera","RP","STL","10.00","0.00","9.86","7.32","4.37","4.08","5.07","10.85","0.56","0.70","0.00","0.18","0.53","0.03","5.28","$1,200,000",""
"","Daniel Bard","RP/CL","COL","10.00","0.00","9.80","10.30","6.12","5.67","5.37","11.94","1.04","1.19","2.99","0.24","0.78","-0.05","2.01","$9,500,000",""
"","Luis Garcia","RP","STL","10.00","0.00","9.80","7.35","3.53","3.53","2.35","10.00","0.29","0.29","0.59","0.29","0.95","0.10","0.00","$3,500,000",""
"","Brusdar Graterol","RP","LAD","10.00","0.29","9.80","10.00","5.29","5.00","3.82","7.94","0.88","0.00","0.00","0.41","1.35","0.01","0.00","$1,225,000",""
"","Zack Littell","RP","SF","10.00","0.32","9.79","7.30","3.81","3.17","3.81","10.00","0.63","0.00","0.32","0.18","0.46","0.16","8.74","$0",""
"","Jordan Sheffield","RP","COL","10.00","0.00","9.78","6.33","3.67","3.67","4.33","6.67","0.00","0.00","0.00","0.36","1.13","0.19","0.00","$0",""
"","Josh Hader","RP/CL","MIL","10.00","0.00","9.78","4.17","1.33","1.33","4.00","17.00","0.67","0.33","5.67","0.14","0.21","0.56","16.59","$14,100,000",""
"","Greg Holland","RP","KC","10.00","0.00","9.77","8.60","5.61","5.26","4.56","9.30","0.53","0.88","1.40","0.24","0.85","0.01","2.86","$0",""
"","Alex Vesia","RP","LAD","10.00","0.00","9.76","4.15","4.15","2.44","5.37","13.17","0.73","0.24","0.24","0.24","0.55","0.15","0.00","$0",""
"","Tyler Duffey","RP","MIN","10.00","0.00","9.74","7.50","3.91","3.44","4.38","9.53","0.47","0.47","0.47","0.19","0.50","0.19","9.09","$0",""
"","Tyler Clippard","RP","ARI","10.00","0.00","9.74","8.46","4.62","3.46","4.23","8.08","0.38","0.38","2.31","0.50","1.23","0.24","0.00","$0",""
"","Shelby Miller","RP","PIT","10.00","0.00","9.74","12.31","10.00","10.00","8.46","6.15","0.00","0.77","0.00","1.64","7.11","-0.21","0.00","$1,500,000",""
"","Kyle Finnegan","RP/CL","WSH","10.00","0.00","9.71","9.41","5.74","3.82","5.00","10.00","0.74","1.32","1.62","0.22","0.52","-0.08","2.98","$2,325,000",""
"","Alex Colome","RP","MIN","10.00","0.00","9.70","10.15","6.12","4.48","3.43","8.66","0.60","0.60","2.54","0.21","0.62","-0.10","1.14","$0",""
"","Heath Hembree","RP","NYM","10.00","0.00","9.67","7.50","6.50","6.00","4.00","13.83","0.33","1.17","1.50","0.20","0.93","-0.09","2.08","$0",""
"","Andrew Chafin","RP","OAK","10.00","0.00","9.67","6.34","1.97","1.97","2.68","9.01","0.28","0.56","0.70","0.13","0.26","0.21","11.23","$5,500,000",""
"","Jose Alvarez","RP","SF","10.00","0.15","9.65","7.91","3.43","2.69","2.84","6.27","0.75","0.30","0.00","0.17","0.37","0.18","11.75","$0",""
"","Carlos Estevez","RP","COL","10.00","0.00","9.64","11.09","5.00","4.69","3.28","9.38","0.47","0.78","1.72","0.23","0.68","0.05","3.43","$6,750,000",""
"","Hirokazu Sawamura","RP","BOS","10.00","0.00","9.64","8.18","4.36","3.27","5.82","11.09","0.91","0.18","0.00","0.26","0.56","0.14","4.12","$0",""
"","Hunter Harvey","RP","BAL","10.00","0.00","9.63","8.89","4.44","4.44","3.33","6.67","0.00","0.00","0.00","1.41","4.61","0.19","0.00","$870,000",""
"","Cam Bedrosian","RP","PHI","10.00","0.38","9.62","10.38","5.38","5.38","6.54","8.85","0.00","0.00","0.00","0.68","1.94","-0.08","0.00","$0",""
"","Archie Bradley","RP","PHI","10.00","0.00","9.62","9.62","4.53","3.96","4.15","7.55","1.32","0.57","0.38","0.27","0.70","0.13","3.46","$0",""
"","Jake McGee","RP","SF","10.00","0.00","9.62","7.10","4.03","2.90","1.61","9.35","0.48","0.32","5.00","0.15","0.44","0.16","14.17","$0",""
"","Casey Sadler","RP","SEA","10.00","0.00","9.60","4.52","0.95","0.71","2.38","8.81","0.00","0.24","0.00","0.17","0.16","0.50","0.00","$0",""
"","Will Smith","RP","ATL","10.00","0.00","9.58","6.90","3.80","3.66","3.94","12.25","0.42","0.99","5.21","0.16","0.48","0.22","3.70","$0",""
"","Hansel Robles","RP","BOS","10.00","0.00","9.58","8.06","5.42","4.72","5.14","10.56","0.42","0.69","1.94","0.19","0.62","-0.08","1.77","$0",""
"","J.T. Chargois","RP","TB","10.00","0.00","9.58","6.79","2.86","2.68","3.57","9.46","1.07","0.18","0.00","0.19","0.45","0.12","10.52","$850,000",""
"","Daniel Hudson","RP/CL","SD","10.00","0.00","9.57","7.41","4.07","3.52","2.96","13.89","0.93","0.56","0.00","0.20","0.61","0.18","5.57","$6,500,000",""
"","Diego Castillo","RP","SEA","10.00","0.00","9.56","6.56","3.77","2.95","2.79","12.30","0.82","0.82","2.62","0.16","0.46","0.11","12.21","$2,950,000",""
"","Drew Pomeranz","RP","SD","10.00","0.00","9.51","7.04","2.22","1.85","3.70","11.11","0.37","0.00","0.00","0.42","0.65","0.28","0.00","$10,000,000",""
"","Corey Knebel","RP","LAD","10.00","1.48","9.51","5.93","2.96","2.59","3.33","11.11","1.48","0.00","1.11","0.36","0.91","0.26","0.00","$0",""
"","Brad Hand","RP","NYM","10.00","0.00","9.51","8.24","5.74","4.12","3.82","8.97","0.88","1.03","3.09","0.19","0.57","0.04","1.67","$0",""
"","Ryne Stanek","RP","HOU","10.00","0.00","9.49","6.39","4.44","3.61","5.14","11.53","0.42","0.69","0.28","0.17","0.48","0.07","5.51","$3,600,000",""
"","J.B. Wendelken","RP","ARI","10.00","0.00","9.49","9.57","5.22","4.57","4.78","8.48","0.87","0.65","0.43","0.33","0.94","0.00","0.00","$0",""
"","Craig Kimbrel","RP/CL","CHW","10.00","0.00","9.47","4.92","3.02","2.38","3.65","15.87","0.63","0.79","3.81","0.14","0.36","0.39","10.15","$10,000,000",""
"","Noe Ramirez","RP","ARI","10.00","0.00","9.47","6.05","3.68","3.16","3.16","7.63","0.00","0.53","0.26","0.26","0.79","0.01","0.00","$0",""
"","Emilio Pagan","RP","SD","10.00","0.00","9.45","8.36","5.22","5.07","2.69","10.30","0.60","0.45","0.00","0.17","0.72","-0.05","0.82","$3,500,000",""
"","Ryan Tepera","RP","CHW","10.00","0.00","9.44","5.38","2.92","2.92","2.92","11.38","0.00","0.31","0.31","0.14","0.43","0.17","10.90","$7,000,000",""
"","Brooks Kriske","RP","BAL","10.00","0.00","9.44","14.17","15.83","15.00","5.00","9.17","1.67","0.83","0.00","1.69","11.91","-0.63","0.00","$0",""
"","Sean Poppen","RP","ARI","10.00","0.00","9.44","12.92","7.50","5.00","3.75","10.83","0.42","0.42","0.42","0.74","1.99","-0.13","0.00","$0",""
"","Brett Martin","RP","TEX","10.00","0.00","9.44","10.15","4.70","3.33","2.12","6.36","0.61","0.61","0.00","0.20","0.48","0.06","6.59","$1,275,000",""
"","Mychal Givens","RP","CIN","10.00","0.00","9.44","7.96","4.07","3.52","5.00","10.00","0.74","0.56","1.48","0.25","0.62","0.21","5.87","$3,000,000",""
"","Ryan Thompson","RP","TB","10.00","0.00","9.44","7.22","3.06","2.50","2.50","10.28","0.83","0.56","0.00","0.29","0.66","0.22","0.00","$1,340,527",""
"","Dominic Leone","RP","SF","10.00","0.70","9.42","6.67","2.63","1.58","3.86","8.77","0.70","0.88","0.35","0.20","0.26","0.30","15.31","$0",""
"","Chris Martin","RP","ATL","10.00","0.00","9.42","10.65","4.35","4.13","1.30","7.17","0.43","0.87","0.22","0.28","0.86","0.09","0.00","$6,000,000",""
"","Jay Jackson","RP","SF","10.00","0.43","9.42","6.52","3.91","3.91","5.22","12.17","0.87","0.43","0.00","0.54","1.63","0.10","0.00","$0",""
"","Dylan Floro","RP/CL","MIA","10.00","0.00","9.41","7.79","3.68","2.94","3.68","9.12","0.88","0.88","2.21","0.18","0.41","0.21","12.82","$3,900,000",""
"","Robert Stephenson","RP","COL","10.00","0.00","9.39","8.57","4.08","3.27","3.67","10.61","0.41","0.20","0.20","0.27","0.64","0.17","6.86","$1,750,000",""
"","Jason Foley","RP","DET","10.00","0.00","9.39","7.27","2.73","2.73","4.55","5.45","0.00","0.00","0.00","1.14","2.37","0.25","0.00","$0",""
"","Josh Sborz","RP","TEX","10.00","0.00","9.37","8.25","4.60","4.13","5.08","10.95","0.63","0.48","0.16","0.23","0.63","0.05","4.10","$0",""
"","Joe Barlow","RP","TEX","10.00","0.00","9.35","3.87","2.90","1.61","3.87","8.71","0.00","0.65","3.55","0.27","0.50","0.24","0.00","$0",""
"","Sergio Romo","RP","OAK","10.00","0.00","9.34","8.48","5.00","4.85","3.18","9.09","0.15","0.15","0.45","0.19","0.71","0.01","2.12","$0",""
"","Devin Williams","RP/CL","MIL","10.00","0.00","9.31","6.21","2.93","2.59","4.83","15.00","1.38","0.34","0.52","0.20","0.43","0.28","14.21","$3,350,000",""
"","Camilo Doval","RP/CL","SF","10.00","0.00","9.31","6.55","3.45","3.10","3.10","12.76","1.72","0.34","1.03","0.36","1.03","0.20","0.00","$0",""
"","Pierce Johnson","RP","SD","10.00","0.32","9.31","7.46","3.33","3.33","4.29","12.22","0.48","0.63","0.00","0.20","0.51","0.17","5.70","$5,000,000",""
"","Rex Brothers","RP","CHC","10.00","0.00","9.30","7.19","5.44","5.44","6.14","13.16","0.53","0.35","0.18","0.25","0.92","-0.04","1.32","$0",""
"","Yimi Garcia","RP","HOU","10.00","0.00","9.30","7.90","5.32","4.35","2.90","9.68","0.65","1.45","2.42","0.19","0.68","0.13","8.25","$5,000,000",""
"","Ryan Helsley","RP/CL","STL","10.00","0.00","9.28","7.84","4.71","4.71","5.29","9.22","1.18","0.78","0.20","0.28","0.89","-0.05","5.67","$2,303,575",""
"","Tony Watson","RP","SF","10.00","0.00","9.25","6.45","4.19","4.03","2.90","7.10","1.13","0.65","0.00","0.16","0.63","0.02","9.91","$0",""
"","Ryan Brasier","RP","BOS","10.00","0.00","9.23","9.23","3.85","1.54","3.08","6.92","0.77","0.77","0.00","1.03","1.15","0.14","0.00","$2,000,000",""
