Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_inicio_de_contrato_t,Anio_inicio_de_contrato_t_1,Anios_de_contrato_t,Anios_de_contrato_t_1,At_bats_2_t,At_bats_2_t_1,At_bats_t,At_bats_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Edad_t_1,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Home_runs_2_t,Home_runs_2_t_1,Home_runs_t,Home_runs_t_1,Juegos_2_t,Juegos_2_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,OPS_2_t,OPS_2_t_1,OPS_t,OPS_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_bateo_2_t,Porcentaje_bateo_2_t_1,Porcentaje_bateo_t,Porcentaje_bateo_t_1,Porcetnaje_juegos_2_t,Porcetnaje_juegos_2_t_1,Porcetnaje_juegos_t,Porcetnaje_juegos_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,RBI_2_t,RBI_2_t_1,RBI_t,RBI_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WS_ganadas_t,WS_ganadas_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
COL,COL,6.4,6.4,2019,0,0,2019,2018,1,1,529,4225,23,65,4,36,2,6,0,0,1,5,1,1,25,24,26,25,Colorado Rockies,Colorado Rockies,Colorado,3819434,3385000,0,0,0,0,484,1089,22,33,161,163,Kyle Freeland,0.07784100000000002,0.058564,0.279,0.242,1,1,201,201,5,5,0.007568999999999999,0.008464,0.087,0.092,0.018496000000000002,0.041209,0.136,0.203,SP,SP,0.4347826086956521,0.558282208588957,0,4,0,2,434434,550000,565000,550000,565000,550000,64.48089999999999,9773.2996,8.03,98.86,24000000,122500000,565000,550000,70,91,0.48999999999999994,71.2336,-0.7,8.44,0,0,12.981799313415625,13.244581010128577,13.244581010128577
MIN,MIN,6.6,6.6,2019,2020,2020,2019,2018,1,1,1,4,1,2,0,4,0,2,0,0,4,6,1,1,31,30,31,30,Minnesota Twins,Minnesota Twins,Minnesota,18802445,10677445,0,0,0,0,1156,1024,34,32,162,162,Kyle Gibson,0.25,4.0,0.5,2.0,6,6,215,215,16,15,0.0,1.0,0.0,1.0,0.04409999999999999,0.039204,0.21,0.198,SP,SP,0.6234567901234568,0.4814814814814814,0,0,0,0,8125000,4200000,8125000,4200000,8125000,4200000,838.1025,5969.107600000001,28.95,77.26,46800000,52250000,8125000,4200000,101,78,0.0841,14.5924,0.29,3.82,3,3,15.910456286180075,15.910456286180075,15.910456286180075
CHC,CHC,6.3,6.3,2019,2024,2021,2019,2018,4,1,2916,3600,54,60,64,16,8,4,0,0,5,7,2,2,29,28,29,28,Chicago Cubs,Chicago Cubs,Illinois,13705024,6300024,0,0,0,0,961,1089,31,33,162,163,Kyle Hendricks,0.1296,0.0324,0.36,0.18,17,17,190,190,20,20,0.021903999999999996,0.004489000000000001,0.148,0.067,0.036481,0.041209,0.191,0.203,SP,SP,0.5185185185185185,0.5828220858895705,25,1,5,1,7405000,4175000,7405000,4175000,7405000,4175000,6055.952399999999,7108.176100000001,77.82,84.31,49325000,215545000,55500000,4175000,84,95,14.2884,11.902500000000002,3.78,3.45,3,3,15.817666005684035,15.817666005684035,15.817666005684035
NYY,NYY,6.1,6.1,2019,2025,0,2019,2018,1,1,3136,5184,56,72,144,144,12,12,0,0,5,2,2,2,28,27,29,28,New York Yankees,New York Yankees,New York,1008660,854334,9,9,3,3,324,841,18,29,162,162,Kyle Higashioka,0.45562500000000006,0.31360000000000005,0.675,0.56,40,40,202,202,55,54,0.045795999999999996,0.027889000000000004,0.214,0.167,0.012321,0.032041,0.111,0.179,C,C,0.6358024691358025,0.6172839506172839,121,36,11,6,154326,272490,562900,545000,562900,545000,0.0,0.0,0.0,0.0,124555000,14000000,562900,545000,103,100,0.0016,0.0361,0.04,-0.19,27,27,11.946822527072626,13.240857271452118,13.240857271452118
WSH,WSH,6.3,6.3,2019,2025,0,2019,2018,1,1,9,4,3,2,1,0,1,0,0,0,7,5,1,1,27,26,27,26,Washington Nationals,Washington Nationals,Washington DC,465486,349110,0,0,0,0,49,36,7,6,162,162,Kyle McGowin,0.44488900000000003,0.0,0.667,0.0,1,1,195,195,6,5,0.11088900000000002,0.0,0.333,0.0,0.0018489999999999997,0.0013689999999999998,0.043,0.037,SP,SP,0.5740740740740741,0.5061728395061729,0,0,0,0,116376,79110,555000,545000,555000,545000,0.0,0.0,0.0,0.0,184550000,23300000,555000,545000,93,82,0.25,0.0001,-0.5,0.01,1,0,11.664581607453298,13.226723392728571,13.226723392728571
CHC,CHC,6.0,6.0,2019,2022,0,2019,2018,1,1,279841,183184,529,428,17424,10404,132,102,0,0,5,7,2,2,25,24,26,25,Chicago Cubs,Chicago Cubs,Illinois,8393570,5003570,1444,676,38,26,24025,18769,155,137,162,163,Kyle Schwarber,0.758641,0.677329,0.871,0.823,17,17,229,229,20,20,0.0625,0.05664399999999999,0.25,0.238,0.9158489999999999,0.7072809999999999,0.957,0.841,LF,LF,0.5185185185185185,0.5828220858895705,8464,3721,92,61,3390000,604500,3390000,604500,3390000,604500,5689.684900000001,5228.7361,75.43,72.31,49325000,215545000,3390000,604500,84,95,5.107599999999999,2.3104,2.26,1.52,3,3,15.036340479356634,15.036340479356634,15.036340479356634
SEA,SEA,6.0,6.0,2019,2022,2022,2015,2015,7,7,154449,339889,393,583,8649,16641,93,129,500000,500000,3,3,1,1,27,27,31,30,Seattle Mariners,Seattle Mariners,Washington,65385300,46385300,529,484,23,22,11449,24336,107,156,162,162,Kyle Seager,0.6146560000000001,0.4529290000000001,0.784,0.673,0,0,210,210,4,4,0.056169,0.048841,0.237,0.221,0.43692100000000006,0.9273689999999999,0.661,0.963,3B,3B,0.419753086419753,0.5493827160493827,3969,6084,63,78,19500000,19000000,19000000,18500000,19500000,19000000,1660.5625,143.04160000000002,40.75,11.96,4450000,17750000,100000000,100000000,68,89,5.6644,0.6723999999999999,2.38,0.82,0,0,16.785925023533974,16.759949537130716,16.785925023533974
HOU,HOU,6.4,6.4,2019,2025,0,2019,2018,1,1,4489,4096,67,64,324,81,18,9,0,0,3,2,2,2,21,20,22,21,Houston Astros,Houston Astros,Texas,4230052,4146500,16,0,4,0,484,784,22,28,161,162,Kyle Tucker,0.734449,0.192721,0.857,0.439,3,2,199,199,13,12,0.07236100000000001,0.019880999999999996,0.269,0.141,0.018496000000000002,0.029928999999999997,0.136,0.173,LF,RF,0.6583850931677019,0.6358024691358025,121,16,11,4,83552,146500,555000,545000,555000,545000,0.0,0.0,0.0,0.0,42250000,23500000,555000,545000,106,103,0.5625,0.7224999999999999,0.75,-0.85,1,1,11.333224471498855,13.226723392728571,13.226723392728571
CHW,CHW,5.8,5.8,2019,2021,2021,2019,2018,1,1,332929,66564,577,258,25921,4900,161,70,0,0,3,2,2,2,27,26,28,27,Chicago White Sox,Chicago White Sox,Illinois,4286955,2736955,64,16,8,4,20449,6724,143,82,161,162,Leury Garcia,0.47334399999999993,0.4610410000000001,0.688,0.679,6,6,190,190,9,9,0.07784100000000002,0.073441,0.279,0.271,0.788544,0.256036,0.888,0.506,CF,RF,0.4472049689440994,0.382716049382716,1600,1024,40,32,1550000,1175000,1550000,1175000,1550000,1175000,1319.1424,0.0,36.32,0.0,24500000,19750000,1550000,1175000,72,62,2.6895999999999995,0.6561000000000001,1.64,0.81,3,3,14.253765488895429,14.253765488895429,14.253765488895429
MIA,MIA,6.5,6.5,2019,0,0,2019,2018,1,1,51076,145924,226,382,1521,5776,39,76,0,0,2,1,2,2,24,23,25,24,Miami Marlins,Miami Marlins,Florida,2510014,2237229,0,121,0,11,5625,11881,75,109,162,161,Lewis Brinson,0.208849,0.332929,0.457,0.577,2,2,212,212,2,2,0.029928999999999997,0.039601000000000004,0.173,0.199,0.21436900000000003,0.45832900000000004,0.463,0.677,CF,CF,0.3518518518518518,0.391304347826087,225,1764,15,42,272785,545000,570000,545000,570000,545000,0.0,134.56,0.0,11.6,4500000,3250000,570000,545000,57,63,4.5796,0.9603999999999999,-2.14,-0.98,2,2,12.516439218102452,13.253391639810733,13.253391639810733
TEX,MIN,6.1,6.1,2019,2020,2019,2019,2016,1,2,100489,137641,317,371,5184,7396,72,86,0,0,6,6,2,1,31,28,32,31,Texas Rangers,Minnesota Twins,Texas,24589100,22589100,49,4,7,2,10404,14400,102,120,162,162,Logan Forsythe,0.45968400000000004,0.364816,0.678,0.604,2,6,205,205,8,15,0.051529000000000005,0.053824000000000004,0.227,0.232,0.39690000000000003,0.549081,0.63,0.741,2B,2B,0.4814814814814814,0.4814814814814814,1521,729,39,27,2000000,3000000,2000000,9000000,2000000,9000000,389.66759999999994,36.6025,19.74,6.05,47250000,52250000,2000000,10250000,78,78,0.1369,0.1296,-0.37,-0.36,0,3,14.508657738524219,14.508657738524219,14.508657738524219
PHI,MIN,6.3,6.3,2019,2020,2020,2019,2018,1,1,1225,101124,35,318,49,3481,7,59,0,0,4,6,2,1,31,30,31,30,Philadelphia Phillies,Minnesota Twins,Pennsylvania,19901166,18648494,4,225,2,15,841,9025,29,95,162,162,Logan Morrison,0.43956900000000004,0.41473600000000005,0.663,0.644,7,6,245,245,14,15,0.04000000000000001,0.034596,0.2,0.186,0.032041,0.343396,0.179,0.586,DH,DH,0.5,0.4814814814814814,9,1521,3,39,252672,5500000,1000000,5500000,1000000,5500000,0.0,0.0,0.0,0.0,403000000,52250000,1000000,6500000,81,78,0.0484,0.0961,-0.22,-0.31,2,3,12.439847483913043,13.815510557964274,13.815510557964274
MIL,MIL,6.2,6.2,2019,2023,2023,2018,2018,5,5,315844,290521,562,539,21316,27556,146,166,0,0,5,5,1,1,31,31,33,32,Milwaukee Brewers,Milwaukee Brewers,Wisconsin,49275025,35250025,121,100,11,10,21904,20164,148,142,161,163,Lorenzo Cain,0.48580899999999994,0.6609689999999999,0.697,0.813,1,1,214,214,6,5,0.06760000000000001,0.094864,0.26,0.308,0.835396,0.758641,0.914,0.871,CF,CF,0.5527950310559007,0.588957055214724,2304,1444,48,38,15025000,14300000,15000000,14000000,15025000,14300000,558.3769,7071.128100000001,23.63,84.09,31900000,103750000,80000000,80000000,89,96,6.969600000000001,47.0596,2.64,6.86,0,0,16.525226038385547,16.523560759066484,16.525226038385547
TOR,TOR,6.4,6.4,2019,2025,2025,2017,2017,7,7,98596,62001,314,249,7569,4900,87,70,428571,428571,5,3,1,1,23,23,25,24,Toronto Blue Jays,Toronto Blue Jays,Toronto,2500000,1000000,400,121,20,11,7225,4225,85,65,161,162,Lourdes Gurriel Jr.,0.755161,0.570025,0.869,0.755,2,2,215,215,7,7,0.07672900000000002,0.07896100000000002,0.277,0.281,0.275625,0.16080100000000003,0.525,0.401,2B,2B,0.4099378881987577,0.4506172839506173,2500,1225,50,35,1928571,1428571,1500000,1000000,1928571,1428571,0.0,0.0,0.0,0.0,15500000,17000000,22000000,22000000,66,73,2.7224999999999997,0.0081,1.65,0.09,2,2,14.472289872131098,14.22097566607244,14.472289872131098
CHW,CHW,6.6,6.6,2019,2024,0,2019,2018,1,1,16,36,4,6,1,0,1,0,0,0,3,2,2,2,24,23,24,23,Chicago White Sox,Chicago White Sox,Illinois,4280990,3707990,0,0,0,0,841,1024,29,32,161,162,Lucas Giolito,0.25,0.0,0.5,0.0,6,6,245,245,9,9,0.0625,0.0,0.25,0.0,0.0324,0.039204,0.18,0.198,SP,SP,0.4472049689440994,0.382716049382716,4,0,2,0,573000,555000,573000,555000,573000,555000,9354.7584,235.6225,96.72,15.35,24500000,19750000,573000,555000,72,62,31.472100000000005,1.5625,5.61,-1.25,3,3,13.258640995696876,13.258640995696876,13.258640995696876
CIN,CIN,6.2,6.2,2019,2025,0,2019,2018,1,1,64,4,8,2,1,0,1,0,0,0,1,3,2,2,24,23,25,24,Cincinnati Reds,Cincinnati Reds,Ohio,2207494,1977726,0,0,0,0,576,81,24,9,162,162,Lucas Sims,0.0625,0.0,0.25,0.0,10,10,225,225,15,15,0.015625,0.0,0.125,0.0,0.021903999999999996,0.0031360000000000003,0.148,0.056,RP/CL,SP,0.4629629629629629,0.4135802469135802,0,0,0,0,229768,87900,555000,545000,555000,545000,0.0,0.0,0.0,0.0,2000000,10250000,555000,545000,75,67,0.1369,0.07840000000000001,0.37,-0.28,5,5,12.344825383177335,13.226723392728571,13.226723392728571
CIN,CIN,6.2,6.2,2019,0,0,2019,2018,1,1,3844,3481,62,59,36,36,6,6,0,0,1,3,2,2,26,25,26,25,Cincinnati Reds,Cincinnati Reds,Ohio,1407723,850223,0,0,0,0,1024,961,32,31,162,162,Luis Castillo,0.04409999999999999,0.0625,0.21,0.25,10,10,200,200,15,15,0.009409,0.010403999999999998,0.097,0.102,0.039204,0.036481,0.198,0.191,SP,SP,0.4629629629629629,0.4135802469135802,0,4,0,2,557500,555000,557500,555000,557500,555000,9131.713600000001,3892.5121,95.56,62.39,2000000,10250000,557500,555000,75,67,22.278399999999998,2.5921000000000003,4.72,1.61,5,5,13.231217782316412,13.231217782316412,13.231217782316412
NYY,NYY,6.0,6.0,2019,2024,0,2019,2018,1,1,1,1,1,1,0,0,0,0,0,0,5,2,2,2,26,25,27,26,New York Yankees,New York Yankees,New York,1405792,826817,0,0,0,0,1849,256,43,16,162,162,Luis Cessa,0.0,0.0,0.0,0.0,40,40,208,208,55,54,0.0,0.0,0.0,0.0,0.07022500000000001,0.009801,0.265,0.099,RP,RP,0.6358024691358025,0.6172839506172839,0,0,0,0,578975,315077,578975,568925,578975,568925,0.0,0.0,0.0,0.0,124555000,14000000,578975,568925,103,100,0.1444,0.0001,0.38,-0.01,27,27,13.26901457773002,13.26901457773002,13.26901457773002
SD,SD,6.2,6.2,2019,2023,0,2019,2018,1,1,49,64,7,8,1,4,1,2,0,0,4,3,5,5,25,24,26,25,San Diego Padres,San Diego Padres,California,1825681,1390017,0,0,0,0,2209,144,47,12,162,162,Luis Perdomo,0.08179599999999998,0.22278399999999998,0.286,0.472,2,2,185,185,5,5,0.020448999999999995,0.0625,0.143,0.25,0.0841,0.005475999999999999,0.29,0.074,RP,SP,0.4320987654320987,0.4074074074074074,1,1,1,1,435664,338217,555000,566800,555000,566800,0.0,0.0,0.0,0.0,326000000,149500000,555000,566800,70,66,0.24009999999999998,1.2321000000000002,0.49,-1.11,0,0,12.984626583031988,13.226723392728571,13.226723392728571
SD,SD,5.9,5.9,2019,2025,0,2019,2018,1,1,46225,2304,215,48,2304,100,48,10,0,0,4,3,5,5,21,20,22,21,San Diego Padres,San Diego Padres,California,350864,99620,16,4,4,2,5041,144,71,12,162,162,Luis Urias,0.42902500000000005,0.381924,0.655,0.618,2,2,186,186,5,5,0.049729,0.043264,0.223,0.208,0.191844,0.005475999999999999,0.438,0.074,SS,2B,0.4320987654320987,0.4074074074074074,576,25,24,5,251244,99620,556400,545000,556400,545000,0.0,0.0,0.0,0.0,326000000,149500000,556400,545000,70,66,0.9216,0.0225,0.96,0.15,0,0,12.434179857473262,13.229242739031426,13.229242739031426
TOR,TOR,6.3,6.3,2019,2023,0,2019,2018,1,1,14161,40804,119,202,324,2500,18,50,0,0,5,3,1,1,27,26,28,27,Toronto Blue Jays,Toronto Blue Jays,Toronto,2404616,1825616,4,9,2,3,2116,4761,46,69,161,162,Luke Maile,0.1936,0.48999999999999994,0.44,0.7,2,2,225,225,7,7,0.022801,0.061503999999999996,0.151,0.248,0.08065599999999999,0.181476,0.284,0.426,C,C,0.4099378881987577,0.4506172839506173,81,729,9,27,579000,558400,579000,558400,579000,558400,0.0,0.0,0.0,0.0,15500000,17000000,579000,558400,66,73,0.28090000000000004,0.9603999999999999,-0.53,0.98,2,2,13.269057756555132,13.269057756555132,13.269057756555132
NYY,NYY,6.3,6.3,2019,2025,0,2019,2018,1,1,184041,20449,429,143,12769,2116,113,46,0,0,5,2,2,2,27,26,28,27,New York Yankees,New York Yankees,New York,1061859,488659,441,225,21,15,13924,2209,118,47,162,162,Luke Voit,0.7089639999999999,1.142761,0.842,1.069,40,40,255,255,55,54,0.06916900000000001,0.10368400000000001,0.263,0.322,0.529984,0.0841,0.728,0.29,1B,1B,0.6358024691358025,0.6172839506172839,3844,1296,62,36,573200,164080,573200,545000,573200,545000,5984.5696,0.0,77.36,0.0,124555000,14000000,573200,545000,103,100,3.61,0.0081,1.9,0.09,27,27,13.258989974936155,13.258989974936155,13.258989974936155
ARI,STL,6.2,6.2,2019,0,0,2019,2018,1,1,361,1444,19,38,4,36,2,6,0,0,4,3,1,2,25,24,25,24,Arizona Diamondbacks,St. Louis Cardinals,Arizona,3256129,2674829,1,0,1,0,169,1225,13,35,162,162,Luke Weaver,0.131769,0.11356900000000002,0.363,0.337,1,23,170,170,6,28,0.011024999999999998,0.024964,0.105,0.158,0.0064,0.046655999999999996,0.08,0.216,SP,SP,0.5246913580246914,0.5432098765432098,16,4,4,2,581300,512253,581300,550800,581300,550800,0.0,429.73290000000003,0.0,20.73,11600000,28000000,581300,550800,85,88,2.9583999999999997,1.2100000000000002,1.72,-1.1,1,11,13.273022253689442,13.273022253689442,13.273022253689442
SF,SF,6.4,6.4,2019,2020,2020,2013,2013,5,5,3969,1936,63,44,64,49,8,7,0,0,2,2,5,5,23,23,29,28,San Francisco Giants,San Francisco Giants,California,61960000,49960000,4,0,2,0,1369,484,37,22,161,162,Madison Bumgarner,0.209764,0.142884,0.458,0.378,23,23,257,257,26,26,0.016129,0.025281,0.127,0.159,0.051984,0.018496000000000002,0.228,0.136,SP,SP,0.4782608695652174,0.4506172839506173,16,16,4,4,12000000,12000000,12000000,12000000,12000000,12000000,5321.7025,4769.283600000001,72.95,69.06,8500000,11500000,35000000,35000000,77,73,6.300099999999999,5.7121,2.51,2.39,8,8,16.300417207752275,16.300417207752275,16.300417207752275
PHI,PHI,6.1,6.1,2019,2022,2022,2019,2018,1,1,151321,187489,389,433,8281,13689,91,117,0,0,4,4,2,2,26,25,26,25,Philadelphia Phillies,Philadelphia Phillies,Pennsylvania,9721297,4521297,289,484,17,22,15129,17161,123,131,162,162,Maikel Franco,0.49702499999999994,0.6084,0.705,0.78,7,7,225,225,14,14,0.054756000000000006,0.0729,0.234,0.27,0.5760810000000001,0.6544810000000001,0.759,0.809,3B,3B,0.5,0.4938271604938271,3136,4624,56,68,5200000,2950000,5200000,2950000,5200000,2950000,192.09959999999998,1419.7824,13.86,37.68,403000000,169200000,5200000,2950000,81,80,0.0576,0.16000000000000003,-0.24,0.4,2,2,15.464169183551656,15.464169183551656,15.464169183551656
MIL,MIL,6.0,6.0,2019,2022,0,2019,2018,1,1,24964,93636,158,306,1296,5929,36,77,0,0,5,5,1,1,31,30,32,31,Milwaukee Brewers,Milwaukee Brewers,Wisconsin,3397577,1797577,49,81,7,9,5776,9604,76,98,161,163,Manuel Pina,0.524176,0.49280399999999996,0.724,0.702,1,1,222,222,6,5,0.051984,0.063504,0.228,0.252,0.21996099999999996,0.361201,0.469,0.601,C,C,0.5527950310559007,0.588957055214724,625,784,25,28,1600000,560100,1600000,560100,1600000,560100,0.0,1009.3329,0.0,31.77,31900000,103750000,1750000,560100,89,96,0.4624000000000001,1.1881000000000002,0.68,1.09,0,0,14.28551418721001,14.28551418721001,14.28551418721001
STL,STL,6.1,6.1,2019,2020,2020,2019,2018,1,1,235225,338724,485,582,13924,26569,118,163,0,0,1,3,2,2,28,27,28,27,St. Louis Cardinals,St. Louis Cardinals,Missouri,26524491,14274491,841,529,29,23,17161,22500,131,150,162,162,Marcell Ozuna,0.6464160000000001,0.574564,0.804,0.758,23,23,225,225,29,28,0.059049,0.07840000000000001,0.243,0.28,0.6544810000000001,0.8574760000000001,0.809,0.926,LF,LF,0.5617283950617284,0.5432098765432098,7921,7744,89,88,12250000,9000000,12250000,9000000,12250000,9000000,3169.6899999999996,2334.8224,56.3,48.32,25000000,28000000,12250000,9000000,91,88,4.368099999999999,8.41,2.09,2.9,11,11,16.32103649495501,16.32103649495501,16.32103649495501
SEA,SEA,6.1,6.1,2019,2024,0,2019,2018,2,1,25,4,5,2,1,0,1,0,0,0,3,3,1,1,26,25,27,26,Seattle Mariners,Seattle Mariners,Washington,3580147,2680147,0,0,0,0,1225,841,35,29,162,162,Marco Gonzales,0.36,0.0,0.6,0.0,0,0,195,195,4,4,0.04000000000000001,0.0,0.2,0.0,0.046655999999999996,0.032041,0.216,0.179,SP,SP,0.419753086419753,0.5493827160493827,0,0,0,0,900000,550300,900000,550300,900000,550300,6671.622400000001,5875.222500000001,81.68,76.65,4450000,17750000,1900000,550300,68,89,10.3041,6.1504,3.21,2.48,0,0,13.710150042306449,13.710150042306449,13.710150042306449
OAK,OAK,6.0,6.0,2019,2021,2021,2019,2018,1,1,430336,399424,656,632,34969,25921,187,161,0,0,6,3,5,5,28,27,28,27,Oakland Athletics,Oakland Athletics,California,11048838,5148838,1089,225,33,15,26244,25281,162,159,162,162,Marcus Semien,0.7974490000000001,0.49843599999999993,0.893,0.706,15,15,195,195,28,27,0.08122499999999999,0.065025,0.285,0.255,1.0,0.964324,1.0,0.982,SS,SS,0.5987654320987654,0.5987654320987654,8464,4900,92,70,5900000,3125000,5900000,3125000,5900000,3125000,9600.0804,4777.5744,97.98,69.12,37600000,18000000,5900000,3125000,97,97,66.09690000000002,18.232899999999997,8.13,4.27,9,9,15.590462908875947,15.590462908875947,15.590462908875947
NYM,TOR,5.7,5.7,2019,2021,2021,2019,2018,1,1,529,9,23,3,1,1,1,1,0,0,6,3,2,1,27,26,28,27,New York Mets,Toronto Blue Jays,New York,20502184,13102184,0,0,0,0,1024,361,32,19,161,162,Marcus Stroman,0.007568999999999999,0.44488900000000003,0.087,0.667,5,2,180,180,9,7,0.0019359999999999998,0.11088900000000002,0.044,0.333,0.039204,0.013689000000000002,0.198,0.117,SP,SP,0.5279503105590062,0.4506172839506173,0,0,0,0,2546240,6500000,7400000,6500000,7400000,6500000,6052.839999999999,514.3824,77.8,22.68,79000000,17000000,7400000,6500000,85,73,10.3041,0.0361,3.21,0.19,2,2,14.750128319171306,15.816990558174398,15.816990558174398
OAK,OAK,6.2,6.2,2019,2021,0,2019,2018,1,1,167281,133225,409,365,12544,8281,112,91,0,0,6,3,5,5,29,28,30,29,Oakland Athletics,Oakland Athletics,California,4114472,2064472,676,289,26,17,15876,15129,126,123,162,162,Mark Canha,0.839056,0.605284,0.916,0.778,15,15,209,209,28,27,0.07507600000000002,0.062001,0.274,0.249,0.605284,0.5760810000000001,0.778,0.759,CF,LF,0.5987654320987654,0.5987654320987654,3481,2704,59,52,2050000,518144,2050000,547500,2050000,547500,8650.860100000002,3028.3009,93.01,55.03,37600000,18000000,2050000,547500,97,97,17.64,2.8899999999999997,4.2,1.7,9,9,14.53335035111459,14.53335035111459,14.53335035111459
BAL,BAL,6.4,6.4,2019,2020,2020,2017,2017,3,3,841,108900,29,330,25,7396,5,86,0,0,1,2,1,1,30,30,33,32,Baltimore Orioles,Baltimore Orioles,Maryland,62029000,48529000,0,289,0,17,169,8100,13,90,161,162,Mark Trumbo,0.252004,0.583696,0.502,0.764,7,7,225,225,14,14,0.029583999999999996,0.068121,0.172,0.261,0.0064,0.3091360000000001,0.08,0.556,DH,DH,0.3354037267080745,0.2901234567901234,9,1936,3,44,11000000,11000000,13500000,12500000,13500000,12500000,0.0,0.0,0.0,0.0,800000,73000000,37500000,37500000,54,47,0.07840000000000001,0.1024,-0.28,0.32,3,3,16.213405830762646,16.41820024340866,16.41820024340866
MIA,MIA,6.0,6.0,2019,2020,2020,2016,2016,3,3,60025,38809,245,197,3249,2304,57,48,0,0,2,1,2,2,32,32,35,34,Miami Marlins,Miami Marlins,Florida,92807500,77807500,4,1,2,1,10816,2916,104,54,162,161,Martin Prado,0.31248100000000006,0.35046399999999994,0.559,0.592,2,2,215,215,2,2,0.054289000000000004,0.059536,0.233,0.244,0.41216400000000003,0.11222500000000002,0.642,0.335,1B,3B,0.3518518518518518,0.391304347826087,225,324,15,18,15000000,13500000,15000000,13500000,15000000,13500000,0.1024,0.0,0.32,0.0,4500000,3250000,40000000,40000000,57,63,1.5625,0.11560000000000002,-1.25,0.34,2,2,16.523560759066484,16.523560759066484,16.523560759066484
NYY,NYY,0.0,0.0,2019,2021,2021,2014,2014,7,7,1,36,1,6,0,0,0,0,0,0,5,2,2,2,25,25,30,29,New York Yankees,New York Yankees,New York,132000000,110000000,0,0,0,0,1024,729,32,27,162,162,Masahiro Tanaka,0.0,0.0,0.0,0.0,40,40,215,215,55,54,0.0,0.0,0.0,0.0,0.039204,0.027889000000000004,0.198,0.167,SP,SP,0.6358024691358025,0.6172839506172839,0,0,0,0,22000000,22000000,22000000,22000000,22000000,22000000,756.8001,1683.4609,27.51,41.03,124555000,14000000,155000000,155000000,103,100,2.9240999999999997,8.526399999999999,1.71,2.92,27,27,16.90655301132259,16.90655301132259,16.90655301132259
BAL,CIN,6.1,6.1,2019,2020,2022,2019,2018,1,1,900,15129,30,123,64,1296,8,36,0,0,1,3,1,2,27,26,27,26,Baltimore Orioles,Cincinnati Reds,Maryland,2636486,2555918,0,4,0,2,121,2601,11,51,161,162,Mason Williams,0.389376,0.5314409999999999,0.624,0.729,7,10,195,195,14,15,0.071289,0.085849,0.267,0.293,0.0046240000000000005,0.09922500000000001,0.068,0.315,LF,CF,0.3354037267080745,0.4135802469135802,4,36,2,6,80568,196310,555000,545000,555000,545000,0.0,0.0,0.0,0.0,800000,10250000,0,545000,54,67,0.0064,0.0064,-0.08,0.08,3,5,11.29685682732798,13.226723392728571,13.226723392728571
ARI,ARI,6.2,6.2,2019,2022,0,2019,2018,1,1,36,1,6,1,0,0,0,0,0,0,4,2,1,1,29,28,29,28,Arizona Diamondbacks,Arizona Diamondbacks,Arizona,3418312,2498312,0,0,0,0,2916,1681,54,41,162,162,Matt Andriese,0.0,0.0,0.0,0.0,1,1,215,215,6,6,0.0,0.0,0.0,0.0,0.11088900000000002,0.064009,0.333,0.253,RP,RP,0.5246913580246914,0.5061728395061729,0,0,0,0,920000,537358,920000,558400,920000,558400,1456.9489,0.0,38.17,0.0,11600000,15750000,920000,558400,85,82,0.0081,0.0064,0.09,-0.08,1,1,13.732128949025222,13.732128949025222,13.732128949025222
DET,DET,6.3,6.3,2019,2023,0,2019,2018,1,1,4,4,2,2,1,0,1,0,0,0,4,3,1,1,27,26,28,27,Detroit Tigers,Detroit Tigers,Michigan,4241532,1641532,0,0,0,0,1089,961,33,31,161,162,Matt Boyd,1.0,0.0,1.0,0.0,11,11,234,234,16,16,0.25,0.0,0.5,0.0,0.04202499999999999,0.036481,0.205,0.191,SP,SP,0.2919254658385093,0.3950617283950617,0,0,0,0,2600000,562000,2600000,562000,2600000,562000,4201.6323999999995,3834.0864,64.82,61.92,15500000,11750000,2600000,562000,47,64,12.1104,4.2848999999999995,3.48,2.07,4,4,14.77102200299171,14.77102200299171,14.77102200299171
