Equipo,Cantidad_agentes_libres,Valor_contrato_total,Acronimo,Victorias,Juegos totales,Playoffs,Pennants won,WS ganadas,Promedio_victorias,Jugador,Posicion,Juegos,Porcetnaje_juegos,At-bats,Bateos,Home-runs,RBI,Porcentaje_bateo,OPS,WAR,TVS,Edad,Peso,Altura,Sueldo_base,Sueldo,Sueldo_regular,Juegos_2,Porcetnaje_juegos_2,At-bats_2,Bateos_2,Home-runs_2,RBI_2,Porcentaje_bateo_2,OPS_2,WAR_2,TVS_2
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Michael Taylor,CF,118,0.728,399,108,19,53,0.271,0.806,2.4,70.8,26,215,6.4,557900,557900,551869,13924,0.529984,159201,11664,361,2809,0.073441,0.6496360000000001,5.76,5012.639999999999
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Howie Kendrick,LF,91,0.562,305,96,9,41,0.315,0.844,1.28,0.0,33,220,0.0,10000000,10000000,3551912,8281,0.31584400000000007,93025,9216,81,1681,0.09922500000000001,0.712336,1.6384,0.0
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Matt Wieters,C,123,0.759,422,94,10,52,0.223,0.627,-0.59,4.86,31,235,0.0,10500000,10500000,10500000,15129,0.5760810000000001,178084,8836,100,2704,0.049729,0.393129,0.34809999999999997,23.619600000000002
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Brian Goodwin,CF,74,0.457,251,63,13,30,0.251,0.811,0.27,0.0,26,200,6.0,535000,535000,426758,5476,0.208849,63001,3969,169,900,0.063001,0.6577210000000001,0.0729,0.0
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Jayson Werth,LF,70,0.432,252,57,10,29,0.226,0.717,-0.66,0.0,38,236,6.5,21000000,21571428,21571428,4900,0.18662399999999998,63504,3249,100,841,0.051076,0.5140889999999999,0.43560000000000004,0.0
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Adam Eaton,RF,23,0.142,91,27,2,13,0.297,0.854,0.31,0.0,28,180,5.9,4000000,4000000,4000000,529,0.020163999999999998,8281,729,4,169,0.088209,0.729316,0.0961,0.0
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Jose Lobaton,C,51,0.315,141,24,4,11,0.17,0.525,-1.0,0.0,32,212,6.1,1575000,1575000,1575000,2601,0.09922500000000001,19881,576,16,121,0.028900000000000006,0.275625,1.0,0.0
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Adrian Sanchez,2B,34,0.21,71,19,0,11,0.268,0.654,0.11,0.0,26,208,6.0,535000,535000,245532,1156,0.04409999999999999,5041,361,0,121,0.07182400000000001,0.42771600000000004,0.0121,0.0
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Ryan Raburn,LF,25,0.154,65,17,2,6,0.262,0.735,0.05,0.0,36,185,6.0,535000,535000,347837,625,0.023716,4225,289,4,36,0.06864400000000001,0.540225,0.0025000000000000005,0.0
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Alejandro De Aza,LF,28,0.173,62,12,0,9,0.194,0.546,-0.11,0.0,33,195,6.0,535000,535000,137381,784,0.029928999999999997,3844,144,0,81,0.037636,0.29811600000000005,0.0121,0.0
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Max Scherzer,SP,31,0.191,62,10,1,5,0.161,0.422,7.1,92.18,32,208,6.3,15000000,22242857,22242857,961,0.036481,3844,100,1,25,0.025921000000000003,0.178084,50.41,8497.1524
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Andrew Stevenson,OF,37,0.228,57,9,0,1,0.158,0.443,-0.41,0.0,23,192,6.0,535000,535000,175380,1369,0.051984,3249,81,0,1,0.024964,0.196249,0.16809999999999997,0.0
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Stephen Strasburg,SP,28,0.173,54,7,2,3,0.13,0.401,6.21,92.47,28,235,6.5,15000000,18333333,18333333,784,0.029928999999999997,2916,49,4,9,0.016900000000000002,0.16080100000000003,38.564099999999996,8550.7009
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Gio Gonzalez,SP,32,0.198,66,6,0,5,0.091,0.234,6.37,96.72,31,205,6.0,12000000,12000000,12000000,1024,0.039204,4356,36,0,25,0.008281,0.054756000000000006,40.5769,9354.7584
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Joe Ross,SP,20,0.124,33,6,0,1,0.182,0.448,0.47,26.65,24,220,6.4,551000,551000,433584,400,0.015375999999999999,1089,36,0,1,0.033124,0.20070400000000002,0.22089999999999999,710.2225
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Victor Robles,OF,13,0.08,24,6,0,4,0.25,0.766,0.04,0.0,20,190,6.0,535000,535000,73075,169,0.0064,576,36,0,16,0.0625,0.586756,0.0016,0.0
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Tanner Roark,SP,32,0.198,55,5,0,0,0.091,0.216,1.23,57.68,30,238,6.2,4315000,4315000,4315000,1024,0.039204,3025,25,0,0,0.008281,0.046655999999999996,1.5129,3326.9824
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Pedro Severino,C,17,0.105,29,5,0,3,0.172,0.433,-0.32,0.0,23,235,6.1,535000,535000,137381,289,0.011024999999999998,841,25,0,9,0.029583999999999996,0.187489,0.1024,0.0
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Rafael Bautista,OF,17,0.105,25,4,0,0,0.16,0.382,-0.24,0.0,24,194,6.2,535000,535000,102305,289,0.011024999999999998,625,16,0,0,0.0256,0.145924,0.0576,0.0
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Raudy Read,C,8,0.049,11,3,0,0,0.273,0.545,0.01,0.0,23,170,6.0,535000,535000,90613,64,0.0024010000000000004,121,9,0,0,0.07452900000000001,0.29702500000000004,0.0001,0.0
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,A.J. Cole,SP,11,0.068,14,2,0,0,0.143,0.393,0.94,0.0,25,238,6.5,535000,535000,166611,121,0.0046240000000000005,196,4,0,0,0.020448999999999995,0.154449,0.8835999999999999,0.0
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Matt Grace,RP,40,0.247,5,0,0,0,0.0,0.0,0.4,0.0,28,215,6.4,535000,535000,377067,1600,0.061009,25,0,0,0,0.0,0.0,0.16000000000000003,0.0
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Enny Romero,RP,53,0.327,1,0,0,0,0.0,0.0,0.58,37.13,26,232,6.3,551000,551000,551000,2809,0.10692900000000001,1,0,0,0,0.0,0.0,0.3364,1378.6369000000002
Washington Nationals,4,10400000,WSH,97,163,5,1,0,0.5950920245398773,Erick Fedde,SP,3,0.019,4,0,0,0,0.0,0.0,-0.45,0.0,24,200,6.4,535000,535000,105228,9,0.000361,16,0,0,0,0.0,0.0,0.2025,0.0
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,Paul Goldschmidt,1B,155,0.957,558,166,36,120,0.298,0.966,5.8,98.89,29,220,6.3,8750000,8850000,8850000,24025,0.9158489999999999,311364,27556,1296,14400,0.088804,0.933156,33.64,9779.2321
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,David Peralta,RF,140,0.864,525,154,14,57,0.293,0.796,2.49,68.0,29,210,6.1,572200,572200,572200,19600,0.7464959999999999,275625,23716,196,3249,0.085849,0.6336160000000001,6.200100000000001,4624.0
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,Jake Lamb,3B,149,0.92,536,133,30,105,0.248,0.844,1.45,81.72,26,215,6.3,573300,573300,573300,22201,0.8464,287296,17689,900,11025,0.061503999999999996,0.712336,2.1025,6678.1584
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,J.D. Martinez,DH,119,0.735,432,131,45,104,0.303,1.066,2.57,96.63,29,230,6.3,11750000,11750000,4879808,14161,0.540225,186624,17161,2025,10816,0.091809,1.1363560000000001,6.604899999999999,9337.356899999999
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,Brandon Drury,2B,135,0.833,445,119,13,63,0.267,0.764,1.43,42.41,24,215,6.2,559300,559300,559300,18225,0.693889,198025,14161,169,3969,0.071289,0.583696,2.0448999999999997,1798.6080999999997
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,A.J. Pollock,CF,112,0.691,425,113,14,49,0.266,0.801,3.02,75.23,29,210,6.1,6750000,6750000,6750000,12544,0.47748099999999993,180625,12769,196,2401,0.07075600000000001,0.6416010000000001,9.1204,5659.552900000001
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,Ketel Marte,2B,73,0.451,223,58,5,18,0.26,0.74,1.06,0.0,23,165,6.1,535000,535000,280608,5329,0.203401,49729,3364,25,324,0.06760000000000001,0.5476,1.1236000000000002,0.0
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,Nick Ahmed,SS,53,0.327,167,42,6,21,0.252,0.717,0.48,0.0,27,201,6.2,566000,566000,566000,2809,0.10692900000000001,27889,1764,36,441,0.063504,0.5140889999999999,0.2304,0.0
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,Chris Herrmann,C,106,0.654,226,41,10,27,0.181,0.619,-0.77,8.98,29,200,6.0,937500,937500,937500,11236,0.42771600000000004,51076,1681,100,729,0.032761,0.383161,0.5929,80.64040000000001
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,Yasmany Tomas,LF,47,0.29,166,40,8,32,0.241,0.758,-0.46,0.0,26,250,6.2,6000000,9500000,9500000,2209,0.0841,27556,1600,64,1024,0.058080999999999994,0.574564,0.2116,0.0
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,Reymond Fuentes,CF,64,0.395,136,32,3,9,0.235,0.616,,0.0,26,185,6.0,535000,535000,409220,4096,0.15602500000000002,18496,1024,9,81,0.055224999999999996,0.379456,,0.0
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,Jeremy Hazelbaker,OF,41,0.253,52,18,2,10,0.346,1.02,0.87,0.0,29,190,6.3,542500,542500,219336,1681,0.064009,2704,324,4,100,0.11971599999999999,1.0404,0.7569,0.0
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,Zack Greinke,SP,33,0.204,62,13,0,4,0.21,0.52,6.05,71.98,33,200,6.2,31000000,34000000,34000000,1089,0.04161599999999999,3844,169,0,16,0.04409999999999999,0.27040000000000003,36.6025,5181.120400000001
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,Robbie Ray,SP,28,0.173,53,13,0,2,0.245,0.569,4.9,97.35,25,215,6.2,570400,570400,570400,784,0.029928999999999997,2809,169,0,4,0.060024999999999995,0.32376099999999997,24.010000000000005,9477.0225
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,Taijuan Walker,SP,28,0.173,52,12,1,5,0.231,0.553,2.79,79.27,24,235,6.4,2250000,2250000,2250000,784,0.029928999999999997,2704,144,1,25,0.053361000000000006,0.30580900000000005,7.7841000000000005,6283.732899999999
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,Patrick Corbin,SP,35,0.216,56,7,0,0,0.125,0.37,2.8,65.61,27,220,6.4,3950000,3950000,3950000,1225,0.046655999999999996,3136,49,0,0,0.015625,0.1369,7.839999999999999,4304.6721
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,Kris Negron,RF,14,0.086,25,4,0,1,0.16,0.5,-0.2,0.0,31,195,6.0,535000,535000,90613,196,0.007395999999999999,625,16,0,1,0.0256,0.25,0.04000000000000001,0.0
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,Ildemaro Vargas,SS,12,0.074,13,4,0,4,0.308,0.692,-0.01,0.0,25,180,6.0,535000,535000,78921,144,0.005475999999999999,169,16,0,16,0.094864,0.47886399999999996,0.0001,0.0
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,Christian Walker,1B,11,0.068,12,3,2,2,0.25,1.233,0.11,0.0,26,220,6.0,535000,535000,64306,121,0.0046240000000000005,144,9,4,4,0.0625,1.5202890000000002,0.0121,0.0
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,Zack Godley,SP,27,0.167,42,2,0,2,0.048,0.139,4.4,92.45,27,240,6.3,535000,535000,409220,729,0.027889000000000004,1764,4,0,4,0.002304,0.019321000000000005,19.360000000000003,8547.0025
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,T.J. McFarland,RP,43,0.265,5,1,0,0,0.2,0.4,-0.87,0.0,28,200,6.3,535000,535000,461834,1849,0.07022500000000001,25,1,0,0,0.04000000000000001,0.16000000000000003,0.7569,0.0
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,Archie Bradley,RP,63,0.389,4,1,0,1,0.25,0.5,3.64,98.25,24,215,6.4,544100,544100,544100,3969,0.151321,16,1,0,1,0.0625,0.25,13.249600000000001,9653.0625
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,Randall Delgado,RP,26,0.161,8,0,0,0,0.0,0.0,0.66,0.0,27,220,6.4,1775000,1775000,1775000,676,0.025921000000000003,64,0,0,0,0.0,0.0,0.43560000000000004,0.0
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,Shelby Miller,RP,4,0.025,6,0,0,0,0.0,0.333,0.34,0.0,26,225,6.3,4700000,4700000,4700000,16,0.0006250000000000001,36,0,0,0,0.0,0.11088900000000002,0.11560000000000002,0.0
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,Braden Shipley,SP,10,0.062,6,0,0,0,0.0,0.0,-0.18,0.0,25,190,6.1,535000,535000,102305,100,0.0038439999999999998,36,0,0,0,0.0,0.0,0.0324,0.0
Arizona Diamondbacks,5,9750000,ARI,93,162,6,1,1,0.5740740740740741,Anthony Banda,RP,8,0.049,5,0,0,0,0.0,0.0,0.02,0.0,23,230,6.2,535000,535000,111074,64,0.0024010000000000004,25,0,0,0,0.0,0.0,0.0004,0.0
San Diego Padres,4,8250000,SD,71,162,5,2,0,0.4382716049382716,Wil Myers,RF,155,0.957,567,138,30,74,0.243,0.792,2.09,47.87,26,207,6.3,2000000,4500000,4500000,24025,0.9158489999999999,321489,19044,900,5476,0.059049,0.627264,4.368099999999999,2291.5368999999996
San Diego Padres,4,8250000,SD,71,162,5,2,0,0.4382716049382716,Yangervis Solarte,3B,128,0.79,466,119,18,64,0.255,0.731,1.34,36.83,29,205,0.0,2500000,2625000,2625000,16384,0.6241000000000001,217156,14161,324,4096,0.065025,0.534361,1.7956000000000003,1356.4488999999999
San Diego Padres,4,8250000,SD,71,162,5,2,0,0.4382716049382716,Cory Spangenberg,2B,129,0.796,444,117,13,46,0.264,0.725,-0.1,32.39,26,195,6.0,545000,545000,476480,16641,0.6336160000000001,197136,13689,169,2116,0.06969600000000001,0.525625,0.010000000000000002,1049.1121
San Diego Padres,4,8250000,SD,71,162,5,2,0,0.4382716049382716,Hunter Renfroe,RF,122,0.753,445,103,26,58,0.232,0.751,0.84,45.64,25,230,6.1,535900,535900,445056,14884,0.567009,198025,10609,676,3364,0.053824000000000004,0.564001,0.7055999999999999,2083.0096
San Diego Padres,4,8250000,SD,71,162,5,2,0,0.4382716049382716,Jose Pirela,LF,83,0.512,312,90,10,40,0.289,0.837,1.99,0.0,27,220,6.0,535000,535000,344914,6889,0.262144,97344,8100,100,1600,0.08352099999999998,0.700569,3.9601,0.0
San Diego Padres,4,8250000,SD,71,162,5,2,0,0.4382716049382716,Austin Hedges,C,120,0.741,386,83,18,55,0.215,0.662,0.89,24.49,24,223,6.1,537100,537100,537100,14400,0.549081,148996,6889,324,3025,0.046224999999999995,0.438244,0.7921,599.7601
San Diego Padres,4,8250000,SD,71,162,5,2,0,0.4382716049382716,Carlos Asuaje,2B,89,0.549,307,83,4,21,0.27,0.696,0.65,0.0,25,158,0.0,535000,535000,301069,7921,0.30140100000000003,94249,6889,16,441,0.0729,0.48441599999999996,0.42250000000000004,0.0
San Diego Padres,4,8250000,SD,71,162,5,2,0,0.4382716049382716,Matt Szczur,CF,119,0.735,195,45,3,18,0.231,0.714,-0.1,13.61,27,200,6.0,549500,549500,441441,14161,0.540225,38025,2025,9,324,0.053361000000000006,0.5097959999999999,0.010000000000000002,185.23209999999997
San Diego Padres,4,8250000,SD,71,162,5,2,0,0.4382716049382716,Allen Cordoba,SS,100,0.617,202,42,4,15,0.208,0.579,-0.56,3.62,21,175,6.1,535000,535000,535000,10000,0.380689,40804,1764,16,225,0.043264,0.33524099999999996,0.31360000000000005,13.1044
San Diego Padres,4,8250000,SD,71,162,5,2,0,0.4382716049382716,Jabari Blash,LF,61,0.377,164,35,5,16,0.213,0.675,-0.22,0.0,27,195,6.4,535000,535000,236763,3721,0.142129,26896,1225,25,256,0.045369,0.45562500000000006,0.0484,0.0
San Diego Padres,4,8250000,SD,71,162,5,2,0,0.4382716049382716,Hector Sanchez,C,75,0.463,137,30,8,25,0.219,0.668,-0.44,0.0,27,235,6.0,750000,750000,750000,5625,0.21436900000000003,18769,900,64,625,0.047961,0.44622400000000007,0.1936,0.0
San Diego Padres,4,8250000,SD,71,162,5,2,0,0.4382716049382716,Luis Torrens,C,56,0.346,123,20,0,7,0.163,0.446,-1.14,0.0,21,175,6.0,535000,535000,535000,3136,0.11971599999999999,15129,400,0,49,0.026569000000000002,0.198916,1.2995999999999999,0.0
San Diego Padres,4,8250000,SD,71,162,5,2,0,0.4382716049382716,Travis Jankowski,CF,27,0.167,75,14,0,1,0.187,0.496,-0.14,0.0,26,190,6.2,544300,544300,407438,729,0.027889000000000004,5625,196,0,1,0.034969,0.24601599999999998,0.019600000000000003,0.0
San Diego Padres,4,8250000,SD,71,162,5,2,0,0.4382716049382716,Luis Perdomo,SP,29,0.179,46,5,0,3,0.109,0.432,0.15,48.98,24,185,6.2,544300,544300,544300,841,0.032041,2116,25,0,9,0.011881,0.18662399999999998,0.0225,2399.0404
San Diego Padres,4,8250000,SD,71,162,5,2,0,0.4382716049382716,Craig Stammen,RP,60,0.37,6,3,0,0,0.5,1.292,1.5,73.13,33,228,6.2,900000,900000,900000,3600,0.1369,36,9,0,0,0.25,1.669264,2.25,5347.996899999999
San Diego Padres,4,8250000,SD,71,162,5,2,0,0.4382716049382716,Jordan Lyles,SP,38,0.235,13,3,0,3,0.231,0.516,-0.47,2.56,26,230,6.5,535000,535000,90613,1444,0.055224999999999996,169,9,0,9,0.053361000000000006,0.266256,0.22089999999999999,6.5536
San Diego Padres,4,8250000,SD,71,162,5,2,0,0.4382716049382716,Dinelson Lamet,SP,21,0.13,35,3,0,0,0.086,0.171,0.59,54.3,24,187,6.4,535000,535000,379990,441,0.016900000000000002,1225,9,0,0,0.007395999999999999,0.029241000000000003,0.34809999999999997,2948.49
San Diego Padres,4,8250000,SD,71,162,5,2,0,0.4382716049382716,Rocky Gale,C,3,0.019,10,1,1,2,0.1,0.5,-0.07,0.0,29,185,6.1,535000,535000,40922,9,0.000361,100,1,1,4,0.010000000000000002,0.25,0.004900000000000001,0.0
San Diego Padres,4,8250000,SD,71,162,5,2,0,0.4382716049382716,Jose Torres,RP,62,0.383,1,1,0,0,1.0,2.0,0.36,44.83,33,200,6.2,535400,535400,535400,3844,0.146689,1,1,0,0,1.0,4.0,0.1296,2009.7288999999998
San Diego Padres,4,8250000,SD,71,162,5,2,0,0.4382716049382716,Brad Hand,RP,72,0.444,1,0,0,0,0.0,0.0,2.78,97.07,27,224,6.3,1375000,1375000,1375000,5184,0.197136,1,0,0,0,0.0,0.0,7.728399999999999,9422.584899999998
San Diego Padres,4,8250000,SD,71,162,5,2,0,0.4382716049382716,Jarred Cosart,RP,7,0.043,4,0,0,0,0.0,0.0,-0.04,0.0,27,206,6.3,566300,566300,566300,49,0.0018489999999999997,16,0,0,0,0.0,0.0,0.0016,0.0
San Diego Padres,4,8250000,SD,71,162,5,2,0,0.4382716049382716,Miguel Diaz,P,31,0.191,3,0,0,0,0.0,0.0,-0.74,0.0,22,214,6.0,535000,535000,535000,961,0.036481,9,0,0,0,0.0,0.0,0.5476,0.0
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Travis Shaw,3B,144,0.889,538,147,31,101,0.273,0.862,3.92,91.61,27,230,6.4,544400,544400,544400,20736,0.790321,289444,21609,961,10201,0.07452900000000001,0.7430439999999999,15.366399999999999,8392.3921
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Domingo Santana,RF,151,0.932,525,146,30,85,0.278,0.875,2.91,89.21,24,220,6.5,542200,542200,542200,22801,0.8686240000000001,275625,21316,900,7225,0.07728400000000002,0.765625,8.468100000000002,7958.424099999999
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Orlando Arcia,SS,153,0.944,506,140,15,53,0.277,0.731,2.27,46.86,22,187,6.0,538100,538100,538100,23409,0.8911359999999999,256036,19600,225,2809,0.07672900000000002,0.534361,5.1529,2195.8596
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Eric Thames,1B,138,0.852,469,116,31,63,0.247,0.877,1.36,71.8,30,210,6.0,4000000,4500000,4500000,19044,0.725904,219961,13456,961,3969,0.061009,0.769129,1.8496000000000004,5155.24
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Hernan Perez,LF,136,0.84,432,112,14,51,0.259,0.704,0.94,30.28,26,215,6.1,545700,545700,545700,18496,0.7055999999999999,186624,12544,196,2601,0.067081,0.49561599999999995,0.8835999999999999,916.8784
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Ryan Braun,LF,104,0.642,380,102,17,52,0.268,0.821,0.93,28.86,33,205,0.0,19000000,20000000,20000000,10816,0.41216400000000003,144400,10404,289,2704,0.07182400000000001,0.6740409999999999,0.8649000000000001,832.8996
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Neil Walker,2B,111,0.685,385,102,14,49,0.265,0.803,0.44,21.58,31,210,0.0,17200000,17200000,3000000,12321,0.46922500000000006,148225,10404,196,2401,0.07022500000000001,0.6448090000000001,0.1936,465.6963999999999
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Jonathan Villar,SS,122,0.753,403,97,11,40,0.241,0.665,0.09,27.89,26,215,6.1,554500,554500,554500,14884,0.567009,162409,9409,121,1600,0.058080999999999994,0.44222500000000003,0.0081,777.8521000000001
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Manuel Pina,C,107,0.661,330,92,9,43,0.279,0.751,2.6,46.67,30,222,6.0,538200,538200,538200,11449,0.43692100000000006,108900,8464,81,1849,0.07784100000000002,0.564001,6.760000000000001,2178.0889
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Keon Broxton,LF,143,0.883,414,91,20,49,0.22,0.719,0.46,40.23,27,200,6.3,541200,541200,508604,20449,0.779689,171396,8281,400,2401,0.0484,0.516961,0.2116,1618.4528999999998
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Jesus Aguilar,1B,133,0.821,279,74,16,52,0.265,0.837,0.93,41.6,27,277,6.3,536000,536000,536000,17689,0.6740409999999999,77841,5476,256,2704,0.07022500000000001,0.700569,0.8649000000000001,1730.5600000000002
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Stephen Vogt,C,99,0.611,279,64,12,40,0.229,0.701,0.29,16.26,32,225,6.0,2965000,2965000,1603998,9801,0.37332099999999996,77841,4096,144,1600,0.052441,0.4914009999999999,0.0841,264.3876000000001
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Jett Bandy,C,60,0.37,169,35,6,18,0.207,0.636,-0.76,0.0,27,235,6.4,539800,539800,472000,3600,0.1369,28561,1225,36,324,0.042849,0.404496,0.5776,0.0
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Brett Phillips,OF,37,0.228,87,24,4,12,0.276,0.799,1.37,0.0,23,195,6.0,535000,535000,154919,1369,0.051984,7569,576,16,144,0.07617600000000001,0.6384010000000001,1.8769000000000002,0.0
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Chase Anderson,SP,25,0.154,52,7,0,3,0.135,0.288,4.22,95.23,29,200,6.1,2450000,2450000,2450000,625,0.023716,2704,49,0,9,0.018225,0.08294399999999999,17.8084,9068.752900000001
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Jimmy Nelson,SP,29,0.179,57,6,0,2,0.105,0.226,3.23,90.22,28,250,6.6,547000,547000,547000,841,0.032041,3249,36,0,4,0.011024999999999998,0.051076,10.4329,8139.6484
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Zach Davies,SP,33,0.204,48,6,0,3,0.125,0.403,2.9,85.19,24,180,6.0,546200,546200,546200,1089,0.04161599999999999,2304,36,0,9,0.015625,0.16240900000000003,8.41,7257.3360999999995
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Matt Garza,SP,24,0.148,35,3,0,1,0.086,0.197,-0.22,14.45,33,215,6.4,12500000,12500000,12500000,576,0.021903999999999996,1225,9,0,1,0.007395999999999999,0.038809,0.0484,208.80249999999998
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Brent Suter,SP,23,0.142,18,3,0,0,0.167,0.377,1.76,61.47,27,213,6.4,535000,535000,333222,529,0.020163999999999998,324,9,0,0,0.027889000000000004,0.142129,3.0976,3778.5609
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Brandon Woodruff,SP,8,0.049,10,2,0,0,0.2,0.473,0.49,0.0,24,243,6.4,535000,535000,257224,64,0.0024010000000000004,100,4,0,0,0.04000000000000001,0.22372899999999998,0.24009999999999998,0.0
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Andrew Susac,C,8,0.049,12,1,0,0,0.083,0.167,-0.24,0.0,27,220,6.1,537400,537400,172457,64,0.0024010000000000004,144,1,0,0,0.006889000000000001,0.027889000000000004,0.0576,0.0
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Jeremy Jeffress,RP,61,0.377,2,0,0,0,0.0,0.0,0.41,16.65,29,205,0.0,2100000,2100000,722925,3721,0.142129,4,0,0,0,0.0,0.0,0.16809999999999997,277.22249999999997
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Quintin Berry,LF,7,0.043,3,0,0,0,0.0,0.0,-0.06,0.0,32,175,6.1,535000,535000,78921,49,0.0018489999999999997,9,0,0,0,0.0,0.0,0.0036,0.0
Milwaukee Brewers,3,7550000,MIL,86,162,4,1,0,0.5308641975308642,Junior Guerra,SP,21,0.13,16,0,0,0,0.0,0.0,-0.08,11.62,32,235,6.0,546200,546200,444765,441,0.016900000000000002,256,0,0,0,0.0,0.0,0.0064,135.02439999999999
