Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_inicial,Anio_ref,Anio_t,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,At-bats_2_t,At-bats_t,At_bats_2_t,At_bats_2_t_1,At_bats_t,At_bats_t_1,Aux_Anio,Bateos_2_t,Bateos_2_t_1,Bateos_promedio_2_t,Bateos_promedio_2_t_1,Bateos_promedio_t,Bateos_promedio_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad de equipos_t,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Dobles_2_t,Dobles_2_t_1,Dobles_t,Dobles_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_anterior,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Home-runs_2_t,Home-runs_t,Home_runs_2_t,Home_runs_2_t_1,Home_runs_t,Home_runs_t_1,Juegos totales_t,Juegos_iniciados_2_t,Juegos_iniciados_2_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Pago_efectivo_t,Pago_efectivo_t_1,Pennants won_t,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_On-base-plus-slugging_2_t,Porcentaje_On-base-plus-slugging_t,Porcentaje_On_base_plus_slugging_2_t,Porcentaje_On_base_plus_slugging_2_t_1,Porcentaje_On_base_plus_slugging_t,Porcentaje_On_base_plus_slugging_t_1,Porcentaje_juegos_iniciados_2_t,Porcentaje_juegos_iniciados_2_t_1,Porcentaje_juegos_iniciados_t,Porcentaje_juegos_iniciados_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Porcentaje_on-base_2_t,Porcentaje_on-base_t,Porcentaje_on_base_2_t,Porcentaje_on_base_2_t_1,Porcentaje_on_base_t,Porcentaje_on_base_t_1,Porcentaje_slugging_2_t,Porcentaje_slugging_2_t_1,Porcentaje_slugging_t,Porcentaje_slugging_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Runs-batted-in_2_t,Runs-batted-in_t,Runs_batted_in_2_t,Runs_batted_in_2_t_1,Runs_batted_in_t,Runs_batted_in_t_1,Status_agente_libre,Sueldo_ajustado_norm_t,Sueldo_ajustado_norm_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_norm_t,Sueldo_base_norm_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_norm_t,Sueldo_regular_norm_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Triples_2_t,Triples_2_t_1,Triples_t,Triples_t_1,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WS ganadas_t,WS_ganadas_t,WS_ganadas_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t,id,Y_Sueldo_ajustado_norm_t,Y_Sueldo_regular_norm_t,Y_Sueldo_base_norm_t,Y_TVS_t,Y_ln_Sueldo_ajustado_t,Y_ln_Sueldo_regular_t,X_At_bats_2_t,X_At_bats_2_t_1,X_At_bats_t,X_At_bats_t_1,X_Bateos_2_t,X_Bateos_2_t_1,X_Bateos_promedio_2_t,X_Bateos_promedio_2_t_1,X_Bateos_promedio_t,X_Bateos_promedio_t_1,X_Bateos_t,X_Bateos_t_1,X_Dobles_2_t,X_Dobles_2_t_1,X_Dobles_t,X_Dobles_t_1,X_Home_runs_2_t,X_Home_runs_2_t_1,X_Home_runs_t,X_Home_runs_t_1,X_Juegos_iniciados_2_t,X_Juegos_iniciados_2_t_1,X_Juegos_iniciados_t,X_Juegos_iniciados_t_1,X_Porcentaje_On_base_plus_slugging_2_t,X_Porcentaje_On_base_plus_slugging_2_t_1,X_Porcentaje_On_base_plus_slugging_t,X_Porcentaje_On_base_plus_slugging_t_1,X_Porcentaje_on_base_2_t,X_Porcentaje_on_base_2_t_1,X_Porcentaje_on_base_t,X_Porcentaje_on_base_t_1,X_Porcentaje_slugging_2_t,X_Porcentaje_slugging_2_t_1,X_Porcentaje_slugging_t,X_Porcentaje_slugging_t_1,X_Runs_batted_in_2_t,X_Runs_batted_in_2_t_1,X_Runs_batted_in_t,X_Runs_batted_in_t_1,X_Triples_2_t,X_Triples_2_t_1,X_Triples_t,X_Triples_t_1,X_WAR_2_t,X_WAR_2_t_1,X_WAR_t,X_WAR_t_1
MIA,PHI,6.1,6.1,0,0.0,2020,2020,2020,2,1.0,1,1.0,0.0,0.0,37636.0,67600.0,194.0,260.0,1,2500,6241.0,0.066564,0.092416,0.258,0.304,50,79.0,0,0.0,0.0,6,4.0,2.0,2.0,25,784.0,5,28.0,30,29.0,31,PHI,Miami Marlins,Philadelphia Phillies,Florida,21944531,19351938.0,0.0,0.0,49.0,144.0,7.0,12.0,0.0,2601,3844.0,51,62.0,52,78.0,60.0,162.0,Corey Dickerson,2592593,2787639.0,0.0,2.0,7.0,200.0,200.0,3,14.0,0.0,0.0,0.508369,0.820836,0.713,0.906,0.7224999999999999,0.146689,0.85,0.383,0.867,0.482,0.0,0.0,0.096721,0.11628100000000002,0.311,0.341,0.16160400000000003,0.3192249999999999,0.402,0.565,LF,LF,0.5166666666666667,0.5,0.0,0.0,289.0,3481.0,17.0,59.0,UFA,0.09591765864839592,0.07403133001860103,2592593,2787639.0,0.2218182161794554,0.2306575700391929,8000000,8500000.0,0.075,0.018,0.2218182161794554,0.20488244801852498,8000000,8500000.0,538.24,0.0,23.2,0.0,1,4.0,1,2.0,17500000,8750000,8500000.0,25350000,403000000.0,17500000,8500000.0,8750000,31,81.0,0.0484,0.2025,0.22,0.45,0.0,2.0,2.0,14.76816909115215,15.89495209964411,15.89495209964411,77,0.02997735014332642,-0.15339110324548128,-0.15339110324548128,-4.8166378315169185,0.0845232570268144,-0.05938657138796799,-61.0974025974026,-136.29032258064515,-7.8164827510461885,-11.67434463174037,-14.124293785310735,-51.15573770491803,0.21896052631578947,0.350060606060606,0.46793218132095754,0.5916591975627574,-3.7582301400141445,-7.152323937358964,-0.625,-23.757575757575758,0.7905694150420948,-4.874174366759539,-1.6896551724137931,-9.6,-1.299867367239363,-3.0983866769659336,-16.358490566037737,-29.7984496124031,-4.044563087162535,-5.458795619218868,0.5611136865342162,1.0158861386138613,0.7490752208785285,1.0079117712448156,0.23706127450980394,0.32755211267605644,0.4868893863187037,0.572321686358342,0.286024778761062,0.7046909492273729,0.5348128446111425,0.8394587239569155,-3.36046511627907,-65.67924528301887,1.8331571444584531,-8.104273272972653,0.5,-0.6666666666666666,0.7071067811865475,-0.8164965809277261,-0.016689655172413793,-0.1041714202742227,-0.12918844829323478,-0.3227559763570966
STL,TOR,6.1,6.1,0,0.0,2020,2021,2022,1,2.0,1,2.0,0.0,0.0,78961.0,112896.0,281.0,336.0,2,5625,8281.0,0.071289,0.073441,0.267,0.271,75,91.0,0,0.0,0.0,4,6.0,2.0,1.0,289,324.0,17,18.0,32,30.0,33,TOR,St. Louis Cardinals,Toronto Blue Jays,Missouri,36444531,31444531.0,0.0,0.0,36.0,36.0,6.0,6.0,0.0,5329,7744.0,73,88.0,97,109.0,162.0,163.0,Corey Dickerson,5000000,2250000.0,0.0,23.0,2.0,200.0,200.0,32,8.0,0.0,0.0,0.4872039999999999,0.538756,0.698,0.734,0.203401,0.294849,0.451,0.543,0.599,0.673,0.0,0.0,0.09,0.10627600000000001,0.3,0.326,0.159201,0.16646399999999997,0.399,0.408,LF,LF,0.5740740740740741,0.5644171779141104,0.0,0.0,1296.0,841.0,36.0,29.0,UFA,0.11538461627218936,0.06053811604898551,5000000,2250000.0,0.10086004770023493,0.25203573293441905,5000000,9500000.0,0.032,0.015,0.10086004770023493,0.2440009632702791,5000000,9500000.0,0.0,199.65690000000004,0.0,14.13,1,25.0,1,5.0,5000000,5000000,8750000.0,52700000,186250000.0,5000000,17500000.0,5000000,93,92.0,3.4778082527074643,3.2163280678912045,1.8648882681564234,1.7934124087591243,0.0,11.0,2.0,15.424948470398375,15.424948470398375,15.424948470398375,77,0.02997735014332642,-0.15339110324548128,-0.15339110324548128,-4.8166378315169185,0.0845232570268144,-0.05938657138796799,-156.98011928429423,-201.6,12.529170734102646,-14.198591479439079,-41.058394160583944,-56.333333333333336,0.2352772277227723,0.2720037037037037,0.4850538400247671,0.5215397431679619,6.407682432875707,7.505553499465135,-9.633333333333333,-8.526315789473685,3.1037611591959413,-2.919985580353726,-1.6363636363636365,-1.5,-1.2792042981336627,-1.2247448713915892,43.32520325203252,-50.94736842105263,6.5821883330722555,-7.137742529753552,0.5793151010701545,0.6012901785714285,0.7611275195853547,0.7754290287134139,0.22900763358778625,0.292771349862259,0.4785474204170222,0.5410834962020732,0.3049827586206897,0.3026618181818181,0.5522524410273708,0.5501470877700055,-18.514285714285716,-11.213333333333333,-4.302822993603817,-3.348631561299829,0.14285714285714285,-2.7777777777777777,0.3779644730092272,-1.6666666666666667,-0.8716311410294396,-0.5583902895644453,-0.9336118792246806,-0.7472551703163018
PIT,SEA,6.6,6.6,2016,2015.0,2015,2015,2015,1,1.0,1,1.0,0.0,0.0,2916.0,53824.0,54.0,232.0,1,144,2209.0,0.049284,0.041209,0.222,0.203,12,47.0,0,0.0,0.0,4,8.0,2.0,1.0,1,81.0,1,9.0,32,31.0,33,SEA,Pittsburgh Pirates,Seattle Mariners,Pennsylvania,44534500,42034500.0,0.0,0.0,4.0,36.0,2.0,6.0,0.0,121,3844.0,11,62.0,35,68.0,161.0,161.0,Corey Hart,2500000,6000000.0,0.0,9.0,0.0,240.0,240.0,17,4.0,0.0,0.0,0.356409,0.34809999999999997,0.597,0.59,0.0046240000000000005,0.146689,0.068,0.383,0.216,0.42,0.0,0.0,0.060516,0.073441,0.246,0.271,0.12390399999999999,0.101761,0.352,0.319,RF,RF,0.6024844720496895,0.5341614906832298,0.0,0.0,81.0,441.0,9.0,21.0,UFA,0.07659715772476237,0.23068839387277154,2500000,6000000.0,0.07745063580928027,0.23694779116465867,2500000,6000000.0,0.025,0.052,0.07129998949046872,0.23035480643423378,2500000,6000000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,2500000,2500000,6000000.0,50000000,267800000.0,2500000,6000000.0,2500000,97,86.0,3.082907973586767,3.778791104643598,1.755821167883212,1.94391129032258,0.0,5.0,0.0,14.73180128983843,14.73180128983843,14.73180128983843,78,0.0,0.0,0.0,0.0,0.0,0.0,-6.657534246575342,-101.17293233082707,2.580219805864482,-10.058475646479792,-1.180327868852459,-14.251612903225807,0.17172125435540073,0.14161168384879727,0.4143926330853394,0.37631327886323285,-1.0864289525102224,-3.7751308458417445,-0.03125,-2.3142857142857145,-0.17677669529663687,-1.52127765851133,-0.2222222222222222,-1.5,-0.47140452079103173,-1.2247448713915892,-0.968,-28.902255639097746,-0.9838699100999074,-5.376081811049543,-0.4149115250291036,-0.40196304849884523,0.6441362627807129,0.6340055587286638,0.15925263157894737,-0.18223573200992557,0.3990646959816758,0.4268907729266651,-0.2429490196078431,-0.19914090019569472,0.4928985895778594,0.4462520590380449,-1.3278688524590163,-5.011363636363637,-1.1523319193960637,-2.2386075217339094,-0.0,-0.0,-0.0,-0.0,-1.0817220959953568,-0.9789614260734709,1.0400586983412794,-0.9894247955622858
TEX,LAD,6.4,6.4,2032,0.0,2022,2022,2022,10,1.0,1,1.0,0.0,0.0,351649.0,124609.0,593.0,353.0,1,21025,11664.0,0.060024999999999995,0.093636,0.245,0.306,145,108.0,500000,0.0,0.0,8,7.0,2.0,5.0,576,484.0,24,22.0,27,26.0,28,LAD,Texas Rangers,Los Angeles Dodgers,Texas,62190784,24690784.0,0.0,0.0,1089.0,256.0,33.0,16.0,0.0,22801,8100.0,151,90.0,151,95.0,162.0,162.0,Corey Seager,37500000,13750000.0,0.0,2.0,25.0,215.0,215.0,8,35.0,0.0,0.0,0.5959840000000001,0.8372250000000001,0.772,0.915,0.8686240000000001,0.3091360000000001,0.932,0.556,0.932,0.586,0.0,0.0,0.10048900000000001,0.155236,0.317,0.394,0.20702500000000001,0.27144100000000004,0.455,0.521,SS,SS,0.419753086419753,0.654320987654321,0.0,0.0,6889.0,3249.0,83.0,57.0,UFA,0.7615384673964498,0.3699551536326892,33000000,13750000.0,0.7458952364808071,0.3719922663317292,32500000,13750000.0,0.22,0.052,0.7576231490040903,0.36013334401933406,33000000,13750000.0,1325.6880999999998,0.0,36.41,0.0,1,9.0,1,3.0,325000000,32500000,13750000.0,580700000,160320500.0,325000000,13750000.0,32500000,68,106.0,16.3216,13.690000000000001,4.04,3.7,0.0,0.0,7.0,17.312018119430753,17.296750647299966,17.312018119430753,79,0.0,0.0,0.0,0.0,0.0,0.0,-539.3389570552147,189.66362252663623,23.223672342142937,13.771841653411363,-121.53179190751445,65.52808988764045,-0.12004999999999999,-0.187272,0.3464823227814083,-0.43274935008616705,11.02414585841073,8.094942241155303,-14.76923076923077,15.125,3.843075691322091,3.8890872965260113,-24.2,7.757575757575758,-4.919349550499537,2.7852424952911656,-141.62111801242236,50.31055900621118,11.90046713421042,7.092993656151906,0.5959840000000001,0.8372250000000001,0.772,0.915,0.20097800000000002,-0.310472,0.4483056992722711,0.5572001435749995,0.38480483271375465,0.498056880733945,0.6203263920822284,0.7057314508606974,-67.53921568627452,37.77906976744186,8.218224606706396,6.146468072595989,0.25,-1.8,0.5,-1.3416407864998738,-2.251255172413793,-1.7710219922380337,1.500418332470579,-1.3307975023413718
SF,CIN,6.2,6.2,2023,0.0,2021,2021,2021,1,1.0,0,0.0,0.0,0.0,40000.0,5776.0,200.0,76.0,1,1764,289.0,0.04409999999999999,0.050176000000000005,0.21,0.224,42,17.0,0,0.0,0.0,8,4.0,5.0,2.0,121,9.0,11,3.0,32,31.0,32,CIN,San Francisco Giants,Cincinnati Reds,California,4920555,2920555.0,0.0,0.0,25.0,36.0,5.0,6.0,0.0,3025,625.0,55,25.0,77,31.0,163.0,59.0,Curt Casali,2000000,541667.0,0.0,23.0,10.0,220.0,220.0,27,16.0,0.0,0.0,0.43956900000000004,0.749956,0.663,0.866,0.11560000000000002,0.173889,0.34,0.417,0.475,0.517,0.0,0.0,0.097969,0.133956,0.313,0.366,0.12249999999999998,0.25,0.35,0.5,C,C,0.6625766871165644,0.5254237288135594,0.0,0.0,676.0,64.0,26.0,8.0,UFA,0.05381165871020934,0.0199486718560308,2000000,541667.0,0.02623519948065877,0.04012666576064073,1500000,1462500.0,0.012,0.01,0.03906146783077036,0.04012666576064073,2000000,1462500.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,1500000,1500000,1462500.0,36200000,144825000.0,1500000,1462500.0,1500000,108,31.0,0.42250000000000004,0.2304,0.65,0.48,0.0,8.0,5.0,14.508657738524219,14.22097566607244,14.508657738524219,80,0.0,0.0,0.0,0.0,0.0,0.0,-66.11570247933884,-10.097902097902098,-8.131156281817416,-3.177719638026945,-10.137931034482758,-1.9013157894736843,-0.08819999999999999,0.17792907801418442,-0.2969848480983499,0.42181640320663727,-3.1840117830313943,-1.3788820796114816,-3.1842105263157894,-0.28125,-1.784435632438388,-0.5303300858899106,-1.3888888888888888,-1.565217391304348,-1.1785113019775793,-1.2510864843424487,-20.302013422818792,-4.734848484848484,-4.505775562854723,-2.175970699446223,0.43956900000000004,0.8580732265446224,0.663,0.9263224204048084,0.195938,0.37947875354107646,0.44264884502277874,0.616018468506486,0.24499999999999997,-0.4798464491362764,0.4949747468305832,0.6927094983730744,-11.081967213114755,-0.9142857142857143,-3.3289588782552957,-0.9561828874675149,-0.06666666666666667,-0.0,-0.2581988897471611,-0.0,-0.10131894484412471,-0.08861538461538461,-0.31830636946835467,-0.29768336301410026
NYM,NYY,6.1,6.1,2018,2014.0,2014,2014,2014,4,5.0,1,6.0,0.0,0.0,318096.0,45796.0,564.0,214.0,1,16384,2401.0,0.051529000000000005,0.052441,0.227,0.229,128,49.0,0,0.0,0.0,10,8.0,2.0,2.0,729,169.0,27,13.0,32,26.0,33,NYY,New York Mets,New York Yankees,New York,57905000,44905000.0,0.0,0.0,400.0,49.0,20.0,7.0,0.0,22201,3025.0,149,55.0,155,61.0,162.0,162.0,Curtis Granderson,13000000,15000000.0,0.0,5.0,40.0,200.0,200.0,8,50.0,0.0,0.0,0.5097959999999999,0.522729,0.714,0.723,0.8464,0.11560000000000002,0.92,0.34,0.957,0.377,0.0,0.0,0.10627600000000001,0.10048900000000001,0.326,0.317,0.150544,0.165649,0.388,0.407,RF,RF,0.4876543209876543,0.5246913580246914,0.0,0.0,4356.0,225.0,66.0,15.0,UFA,0.4999474560173015,0.5170210409783498,13000000,15000000.0,0.5180722891566265,0.5306859205776173,13000000,15000000.0,0.138,0.063,0.49973062418225195,0.509116409537167,13000000,15000000.0,741.4729,0.0,27.23,0.0,4,4.0,2,2.0,60000000,15000000,6050000.0,93775000,64000000.0,60000000,30250000.0,15000000,79,85.0,1.4884,1.2544000000000002,1.22,1.12,0.0,2.0,27.0,16.38045991542581,16.38045991542581,16.38045991542581,81,-0.554009881077604,-0.3500349673241136,-0.3504449515529747,1.0363610581848555,-0.35496182219158,-0.11981727006755705,-533.7181208053692,81.19858156028369,-23.10234015863694,9.011025555411754,-103.04402515723271,16.445205479452056,-0.16730194805194806,-0.15748048048048047,-0.4090256080637838,0.3968381036146611,-10.151060297192245,4.055268854151603,-19.7027027027027,5.633333333333334,-4.438772657244647,2.37346441585572,-12.903225806451612,2.0416666666666665,-3.5921060405354983,1.4288690166235207,-147.02649006622516,20.302013422818792,-12.125448035690276,4.505775562854723,-0.5689687499999999,-0.5175534653465347,0.754300172345201,0.7194118885218221,-0.2789396325459318,0.26101038961038964,0.5281473587417926,0.5108917591920911,-0.28086567164179105,-0.2650384,0.5299676137669084,0.5148188030754121,-44.0,3.125,-6.6332495807108,1.7677669529663689,-0.5714285714285714,-0.8,-0.7559289460184544,-0.8944271909999159,-0.3612621359223301,-0.33450666666666673,-0.6010508596802188,-0.5783655130336409
MIL,LAD,6.1,6.1,2019,2018.0,2014,2015,2018,1,4.0,1,4.0,0.0,0.0,117649.0,201601.0,343.0,449.0,2,6889,8836.0,0.058564,0.043681,0.242,0.209,83,94.0,0,0.0,0.0,5,6.0,1.0,5.0,484,529.0,22,23.0,36,32.0,37,LAD,Milwaukee Brewers,Los Angeles Dodgers,Wisconsin,105738342,104905000.0,0.0,0.0,169.0,676.0,13.0,26.0,0.0,7569,13924.0,87,118.0,123,147.0,163.0,162.0,Curtis Granderson,833342,3606548.0,0.0,1.0,25.0,200.0,200.0,5,31.0,0.0,0.0,0.6115240000000001,0.589824,0.782,0.768,0.285156,0.529984,0.534,0.728,0.755,0.907,0.0,0.0,0.12320099999999999,0.10304100000000001,0.351,0.321,0.18576099999999998,0.20070400000000002,0.431,0.448,RF,RF,0.588957055214724,0.6419753086419753,0.0,0.0,1444.0,4096.0,38.0,64.0,UFA,0.023427285516904185,0.10116732272465903,833342,3606548.0,0.1364027546092554,0.45365972106293534,5000000,15000000.0,0.008,0.014,0.12736426995056951,0.4208156511832559,5000000,15000000.0,1530.3743999999997,326.8863999999999,39.12,18.08,4,9.0,2,3.0,5000000,5000000,15000000.0,103750000,199600000.0,5000000,60000000.0,5000000,96,104.0,0.4624000000000001,3.009561375376984,0.68,1.7348087431693973,0.0,0.0,6.0,13.63319940111624,15.424948470398375,15.424948470398375,81,-0.554009881077604,-0.3500349673241136,-0.3504449515529747,1.0363610581848555,-0.35496182219158,-0.11981727006755705,201.45376712328766,-351.83420593368237,14.19344098953061,18.757244092181622,-38.92090395480226,-53.2289156626506,-0.058564,0.14182142857142857,-0.242,0.37659185940674367,6.23866203242348,-7.295814941639528,-14.666666666666666,-16.03030303030303,3.8297084310253524,4.003786086981051,-4.447368421052632,-16.48780487804878,2.108878474699913,-4.060517809103758,49.14935064935065,-91.00653594771242,7.010659787020808,9.539734584762432,-0.30576200000000003,0.6955471698113208,-0.5529575028878801,0.8339947061050932,-0.12320099999999999,0.2608632911392405,-0.351,0.5107477764408187,-0.18576099999999998,0.38896124031007756,-0.431,0.623667571956469,-15.2,-43.11578947368421,3.898717737923586,-6.566261453344986,-0.8,4.5,0.8944271909999159,2.1213203435596424,-0.08407272727272729,-0.43871157075466233,-0.2899529742436302,-0.6623530559714075
NYY,COL,6.4,6.4,0,0.0,2019,2019,2019,2,1.0,0,0.0,0.0,0.0,362404.0,284089.0,602.0,533.0,1,38809,21609.0,0.10692900000000001,0.07617600000000001,0.327,0.276,197,147.0,0,0.0,0.0,5,5.0,2.0,1.0,1089,1024.0,33,32.0,30,29.0,30,COL,New York Yankees,Colorado Rockies,New York,30793216,18793216.0,0.0,0.0,676.0,225.0,26.0,15.0,0.0,20164,16129.0,142,127.0,145,129.0,162.0,163.0,D.J. LeMahieu,12000000,8500000.0,0.0,40.0,1.0,220.0,220.0,55,5.0,0.0,0.0,0.7974490000000001,0.561001,0.893,0.749,0.769129,0.6068410000000001,0.877,0.779,0.895,0.791,0.0,0.0,0.140625,0.10304100000000001,0.375,0.321,0.268324,0.18318399999999999,0.518,0.428,2B,2B,0.6358024691358025,0.558282208588957,0.0,0.0,10404.0,3844.0,102.0,62.0,UFA,0.3197360532694277,0.2389558271318205,12000000,8500000.0,0.33226883437363913,0.2433971035957193,12000000,8500000.0,0.054,0.059,0.2951390330487122,0.22726882969743534,12000000,8500000.0,7883.664100000001,3146.0881000000004,88.79,56.09,4,4.0,2,2.0,24000000,12000000,8500000.0,124555000,122500000.0,24000000,8500000.0,12000000,103,91.0,31.472100000000005,8.468100000000002,5.61,2.91,0.0,27.0,0.0,16.300417207752275,16.300417207752275,16.300417207752275,82,0.06983324331509944,0.0846580965444188,0.06175226282646662,-4.696323661884461,0.02754078059703957,0.02754078059703957,576.1589825119237,471.9086378737542,24.00331190714989,21.723458239280276,218.02808988764045,109.69035532994924,0.29376098901098907,-0.15235200000000002,0.5419972223277432,0.39032294321497424,14.76577427321847,10.473316348222719,34.03125,31.03030303030303,5.833630944789017,5.570484990582331,-28.166666666666668,7.03125,5.30722777603022,2.651650429449553,133.53642384105962,108.97972972972973,11.555796114550464,10.439335693890188,0.7887725024727994,0.561001,0.8881286519828078,0.749,0.3277972027972028,0.20608200000000002,0.5725357655179306,0.4539625535217635,0.45478644067796614,0.3536370656370656,0.6743785588806677,0.5946739153830993,123.85714285714286,37.68627450980392,11.129112402035611,6.138914766455381,-0.5,-0.8,-0.7071067811865475,-0.8944271909999159,-5.463906250000001,1.5094652406417115,-2.3375000000000004,1.2286029629793798
NYY,NYY,6.4,6.4,2027,0.0,2019,2020,2021,6,2.0,0,1.0,0.0,0.0,356409.0,38025.0,597.0,195.0,2,25600,5041.0,0.07182400000000001,0.132496,0.268,0.364,160,71.0,0,0.0,0.0,4,2.0,2.0,2.0,576,100.0,24,10.0,32,30.0,32,NYY,New York Yankees,New York Yankees,New York,50237660,35237660.0,0.0,0.0,100.0,100.0,10.0,10.0,0.0,21609,2209.0,147,47.0,150,50.0,162.0,60.0,D.J. LeMahieu,15000000,4444444.0,0.0,40.0,40.0,220.0,220.0,57,56.0,0.0,0.0,0.505521,1.0221209999999998,0.711,1.011,0.8226490000000001,0.613089,0.907,0.783,0.926,0.833,0.0,0.0,0.12180099999999998,0.17724099999999998,0.349,0.421,0.131044,0.34809999999999997,0.362,0.59,3B,2B,0.5679012345679012,0.55,0.0,0.0,3249.0,729.0,57.0,27.0,UFA,0.40358744032657007,0.16451264655162995,15000000,4444444.0,0.4072735996838792,0.33298704243953314,15000000,12000000.0,0.073,0.04,0.3942899265925855,0.33298704243953314,15000000,12000000.0,499.0756,9605.9601,22.34,98.01,1,4.0,1,2.0,90000000,15000000,12000000.0,111300000,336500000.0,90000000,24000000.0,15000000,92,33.0,2.1315999999999997,9.2416,1.46,3.04,0.0,27.0,27.0,16.523560759066484,16.523560759066484,16.523560759066484,82,0.06983324331509944,0.0846580965444188,0.06175226282646662,-4.696323661884461,0.02754078059703957,0.02754078059703957,-566.6279809220986,63.16445182724252,-23.803948851442662,7.947606672907418,-143.82022471910113,25.588832487309645,0.19731868131868135,-0.264992,0.44420567456830323,0.5147737367038066,-11.992507023933783,5.0585405491415845,-18.0,3.0303030303030303,-4.242640687119285,1.7407765595569784,-4.166666666666667,-3.125,-2.041241452319315,-1.7677669529663687,-143.10596026490066,14.925675675675675,-11.962690343936044,3.8633762016758966,0.5000207715133531,1.0221209999999998,0.7071214687119556,1.011,0.28391841491841485,-0.35448199999999996,0.5328399524420206,0.595383909759073,0.2221084745762712,-0.672007722007722,0.47128385775058235,0.8197607712056743,-38.67857142857143,-7.147058823529412,-6.219209871725783,2.673398366037021,-0.125,-0.8,-0.35355339059327373,-0.8944271909999159,-0.3700694444444444,-1.647344028520499,0.6083333333333334,-1.2834890059990771
NYM,NYM,6.0,6.0,2015,2014.0,2014,2014,2014,1,1.0,0,0.0,0.0,0.0,121.0,144.0,11.0,12.0,1,4,9.0,0.033124,0.0625,0.182,0.25,2,3.0,0,0.0,0.0,10,10.0,2.0,2.0,0,0.0,0,0.0,33,32.0,33,NYM,New York Mets,New York Mets,New York,55489999,53989999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,49.0,9,7.0,34,7.0,162.0,162.0,Daisuke Matsuzaka,1500000,490000.0,0.0,5.0,5.0,200.0,200.0,8,8.0,0.0,0.0,0.18662399999999998,0.25,0.432,0.5,0.0031360000000000003,0.0018489999999999997,0.056,0.043,0.21,0.043,0.0,0.0,0.0625,0.0625,0.25,0.25,0.033124,0.0625,0.182,0.25,SP,SP,0.4876543209876543,0.4567901234567901,0.0,0.0,1.0,1.0,1.0,1.0,UFA,0.05759328249414515,0.0164478484494823,1500000,490000.0,0.05622489959839358,0.0068592057761732855,1500000,490000.0,0.016,0.005,0.05718463788193642,0.0003506311360448808,1500000,490000.0,56.8516,0.0,7.54,0.0,0,0.0,0,0.0,1500000,1500000,490000.0,93775000,7150000.0,1500000,490000.0,1500000,79,74.0,3.778791104643598,3.8599097976128247,1.94391129032258,1.9646653144016222,0.0,2.0,2.0,14.22097566607244,14.22097566607244,14.22097566607244,83,0.0,0.0,0.0,0.0,0.0,0.0,-0.20302013422818793,-0.2553191489361702,-0.4505775562854723,-0.5052911526399114,-0.025157232704402517,-0.06164383561643835,-0.10754545454545456,-0.18768768768768768,-0.32794123642118345,0.4332293707583636,-0.15861031714362883,-0.24828176658071038,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5364238410596026,-0.3288590604026846,-0.7324096128940435,-0.5734623443633283,-0.20828571428571427,-0.24752475247524752,-0.45638329755339896,-0.49751859510499463,-0.16404199475065617,-0.16233766233766234,-0.4050209806302091,-0.4029114820126901,-0.061798507462686565,-0.1,-0.2485930559422096,-0.31622776601683794,-0.010101010101010102,-0.013888888888888888,-0.10050378152592121,-0.11785113019775793,-0.0,-0.0,-0.0,-0.0,-0.9171823069523295,-1.02930927936342,-0.9576963542544836,1.0145488058065122
