Equipo,Cantidad_agentes_libres,Valor_contrato_total,Acronimo,Victorias,Juegos totales,Playoffs,Pennants won,WS ganadas,Promedio_victorias,Jugador,Posicion,Juegos,Porcetnaje_juegos,At-bats,Bateos,Home-runs,RBI,Porcentaje_bateo,OPS,WAR,TVS,Edad,Peso,Altura,Sueldo_base,Sueldo,Sueldo_regular,Juegos_2,Porcetnaje_juegos_2,At-bats_2,Bateos_2,Home-runs_2,RBI_2,Porcentaje_bateo_2,OPS_2,WAR_2,TVS_2,Agente libre
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Antonio Senzatela,SP,25,0.154,40,1,0,3,0.025,0.074,-0.12,18.99,24,236,6.1,560000,560000,454661,625,0.023716,1600,1,0,9,0.0006250000000000001,0.005475999999999999,0.0144,360.6200999999999,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Jesus Tinoco,RP,24,0.148,5,1,0,0,0.2,0.4,0.22,0.0,24,258,6.4,555000,555000,253640,576,0.021903999999999996,25,1,0,0,0.04000000000000001,0.16000000000000003,0.0484,0.0,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Chad Bettis,SP,39,0.241,5,0,0,0,0.0,0.286,-0.15,6.81,30,201,0.0,3325000,3325000,3325000,1521,0.058080999999999994,25,0,0,0,0.0,0.08179599999999998,0.0225,46.376099999999994,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Scott Oberg,RP,49,0.303,1,0,0,0,0.0,0.0,2.41,96.06,29,203,6.2,1300000,1300000,1300000,2401,0.091809,1,0,0,0,0.0,0.0,5.8081000000000005,9227.5236,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Yency Almonte,RP,28,0.173,5,0,0,0,0.0,0.0,0.2,0.0,25,223,6.5,555000,555000,250656,784,0.029928999999999997,25,0,0,0,0.0,0.0,0.04000000000000001,0.0,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Sam Howard,RP,20,0.124,1,0,0,0,0.0,0.0,-0.24,0.0,26,190,6.4,555000,555000,158152,400,0.015375999999999999,1,0,0,0,0.0,0.0,0.0576,0.0,No
Colorado Rockies,1,24000000,COL,70,161,5,1,0,0.4347826086956521,Wes Parsons,RP,32,0.198,2,0,0,0,0.0,0.333,0.22,0.0,26,204,6.5,565000,565000,127596,1024,0.039204,4,0,0,0,0.0,0.11088900000000002,0.0484,0.0,No
Kansas City Royals,5,15700000,KC,58,162,9,4,2,0.3580246913580246,Whit Merrifield,2B,162,1.0,681,206,16,74,0.303,0.811,4.04,78.81,30,195,6.1,1000000,1000000,1000000,26244,1.0,463761,42436,256,5476,0.091809,0.6577210000000001,16.3216,6211.016100000001,No
Kansas City Royals,5,15700000,KC,58,162,9,4,2,0.3580246913580246,Jorge Soler,DH,162,1.0,589,156,48,117,0.265,0.922,3.65,91.44,27,230,6.4,4000000,4666667,4666667,26244,1.0,346921,24336,2304,13689,0.07022500000000001,0.8500840000000001,13.3225,8361.2736,No
Kansas City Royals,5,15700000,KC,58,162,9,4,2,0.3580246913580246,Alex Gordon,LF,150,0.926,556,148,13,76,0.266,0.741,1.35,18.52,35,225,6.1,20000000,20000000,20000000,22500,0.8574760000000001,309136,21904,169,5776,0.07075600000000001,0.549081,1.8225000000000002,342.99039999999997,No
Kansas City Royals,5,15700000,KC,58,162,9,4,2,0.3580246913580246,Hunter Dozier,3B,139,0.858,523,146,26,84,0.279,0.87,2.82,78.93,27,220,6.4,567225,567225,567225,19321,0.7361639999999999,273529,21316,676,7056,0.07784100000000002,0.7569,7.952399999999999,6229.944900000001,No
Kansas City Royals,5,15700000,KC,58,162,9,4,2,0.3580246913580246,Adalberto Mondesi,SS,102,0.63,415,109,9,62,0.263,0.715,2.58,78.12,23,190,6.1,576000,576000,576000,10404,0.39690000000000003,172225,11881,81,3844,0.06916900000000001,0.5112249999999999,6.6564000000000005,6102.7344,No
Kansas City Royals,5,15700000,KC,58,162,9,4,2,0.3580246913580246,Cheslor Cuthbert,DH,87,0.537,309,76,9,40,0.246,0.673,-0.94,0.0,26,210,6.1,850000,850000,557540,7569,0.28836900000000004,95481,5776,81,1600,0.060516,0.4529290000000001,0.8835999999999999,0.0,No
Kansas City Royals,5,15700000,KC,58,162,9,4,2,0.3580246913580246,Ryan O'Hearn,1B,105,0.648,328,64,14,38,0.195,0.65,-1.48,11.27,25,200,6.3,557650,557650,428714,11025,0.419904,107584,4096,196,1444,0.038025,0.42250000000000004,2.1904,127.01289999999999,No
Kansas City Royals,5,15700000,KC,58,162,9,4,2,0.3580246913580246,Bubba Starling,CF,56,0.346,186,40,4,12,0.215,0.572,-0.84,0.0,26,215,6.4,555000,555000,238720,3136,0.11971599999999999,34596,1600,16,144,0.046224999999999995,0.3271839999999999,0.7055999999999999,0.0,No
Kansas City Royals,5,15700000,KC,58,162,9,4,2,0.3580246913580246,Cameron Gallagher,C,46,0.284,126,31,3,12,0.246,0.692,0.15,0.0,26,230,6.3,557125,557125,557125,2116,0.08065599999999999,15876,961,9,144,0.060516,0.47886399999999996,0.0225,0.0,No
Kansas City Royals,5,15700000,KC,58,162,9,4,2,0.3580246913580246,Humberto Arteaga,SS,41,0.253,122,24,0,4,0.197,0.487,-0.69,0.0,25,160,6.1,555000,555000,259608,1681,0.064009,14884,576,0,16,0.038809,0.237169,0.4760999999999999,0.0,No
Kansas City Royals,5,15700000,KC,58,162,9,4,2,0.3580246913580246,Ryan McBroom,1B,23,0.142,75,22,0,6,0.293,0.721,0.03,0.0,27,220,6.3,555000,555000,80568,529,0.020163999999999998,5625,484,0,36,0.085849,0.519841,0.0009,0.0,No
Kansas City Royals,5,15700000,KC,58,162,9,4,2,0.3580246913580246,Kelvin Gutierrez,3B,20,0.124,73,19,1,11,0.26,0.66,0.17,0.0,24,215,6.2,555000,555000,140248,400,0.015375999999999999,5329,361,1,121,0.06760000000000001,0.43560000000000004,0.028900000000000006,0.0,No
Kansas City Royals,5,15700000,KC,58,162,9,4,2,0.3580246913580246,Nick Dini,C,20,0.124,56,11,2,6,0.196,0.627,0.08,0.0,25,180,5.8,555000,555000,158152,400,0.015375999999999999,3136,121,4,36,0.038416000000000006,0.393129,0.0064,0.0,No
Kansas City Royals,5,15700000,KC,58,162,9,4,2,0.3580246913580246,Brett Phillips,RF,30,0.185,65,9,2,6,0.139,0.512,0.2,0.0,25,195,6.0,555000,555000,134280,900,0.034225,4225,81,4,36,0.019321000000000005,0.262144,0.04000000000000001,0.0,No
Kansas City Royals,5,15700000,KC,58,162,9,4,2,0.3580246913580246,Danny Duffy,SP,23,0.142,4,1,0,0,0.25,0.5,1.76,38.58,30,205,6.3,15250000,15250000,15250000,529,0.020163999999999998,16,1,0,0,0.0625,0.25,3.0976,1488.4163999999998,No
Kansas City Royals,5,15700000,KC,58,162,9,4,2,0.3580246913580246,Mike Montgomery,SP,34,0.21,6,1,0,0,0.167,0.333,-0.28,8.56,29,215,6.5,2440000,2440000,996989,1156,0.04409999999999999,36,1,0,0,0.027889000000000004,0.11088900000000002,0.07840000000000001,73.2736,No
Kansas City Royals,5,15700000,KC,58,162,9,4,2,0.3580246913580246,Brad Keller,SP,28,0.173,8,1,0,1,0.125,0.347,2.63,73.65,23,255,6.5,578175,578175,578175,784,0.029928999999999997,64,1,0,1,0.015625,0.12040899999999999,6.916899999999999,5424.322500000001,No
Kansas City Royals,5,15700000,KC,58,162,9,4,2,0.3580246913580246,Jorge Lopez,SP,39,0.241,1,0,0,0,0.0,0.0,-1.34,7.41,26,200,6.3,562250,562250,562250,1521,0.058080999999999994,1,0,0,0,0.0,0.0,1.7956000000000003,54.908100000000005,No
Kansas City Royals,5,15700000,KC,58,162,9,4,2,0.3580246913580246,Randy Rosario,RP,19,0.117,1,0,0,0,0.0,0.0,-0.11,0.0,25,200,6.1,564000,564000,54576,361,0.013689000000000002,1,0,0,0,0.0,0.0,0.0121,0.0,No
Kansas City Royals,5,15700000,KC,58,162,9,4,2,0.3580246913580246,Jake Junis,SP,31,0.191,2,0,0,0,0.0,0.0,0.82,39.04,26,220,6.3,578250,578250,578250,961,0.036481,4,0,0,0,0.0,0.0,0.6723999999999999,1524.1216,No
Kansas City Royals,5,15700000,KC,58,162,9,4,2,0.3580246913580246,Glenn Sparkman,SP,31,0.191,2,0,0,0,0.0,0.0,-0.2,12.84,27,210,6.2,555000,555000,480424,961,0.036481,4,0,0,0,0.0,0.0,0.04000000000000001,164.8656,No
Detroit Tigers,4,15500000,DET,47,161,16,11,4,0.2919254658385093,Miguel Cabrera,1B,137,0.851,492,139,12,59,0.283,0.745,0.0,1.92,36,249,6.4,30000000,30000000,30000000,18769,0.724201,242064,19321,144,3481,0.08008899999999998,0.555025,0.0,3.6864,No
Detroit Tigers,4,15500000,DET,47,161,16,11,4,0.2919254658385093,Niko Goodrum,LF,115,0.714,423,105,12,45,0.248,0.743,1.55,54.2,27,198,6.3,670500,670500,670500,13225,0.5097959999999999,178929,11025,144,2025,0.061503999999999996,0.552049,2.4025000000000003,2937.6400000000003,No
Detroit Tigers,4,15500000,DET,47,161,16,11,4,0.2919254658385093,Brandon Dixon,1B,118,0.733,391,97,15,52,0.248,0.725,-0.52,25.97,27,215,0.0,555000,555000,492360,13924,0.537289,152881,9409,225,2704,0.061503999999999996,0.525625,0.27040000000000003,674.4408999999999,No
Detroit Tigers,4,15500000,DET,47,161,16,11,4,0.2919254658385093,Christin Stewart,LF,104,0.646,368,86,10,40,0.234,0.695,-0.37,22.02,25,205,6.0,556400,556400,523425,10816,0.417316,135424,7396,100,1600,0.054756000000000006,0.4830249999999999,0.1369,484.8804,No
Detroit Tigers,4,15500000,DET,47,161,16,11,4,0.2919254658385093,Victor Reyes,LF,68,0.422,275,84,3,25,0.306,0.769,1.31,0.0,24,194,6.5,555000,555000,250656,4624,0.178084,75625,7056,9,625,0.093636,0.591361,1.7161000000000002,0.0,No
Detroit Tigers,4,15500000,DET,47,161,16,11,4,0.2919254658385093,Jacoby Jones,CF,89,0.553,298,70,11,26,0.235,0.74,-0.19,0.0,27,201,6.2,567100,567100,567100,7921,0.30580900000000005,88804,4900,121,676,0.055224999999999996,0.5476,0.0361,0.0,No
Detroit Tigers,4,15500000,DET,47,161,16,11,4,0.2919254658385093,Jordy Mercer,SS,74,0.46,255,69,9,22,0.271,0.75,0.3,0.0,32,210,6.3,5250000,5250000,5250000,5476,0.2116,65025,4761,81,484,0.073441,0.5625,0.09,0.0,Si
Detroit Tigers,4,15500000,DET,47,161,16,11,4,0.2919254658385093,Jeimer Candelario,3B,94,0.584,334,68,8,32,0.204,0.645,0.21,0.0,25,221,6.1,555000,555000,459536,8836,0.34105599999999997,111556,4624,64,1024,0.04161599999999999,0.41602500000000003,0.04409999999999999,0.0,No
Detroit Tigers,4,15500000,DET,47,161,16,11,4,0.2919254658385093,Dawel Lugo,SS,77,0.478,272,66,6,26,0.243,0.643,-0.62,0.0,24,220,6.0,555000,555000,283480,5929,0.228484,73984,4356,36,676,0.059049,0.413449,0.3844,0.0,No
Detroit Tigers,4,15500000,DET,47,161,16,11,4,0.2919254658385093,Ronny Rodriguez,2B,85,0.528,275,61,14,43,0.222,0.693,-0.16,0.0,27,200,6.0,555000,555000,378968,7225,0.27878400000000003,75625,3721,196,1849,0.049284,0.4802489999999999,0.0256,0.0,No
Detroit Tigers,4,15500000,DET,47,161,16,11,4,0.2919254658385093,Gordon Beckham,2B,83,0.516,223,48,6,15,0.215,0.643,-1.15,0.0,32,190,0.0,700000,700000,700000,6889,0.266256,49729,2304,36,225,0.046224999999999995,0.413449,1.3224999999999998,0.0,No
Detroit Tigers,4,15500000,DET,47,161,16,11,4,0.2919254658385093,Grayson Greiner,C,58,0.36,207,42,5,19,0.203,0.561,-0.65,0.0,26,239,6.6,558600,558600,528528,3364,0.1296,42849,1764,25,361,0.041209,0.3147210000000001,0.42250000000000004,0.0,No
Detroit Tigers,4,15500000,DET,47,161,16,11,4,0.2919254658385093,Travis Demeritte,LF,48,0.298,169,38,3,10,0.225,0.63,-1.17,0.0,24,180,6.0,555000,555000,179040,2304,0.088804,28561,1444,9,100,0.050625,0.39690000000000003,1.3688999999999998,0.0,No
Detroit Tigers,4,15500000,DET,47,161,16,11,4,0.2919254658385093,Willi Castro,SS,30,0.186,100,23,1,8,0.23,0.624,-0.47,0.0,22,170,6.1,555000,555000,110408,900,0.034596,10000,529,1,64,0.0529,0.389376,0.22089999999999999,0.0,No
Detroit Tigers,4,15500000,DET,47,161,16,11,4,0.2919254658385093,Jake Rogers,C,35,0.217,112,14,4,8,0.125,0.481,-0.55,0.0,24,205,6.1,555000,555000,185008,1225,0.047089,12544,196,16,64,0.015625,0.23136099999999998,0.30250000000000005,0.0,No
Detroit Tigers,4,15500000,DET,47,161,16,11,4,0.2919254658385093,Gregory Soto,RP/CL,34,0.211,2,2,0,0,1.0,2.0,0.24,0.0,24,236,6.1,555000,555000,313320,1156,0.044521,4,4,0,0,1.0,4.0,0.0576,0.0,No
Detroit Tigers,4,15500000,DET,47,161,16,11,4,0.2919254658385093,Daniel Norris,SP,33,0.205,6,1,0,0,0.167,0.333,2.89,50.09,26,185,6.2,1275000,1275000,1275000,1089,0.04202499999999999,36,1,0,0,0.027889000000000004,0.11088900000000002,8.3521,2509.0081000000005,No
Detroit Tigers,4,15500000,DET,47,161,16,11,4,0.2919254658385093,Matt Boyd,SP,33,0.205,2,1,0,0,0.5,1.0,3.48,64.82,28,234,6.3,2600000,2600000,2600000,1089,0.04202499999999999,4,1,0,0,0.25,1.0,12.1104,4201.6323999999995,No
Detroit Tigers,4,15500000,DET,47,161,16,11,4,0.2919254658385093,Edwin Jackson,SP,18,0.112,3,0,0,0,0.0,0.0,-1.54,0.14,35,210,0.0,555000,555000,158152,324,0.012544000000000001,9,0,0,0,0.0,0.0,2.3716,0.019600000000000003,No
Detroit Tigers,4,15500000,DET,47,161,16,11,4,0.2919254658385093,Jordan Zimmermann,SP,23,0.143,2,0,0,0,0.0,0.0,-0.34,1.2,33,225,6.2,25000000,25000000,25000000,529,0.020448999999999995,4,0,0,0,0.0,0.0,0.11560000000000002,1.44,No
Detroit Tigers,4,15500000,DET,47,161,16,11,4,0.2919254658385093,Spencer Turnbull,SP,30,0.186,8,0,0,0,0.0,0.0,2.27,49.68,26,215,6.3,556100,556100,556100,900,0.034596,64,0,0,0,0.0,0.0,5.1529,2468.1023999999998,No
Detroit Tigers,4,15500000,DET,47,161,16,11,4,0.2919254658385093,Nick Ramirez,RP,46,0.286,1,0,0,0,0.0,0.0,0.84,0.0,29,240,6.3,555000,555000,426712,2116,0.08179599999999998,1,0,0,0,0.0,0.0,0.7055999999999999,0.0,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,Randal Grichuk,CF,151,0.932,586,136,31,80,0.232,0.738,0.3,23.52,27,216,6.2,7000000,8000000,8000000,22801,0.8686240000000001,343396,18496,961,6400,0.053824000000000004,0.544644,0.09,553.1904,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,Vladimir Guerrero Jr.,3B,124,0.765,464,126,15,69,0.272,0.772,2.06,55.74,20,250,6.2,555000,555000,468488,15376,0.585225,215296,15876,225,4761,0.07398400000000001,0.5959840000000001,4.2436,3106.9476000000004,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,Teoscar Hernandez,LF,125,0.772,417,96,26,65,0.23,0.778,1.25,50.94,26,205,6.2,578600,578600,516426,15625,0.5959840000000001,173889,9216,676,4225,0.0529,0.605284,1.5625,2594.8835999999997,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,Brandon Drury,3B,121,0.747,418,91,15,41,0.218,0.642,-0.59,13.02,26,215,6.2,1300000,1300000,1300000,14641,0.558009,174724,8281,225,1681,0.047524,0.41216400000000003,0.34809999999999997,169.5204,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,Lourdes Gurriel Jr.,2B,85,0.525,314,87,20,50,0.277,0.869,1.65,0.0,25,215,6.4,1500000,1928571,1928571,7225,0.275625,98596,7569,400,2500,0.07672900000000002,0.755161,2.7224999999999997,0.0,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,Justin Smoak,1B,124,0.765,414,86,22,61,0.208,0.748,0.61,39.99,32,220,0.0,8000000,8000000,8000000,15376,0.585225,171396,7396,484,3721,0.043264,0.559504,0.3721,1599.2001000000002,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,Rowdy Tellez,1B,111,0.685,370,84,21,54,0.227,0.742,0.04,34.49,24,255,6.4,555000,555000,468488,12321,0.46922500000000006,136900,7056,441,2916,0.051529000000000005,0.5505639999999999,0.0016,1189.5601000000001,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,Cavan Biggio,2B,100,0.617,354,83,16,48,0.235,0.793,3.01,84.53,24,200,6.2,555000,555000,384936,10000,0.380689,125316,6889,256,2304,0.055224999999999996,0.6288490000000001,9.060099999999998,7145.320900000001,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,Danny Jansen,C,107,0.661,347,72,13,43,0.208,0.64,1.04,21.54,24,225,6.2,558700,558700,558700,11449,0.43692100000000006,120409,5184,169,1849,0.043264,0.4096,1.0816000000000001,463.97159999999997,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,Bo Bichette,SS,46,0.284,196,61,11,21,0.311,0.93,2.35,0.0,21,185,6.0,555000,555000,187992,2116,0.08065599999999999,38416,3721,121,441,0.096721,0.8649000000000001,5.522500000000001,0.0,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,Billy McKinney,OF,84,0.519,251,54,12,28,0.215,0.696,0.18,0.0,24,205,6.1,559400,559400,403072,7056,0.269361,63001,2916,144,784,0.046224999999999995,0.48441599999999996,0.0324,0.0,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,Reese McGuire,C,30,0.185,97,29,5,11,0.299,0.872,0.98,0.0,24,215,6.0,555000,555000,193960,900,0.034225,9409,841,25,121,0.089401,0.760384,0.9603999999999999,0.0,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,Derek Fisher,RF,58,0.358,146,27,7,17,0.185,0.657,0.19,0.0,25,215,6.3,559400,559400,180480,3364,0.128164,21316,729,49,289,0.034225,0.43164900000000006,0.0361,0.0,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,Luke Maile,C,46,0.284,119,18,2,9,0.151,0.44,-0.53,0.0,28,225,6.3,579000,579000,579000,2116,0.08065599999999999,14161,324,4,81,0.022801,0.1936,0.28090000000000004,0.0,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,Richard Urena,SS,30,0.185,74,18,0,4,0.243,0.597,-0.06,0.0,23,195,6.0,562000,562000,181320,900,0.034225,5476,324,0,16,0.059049,0.356409,0.0036,0.0,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,Jonathan Davis,CF,37,0.228,83,15,2,6,0.181,0.531,-0.25,0.0,27,190,5.8,555000,555000,244688,1369,0.051984,6889,225,4,36,0.032761,0.281961,0.0625,0.0,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,Anthony Alford,OF,16,0.099,28,5,1,1,0.179,0.519,-0.13,0.0,24,210,6.1,555000,555000,86536,256,0.009801,784,25,1,1,0.032041,0.269361,0.016900000000000002,0.0,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,Trent Thornton,SP,32,0.198,3,2,0,0,0.667,1.333,1.72,46.51,25,195,6.0,555000,555000,555000,1024,0.039204,9,4,0,0,0.44488900000000003,1.776889,2.9583999999999997,2163.1801,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,Wilmer Font,RP,48,0.296,3,1,0,0,0.333,0.667,-0.15,0.0,29,250,0.0,560400,560400,219949,2304,0.08761599999999999,9,1,0,0,0.11088900000000002,0.44488900000000003,0.0225,0.0,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,Brock Stewart,RP,13,0.08,3,1,0,0,0.333,1.0,-0.26,0.0,27,210,0.0,565000,565000,97216,169,0.0064,9,1,0,0,0.11088900000000002,1.0,0.06760000000000001,0.0,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,T.J. Zeuch,SP,5,0.031,1,0,0,0,0.0,0.0,0.33,0.0,23,245,6.7,555000,555000,80568,25,0.0009609999999999999,1,0,0,0,0.0,0.0,0.10890000000000001,0.0,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,Jacob Waguespack,SP,16,0.099,2,0,0,0,0.0,0.333,0.93,0.0,25,235,6.6,555000,555000,343160,256,0.009801,4,0,0,0,0.0,0.11088900000000002,0.8649000000000001,0.0,No
Toronto Blue Jays,5,15500000,TOR,66,161,7,2,2,0.4099378881987577,Elvis Luciano,RP,25,0.154,1,0,0,0,0.0,0.0,0.12,0.0,19,210,6.3,555000,555000,555000,625,0.023716,1,0,0,0,0.0,0.0,0.0144,0.0,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Ketel Marte,2B,145,0.895,569,187,32,92,0.329,0.981,6.94,98.71,25,165,6.1,2000000,2000000,2000000,21025,0.801025,323761,34969,1024,8464,0.108241,0.962361,48.1636,9743.664099999998,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Nick Ahmed,SS,159,0.982,556,141,19,82,0.254,0.755,4.2,67.56,29,201,6.2,3662500,3662500,3662500,25281,0.964324,309136,19881,361,6724,0.064516,0.570025,17.64,4564.3536,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Christian Walker,1B,152,0.938,529,137,29,73,0.259,0.825,2.76,76.27,28,220,6.0,559800,559800,559800,23104,0.8798439999999998,279841,18769,841,5329,0.067081,0.6806249999999999,7.617599999999999,5817.112899999999,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Adam Jones,CF,137,0.846,485,126,16,67,0.26,0.728,-0.36,24.39,33,215,6.2,3000000,4500000,4500000,18769,0.7157159999999999,235225,15876,256,4489,0.06760000000000001,0.529984,0.1296,594.8721,Si
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,David Peralta,LF,100,0.617,382,105,12,57,0.275,0.804,1.87,50.31,31,210,6.1,7000000,7000000,7000000,10000,0.380689,145924,11025,144,3249,0.07562500000000001,0.6464160000000001,3.4969000000000006,2531.0961,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Jarrod Dyson,CF,130,0.803,400,92,7,27,0.23,0.633,1.45,28.92,34,165,5.9,3500000,4000000,4000000,16900,0.6448090000000001,160000,8464,49,729,0.0529,0.400689,2.1025,836.3664000000001,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Wilmer Flores,2B,89,0.549,265,84,9,37,0.317,0.848,0.63,0.0,27,205,6.3,3750000,3750000,3750000,7921,0.30140100000000003,70225,7056,81,1369,0.10048900000000001,0.719104,0.39690000000000003,0.0,Si
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Carson Kelly,C,111,0.685,314,77,18,47,0.245,0.826,1.88,59.01,24,220,6.2,560000,560000,560000,12321,0.46922500000000006,98596,5929,324,2209,0.060024999999999995,0.6822759999999999,3.5343999999999998,3482.1800999999996,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Ildemaro Vargas,2B,93,0.574,201,54,6,24,0.269,0.712,0.3,0.0,27,180,6.0,555000,555000,420744,8649,0.32947599999999994,40401,2916,36,576,0.07236100000000001,0.506944,0.09,0.0,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Tim Locastro,SS,91,0.562,212,53,1,17,0.25,0.697,0.9,0.0,26,190,6.1,555000,555000,375984,8281,0.31584400000000007,44944,2809,1,289,0.0625,0.48580899999999994,0.81,0.0,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Jake Lamb,1B,78,0.482,187,36,6,30,0.193,0.676,-0.27,0.0,28,215,6.3,4825000,4825000,4825000,6084,0.23232399999999997,34969,1296,36,900,0.037249000000000004,0.45697600000000005,0.0729,0.0,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Josh Rojas,2B,41,0.253,138,30,2,16,0.217,0.624,0.01,0.0,25,185,6.1,555000,555000,146216,1681,0.064009,19044,900,4,256,0.047089,0.389376,0.0001,0.0,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Kevin Cron,1B,39,0.241,71,15,6,16,0.211,0.79,0.06,0.0,26,250,0.0,555000,555000,214848,1521,0.058080999999999994,5041,225,36,256,0.044521,0.6241000000000001,0.0036,0.0,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Abraham Almonte,CF,17,0.105,31,9,1,4,0.29,0.969,0.49,0.0,30,210,5.9,555000,555000,86536,289,0.011024999999999998,961,81,1,16,0.0841,0.9389609999999999,0.24009999999999998,0.0,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Caleb Joseph,C,20,0.124,38,8,0,3,0.211,0.513,-0.01,0.0,33,180,6.3,1100000,1100000,473120,400,0.015375999999999999,1444,64,0,9,0.044521,0.263169,0.0001,0.0,Si
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Taylor Clarke,RP,23,0.142,24,6,1,2,0.25,0.625,-0.26,0.0,26,217,6.4,555000,555000,355096,529,0.020163999999999998,576,36,1,4,0.0625,0.390625,0.06760000000000001,0.0,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Robbie Ray,SP,34,0.21,55,4,0,3,0.073,0.145,1.53,47.69,27,215,6.2,6050000,6050000,6050000,1156,0.04409999999999999,3025,16,0,9,0.0053289999999999995,0.021025,2.3409,2274.3361,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Luke Weaver,SP,13,0.08,19,2,1,4,0.105,0.363,1.72,0.0,25,170,6.2,581300,581300,581300,169,0.0064,361,4,1,16,0.011024999999999998,0.131769,2.9583999999999997,0.0,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Zac Gallen,SP,15,0.093,19,2,0,1,0.105,0.211,1.33,0.0,23,191,6.2,555000,555000,173072,225,0.008649,361,4,0,1,0.011024999999999998,0.044521,1.7689000000000001,0.0,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Mike Leake,SP,32,0.198,21,1,0,1,0.048,0.139,1.72,32.96,31,170,0.0,16000000,16000000,3000000,1024,0.039204,441,1,0,1,0.002304,0.019321000000000005,2.9583999999999997,1086.3616,No
Arizona Diamondbacks,4,11600000,ARI,85,162,6,1,1,0.5246913580246914,Alex Young,SP,17,0.105,25,1,0,0,0.04,0.08,0.75,64.56,25,205,6.2,555000,555000,283480,289,0.011024999999999998,625,1,0,0,0.0016,0.0064,0.5625,4167.993600000001,No
