Acronimo,Altura,At-bats,At-bats_2,Bateos,Bateos_2,Cantidad de equipos,Cantidad_agentes_libres,Edad,Equipo,Estado,Home-runs,Home-runs_2,Juegos,Juegos totales,Juegos_2,Jugador,OPS,OPS_2,Pennants won,Peso,Playoffs,Porcentaje_bateo,Porcentaje_bateo_2,Porcetnaje_juegos,Porcetnaje_juegos_2,Posicion,Promedio_victorias,RBI,RBI_2,Sueldo,Sueldo_base,Sueldo_regular,TVS,TVS_2,Valor_contrato_total,Victorias,WAR,WAR_2,WS ganadas
BAL,6.0,31,961,5,25,1,2,32,Baltimore Orioles,Maryland,0,0,21,62,441,Bryan Holaday,0.406,0.164836,7,215,14,0.161,0.025921000000000003,0.35,0.12249999999999998,C,0.4354838709677419,4,16,575000,575000,184356,0.0,0.0,3800000,27,-0.31,0.0961,3
CHC,6.0,198,39204,51,2601,2,4,25,Chicago Cubs,Illinois,12,144,57,58,3249,Ian Happ,0.866,0.749956,17,205,21,0.258,0.066564,0.95,0.9025,CF,0.5517241379310345,28,784,624000,624000,231111,84.11,7074.4920999999995,2650000,32,1.1,1.2100000000000002,3
CHC,6.1,189,35721,46,2116,2,4,28,Chicago Cubs,Illinois,7,49,57,58,3249,Willson Contreras,0.763,0.582169,17,225,21,0.243,0.059049,0.95,0.9025,C,0.5517241379310345,26,676,4500000,4500000,1666667,61.87,3827.8968999999997,2650000,32,1.01,1.0201,3
CHC,6.3,203,41209,45,2025,2,4,30,Chicago Cubs,Illinois,11,121,58,58,3364,Anthony Rizzo,0.755,0.570025,17,240,21,0.222,0.049284,0.967,0.935089,1B,0.5517241379310345,24,576,16500000,16500000,6111111,60.06,3607.2036000000003,2650000,32,0.77,0.5929,3
CHC,6.0,222,49284,45,2025,2,4,27,Chicago Cubs,Illinois,8,64,59,58,3481,Javier Baez,0.599,0.358801,17,190,21,0.203,0.041209,0.983,0.966289,SS,0.5517241379310345,24,576,10000000,10000000,3703704,20.43,417.3849,2650000,32,0.8,0.6400000000000001,3
CHC,6.0,191,36481,36,1296,2,4,27,Chicago Cubs,Illinois,11,121,59,58,3481,Kyle Schwarber,0.701,0.4914009999999999,17,229,21,0.189,0.035721,0.983,0.966289,LF,0.5517241379310345,24,576,7010000,7010000,2596296,30.44,926.5936,2650000,32,-0.17,0.028900000000000006,3
CHC,6.1,116,13456,28,784,2,4,26,Chicago Cubs,Illinois,1,1,44,58,1936,Victor Caratini,0.661,0.43692100000000006,17,215,21,0.241,0.058080999999999994,0.733,0.537289,C,0.5517241379310345,16,256,592000,592000,219259,19.09,364.4281,2650000,32,-0.15,0.0225,3
CHC,6.5,131,17161,27,729,2,4,28,Chicago Cubs,Illinois,4,16,34,58,1156,Kris Bryant,0.644,0.41473600000000005,17,230,21,0.206,0.042435999999999995,0.567,0.32148899999999997,3B,0.5517241379310345,11,121,18600000,18600000,6888889,0.0,0.0,2650000,32,0.52,0.27040000000000003,3
CHC,6.1,125,15625,25,625,2,4,27,Chicago Cubs,Illinois,7,49,45,58,2025,David Bote,0.711,0.505521,17,205,21,0.2,0.04000000000000001,0.75,0.5625,2B,0.5517241379310345,29,841,960000,950000,352852,37.99,1443.2401000000002,2650000,32,-0.09,0.0081,3
CHC,6.1,108,11664,24,576,2,4,23,Chicago Cubs,Illinois,0,0,48,58,2304,Nico Hoerner,0.571,0.32604099999999997,17,200,21,0.222,0.049284,0.8,0.6400000000000001,SS,0.5517241379310345,13,169,565000,565000,209259,21.63,467.85689999999994,2650000,32,0.52,0.27040000000000003,3
CHC,6.0,51,2601,10,100,2,4,28,Chicago Cubs,Illinois,1,1,24,58,576,Ildemaro Vargas,0.536,0.28729600000000005,17,180,21,0.196,0.038416000000000006,0.4,0.16000000000000003,2B,0.5517241379310345,3,9,572600,572600,66465,0.0,0.0,2650000,32,-0.39,0.1521,3
CHC,6.0,32,1024,4,16,2,4,29,Chicago Cubs,Illinois,1,1,31,58,961,Billy Hamilton,0.39,0.1521,17,160,21,0.125,0.015625,0.517,0.267289,CF,0.5517241379310345,2,4,1000000,1000000,110558,0.0,0.0,2650000,32,-0.16,0.0256,3
CHC,6.4,1,1,0,0,2,4,28,Chicago Cubs,Illinois,0,0,12,58,144,Alec Mills,0.0,0.0,17,205,21,0.0,0.0,0.2,0.04000000000000001,SP,0.5517241379310345,0,0,569500,569500,210926,69.72,4860.8784,2650000,32,0.2,0.04000000000000001,3
